Date,RESELE , ,,STORAGE , ,,RESCHG , ,,TOCSTO , ,,ABVTOC , ,,OUTFLOW , ,,INFLOW , ,,EVAP , ,,FNF , ,,RIVREL , ,,PPTINC , ,,SPILL , ,,DCPUMP , ,,DISPWR , ,,
 ,FEET, ,AF, ,AF, ,AF, ,AF, ,CFS, ,CFS, ,CFS, ,CFS, ,CFS, ,INCHES, ,CFS, ,CFS, ,CFS, ,
06/07/2003,464.79,,963474,,-111,,977000,,6110,,6157,,103,,6961,,0,,0.00,,207,,313,,5590,,
06/08/2003,464.85,,964139,,665,,977000,,5885,,6319,,99,,6932,,0,,0.00,,0,,314,,5571,,
06/09/2003,464.83,,963917,,-222,,977000,,5818,,5805,,99,,6527,,0,,0.00,,0,,325,,5493,,
06/10/2003,464.78,,963363,,-554,,977000,,5708,,5547,,118,,5620,,0,,0.00,,0,,307,,5401,,
06/11/2003,464.91,,964805,,1442,,977000,,4952,,5767,,88,,5436,,0,,0.00,,0,,320,,4632,,
06/12/2003,464.66,,962032,,-2773,,977000,,5222,,3949,,125,,4382,,0,,0.00,,0,,298,,4924,,
06/13/2003,464.44,,959591,,-2441,,977000,,4821,,3678,,88,,3861,,0,,0.00,,0,,308,,4513,,
06/14/2003,464.31,,958150,,-1441,,977000,,4281,,3661,,106,,3588,,0,,0.00,,0,,337,,3944,,
06/15/2003,464.10,,955820,,-2330,,977000,,4421,,3352,,106,,3552,,0,,0.00,,0,,346,,4075,,
06/16/2003,463.87,,953277,,-2543,,977000,,4521,,3356,,117,,3017,,0,,0.00,,0,,350,,4171,,
06/17/2003,463.78,,952284,,-993,,977000,,4057,,3695,,139,,3814,,0,,0.00,,0,,370,,3687,,
06/18/2003,463.66,,950959,,-1325,,977000,,3482,,2946,,132,,2832,,0,,0.00,,0,,357,,3125,,
06/19/2003,463.50,,949194,,-1765,,977000,,3569,,2789,,110,,2791,,0,,0.00,,0,,337,,3232,,
06/20/2003,463.26,,946546,,-2648,,977000,,3518,,2296,,113,,2691,,0,,0.00,,0,,339,,3179,,
06/21/2003,462.94,,943019,,-3527,,977000,,3478,,1817,,117,,2253,,0,,0.00,,0,,344,,3134,,
06/22/2003,462.66,,939946,,-3073,,977000,,3484,,2037,,102,,2240,,0,,0.00,,0,,345,,3139,,
06/23/2003,462.32,,936214,,-3732,,977000,,3740,,1974,,116,,1809,,0,,0.00,,0,,350,,3390,,
06/24/2003,462.07,,933470,,-2744,,977000,,3556,,2278,,105,,1975,,0,,0.00,,0,,336,,3220,,
06/25/2003,461.85,,931065,,-2405,,977000,,3318,,2210,,105,,1664,,0,,0.00,,0,,312,,3006,,
06/26/2003,461.73,,929755,,-1310,,977000,,2887,,2372,,145,,1769,e,0,,0.00,,0,,326,,2561,,
06/27/2003,461.75,,929973,,218,,977000,,2923,,3181,,148,,1769,e,0,,0.00,,9,,369,,2545,,
06/28/2003,461.61,,928445,,-1528,,977000,,2948,,2319,,141,,1758,,0,,0.00,,0,,366,,2582,,
06/29/2003,461.35,,925607,,-2838,,977000,,3004,,1714,,141,,1454,,0,,0.00,,0,,358,,2646,,
06/30/2003,461.20,,923969,,-1638,,977000,,2973,,2284,,137,,1345,,0,,0.00,,0,,352,,2621,,
07/01/2003,461.05,,922332,,-1637,,977000,,2936,,2227,,116,,1037,,0,,0.00,,0,,345,,2591,,
07/02/2003,460.87,,920374,,-1958,,977000,,2934,,2062,,115,,1183,,0,,0.00,,0,,350,,2584,,
07/03/2003,460.71,,918637,,-1737,,977000,,2946,,2200,,130,,1244,e,0,,0.00,,0,,358,,2588,,
07/04/2003,460.49,,916248,,-2389,,977000,,2978,,1900,,126,,1244,e,0,,0.00,,0,,353,,2625,,
07/05/2003,460.29,,914077,,-2171,,977000,,3031,,2062,,126,,1275,,0,,0.00,,0,,355,,2676,,
07/06/2003,460.02,,911145,,-2932,,977000,,2992,,1672,,158,,1115,e,0,,0.00,,0,,354,,2638,,
07/07/2003,459.61,,906716,,-4429,,977000,,3239,,1135,,129,,691,e,0,,0.00,,0,,352,,2887,,
07/08/2003,459.18,,902071,,-4645,,977000,,3592,,1368,,118,,691,e,0,,0.00,,0,,317,,3275,,
07/09/2003,458.90,,899053,,-3018,,977000,,3495,,2087,,114,,410,,0,,0.00,,0,,378,,3117,,
07/10/2003,458.67,,896582,,-2471,,977000,,3704,,2586,,128,,818,,0,,0.00,,0,,382,,3322,,
07/11/2003,458.35,,893144,,-3438,,977000,,3380,,1793,,146,,867,,0,,0.00,,0,,370,,3010,,
07/12/2003,458.06,,890029,,--,,977000,,3621,,2175,,124,,328,,135,,0.00,,0,,369,,3117,,
07/13/2003,457.68,,885964,,--,,977000,,3602,,1677,,124,,329,,0,,0.00,,0,,366,,3236,,
07/14/2003,457.48,,883827,,-2137,,977000,,3481,,2517,,113,,660,e,0,,0.00,,0,,354,,3127,,
07/15/2003,457.23,,881155,,--,,977000,,3472,,2238,,113,,660,e,0,,0.00,,0,,363,,3109,,
07/16/2003,456.83,,876890,,-4265,,977000,,3539,,1527,,138,,524,e,0,,0.00,,0,,347,,3192,,
07/17/2003,456.61,,874552,,-2338,,977000,,3500,,2441,,120,,524,e,0,,0.00,,0,,356,,3144,,
07/18/2003,456.35,,871788,,-2764,,977000,,3525,,2259,,127,,356,,0,,0.00,,0,,361,,3164,,
07/19/2003,456.04,,868493,,-3295,,977000,,3460,,1964,,165,,357,,0,,0.00,,0,,358,,3102,,
07/20/2003,455.67,,864579,,-3914,,977000,,4001,,2147,,119,,326,e,0,,0.00,,0,,359,,3642,,
07/21/2003,455.15,,859081,,-5498,,977000,,4028,,1389,,133,,326,e,0,,0.00,,0,,375,,3653,,
07/22/2003,454.74,,854761,,-4320,,977000,,4053,,1997,,122,,295,,0,,0.00,,0,,363,,3690,,
07/23/2003,454.23,,849399,,-5362,,977000,,4680,,2095,,118,,298,e,0,,0.00,,0,,358,,4322,,
07/24/2003,453.64,,843218,,--,,977000,,4841,,1805,,80,,298,e,0,,0.00,,0,,353,,4488,,
07/25/2003,453.13,,837888,,-5330,,977000,,4499,,1971,,159,,298,e,0,,0.00,,0,,321,,4178,,
07/26/2003,452.60,,832372,,-5516,,977000,,4790,,2126,,117,,213,,0,,0.00,,0,,288,,4502,,
07/27/2003,452.05,,826657,,-5715,,977000,,4903,,2132,,110,,500,,0,,0.00,,0,,297,,4606,,
07/28/2003,451.42,,820144,,-6513,,977000,,5028,,1877,,133,,513,,0,,0.00,,9,,299,,4720,,
07/29/2003,450.78,,813546,,-6598,,977000,,5005,,1795,,116,,222,e,0,,0.00,,27,,306,,4672,,
07/30/2003,450.11,,806665,,-6881,,977000,,4803,,1460,,126,,221,e,0,,0.00,,6,,278,,4519,,
07/31/2003,449.47,,800125,,-6540,,977000,,4725,,1526,,98,,223,e,0,,0.00,,0,,296,,4429,,
08/01/2003,448.81,,793401,,-6724,,977000,,4712,,1393,,71,,325,e,0,,0.03,,0,,274,,4438,,
08/02/2003,448.16,,786809,,-6592,,977000,,4713,,1471,,81,,326,e,0,,0.00,,0,,247,,4466,,
08/03/2003,447.49,,780047,,-6762,,977000,,4712,,1360,,57,,190,e,0,,0.00,,0,,253,,4459,,
08/04/2003,446.75,,772606,,-7441,,977000,,5081,,1420,,90,,190,e,0,,0.00,,0,,291,,4790,,
08/05/2003,446.23,,767401,,-5205,,977000,,4578,,2047,,93,,190,e,0,,0.00,,0,,276,,4302,,
08/06/2003,445.73,,762413,,-4988,,977000,,4472,,2063,,106,,318,,0,,0.00,,0,,272,,4200,,
08/07/2003,445.31,,758236,,-4177,,977000,,4003,,1993,,96,,169,,0,,0.00,,0,,269,,3734,,
08/08/2003,444.90,,754165,,--,,977000,,3514,,1557,,95,,150,e,0,,0.00,,0,,274,,3240,,
08/09/2003,444.50,,750212,,-3953,,977000,,3381,,1483,,95,,150,e,0,,0.00,,0,,280,,3101,,
08/10/2003,444.08,,746061,,-4151,,977000,,3410,,1415,,98,,151,e,0,,0.00,,0,,281,,3129,,
08/11/2003,443.72,,742520,,-3541,,977000,,3552,,1865,,98,,151,e,0,,0.00,,0,,281,,3271,,
08/12/2003,443.37,,739083,,-3437,,977000,,3472,,1824,,85,,181,e,0,,0.00,,0,,281,,3191,,
08/13/2003,443.09,,736334,,-2749,,977000,,3038,,1746,,94,,182,e,0,,0.00,,0,,281,,2757,,
08/14/2003,442.77,,733206,,-3128,,977000,,2869,,1386,,94,,201,,0,,0.00,,0,,278,,2591,,
08/15/2003,442.56,,731156,,-2050,,977000,,2381,,1444,,97,,160,e,0,,0.00,,0,,281,,2100,,
08/16/2003,442.32,,728815,,-2341,,977000,,2446,,1353,,87,,161,e,0,,0.00,,0,,284,,2162,,
08/17/2003,442.04,,726082,,-2733,,977000,,2583,,1296,,91,,182,,0,,0.00,,0,,284,,2299,,
08/18/2003,441.75,,723268,,-2814,,977000,,2341,,1012,,90,,222,,0,,0.00,,0,,291,,2050,,
08/19/2003,441.51,,720940,,-2328,,977000,,2290,,1232,,116,,164,,0,,0.00,,0,,150,,2140,,
08/20/2003,441.23,,718225,,-2715,,977000,,2385,,1100,,84,,95,e,0,,0.00,,0,,172,,2213,,
08/21/2003,441.06,,716577,,-1648,,--,,2337,,1606,,100,,95,e,0,,0.00,,0,,280,,2057,,
08/22/2003,440.86,,714646,,-1931,,977000,,2330,,1420,,64,,102,,0,,0.28,,0,,217,,2113,,
08/23/2003,440.66,,712719,,-1927,,977000,,2327,,1387,,32,,395,,0,,0.01,,0,,218,,2109,,
08/24/2003,440.47,,710888,,-1831,,977000,,2324,,1475,,74,,346,,0,,0.00,,0,,228,,2096,,
08/25/2003,440.29,,709154,,-1734,,977000,,2381,,1613,,106,,161,e,0,,0.00,,0,,258,,2123,,
08/26/2003,440.17,,707998,,-1156,,977000,,2470,,1993,,106,,161,e,0,,0.00,,0,,271,,2199,,
08/27/2003,440.03,,706649,,-1349,,977000,,2434,,1853,,99,,227,e,0,,0.00,,0,,285,,2149,,
08/28/2003,439.84,,704829,,-1820,,977000,,2420,,1595,,93,,228,e,0,,0.00,,0,,283,,2137,,
08/29/2003,439.72,,703680,,-1149,,977000,,2362,,1863,,80,,212,,0,,0.00,,0,,282,,2080,,
08/30/2003,439.53,,701862,,-1818,,977000,,2389,,1542,,70,,158,e,0,,0.00,,0,,288,,2101,,
08/31/2003,439.33,,699947,,-1915,,977000,,2347,,1458,,76,,159,e,0,,0.00,,0,,269,,2078,,
09/01/2003,439.17,,698416,,-1531,,977000,,2346,,1653,,79,,62,e,0,,0.00,,0,,290,,2056,,
09/02/2003,438.94,,696219,,-2197,,977000,,2713,,1687,,82,,62,e,0,,0.00,,0,,300,,2413,,
09/03/2003,438.81,,694983,,-1236,,977000,,2538,,2010,,95,,63,e,0,,0.00,,0,,327,,2211,,
09/04/2003,438.67,,693652,,-1331,,977000,,2253,,1639,,57,,63,e,0,,0.00,,0,,166,,2087,,
09/05/2003,438.50,,692037,,-1615,,977000,,2328,,1584,,70,,34,e,0,,0.00,,0,,151,,2177,,
09/06/2003,438.32,,690326,,-1711,,977000,,2244,,1473,,92,,34,e,0,,0.00,,0,,272,,1972,,
09/07/2003,438.16,,688805,,-1521,,977000,,2148,,1450,,69,,34,e,0,,0.00,,0,,264,,1884,,
09/08/2003,438.06,,687854,,-951,,977000,,1996,,1577,,60,,33,e,0,,0.00,,0,,262,,1734,,
09/09/2003,437.89,,686246,,-1608,,977000,,2398,,1650,,63,,33,e,0,,0.00,,0,,245,,2153,,
09/10/2003,437.78,,685207,,-1039,,977000,,2113,,1652,,63,,70,e,0,,0.00,,0,,241,,1872,,
09/11/2003,437.70,,684452,,-755,,977000,,2100,,1798,,79,,71,e,0,,0.00,,0,,266,,1834,,
09/12/2003,437.58,,683320,,-1132,,977000,,2196,,1716,,91,,108,e,0,,0.00,,0,,270,,1926,,
09/13/2003,437.46,,682187,,-1133,,977000,,2064,,1587,,94,,124,,0,,0.00,,0,,268,,1796,,
09/14/2003,437.30,,680677,,-1510,,977000,,2211,,1550,,100,,108,,0,,0.00,,0,,270,,1941,,
09/15/2003,437.13,,679072,,-1605,,977000,,2211,,1493,,91,,139,r,1,,0.00,,0,,270,,1940,,
09/16/2003,436.91,,677001,,-2071,,977000,,2149,,1186,,81,,6,r,0,,0.00,,0,,256,,1893,,
09/17/2003,436.75,,675502,,-1499,,977000,,2004,,1317,,69,,29,e,0,,0.00,,0,,257,,1747,,
09/18/2003,436.54,,673533,,-1969,,977000,,2285,,1379,,87,,29,e,0,,0.00,,0,,258,,2027,,
09/19/2003,436.36,,671846,,-1687,,977000,,2080,,1307,,78,,29,e,0,,0.00,,0,,263,,1817,,
09/20/2003,436.22,,670534,,-1312,,977000,,1962,,1379,,78,,-20,,0,,0.00,,0,,266,,1696,,
09/21/2003,436.01,,668566,,-1968,,977000,,2122,,1220,,90,,-29,,0,,0.00,,0,,274,,1848,,
09/22/2003,435.84,,666983,,-1583,,977000,,2223,,1518,,93,,95,e,0,,0.00,,0,,268,,1955,,
09/23/2003,435.70,,665680,,-1303,,977000,,2398,,1825,,84,,95,e,0,,0.00,,0,,275,,2123,,
09/24/2003,435.64,,665121,,-559,,977000,,2001,,1778,,59,,96,e,0,,0.00,,0,,242,,1759,,
09/25/2003,435.53,,664098,,-1023,,977000,,2070,,1619,,65,,181,e,0,,0.00,,0,,272,,1798,,
09/26/2003,435.42,,663074,,-1024,,977000,,2080,,1620,,56,,181,e,0,,0.00,,0,,252,,1828,,
09/27/2003,435.28,,661771,,-1303,,977000,,2055,,1444,,46,,201,,0,,0.00,,0,,244,,1811,,
09/28/2003,435.12,,660282,,-1489,,977000,,2199,,1491,,43,,-238,,0,,0.00,,0,,246,,1953,,
09/29/2003,435.03,,659444,,-838,,977000,,2206,,1846,,62,,100,,0,,0.00,,0,,248,,1958,,
09/30/2003,434.89,,658149,,-1295,,977000,,2185,,1578,,46,,63,e,0,,0.00,,0,,237,,1948,,
10/01/2003,434.82,,657502,,-647,,968800,,2130,,1856,,52,,63,e,0,,0.00,,0,,239,,1891,,
10/02/2003,434.65,,655931,,-1571,,960700,,2248,,1505,,49,,-36,,0,,0.00,,0,,233,,2015,,
10/03/2003,434.47,,654268,,-1663,,952500,,2334,,1536,,40,,-45,,0,,0.00,,0,,230,,2104,,
10/04/2003,434.30,,652697,,-1571,,944300,,2107,,1355,,40,,245,,0,,0.00,,0,,225,,1882,,
10/05/2003,434.12,,651034,,-1663,,936200,,2147,,1355,,46,,637,,0,,0.00,,0,,226,,1921,,
10/06/2003,433.81,,648183,,-2851,,928000,,2121,,721,,37,,268,,0,,0.00,,0,,236,,1885,,
10/07/2003,433.53,,645615,,-2568,,919900,,2059,,813,,49,,-122,,0,,0.00,,0,,232,,1827,,
10/08/2003,433.17,,642313,,-3302,,911700,,2509,,896,,52,,-124,,0,,0.00,,0,,228,,2281,,
10/09/2003,432.81,,639024,,-3289,,903500,,2377,,780,,61,,-285,,0,,0.00,,0,,223,,2154,,
10/10/2003,432.43,,635565,,-3459,,895400,,2617,,934,,61,,321,,0,,0.00,,0,,216,,2401,,
10/11/2003,432.02,,631833,,-3732,,887200,,2418,,596,,60,,127,,0,,0.00,,0,,213,,2205,,
10/12/2003,431.69,,628850,,-2983,,879000,,2244,,797,,57,,7,,0,,0.00,,0,,221,,2023,,
10/13/2003,431.35,,625778,,-3072,,870900,,2435,,958,,72,,86,,0,,0.00,,0,,232,,2203,,
10/14/2003,430.98,,622437,,-3341,,862700,,2391,,761,,54,,96,,0,,0.00,,0,,210,,2181,,
10/15/2003,430.60,,619030,,-3407,,854600,,2466,,808,,60,,76,,0,,0.00,,0,,223,,2243,,
10/16/2003,430.23,,615712,,-3318,,846400,,2393,,765,,45,,69,,0,,0.00,,0,,196,,2197,,
10/17/2003,429.93,,613027,,-2685,,838200,,2327,,1018,,45,,-99,,0,,0.00,,0,,183,,2144,,
10/18/2003,429.59,,610003,,-3024,,830100,,2390,,912,,47,,143,,0,,0.00,,0,,180,,2210,,
10/19/2003,429.22,,606711,,-3292,,821900,,2384,,762,,38,,-10,,0,,0.00,,0,,183,,2201,,
10/20/2003,428.82,,603166,,-3545,,813700,,2371,,634,,50,,99,e,0,,0.00,,0,,203,,2168,,
10/21/2003,428.52,,600518,,-2648,,805600,,2368,,1080,,47,,100,e,0,,0.00,,0,,204,,2164,,
10/22/2003,428.05,,596371,,-4147,,797400,,2383,,342,,50,,127,,0,,0.00,,0,,204,,2179,,
10/23/2003,427.61,,592517,,-3854,,789200,,2338,,433,,38,,5,,0,,0.00,,0,,194,,2144,,
10/24/2003,427.13,,588317,,-4200,,781100,,2380,,310,,47,,-375,,0,,0.00,,0,,201,,2179,,
10/25/2003,426.67,,584315,,-4002,,772900,,2344,,381,,55,,-335,,0,,0.00,,0,,210,,2134,,
10/26/2003,426.15,,579802,,-4513,,764800,,2580,,354,,49,,-381,,0,,0.00,,0,,222,,2358,,
10/27/2003,425.71,,576004,,-3798,,756600,,2388,,525,,52,,-235,,0,,0.00,,0,,214,,2174,,
10/28/2003,425.32,,572647,,-3357,,748400,,2417,,757,,32,,79,,0,,0.00,,0,,213,,2204,,
10/29/2003,424.89,,568954,,-3693,,740300,,2424,,608,,46,,-281,,0,,0.00,,0,,196,,2228,,
10/30/2003,424.50,,565627,,-3327,,732100,,2332,,706,,51,,-129,,0,,0.00,,0,,184,,2148,,
10/31/2003,424.06,,561872,,-3755,,723900,,2754,,898,,37,,328,,0,,0.00,,0,,169,,2585,,
11/01/2003,423.65,,558400,,-3472,,715800,,2653,,917,,14,,-167,,0,,0.34,,0,,155,,2498,,
11/02/2003,423.25,,555017,,-3383,,707600,,2884,,1206,,28,,313,,0,,0.00,,0,,151,,2733,,
11/03/2003,423.15,,554172,,-845,,699400,,2249,,1840,,17,,411,e,0,,0.58,,0,,149,,2100,,
11/04/2003,422.99,,552819,,-1353,,691300,,2233,,1571,,20,,411,e,0,,0.01,,0,,131,,2102,,
11/05/2003,422.69,,550305,,-2514,,683100,,2187,,934,,14,,411,e,0,,0.00,,0,,110,,2077,,
11/06/2003,422.48,,548545,,-1760,,675000,,2320,,1456,,23,,208,,0,,0.00,,0,,108,,2212,,
11/07/2003,422.34,,547372,,-1173,,666800,,2370,,1793,,14,,514,,0,,0.23,,0,,121,,2249,,
11/08/2003,422.18,,546031,,-1341,,658600,,2125,,1466,,17,,720,,0,,0.01,,0,,107,,2018,,
11/09/2003,421.90,,543692,,-2339,,650500,,2177,,1023,,25,,503,,0,,0.63,,0,,102,,2075,,
11/10/2003,421.66,,541698,,-1994,,642300,,2242,,1259,,22,,641,,0,,0.00,,0,,100,,2142,,
11/11/2003,421.40,,539539,,-2159,,634100,,2290,,1224,,22,,201,,0,,0.00,,0,,98,,2192,,
11/12/2003,421.09,,536964,,-2575,,626000,,2359,,1086,,25,,249,,0,,0.00,,0,,96,,2263,,
11/13/2003,420.87,,535147,,-1817,,617800,,2311,,1420,,25,,370,e,0,,0.00,,0,,108,,2203,,
11/14/2003,420.77,,534324,,-823,,609700,,2262,,1864,,17,,371,e,0,,0.00,,0,,100,,2162,,
11/15/2003,420.59,,532843,,-1481,,601500,,2251,,1515,,11,,1418,,0,,0.15,,0,,91,,2160,,
11/16/2003,420.28,,530291,,-2552,,593300,,2282,,1001,,6,,167,e,0,,0.33,,0,,93,,2189,,
11/17/2003,419.99,,527905,,-2386,,585200,,2236,,1041,,8,,167,e,0,,0.00,,0,,105,,2131,,
11/18/2003,419.71,,525623,,-2282,,577000,,2333,,1200,,17,,167,e,0,,0.01,,0,,101,,2232,,
11/19/2003,419.48,,523747,,-1876,,577000,,2310,,1372,,8,,349,,0,,0.00,,0,,97,,2213,,
11/20/2003,419.23,,521709,,-2038,,577000,,2287,,1268,,8,,295,,0,,0.00,,0,,90,,2197,,
11/21/2003,418.99,,519753,,-1956,,577000,,2258,,1283,,11,,162,,0,,0.00,,0,,100,,2158,,
11/22/2003,418.79,,518137,,-1616,,577000,,2232,,1442,,25,,285,e,0,,0.00,,0,,108,,2124,,
11/23/2003,418.49,,515714,,-2423,,577000,,2249,,1054,,27,,286,e,0,,0.00,,0,,104,,2145,,
11/24/2003,418.24,,513694,,-2020,,577000,,2379,,1380,,19,,276,e,0,,0.00,,0,,109,,2270,,
11/25/2003,418.05,,512159,,-1535,,577000,,2353,,1587,,8,,276,e,0,,0.00,,0,,109,,2244,,
11/26/2003,417.77,,509914,,-2245,,577000,,2299,,1186,,19,,278,e,0,,0.00,,0,,100,,2199,,
11/27/2003,417.48,,507593,,-2321,,577000,,2261,,1107,,16,,279,e,0,,0.00,,0,,102,,2159,,
11/28/2003,417.18,,505192,,-2401,,577000,,2190,,988,,8,,275,,0,,0.00,,0,,95,,2095,,
11/29/2003,416.79,,502086,,-3106,,577000,,2241,,678,,3,,201,,0,,0.00,,0,,86,,2155,,
11/30/2003,416.40,,498994,,-3092,,577000,,2392,,836,,3,,398,e,0,,0.00,,0,,83,,2309,,
12/01/2003,416.13,,496853,,-2141,,577000,,2284,,1205,,0,,861,e,0,,0.20,,0,,82,,2202,,
12/02/2003,415.80,,494251,,-2602,,577000,,2200,,899,,11,,431,r,0,,0.65,,0,,78,,2122,,
12/03/2003,415.50,,491895,,-2356,,577000,,2228,,1051,,11,,546,r,0,,0.00,,0,,89,,2139,,
12/04/2003,415.14,,489068,,-2827,,577000,,2327,,910,,8,,357,r,0,,0.00,,0,,92,,2235,,
12/05/2003,414.83,,486645,,-2423,,577000,,2316,,1097,,3,,617,,0,,0.08,,0,,91,,2225,,
12/06/2003,414.63,,485089,,-1556,,577000,,2239,,1455,,0,,3074,,0,,0.07,,0,,90,,2149,,
12/07/2003,415.01,,488047,,2958,,577000,,2221,,3715,,3,,5576,,0,,0.69,,0,,94,,2127,,
12/08/2003,415.00,,488047,r,-79,,577000,,2218,,2194,,16,,1987,r,0,,0.00,,0,,102,,2116,,
12/09/2003,414.86,,486879,,-1168,,577000,,2409,,1876,,16,,1181,r,0,,0.00,,0,,101,,2308,,
12/10/2003,414.91,,487268,,389,,577000,,2220,,2416,,0,,2302,r,0,,0.48,,0,,83,,2137,,
12/11/2003,415.26,,490010,,2742,,577000,,2185,,3593,,26,,2326,,0,,0.53,,0,,86,,2099,,
12/12/2003,415.44,,491424,,1414,,577000,,2118,,2839,,8,,1806,,0,,0.01,,0,,90,,2028,,
12/13/2003,415.70,,493466,,2042,,577000,,2200,,3229,,0,,3285,,0,,0.64,,0,,90,,2110,,
12/14/2003,416.28,,498042,,4576,,577000,,2164,,4482,,11,,4291,,0,,0.41,,0,,90,,2074,,
12/15/2003,416.77,,501927,,3885,,577000,,2089,,4072,,24,,3147,,0,,0.10,,0,,95,,1994,,
12/16/2003,417.00,,503751,,--,,577000,,2151,,3084,,13,,2208,,0,,0.00,,0,,98,,2053,,
12/17/2003,417.02,,503911,,160,,577000,,2211,,2295,,3,,1929,,0,,0.00,,0,,92,,2119,,
12/18/2003,416.87,,502720,,-1191,,577000,,2369,,1774,,5,,1141,,0,,0.00,,0,,87,,2282,,
12/19/2003,416.91,,503037,,317,,577000,,2265,,2433,,8,,1191,,0,,0.00,,0,,87,,2178,,
12/20/2003,416.87,,502720,,-317,,577000,,2235,,2080,,5,,2037,,0,,0.43,,0,,86,,2149,,
12/21/2003,416.95,,503355,,635,,577000,,2218,,2549,,11,,2443,,0,,0.62,,0,,94,,2124,,
12/22/2003,417.01,,503831,,476,,577000,,2211,,2462,,11,,1646,,0,,0.62,,0,,98,,2113,,
12/23/2003,417.12,,504711,,880,,577000,,2207,,2651,,0,,1748,,0,,0.01,,0,,92,,2115,,
12/24/2003,417.67,,509114,,4403,,--,,2121,,4341,,0,,5979,,0,,0.20,,0,,80,,2041,,
12/25/2003,418.87,,518784,,9670,,577000,,1969,,6844,,0,,6537,,0,,0.71,,0,,85,,1884,,
12/26/2003,419.38,,522932,,4148,,577000,,2094,,4190,,5,,4171,,0,,0.00,,0,,87,,2007,,
12/27/2003,419.49,,523829,,897,,577000,,2238,,2701,,11,,2350,,0,,0.00,,0,,77,,2161,,
12/28/2003,419.54,,524237,,408,,577000,,2249,,2463,,8,,1204,,0,,0.00,,0,,77,,2172,,
12/29/2003,419.91,,527253,,3016,,577000,,2113,,3634,,0,,3227,,0,,0.00,,0,,77,,2036,,
12/30/2003,420.30,,530456,,3203,,577000,,2253,,3874,,6,,3461,,0,,1.06,,0,,78,,2175,,
12/31/2003,420.55,,532514,,2058,,577000,,2231,,3277,,8,,2832,,0,,0.00,,0,,78,,2153,,
01/01/2004,421.70,,542031,,9517,,577000,,2113,,6911,,0,,7011,,0,,1.10,,0,,71,,2042,,
01/02/2004,422.68,,550221,,8190,,577000,,1828,,5957,,0,,5686,,0,,1.14,,0,,74,,1754,,
01/03/2004,423.16,,554256,,4035,,577000,,1995,,4035,,6,,2920,,0,,0.07,,0,,81,,1914,,
01/04/2004,423.51,,557216,,2960,,570200,r,2245,,3740,,3,,2914,,0,,0.01,,0,,88,,2157,,
01/05/2004,423.75,,559246,,2030,,577000,,2198,,3227,,6,,1645,,0,,0.00,,0,,77,,2121,,
01/06/2004,423.74,,559161,,-85,,577000,,2482,,2445,,6,,1897,,0,,0.00,,0,,77,,2405,,
01/07/2004,423.67,,558569,,-592,,577000,,3549,,3271,,20,,1858,,0,,0.25,,0,,76,,3473,,
01/08/2004,423.62,,558146,,-423,,577000,,3884,,3677,,6,,2643,,0,,0.18,,0,,77,,3807,,
01/09/2004,423.45,,556709,,-1437,,577000,,3843,,3128,,9,,2062,,0,,0.00,,0,,82,,3761,,
01/10/2004,423.30,,555440,,-1269,,577000,,3681,,3044,,3,,2234,,0,,0.03,,0,,84,,3597,,
01/11/2004,423.11,,553833,,-1607,,577000,,3869,,3062,,3,,1971,,0,,0.03,,0,,85,,3784,,
01/12/2004,423.02,,553072,,-761,,577000,,3702,,3321,,3,,2037,,0,,0.03,,0,,78,,3624,,
01/13/2004,422.89,,551981,,-1091,,577000,,3310,,2763,,3,,1860,,0,,0.03,,0,,75,,3235,,
01/14/2004,422.97,,552652,,671,,577000,,2793,,3137,,6,,1772,,0,,0.00,,0,,75,,2718,,
01/15/2004,422.77,,550975,,-1677,,577000,,3532,,2687,,0,,2327,,0,,0.00,,0,,74,,3458,,
01/16/2004,422.55,,549132,,-1843,,577000,,3257,,2328,,0,,1451,,0,,0.00,,0,,74,,3183,,
01/17/2004,422.59,,549467,,335,,577000,,2351,,2520,,0,,1642,,0,,0.00,,0,,71,,2280,,
01/18/2004,422.66,,550053,,586,,577000,,2399,,2697,,3,,2076,,0,,0.00,,0,,65,,2334,,
01/19/2004,422.70,,550389,,336,,577000,,2581,,2753,,3,,1424,,0,,0.00,,0,,65,,2516,,
01/20/2004,422.80,,551227,,838,,577000,,2456,,2878,,0,,1810,,0,,0.00,,0,,70,,2386,,
01/21/2004,422.87,,551813,,586,,577000,,2467,,2762,,0,,1439,e,0,,0.00,,0,,78,,2389,,
01/22/2004,422.87,,551813,,0,,577000,,2356,,2362,,6,,1439,e,0,,0.00,,0,,81,,2275,,
01/23/2004,422.92,,552233,,420,,577000,,2301,,2519,,6,,1558,,0,,0.02,,0,,74,,2227,,
01/24/2004,423.03,,553157,,924,,577000,,2370,,2836,,0,,1720,,0,,0.03,,0,,73,,2297,,
01/25/2004,423.08,,553580,,423,,577000,,2374,,2587,,0,,1481,,0,,0.23,,0,,74,,2300,,
01/26/2004,423.05,,553326,,-254,,577000,,2429,,2309,,8,,1056,,0,,0.00,,0,,74,,2355,,
01/27/2004,423.24,,554933,,1607,,577000,,2457,,3270,,3,,1967,,0,,0.00,,0,,79,,2378,,
01/28/2004,423.39,,556201,,1268,,577000,,2476,,3115,,0,,2704,,0,,0.55,,0,,85,,2391,,
