05/29/2015,ThereservoircapacitywasupdatedMay2015withinformationfromtheUSBR.,
Date,RESELE , ,,STORAGE , ,,RESCHG , ,,TOCSTO , ,,ABVTOC , ,,
 ,FEET, ,AF, ,AF, ,AF, ,AF, ,
06/07/2003,1955.63,,964333,,-385,,966000,,
06/08/2003,1955.47,,963563,s,-770,,966000,,
06/09/2003,1955.28,,962649,,--,,966000,,
06/10/2003,1955.35,,962985,,--,,966000,,
06/11/2003,1955.55,,963948,,--,,966000,,
06/12/2003,1955.51,,963755,,--,,966000,,
06/13/2003,1955.43,,963370,,--,,966000,,
06/14/2003,1955.28,,962649,,--,,966000,,
06/15/2003,1955.04,,961494,,--,,966000,,
06/16/2003,1954.57,,959248,,--,,966000,,
06/17/2003,1953.99,e,956672,,--,,966000,,
06/18/2003,1953.40,,953670,,--,,966000,,
06/19/2003,1952.81,,950863,,--,,966000,,
06/20/2003,1952.23,,948107,,--,,966000,,
06/21/2003,1951.72,,945686,,--,,966000,,
06/22/2003,1951.21,,943268,,--,,966000,,
06/23/2003,1950.47,,939764,,--,,966000,,
06/24/2003,1949.92,,937165,,--,,966000,,
06/25/2003,1949.16,e,934069,,--,,966000,,
06/26/2003,1948.40,,930041,,--,,966000,,
06/27/2003,1947.50,,925833,,--,,966000,,
06/28/2003,1946.88,,922939,,--,,966000,,
06/29/2003,1946.21,,919816,,--,,966000,,
06/30/2003,1945.31,,915629,,--,,966000,,
07/01/2003,1944.68,e,914197,,--,,966000,,
07/02/2003,1944.37,e,909856,,-4341,,966000,,
07/03/2003,1944.06,,906635,e,-3221,,966000,,
07/04/2003,1942.66,,903419,,-3216,,966000,,
07/05/2003,1942.03,,900529,,--,,966000,,
07/06/2003,1941.10,,897689,,--,,966000,,
07/07/2003,1940.59,,893938,,--,,966000,,
07/08/2003,1939.85,,890564,,--,,966000,,
07/09/2003,1939.18,,887527,,--,,966000,,
07/10/2003,1938.24,,883275,,--,,966000,,
07/11/2003,1936.49,,879256,,--,,966000,,
07/12/2003,1935.70,,875385,,--,,966000,,
07/13/2003,1935.25,,871827,,--,,966000,,
07/14/2003,1933.91,,869802,,--,,966000,,
07/15/2003,1933.48,,863827,,--,,966000,,
07/16/2003,1933.05,,860003,,--,,966000,,
07/17/2003,1932.11,,855832,,--,,966000,,
07/18/2003,1931.06,,851183,,--,,966000,,
07/19/2003,1930.12,,847030,,--,,966000,,
07/20/2003,1929.30,,843433,,--,,966000,,
07/21/2003,1928.87,e,838797,,-4636,,966000,,
07/22/2003,1927.24,,834416,,-4381,,966000,,
07/23/2003,1925.23,,829949,,-4467,,966000,,
07/24/2003,1925.20,,825691,,--,,966000,,
07/25/2003,1924.25,e,821765,,--,,966000,,
07/26/2003,1923.30,,817381,,--,,966000,,
07/27/2003,1922.29,,813050,,--,,966000,,
07/28/2003,1921.17,,808258,,--,,966000,,
07/29/2003,1920.17,,803733,,-4525,,966000,,
07/30/2003,1918.94,,798915,e,-4818,,966000,,
07/31/2003,1917.83,,794092,,-4823,,966000,,
08/01/2003,1916.69,,789291,,--,,966000,,
08/02/2003,1915.86,,785803,,--,,966000,,
08/03/2003,1914.86,,781612,,--,,966000,,
08/04/2003,1914.23,,778982,,--,,966000,,
08/05/2003,1912.55,,772018,,--,,966000,,
08/06/2003,1910.00,e,767094,,--,,966000,,
08/07/2003,1909.00,e,761729,,--,,966000,,
08/08/2003,1908.78,,756495,,--,,966000,,
08/09/2003,1907.58,,751603,,--,,966000,,
08/10/2003,1906.42,,746885,,--,,966000,,
08/11/2003,1905.14,,741694,,--,,966000,,
08/12/2003,1903.79,,736268,,--,,966000,,
08/13/2003,1902.47,,730981,,--,,966000,,
08/14/2003,1901.13,,725591,,--,,966000,,
08/15/2003,1899.76,,720182,,--,,966000,,
08/16/2003,1898.44,,714975,,--,,966000,,
08/17/2003,1897.14,,709862,,--,,966000,,
08/18/2003,1895.78,e,704333,,--,,966000,,
08/19/2003,1894.42,,699227,,--,,966000,,
08/20/2003,1893.23,,694618,,--,,966000,,
08/21/2003,1891.99,,689929,,--,,--,,
08/22/2003,1891.41,,687593,,--,,966000,,
08/23/2003,1890.76,,685091,,--,,966000,,
08/24/2003,1890.10,,682554,,--,,966000,,
08/25/2003,1889.93,,681903,,--,,966000,,
08/26/2003,1889.83,,681484,,--,,966000,,
08/27/2003,1888.30,,675700,,--,,966000,,
08/28/2003,1887.92,,674257,,--,,966000,,
08/29/2003,1887.50,,672664,,--,,966000,,
08/30/2003,1887.15,,671337,,--,,966000,,
08/31/2003,1886.64,,669406,,--,,966000,,
09/01/2003,1886.13,,667476,,--,,966000,,
09/02/2003,1885.74,,666002,,--,,966000,,
09/03/2003,1885.43,,664832,,--,,966000,,
09/04/2003,1885.18,,663888,,--,,966000,,
09/05/2003,1884.90,,662835,,--,,966000,,
09/06/2003,1884.73,,662199,,--,,966000,,
09/07/2003,1884.57,,661600,,-599,,966000,,
09/08/2003,1884.57,,660795,e,-805,,966000,,
09/09/2003,1884.14,,659993,,-802,,966000,,
09/10/2003,1883.85,,658910,,--,,966000,,
09/11/2003,1883.52,,657678,,--,,966000,,
09/12/2003,1883.14,,656261,,--,,966000,,
09/13/2003,1882.93,,655479,,--,,966000,,
09/14/2003,1882.62,,654324,,--,,966000,,
09/15/2003,1882.42,,653579,,--,,966000,,
09/16/2003,1882.15,,652574,,--,,962300,,
09/17/2003,1881.88,,651570,,--,,958600,,
09/18/2003,1881.61,e,650381,,--,,954900,,
09/19/2003,1881.33,,649527,,--,,951200,,
09/20/2003,1881.13,,648784,,--,,947500,,
09/21/2003,1880.86,,647782,,-1002,,943800,,
09/22/2003,1880.56,e,646670,e,-1112,,940100,,
09/23/2003,1880.26,,645558,,-1112,,936400,,
09/24/2003,1880.03,e,644725,e,-833,,932700,,
09/25/2003,1879.81,,643897,,-828,,929000,,
09/26/2003,1879.53,,642862,,-1035,,925300,,
09/27/2003,1879.30,,642023,,-839,,921700,,
09/28/2003,1879.09,,641253,,--,,918000,,
09/29/2003,1878.81,e,640005,,--,,914300,,
09/30/2003,1878.52,,639162,,--,,910600,,
10/01/2003,1878.35,,638539,,--,,906900,,
10/02/2003,1878.17,,637865,,--,,903200,,
10/03/2003,1877.97,,637148,,--,,899500,,
10/04/2003,1877.78,,636452,,--,,895800,,
10/05/2003,1877.55,,635611,,--,,892100,,
10/06/2003,1877.27,,634587,,-1024,,888400,,
10/07/2003,1877.01,e,633655,e,-932,,884700,,
10/08/2003,1876.76,,632724,,-931,,881000,,
10/09/2003,1876.41,,631446,,--,,877300,,
10/10/2003,1876.13,,630425,,--,,873600,,
10/11/2003,1875.84,,629368,,--,,869900,,
10/12/2003,1875.35,,627584,,--,,866200,,
10/13/2003,1875.13,,626783,,--,,862500,,
10/14/2003,1874.86,,625805,,-978,,858800,,
10/15/2003,1874.67,,624810,e,-995,,855100,,
10/16/2003,1874.31,,623820,,-990,,851400,,
10/17/2003,1874.03,e,622667,,--,,847700,,
10/18/2003,1873.76,,621802,,--,,844000,,
10/19/2003,1873.44,,620686,,--,,840300,,
10/20/2003,1873.09,,619427,,--,,836700,,
10/21/2003,1872.77,,618276,,--,,833000,,
10/22/2003,1872.45,,617127,,--,,829300,,
10/23/2003,1872.25,,616409,,--,,825600,,
10/24/2003,1872.05,,615691,,--,,821900,,
10/25/2003,1871.88,,615081,,--,,818200,,
10/26/2003,1871.58,,614005,,--,,814500,,
10/27/2003,1871.41,,613396,,--,,810800,,
10/28/2003,1871.01,,611963,,--,,807100,,
10/29/2003,1870.10,,610174,,--,,803400,,
10/30/2003,1870.06,,608509,,--,,799700,,
10/31/2003,1869.65,,607111,,--,,796000,,
11/01/2003,1869.44,,606367,,--,,796000,,
11/02/2003,1869.24,,605659,,--,,796000,,
11/03/2003,1869.01,,604845,,--,,796000,,
11/04/2003,1868.75,,603925,,--,,796000,,
11/05/2003,1868.46,,602900,,--,,796000,,
11/06/2003,1868.29,,602299,,--,,796000,,
11/07/2003,1867.74,,601028,,--,,796000,,
11/08/2003,1867.74,,600358,,--,,796000,,
11/09/2003,1867.74,,600358,,--,,796000,,
11/10/2003,1867.54,,599652,,--,,796000,,
11/11/2003,1867.28,,598629,,--,,796000,,
11/12/2003,1866.91,,597432,,--,,796000,,
11/13/2003,1866.65,,596516,,--,,796000,,
11/14/2003,1866.49,,595953,,--,,796000,,
11/15/2003,1866.56,,596199,,--,,796000,,
11/16/2003,1866.45,,595812,,--,,796000,,
11/17/2003,1866.25,,595109,,--,,796000,,
11/18/2003,1866.06,,594440,,--,,796000,,
11/19/2003,1865.80,,593527,,--,,796000,,
11/20/2003,1865.55,,592648,,--,,796000,,
11/21/2003,1865.32,,591891,,--,,796000,,
11/22/2003,1865.12,,591139,,--,,796000,,
11/23/2003,1864.79,,589987,,--,,796000,,
11/24/2003,1864.52,,589049,,--,,796000,,
11/25/2003,1864.20,,587936,,--,,796000,,
11/26/2003,1863.92,,586964,,--,,796000,,
11/27/2003,1863.63,,585958,,--,,796000,,
11/28/2003,1863.43,,585264,,--,,796000,,
11/29/2003,1863.14,,584258,,--,,796000,,
11/30/2003,1862.88,,583357,,--,,796000,,
12/01/2003,1862.74,,582872,,--,,796000,,
12/02/2003,1862.62,,582457,,--,,796000,,
12/03/2003,1862.42,e,582266,,--,,796000,,
12/04/2003,1862.22,e,581505,,--,,796000,,
12/05/2003,1862.03,,580415,,--,,796000,,
12/06/2003,1862.38,,581609,,--,,796000,,
12/07/2003,1865.51,,592508,,--,,796000,,
12/08/2003,1865.76,e,593878,,--,,796000,,
12/09/2003,1866.02,,594300,,--,,796000,,
12/10/2003,1866.47,,595883,,--,,796000,,
12/11/2003,1866.94,,597537,,--,,796000,,
12/12/2003,1867.15,,598277,,--,,796000,,
12/13/2003,1867.99,,601240,,--,,796000,,
12/14/2003,1869.59,,606898,,--,,796000,,
12/15/2003,1870.22,,609137,,--,,796000,,
12/16/2003,1870.45,,609959,,--,,796000,,
12/17/2003,1870.55,,610317,,--,,796000,,
12/18/2003,1870.53,,610246,,--,,796000,,
12/19/2003,1870.31,,609459,,--,,796000,,
12/20/2003,1870.30,,609423,,--,,796000,,
12/21/2003,1870.47,,610031,,--,,796000,,
12/22/2003,1870.55,,610317,,--,,796000,,
12/23/2003,1870.26,,609280,,--,,796000,,
12/24/2003,1872.39,,616911,,--,,--,,
12/25/2003,1874.03,,622811,,--,,796000,,
12/26/2003,1874.61,,624902,,--,,796000,,
12/27/2003,1874.81,,625624,,--,,796000,,
12/28/2003,1874.71,,625263,,--,,796000,,
12/29/2003,1875.02,,626383,,--,,796000,,
12/30/2003,1874.93,,626057,,--,,796000,,
12/31/2003,1874.92,,626021,,--,,796000,,
01/01/2004,1875.79,e,626021,,--,,796000,,
01/02/2004,1876.65,,632322,,--,,796000,,
01/03/2004,1876.64,,632286,,--,,796000,,
01/04/2004,1876.26,,630899,,--,,796000,,
01/05/2004,1875.87,,629477,,--,,796000,,
01/06/2004,1875.31,,627438,,--,,796000,,
01/07/2004,1875.10,,626679,,--,,796000,,
01/08/2004,1874.87,,625841,,--,,796000,,
01/09/2004,1874.81,,625624,,-217,,796000,,
01/10/2004,1874.96,,626166,,542,,796000,,
01/11/2004,1874.88,,625877,,-289,,796000,,
01/12/2004,1874.69,e,625191,,--,,796000,,
01/13/2004,1874.54,e,624542,,--,,796000,,
01/14/2004,1874.39,e,624109,,--,,796000,,
01/15/2004,1874.24,e,623856,,--,,796000,,
01/16/2004,1874.10,,623063,,--,,796000,,
01/17/2004,1873.98,,622631,,--,,796000,,
01/18/2004,1873.69,,621586,,--,,796000,,
01/19/2004,1873.46,,620758,,--,,796000,,
01/20/2004,1873.20,,619823,,--,,796000,,
01/21/2004,1872.93,,618852,,--,,796000,,
01/22/2004,1872.46,e,617666,,--,,796000,,
01/23/2004,1872.00,,616229,,--,,796000,,
01/24/2004,1871.50,e,614651,,--,,796000,,
01/25/2004,1871.00,,613181,,--,,796000,,
01/26/2004,1871.00,,611426,,--,,796000,,
01/27/2004,1870.80,,611211,,--,,796000,,
01/28/2004,1870.67,,610746,,--,,796000,,
01/29/2004,1870.59,,610460,,--,,796000,,
01/30/2004,1870.59,,610460,,--,,796000,,
01/31/2004,1870.60,e,610925,,--,,796000,,
02/01/2004,1870.61,,610532,,--,,796000,,
02/02/2004,1870.71,,610889,,--,,796000,,
02/03/2004,1871.00,,611856,,--,,796000,,
02/04/2004,1870.86,,611426,,--,,796000,,
02/05/2004,1870.71,,610889,,--,,796000,,
02/06/2004,1870.59,,610453,,--,,796000,,
02/07/2004,1870.82,,611283,,--,,796000,,
02/08/2004,1870.66,,610711,,--,,796000,,
02/09/2004,1870.37,,609673,,--,,796000,,
02/10/2004,1870.23,,609173,,--,,--,,
02/11/2004,1869.87,,607890,,--,,796000,,
02/12/2004,1869.53,,606685,,--,,796000,,
02/13/2004,1869.15,,605340,,--,,--,,
02/14/2004,1869.21,,605552,,--,,--,,
02/15/2004,1868.91,,604491,,--,,--,,
02/16/2004,1869.14,,605295,,--,,796000,r,
02/17/2004,1872.92,,618799,,--,,796000,,
02/18/2004,1878.48,,638613,,--,,796000,,
02/19/2004,1880.71,,647226,,--,,796000,,
02/20/2004,1881.92,,651719,,--,,796000,,
02/21/2004,1882.77,,654882,,--,,796000,,
02/22/2004,1883.44,,657380,,--,,796000,,
02/23/2004,1883.90,,659134,,--,,796000,,
02/24/2004,1884.74,,661032,,--,,796000,,
02/25/2004,1885.58,,665776,,--,,796000,,
02/26/2004,1887.00,e,673005,,--,,796000,,
02/27/2004,1888.40,e,678019,,--,,796000,,
02/28/2004,1889.81,,681446,,--,,796000,,
02/29/2004,1890.24,,683092,,--,,796000,,
03/01/2004,1891.71,e,685130,,--,,796000,r,
03/02/2004,1891.17,,686669,,--,,796000,,
03/03/2004,1891.53,,688056,,--,,796000,,
03/04/2004,1891.80,,689096,,--,,--,,
03/05/2004,1892.38,,689636,,--,,796000,,
03/06/2004,1892.38,,691334,,--,,796000,,
03/07/2004,1892.58,,692106,,--,,796000,,
03/08/2004,1892.84,,693111,,--,,796000,,
03/09/2004,1893.11,e,694038,,--,,796000,,
03/10/2004,1893.38,,695199,,--,,796000,,
03/11/2004,1893.86,,697057,,--,,796000,,
03/12/2004,1893.86,,697057,,--,,796000,,
03/13/2004,1895.02,,701555,,--,,796000,,
03/14/2004,1895.41,,703075,,--,,796000,,
03/15/2004,1896.21,,706219,,--,,796000,,
03/16/2004,1896.90,,708999,,--,,796000,,
03/17/2004,1897.60,,711670,,--,,796000,,
03/18/2004,1898.29,,714975,,--,,796000,,
03/19/2004,1898.97,e,717053,,--,,796000,,
03/20/2004,1900.56,,723359,,--,,796000,,
03/21/2004,1901.77,,728184,,--,,796000,r,
03/22/2004,1902.78,,732222,,--,,796000,,
03/23/2004,1903.69,,735867,,--,,796000,,
03/24/2004,1904.26,,738145,,--,,796000,,
03/25/2004,1905.58,,743477,,--,,796000,,
03/26/2004,1906.19,,745952,,--,,--,,
03/27/2004,1906.92,,748917,,--,,--,,
03/28/2004,1907.32,,750626,,--,,796000,,
03/29/2004,1907.00,e,752784,,--,,796000,,
03/30/2004,1907.50,e,754129,,--,,796000,,
03/31/2004,1908.00,e,755271,,--,,796000,,
04/01/2004,1908.65,,755964,,--,,799300,,
04/02/2004,1908.62,,755801,,--,,802700,,
04/03/2004,1908.94,,757148,,--,,806000,,
04/04/2004,1909.25,,758415,,--,,809300,,
04/05/2004,1909.65,,760050,,--,,812700,,
04/06/2004,1909.90,,761073,,--,,816000,,
04/07/2004,1910.40,e,763007,,--,,819300,,
04/08/2004,1910.84,,764946,,--,,822700,,
04/09/2004,1911.31,,766887,,--,,826000,,
04/10/2004,1911.90,,769327,,--,,829300,,
04/11/2004,1912.17,e,770858,,--,,832700,,
04/12/2004,1912.44,,771562,,--,,836000,,
04/13/2004,1912.81,,773095,,--,,839300,,
04/14/2004,1912.93,e,773924,,--,,842700,,
04/15/2004,1913.06,,774132,,--,,846000,,
04/16/2004,1913.42,,774464,,--,,849300,,
04/17/2004,1913.35,e,775625,,--,,852700,,
04/18/2004,1913.27,e,775542,,--,,856000,,
04/19/2004,1913.19,,774671,,--,,859300,,
04/20/2004,1913.24,e,775044,,--,,862700,,
04/21/2004,1913.28,,775044,,--,,866000,,
04/22/2004,1913.32,,775210,,--,,869300,,
04/23/2004,1913.14,,774464,,--,,872700,,
04/24/2004,1913.20,,774712,,--,,876000,,
04/25/2004,1913.27,,775003,,--,,879300,,
04/26/2004,1913.24,,774878,,--,,882700,,
04/27/2004,1913.63,,776497,,--,,886000,,
04/28/2004,1914.14,,778616,,--,,889300,,
04/29/2004,1914.38,,779614,,--,,892700,,
04/30/2004,1914.68,e,780072,,--,,896000,,
05/01/2004,1914.98,,782112,,--,,898300,,
05/02/2004,1915.29,,783411,,--,,900500,,
05/03/2004,1915.38,,783788,,--,,902800,,
05/04/2004,1915.59,,784669,,--,,905000,,
05/05/2004,1915.80,,785551,,--,,907300,,
05/06/2004,1915.97,,786265,,--,,909500,,
05/07/2004,1916.06,,786643,,--,,911800,,
05/08/2004,1916.43,e,788828,,--,,914100,,
05/09/2004,1916.79,,789712,,--,,916300,,
05/10/2004,1916.66,,789150,,--,,918600,,
05/11/2004,1916.49,,788436,,--,,920800,,
05/12/2004,1916.04,,786559,,--,,923100,,
05/13/2004,1915.61,,784753,,--,,925400,,
05/14/2004,1915.20,,783033,,--,,927600,,
05/15/2004,1915.08,,782530,,--,,929900,,
05/16/2004,1914.88,,781695,,--,,932100,,
05/17/2004,1914.51,,780155,,--,,934400,,
05/18/2004,1914.27,,779157,,--,,934400,r,
05/19/2004,1913.93,,777744,,--,,--,,
05/20/2004,1913.60,,776373,,--,,941200,,
05/21/2004,1913.33,,775252,,--,,943400,,
05/22/2004,1913.24,e,775542,,--,,945700,,
05/23/2004,1913.15,,774505,,--,,947900,,
05/24/2004,1913.00,,773037,,--,,950200,,
05/25/2004,1912.32,,771048,,--,,952500,,
05/26/2004,1911.66,,768334,,--,,954700,,
05/27/2004,1911.06,,765854,,--,,957000,,
05/28/2004,1910.74,,764533,,--,,959200,,
05/29/2004,1910.70,,764368,,--,,961500,,
05/30/2004,1910.55,,763749,,--,,963700,,
05/31/2004,1910.24,,762471,,--,,966000,,
06/01/2004,1909.65,,760050,,-2421,,966000,,
06/02/2004,1909.20,e,758190,e,-1860,,966000,,
06/03/2004,1908.74,,756332,,-1858,,966000,,
06/04/2004,1908.15,,753925,,--,,966000,,
06/05/2004,1908.05,,753517,,--,,966000,,
06/06/2004,1907.74,,752254,,--,,966000,,
06/07/2004,1907.21,,750097,,--,,966000,,
06/08/2004,1906.84,,748592,,--,,966000,,
06/09/2004,1906.15,,745789,,--,,966000,,
06/10/2004,1905.65,,743761,,--,,966000,,
06/11/2004,1904.92,,740805,,--,,966000,,
06/12/2004,1904.69,,739881,,--,,966000,,
06/13/2004,1904.45,,738917,,--,,966000,,
06/14/2004,1903.77,,736188,,--,,966000,,
06/15/2004,1903.07,,733383,,--,,966000,,
06/16/2004,1902.30,,730542,,--,,966000,,
06/17/2004,1901.69,,727865,,--,,966000,,
06/18/2004,1901.00,e,725750,,--,,--,,
06/19/2004,1900.88,,724634,,--,,--,,
06/20/2004,1900.43,,722841,,--,,--,,
06/21/2004,1899.68,,719866,,--,,966000,,
06/22/2004,1898.78,,716670,,--,,966000,,
06/23/2004,1898.06,,713755,,--,,966000,,
06/24/2004,1897.29,,710766,,--,,966000,,
06/25/2004,1896.59,,708135,,--,,966000,,
06/26/2004,1896.28,,706684,,--,,966000,,
06/27/2004,1895.92,,705312,,--,,966000,,
06/28/2004,1895.22,,702337,,--,,966000,,
06/29/2004,1894.49,,699498,,--,,966000,,
06/30/2004,1893.73,,696553,,--,,966000,,
07/01/2004,1892.80,,693149,,--,,966000,,
07/02/2004,1891.99,,689829,,--,,--,,
07/03/2004,1891.25,,687131,,--,,--,,
07/04/2004,1890.49,,684207,,--,,--,,
07/05/2004,1889.87,,681865,,--,,--,,
07/06/2004,1889.00,,679046,,--,,966000,,
07/07/2004,1888.00,,675320,,--,,966000,,
07/08/2004,1887.00,,671792,,--,,966000,,
07/09/2004,1886.31,,668157,,--,,966000,,
07/10/2004,1885.82,,666305,,--,,966000,,
07/11/2004,1885.24,,664114,,--,,966000,,
07/12/2004,1884.32,,660217,,--,,966000,,
07/13/2004,1883.15,,656298,,--,,966000,,
07/14/2004,1882.15,,652574,,--,,966000,,
07/15/2004,1881.11,,648710,,--,,966000,,
07/16/2004,1880.03,,644706,,--,,966000,,
07/17/2004,1879.45,,642574,,--,,--,,
07/18/2004,1878.99,,640886,,--,,966000,,
07/19/2004,1877.76,,636379,,--,,966000,,
07/20/2004,1876.68,,632432,,--,,--,,
07/21/2004,1875.55,,628312,,--,,966000,,
07/22/2004,1874.40,,624145,,--,,966000,,
07/23/2004,1873.28,,620110,,--,,966000,,
07/24/2004,1872.70,,618025,,--,,966000,,
07/25/2004,1872.03,,615619,,--,,966000,,
07/26/2004,1871.11,,612321,,--,,966000,,
07/27/2004,1870.16,,608923,,--,,966000,,
07/28/2004,1869.12,,605234,,--,,966000,,
07/29/2004,1868.20,,601981,,--,,966000,,
07/30/2004,1867.38,,599088,,--,,966000,,
07/31/2004,1866.69,e,597185,,--,,966000,,
08/01/2004,1866.00,,596290,,--,,966000,,
08/02/2004,1865.43,e,594429,,--,,--,,
08/03/2004,1864.86,,590231,,--,,966000,,
08/04/2004,1863.81,,586582,,--,,966000,,
08/05/2004,1862.74,,582872,,--,,966000,,
08/06/2004,1862.00,,579689,,--,,966000,,
08/07/2004,1861.21,,577582,,--,,966000,,
08/08/2004,1860.70,,575823,,--,,966000,,
08/09/2004,1859.69,,572352,,--,,966000,,
08/10/2004,1858.72,e,569078,,--,,966000,,
08/11/2004,1857.74,,565709,,--,,966000,,
08/12/2004,1856.82,,562584,,--,,966000,,
08/13/2004,1855.56,,559330,,--,,966000,,
08/14/2004,1855.45,,557942,,--,,966000,,
08/15/2004,1855.00,,556420,,--,,966000,,
08/16/2004,1854.08,,553339,,--,,966000,,
08/17/2004,1853.13,,550164,,--,,966000,,
08/18/2004,1852.17,,546962,,--,,966000,,
08/19/2004,1851.21,,543766,,--,,966000,,
08/20/2004,1850.00,,540777,,--,,966000,,
08/21/2004,1849.84,,539222,,--,,966000,,
08/22/2004,1849.45,,537941,,--,,966000,,
08/23/2004,1848.63,,535250,,--,,966000,,
08/24/2004,1847.85,,532695,,--,,966000,,
08/25/2004,1847.07,,530144,,--,,966000,,
08/26/2004,1846.37,,527859,,--,,966000,,
08/27/2004,1845.53,,527475,,--,,966000,,
08/28/2004,1845.02,,523460,,--,,966000,,
08/29/2004,1844.57,,522010,,--,,966000,,
08/30/2004,1844.10,,520497,,--,,966000,,
08/31/2004,1843.56,,518760,,--,,966000,,
09/01/2004,1843.05,,517122,,--,,966000,,
09/02/2004,1842.70,,515999,,--,,966000,,
09/03/2004,1842.34,,514844,,--,,966000,,
09/04/2004,1841.92,e,513594,,--,,966000,,
09/05/2004,1841.50,,512154,,--,,966000,,
09/06/2004,1841.11,,510906,,--,,966000,,
09/07/2004,1840.78,,509851,,--,,966000,,
09/08/2004,1840.43,,508733,,--,,966000,,
09/09/2004,1840.08,,507616,,--,,966000,,
09/10/2004,1839.73,,506508,,--,,966000,,
09/11/2004,1839.59,,506065,,--,,966000,,
09/12/2004,1839.45,,505623,,--,,966000,,
09/13/2004,1839.10,,504518,,--,,966000,,
09/14/2004,1838.71,,503288,,--,,966000,,
09/15/2004,1838.00,,502122,,--,,966000,,
09/16/2004,1838.00,e,500957,,--,,962300,,
09/17/2004,1838.00,e,499667,,--,,958600,,
09/18/2004,1838.00,,499730,,--,,954900,,
09/19/2004,1838.00,,500202,,--,,951200,,
09/20/2004,1837.00,,499101,,--,,947500,,
09/21/2004,1836.95,,497749,,--,,943800,,
09/22/2004,1836.68,,496901,,--,,--,,
09/23/2004,1836.00,,495803,,--,,--,,
09/24/2004,1836.00,,494204,,--,,932700,,
09/25/2004,1836.00,,494329,,--,,929000,,
09/26/2004,1836.00,,494580,,--,,925300,,
09/27/2004,1835.57,,493420,,--,,921700,,
09/28/2004,1835.00,,492137,,-1283,,918000,,
09/29/2004,1835.00,,490307,e,-1830,,914300,,
09/30/2004,1834.00,,488477,,-1830,,910600,,
10/01/2004,1834.00,,487054,,--,,906900,,
10/02/2004,1833.00,,486560,,--,,903200,,
10/03/2004,1833.00,,484614,,--,,899500,,
10/04/2004,1832.00,,482764,,--,,895800,,
10/05/2004,1832.00,,481131,,--,,892100,,
10/06/2004,1831.00,,479562,,--,,888400,,
10/07/2004,1831.00,,477963,,--,,884700,,
10/08/2004,1830.02,,476274,,--,,881000,,
10/09/2004,1829.97,e,476581,,--,,877300,,
10/10/2004,1829.92,,475970,,--,,873600,,
10/11/2004,1829.34,,474208,,--,,869900,,
10/12/2004,1828.75,,472418,,--,,866200,,
10/13/2004,1828.03,,470237,,--,,--,,
10/14/2004,1827.42,,468391,,--,,--,,
10/15/2004,1826.80,,466638,,--,,855100,,
10/16/2004,1826.00,,465461,,--,,851400,,
10/17/2004,1826.00,,464616,,--,,847700,,
10/18/2004,1825.80,e,464164,,--,,844000,,
10/19/2004,1825.60,e,463802,,--,,840300,,
10/20/2004,1825.40,e,464285,,--,,836700,,
10/21/2004,1825.20,e,463802,,--,,833000,,
10/22/2004,1825.00,,462447,,--,,829300,,
10/23/2004,1825.00,,462025,,--,,825600,,
10/24/2004,1825.00,,461905,,--,,821900,,
10/25/2004,1825.00,,461152,,--,,818200,,
10/26/2004,1825.00,,461574,,--,,814500,,
10/27/2004,1825.00,,461212,,--,,810800,,
10/28/2004,1825.00,,460615,,--,,807100,,
10/29/2004,1825.00,,459692,,--,,803400,,
10/30/2004,1824.00,,459127,,--,,799700,,
10/31/2004,1824.00,,458175,,--,,796000,,
11/01/2004,1824.00,,456838,,--,,796000,,
11/02/2004,1823.00,,455739,,--,,796000,,
11/03/2004,1823.00,,455175,,--,,796000,,
11/04/2004,1823.00,,455573,,--,,796000,,
11/05/2004,1823.03,,455216,,--,,796000,,
11/06/2004,1822.97,,455057,,--,,796000,,
11/07/2004,1822.95,,454997,,--,,796000,,
11/08/2004,1822.96,e,454582,,--,,796000,,
11/09/2004,1822.98,e,454137,,--,,796000,,
11/10/2004,1823.00,,453722,,--,,796000,,
11/11/2004,1823.00,,453722,,--,,796000,,
11/12/2004,1822.50,,453663,,--,,796000,,
11/13/2004,1822.56,,453841,,--,,796000,,
11/14/2004,1822.66,,454118,,--,,796000,,
11/15/2004,1822.42,,453426,,--,,796000,,
11/16/2004,1822.15,,452626,,--,,796000,,
11/17/2004,1821.95,,452033,,--,,--,,
11/18/2004,1821.70,e,451352,,--,,796000,,
11/19/2004,1821.45,,450554,,--,,796000,,
11/20/2004,1821.33,,450199,,--,,796000,,
11/21/2004,1820.90,,449046,,--,,796000,,
11/22/2004,1820.51,,447776,,--,,796000,,
11/23/2004,1820.10,,446566,,--,,796000,,
11/24/2004,1819.69,,445366,,--,,796000,,
11/25/2004,1819.49,,444783,,--,,796000,,
11/26/2004,1819.00,,443995,,--,,796000,,
11/27/2004,1819.00,,444666,,--,,796000,,
11/28/2004,1819.00,,444112,,--,,796000,,
11/29/2004,1819.00,,443296,,--,,796000,,
11/30/2004,1818.59,,442160,,--,,796000,,
12/01/2004,1818.00,,440414,,--,,796000,,
12/02/2004,1817.48,,438932,,--,,796000,,
12/03/2004,1817.00,,437625,,--,,796000,,
12/04/2004,1817.00,,437509,,--,,796000,,
12/05/2004,1817.00,,436783,,--,,796000,,
12/06/2004,1816.37,,435711,,--,,--,,
12/07/2004,1817.00,,436145,,--,,796000,,
12/08/2004,1818.00,,441549,,--,,796000,,
