Date,RESELE , ,,STORAGE , ,,RESCHG , ,,TOCSTO , ,,ABVTOC , ,,OUTFLOW , ,,INFLOW , ,,FNF , ,,PPTINC , ,,PPTINC4 , ,,TEMPMN , ,,TEMPMX , ,,WINDLEN , ,,EVPPAN , ,,
 ,FEET, ,AF, ,AF, ,AF, ,AF, ,CFS, ,CFS, ,CFS, ,INCHES, ,INCHES, ,DEGF, ,DEGF, ,MILES, ,INCHES, ,
06/07/2003,648.89,,73762,,--,,82300,,142,,230,,230,,0.00,,64,,92,,36,,0.28,,
06/08/2003,648.95,,73897,,135,,82300,,132,,221,,221,,0.00,,66,,99,,34,,0.30,,
06/09/2003,648.97,,73942,,45,,82300,,137,,187,,187,,0.00,,66,,98,,38,,0.39,,
06/10/2003,648.99,,73987,,45,,82300,,139,,182,,182,,0.00,,57,,87,,41,,0.30,,
06/11/2003,648.98,,73964,,-23,,82300,,146,,149,,149,,0.00,,59,,85,,43,,0.21,,
06/12/2003,648.97,,73942,,0,,82300,,152,,162,,166,,0.00,,57,,84,,34,,0.30,,
06/13/2003,648.97,,73942,,0,,82300,,151,,168,,168,,0.00,,56,,87,,34,,0.25,,
06/14/2003,648.95,,73897,,-45,,82300,,141,,137,,137,,0.00,,59,,93,,34,,0.27,,
06/15/2003,648.95,,73897,,0,,82300,,134,,156,,156,,0.00,,58,,94,,34,,0.32,,
06/16/2003,648.87,,73717,,-180,,82300,,213,,145,,145,,0.00,,64,,98,,34,,0.34,,
06/17/2003,648.63,,73179,,-538,,82300,,402,,155,,155,,0.00,,70,,105,,36,,0.36,,
06/18/2003,648.37,,72600,,-579,,82300,,409,,139,,139,,0.00,,65,,98,,34,,0.33,,
06/19/2003,648.09,,71982,,-618,,82300,,426,,136,,136,,0.00,,57,,90,,34,,0.32,,
06/20/2003,647.79,,71325,,-657,,82300,,444,,134,,134,,0.00,,55,,86,,--,,0.32,,
06/21/2003,647.51,,70717,,-608,,82300,,431,,144,,144,,0.00,,56,,87,,34,,0.29,,
06/22/2003,647.23,,70113,,-604,,82300,,423,,141,,141,,0.00,,54,,89,,34,,0.34,,
06/23/2003,646.92,,69450,,-663,,82300,,433,,119,,119,,0.00,,53,,87,,34,,0.32,,
06/24/2003,646.61,,68793,,-657,,82300,,447,,137,,137,,0.00,,52,,90,,34,,0.34,,
06/25/2003,646.29,,68121,,-672,,82300,,443,,125,,125,,0.00,,61,,101,,34,,0.33,,
06/26/2003,645.99,,67496,,-625,,82300,,419,,129,,129,,0.00,,66,,107,,34,,0.40,,
06/27/2003,645.69,,66876,,-620,,82300,,396,,109,,109,,0.00,,73,,107,,36,,0.41,,
06/28/2003,645.41,,66303,,--,,82300,,377,,113,,113,,0.00,,66,,105,,29,,0.41,,
06/29/2003,645.10,,65673,,--,,82300,,382,,88,,88,,0.00,,63,,103,,38,,0.39,,
06/30/2003,644.77,,65009,,--,,82300,,406,,95,,95,,0.00,,62,,98,,36,,0.39,,
07/01/2003,644.44,,64351,,--,,82300,,406,,94,,94,,0.00,,60,,980,,34,,0.34,,
07/02/2003,644.11,,63700,,--,,82300,,405,,100,,100,,0.00,,59,,102,,31,,0.37,,
07/03/2003,643.77,,63035,,-665,,82300,,405,,92,,92,,0.00,,61,,100,,31,,0.35,,
07/04/2003,643.42,,62357,,-678,,82300,,400,,80,,80,,0.00,,60,,101,,34,,0.36,,
07/05/2003,643.09,,61724,,-633,,82300,,397,,99,,99,,0.00,,61,,102,,31,,0.34,,
07/06/2003,642.73,,61041,,-683,,82300,,396,,73,,73,,0.00,,59,,99,,31,,0.35,,
07/07/2003,642.39,,60402,,-639,,82300,,390,,89,,89,,0.00,,58,,98,,34,,0.34,,
07/08/2003,642.01,,59695,,--,,82300,,402,,66,,66,,0.00,,58,,94,,38,,0.35,,
07/09/2003,641.61,,58959,,-736,,82300,,439,,88,,88,,0.00,,65,,103,,34,,0.33,,
07/10/2003,641.18,,58178,,-781,,82300,,458,,86,,86,,0.00,,68,,103,,34,,0.38,,
07/11/2003,640.72,,57352,,-826,,82300,,480,,84,,84,,0.00,,64,,100,,36,,0.36,,
07/12/2003,640.27,,56555,,-797,,82300,,472,,91,,91,,0.00,,67,,104,,34,,0.36,,
07/13/2003,639.73,,55613,,-942,,82300,,529,,75,,75,,0.00,,63,,96,,36,,0.37,,
07/14/2003,638.98,,54327,,-1286,,82300,,717,,87,,87,,0.00,,64,,101,,31,,0.33,,
07/15/2003,638.19,,53003,,--,,82300,,730,,83,,83,,0.00,,74,,104,,34,,0.39,,
07/16/2003,637.37,,51660,,-1343,,82300,,727,,67,,67,,0.00,,69,,102,,34,,0.33,,
07/17/2003,636.55,,50348,,--,,82300,,725,,83,,83,,0.00,,73,,106,,31,,0.38,,
07/18/2003,635.71,,49035,,-1313,,82300,,719,,72,,72,,0.00,,79,,100,,31,,0.30,,
07/19/2003,634.85,,47722,,-1313,,82300,,714,,64,,78,e,0.00,,76,,105,,29,,0.26,,
07/20/2003,633.99,,46441,,--,,82300,,720,,92,,78,e,0.00,,76,,106,,34,,0.39,,
07/21/2003,633.04,,45060,,-1381,,82300,,752,,71,,71,,0.00,,71,,106,,29,,0.34,,
07/22/2003,632.07,,43687,,--,,82300,,755,,78,,78,,0.00,,74,,105,,31,,0.35,,
07/23/2003,631.05,,42281,,-1406,,82300,,764,,65,,65,,0.00,,76,,100,,24,,0.22,,
07/24/2003,629.87,,40701,,-1580,,82300,,855,,74,,74,,0.00,,74,,106,,34,,0.35,,
07/25/2003,628.65,,39119,,--,,82300,,848,,67,,67,,0.00,,71,,106,,31,,0.40,,
07/26/2003,627.45,,37610,,--,,82300,,823,,77,,77,,0.00,,67,,106,,31,,0.36,,
07/27/2003,626.21,,36099,,-1511,,82300,,815,,63,,63,,0.00,,73,,105,,26,,0.24,,
07/28/2003,624.93,,34586,,-1513,,82300,,812,,62,,62,,0.00,,73,,103,,31,,0.33,,
07/29/2003,623.61,,33076,,-1510,,82300,,822,,73,,73,,0.02,,80,,106,,36,,0.34,,
07/30/2003,622.27,,31592,,-1484,,82300,,818,,76,,76,,0.00,,75,,98,,22,,0.18,,
07/31/2003,620.87,,30091,,-1501,,82300,,--,,--,,64,,0.01,,73,,102,,--,,--,,
08/01/2003,619.47,,28639,,-1452,,82300,,807,,88,,88,,0.00,,70,,94,,29,,0.38,,
08/02/2003,617.99,,27155,,--,,82300,,809,,71,,71,,0.00,,69,,96,,36,,0.30,,
08/03/2003,616.48,,25694,,-1461,,82300,,806,,80,,80,,0.00,,68,,96,,34,,0.33,,
08/04/2003,614.89,,24211,,-1483,,82300,,818,,80,,80,,0.00,,68,,97,,36,,0.30,,
08/05/2003,613.26,,22748,,-1463,,82300,,801,,72,,72,,0.00,,62,,89,,34,,0.29,,
08/06/2003,611.57,,21292,,-1456,,82300,,804,,79,,79,,0.00,,63,,92,,34,,0.30,,
08/07/2003,609.82,,19848,,-1444,,82300,,802,,81,,81,,0.00,,62,,92,,34,,0.23,,
08/08/2003,608.01,,18420,,-1428,,82300,,790,,78,,78,,0.00,,63,,93,,31,,0.28,,
08/09/2003,606.15,,17024,,--,,82300,,782,,85,,85,,0.00,,62,,96,,31,,0.29,,
08/10/2003,604.17,,15614,,--,,82300,,781,,77,,77,,0.00,,67,,101,,31,,0.31,,
08/11/2003,602.83,,14705,,-909,,82300,,532,,81,,81,,0.00,,66,,94,,36,,0.33,,
08/12/2003,601.79,,14024,,-681,,82300,,404,,68,,68,,0.00,,63,,98,,31,,0.32,,
08/13/2003,601.45,,13806,,-218,,82300,,140,,37,,37,,0.00,,62,,98,,31,,0.33,,
08/14/2003,601.38,,13762,,-44,,82300,,38,,23,,23,,0.00,,68,,100,,29,,0.34,,
08/15/2003,601.31,,13717,,-45,,82300,,37,,20,,20,,0.00,,65,,98,,34,,0.28,,
08/16/2003,601.25,,13679,,-38,,82300,,29,,18,,18,,0.00,,68,,101,,34,,0.36,,
08/17/2003,601.21,,13654,,-25,,82300,,26,,21,,21,,0.00,,65,,100,,25,,0.34,,
08/18/2003,601.13,,13603,,--,,82300,,37,,19,,19,,0.00,,66,,103,,40,,0.36,,
08/19/2003,601.01,,13527,,-76,,82300,,--,,--,,13,,--,,--,,--,,--,,--,,
08/20/2003,600.92,,13471,,-56,,82300,,44,,23,,23,,0.00,,64,,104,,38,,0.35,,
08/21/2003,600.81,,13402,,-69,,--,,41,,13,,13,,0.00,,72,,99,,31,,0.30,,
08/22/2003,600.71,,13340,,-62,,82300,,38,,11,,11,,0.00,,65,,94,,29,,0.21,,
08/23/2003,600.65,,13302,,-38,,82300,,30,,16,,16,,0.00,,63,,95,,31,,0.25,,
08/24/2003,600.60,,13271,,-31,,82300,,25,,16,,16,,0.00,,69,,102,,29,,0.28,,
08/25/2003,600.51,,13215,,-56,,82300,,36,,15,,15,,0.00,,72,,101,,31,,0.34,,
08/26/2003,600.40,,13147,,-68,,82300,,39,,11,,11,,0.00,,75,,103,,31,,0.29,,
08/27/2003,600.25,,13055,,-92,,82300,,50,,10,,10,,0.00,,69,,102,,29,,0.32,,
08/28/2003,600.05,,12933,,-122,,82300,,63,,8,,8,,0.00,,65,,100,,31,,0.31,,
08/29/2003,599.85,,12811,,--,,82300,,64,,9,,9,,0.00,,60,,97,,31,,0.29,,
08/30/2003,599.71,,12726,,-85,,82300,,44,,8,,8,,0.00,,63,,104,,34,,0.31,,
08/31/2003,599.65,,12690,,-36,,82300,,26,,15,,15,,0.00,,69,,103,,34,,0.32,,
09/01/2003,599.55,,12630,,-60,,81300,,32,,10,,10,,0.00,,70,,106,,31,,0.34,,
09/02/2003,599.41,,12546,,-84,,80300,,47,,10,,10,,0.03,,72,,107,,41,,0.26,,
09/03/2003,599.20,,12421,,-125,,79300,,61,,6,,6,,0.00,,73,,107,,38,,0.35,,
09/04/2003,599.00,,12303,,-118,,78400,,--,,--,,11,,0.00,,71,,106,,--,,--,,
09/05/2003,598.81,,12191,,--,,77400,,62,,12,,12,,0.00,,69,,105,,34,,0.31,,
09/06/2003,598.61,,12074,,-117,,76400,,58,,6,,6,,0.00,,66,,100,,36,,0.30,,
09/07/2003,598.42,,11964,,-110,,75400,,56,,6,,6,,0.00,,62,,100,,36,,0.27,,
09/08/2003,598.26,,11871,,-93,,74400,,47,,5,,5,,0.00,,59,,88,,36,,0.23,,
09/09/2003,598.11,,11785,,-86,,73400,,43,,6,,6,,0.00,,56,,87,,36,,0.30,,
09/10/2003,597.95,,11694,,-91,,72400,,45,,3,,3,,0.00,,57,,89,,36,,0.20,,
09/11/2003,597.81,,11614,,-80,,71400,,45,,11,,11,,0.00,,64,,99,,31,,0.29,,
09/12/2003,597.67,,11535,,-79,,70500,,42,,8,,8,,0.00,,64,,100,,36,,0.27,,
09/13/2003,597.59,,11490,,-45,,69500,,32,,16,,16,,0.00,,70,,103,,34,,0.32,,
09/14/2003,597.51,,11445,,-45,,68500,,28,,12,,12,,0.00,,64,,105,,31,,0.31,,
09/15/2003,597.27,,11311,,-134,,67500,,68,,8,,8,,0.00,,65,,100,,19,,0.34,,
09/16/2003,596.91,,11112,,-199,,66500,,98,,3,,3,,0.00,,58,,93,,36,,0.26,,
09/17/2003,596.49,,10882,,-230,,65500,,113,,3,,3,,0.00,,54,,85,,34,,0.30,,
09/18/2003,596.00,,10619,,-263,,64500,,123,,-5,,-5,,0.00,,59,,94,,34,,0.23,,
09/19/2003,595.51,,10360,,-259,,63500,,123,,-2,,-2,,0.00,,62,,99,,34,,0.28,,
09/20/2003,595.09,,10142,,-218,,62600,,107,,3,,3,,0.00,,64,,95,,38,,0.30,,
09/21/2003,594.65,,9917,,-225,,61600,,107,,-1,,-1,,0.00,,66,,104,,36,,0.30,,
09/22/2003,594.19,,9685,,-232,,60600,,113,,2,,2,,0.00,,66,,108,,34,,0.30,,
09/23/2003,593.69,,9437,,-248,,59600,,117,,-2,,-2,,0.00,,66,,105,,36,,0.33,,
09/24/2003,593.17,,9185,,-252,,58600,,122,,0,,0,,0.00,,61,,92,,34,,0.30,,
09/25/2003,592.64,,8932,,-267,,57600,,126,,2,,2,,0.00,,60,,90,,36,,0.21,,
09/26/2003,592.05,,8657,,-275,,56600,,130,,-5,,-5,,0.00,,60,,96,,34,,0.25,,
09/27/2003,591.45,,8383,,--,,55700,,132,,-2,,-2,,0.00,,65,,96,,36,,0.25,,
09/28/2003,590.85,,8116,,-267,,54700,,130,,0,,0,,0.00,,66,,95,,36,,0.24,,
09/29/2003,590.23,,7846,,--,,53700,,128,,2,,2,,0.00,,63,,88,,36,,0.18,,
09/30/2003,589.61,,7582,,-264,,52700,,130,,1,,1,,0.00,,61,,90,,34,,0.24,,
10/01/2003,588.94,,7304,,-278,,51700,,133,,-3,,-3,,0.00,,60,,87,,36,,0.30,,
10/02/2003,588.29,,7042,,-262,,50700,,130,,-1,,-1,,0.00,,57,,87,,29,,0.11,,
10/03/2003,587.65,,6790,,-252,,49700,,122,,-3,,-3,,0.00,,57,,86,,34,,0.17,,
10/04/2003,587.05,,6559,,-231,,48700,,116,,2,,2,,0.00,,62,,90,,34,,0.20,,
10/05/2003,586.46,,6338,,-221,,47800,,112,,4,,4,,0.00,,58,,87,,31,,0.20,,
10/06/2003,585.91,,6137,,-201,,46800,,105,,1,,1,,0.00,,60,,88,,36,,0.23,,
10/07/2003,585.31,,5922,,-215,,45800,,108,,3,,3,,0.00,,64,,91,,36,,0.25,,
10/08/2003,584.86,,5765,,-157,,44800,,112,,36,,36,,0.00,,61,,91,,36,,0.22,,
10/09/2003,584.31,,5576,,-189,,43800,,111,,18,,18,,0.00,,57,,86,,34,,0.20,,
10/10/2003,583.75,,5389,,-187,,42800,,85,,-8,,-8,,0.00,,51,,78,,38,,0.16,,
10/11/2003,583.45,,5290,,-99,,41800,,42,,-5,,-5,,0.00,,53,,83,,36,,0.19,,
10/12/2003,583.25,,5225,,-65,,40900,,40,,10,,10,,0.00,,56,,85,,36,,0.19,,
10/13/2003,582.94,,5125,,-100,,39900,,52,,5,,5,,0.00,,56,,86,,36,,0.25,,
10/14/2003,582.62,,5023,,-102,,38900,,57,,8,,8,,0.00,,54,,87,,38,,0.18,,
10/15/2003,582.29,,4920,,-103,,37900,,61,,12,,12,,0.00,,56,,89,,36,,0.20,,
10/16/2003,581.94,,4812,,-108,,36900,,61,,9,,9,,0.00,,49,,83,,34,,0.19,,
10/17/2003,581.78,,4763,,-49,,35900,,30,,7,,7,,0.00,,54,,92,,36,,0.19,,
10/18/2003,581.74,,4751,,-12,,34900,,13,,10,,10,,0.00,,55,,99,,34,,0.20,,
10/19/2003,581.72,,4745,,-6,,33900,,12,,11,,11,,0.00,,57,,87,,36,,0.18,,
10/20/2003,581.70,,4739,,-6,,33000,,13,,13,,13,,0.00,,57,,91,,58,,0.22,,
10/21/2003,581.66,,4726,,-13,,32000,,14,,10,,10,,0.00,,59,,95,,36,,0.20,,
10/22/2003,581.58,,4702,,--,,31000,,20,,10,,10,,0.00,,59,,92,,36,,0.17,,
10/23/2003,581.49,,4675,,-27,,30000,,22,,11,,11,,0.00,,57,,81,,27,,0.16,,
10/24/2003,581.40,,4648,,-27,,29000,,22,,10,,10,,0.00,,56,,87,,27,,0.15,,
10/25/2003,581.34,,4630,,-18,,28000,,16,,9,,9,,0.00,,57,,92,,28,,0.18,,
10/26/2003,581.31,,4621,,-9,,27000,,12,,9,,9,,0.00,,56,,92,,31,,0.19,,
10/27/2003,581.20,,4588,,-33,,26100,,29,,15,,15,,0.00,,56,,93,,33,,0.21,,
10/28/2003,581.06,,4547,,-41,,25100,,32,,13,,13,,0.00,,56,,95,,28,,0.20,,
10/29/2003,580.92,,4506,,-41,,24100,,31,,13,,13,,0.00,,57,,90,,28,,0.19,,
10/30/2003,580.77,,4462,,-44,,23100,,35,,14,,14,,0.00,,46,,67,,24,,0.14,,
10/31/2003,580.68,,4436,,-26,,22100,,24,,11,,11,,0.19,,39,,64,,21,,0.04,,
11/01/2003,580.70,,4441,,5,,21100,,13,,16,,16,,0.00,,44,,60,,28,,0.06,,
11/02/2003,580.77,,4462,,21,,20100,,10,,21,,21,,0.00,,42,,62,,3,,0.05,,
11/03/2003,580.85,,4485,,23,,19100,,12,,24,,24,,0.00,,41,,61,,15,,0.04,,
11/04/2003,580.96,,4517,,32,,18200,,11,,28,,28,,0.00,,38,,61,,19,,0.08,,
11/05/2003,581.08,,4553,,36,,17200,,10,,30,,30,,0.00,,41,,67,,17,,0.14,,
11/06/2003,581.20,,4588,,35,,16200,,9,,28,,28,,0.00,,47,,71,,29,,0.08,,
11/07/2003,581.34,,4630,,42,,15200,,9,,32,,32,,0.00,,49,,74,,31,,0.12,,
11/08/2003,581.50,,4678,,48,,14200,,10,,34,,34,,0.03,,50,,70,,29,,0.03,,
11/09/2003,581.71,,4742,,64,,13200,,9,,42,,42,,0.01,,54,,63,,9988,,0.05,,
11/10/2003,582.00,,4830,,88,,12200,,9,,54,,54,,0.00,,48,,69,,17,,0.06,,
11/11/2003,582.26,,4911,,81,,11200,,8,,50,,50,,0.01,,43,,67,,17,,0.04,,
11/12/2003,582.46,,4973,,62,,10500,,8,,39,,39,,0.02,,51,,56,,18,,0.01,,
11/13/2003,582.66,,5036,,--,,10500,,8,,41,,41,,0.00,,50,,69,,10,,0.11,,
11/14/2003,582.90,,5112,,76,,10500,,8,,48,,48,,0.00,,43,,67,,35,,0.07,,
11/15/2003,583.10,,5176,,64,,10500,,8,,41,,41,,0.28,,49,,56,,15,,0.00,,
11/16/2003,583.36,,5261,,85,,10500,,7,,51,,51,,0.00,,47,,61,,16,,0.07,,
11/17/2003,583.61,,5342,,81,,10500,,6,,48,,48,,0.00,,49,,60,,10,,0.07,,
11/18/2003,583.83,,5415,,73,,10500,,5,,43,,43,,0.00,,47,,73,,18,,0.08,,
11/19/2003,584.04,,5485,,70,,10500,,5,,41,,41,,0.00,,45,,78,,22,,0.07,,
11/20/2003,584.24,,5553,,68,,10500,,6,,41,,41,,0.00,,45,,72,,24,,0.08,,
11/21/2003,584.42,,5614,,61,,10500,,6,,37,,37,,0.00,,42,,54,,19,,0.03,,
11/22/2003,584.60,,5675,,61,,10500,,5,,37,,37,,0.00,,30,,55,,27,,0.07,,
11/23/2003,584.76,,5730,,55,,10500,,4,,33,,33,,0.00,,32,,63,,24,,0.08,,
11/24/2003,584.94,,5793,,63,,10500,,5,,37,,37,,0.00,,36,,56,,22,,0.07,,
11/25/2003,585.08,,5841,,48,,10500,,6,,32,,32,,0.00,,33,,57,,27,,0.08,,
11/26/2003,585.23,,5894,,53,,10500,,8,,36,,36,,0.00,,34,,58,,28,,0.07,,
11/27/2003,585.38,,5947,,53,,10500,,7,,34,,34,,0.00,,35,,68,,28,,0.01,,
11/28/2003,585.54,,6004,,57,,10500,,7,,37,,37,,0.00,,43,,70,,25,,0.07,,
11/29/2003,585.71,,6065,,61,,10500,,5,,37,,37,,0.00,,45,,70,,24,,0.07,,
11/30/2003,585.90,,6133,,68,,10500,,4,,39,,39,,0.00,,42,,60,,20,,0.05,,
12/01/2003,586.04,,6184,,51,,10500,,5,,32,,32,,0.00,,43,,73,,27,,0.12,,
12/02/2003,586.18,,6235,,--,,10500,,7,,34,,34,,0.00,,43,,73,,25,,0.09,,
12/03/2003,586.30,,6279,,44,,10500,,9,,32,,32,,0.00,,41,,61,,24,,0.03,,
12/04/2003,586.43,,6327,,48,,10500,,10,,35,,35,,0.00,,45,,69,,16,,0.06,,
12/05/2003,586.54,,6368,,41,,10500,,10,,31,,31,,0.04,,46,,67,,21,,0.01,,
12/06/2003,586.69,,6424,,--,,10500,,6,,35,,35,,0.12,,52,,68,,14,,0.02,,
12/07/2003,586.96,,6525,,101,,10500,,5,,56,,56,,0.52,,46,,58,,13,,0.03,,
12/08/2003,587.35,,6674,,149,,10500,,5,,80,,80,,0.00,,40,,57,,18,,0.03,,
12/09/2003,587.67,,6798,,124,,10500,,3,,66,,66,,0.01,,37,,69,,22,,0.07,,
12/10/2003,587.94,,6903,,105,,10500,,1,,55,,55,,0.15,,45,,64,,20,,0.06,,
12/11/2003,588.26,,7030,,127,,10100,,1,,66,,66,,0.00,,46,,57,,19,,0.07,,
12/12/2003,588.58,,7158,,128,,10100,,1,,66,,66,,0.00,,38,,53,,17,,0.02,,
12/13/2003,588.85,,7267,,109,,10100,,0,,56,,56,,0.00,,40,,66,,13,,0.06,,
12/14/2003,589.15,,7391,,124,,10100,,0,,63,,63,,0.28,,41,,58,,13,,0.00,,
12/15/2003,589.49,,7532,,141,,9300,,0,,73,,73,,0.00,,37,,61,,39,,0.08,,
12/16/2003,589.76,,7645,,113,,10100,,0,,58,,58,,0.00,,34,,52,,7,,0.07,,
12/17/2003,589.98,,7739,,94,,10100,,6,,54,,54,,0.00,,33,,61,,0,,0.04,,
12/18/2003,590.15,,7811,,72,,10100,,13,,50,,50,,0.00,,34,,58,,9,,0.05,,
12/19/2003,590.31,,7880,,69,,10100,,10,,46,,46,,0.00,,52,,66,,17,,0.08,,
12/20/2003,590.50,,7962,,82,,10100,,10,,53,,53,,0.00,,51,,61,,14,,0.08,,
12/21/2003,590.71,,8054,,92,,10100,,--,,--,,57,,--,,--,,--,,--,,--,,
12/22/2003,590.92,,8147,,93,,10100,,10,,57,,57,,0.00,,47,,58,,17,,0.04,,
12/23/2003,591.13,,8240,,93,,10100,,8,,55,,55,,0.07,,47,,66,,27,,0.04,,
12/24/2003,591.38,,8352,,112,,--,,6,,62,,62,,0.18,,48,,61,,14,,0.01,,
12/25/2003,594.17,,9675,,1323,,7700,,--,,--,,675,,1.27,,49,,50,,--,,--,,
12/26/2003,595.54,,10376,,701,,7700,,6,,360,,360,,0.00,,41,,54,,14,,0.05,,
12/27/2003,596.22,,10737,,361,,7700,,--,,--,,189,,--,,--,,--,,--,,--,,
12/28/2003,596.67,,10980,,243,,7700,,--,,--,,129,,0.00,,33,,56,,--,,--,,
12/29/2003,597.04,,11183,,203,,7700,,6,,109,,109,,0.00,,40,,57,,23,,0.05,,
12/30/2003,597.40,,11383,,200,,7700,,6,,108,,108,,0.00,,46,,62,,18,,0.07,,
12/31/2003,597.76,,11586,,203,,7700,,--,,--,,109,,0.00,,42,,58,,--,,--,,
01/01/2004,598.12,,11791,,205,,7700,,5,,110,,110,,0.00,,44,,56,,32,,0.05,,
01/02/2004,598.80,,12185,,394,,7300,,5,,206,,206,,0.00,,46,,61,,38,,0.09,,
01/03/2004,599.38,,12528,,343,,7300,,6,,180,,180,,0.00,,34,,52,,13,,0.04,,
01/04/2004,599.76,,12756,,228,,7300,,6,,122,,122,,0.00,,34,,53,,14,,0.05,,
01/05/2004,600.07,,12945,,189,,7300,,5,,102,,102,,0.00,,33,,56,,26,,0.05,,
01/06/2004,600.35,,13116,,171,,7300,,5,,93,,93,,0.09,,38,,55,,16,,0.05,,
01/07/2004,600.65,,13302,,186,,7700,,5,,100,,100,,0.00,,46,,63,,21,,0.05,,
01/08/2004,600.92,,13471,,169,,7700,,9,,95,,95,,0.00,,44,,76,,24,,0.07,,
01/09/2004,601.18,,13635,,--,,7700,,12,,96,,96,,0.00,,46,,64,,22,,0.04,,
01/10/2004,601.47,,13819,,184,,7700,,12,,106,,106,,0.00,,41,,68,,24,,0.05,,
01/11/2004,601.76,,14005,,186,,7700,,12,,106,,106,,0.00,,39,,46,,20,,0.01,,
01/12/2004,602.06,,14199,,194,,7700,,--,,--,,111,,0.00,,39,,54,,--,,--,,
01/13/2004,602.35,,14388,,189,,8000,,12,,108,,108,,0.00,,41,,52,,18,,0.03,,
01/14/2004,602.62,,14566,,--,,8300,,12,,102,,102,,0.00,,42,,46,,11,,0.03,,
01/15/2004,602.90,,14752,,186,,8300,,12,,106,,106,,0.00,,41,,48,,15,,0.03,,
01/16/2004,602.60,,14553,,-199,,8300,,190,,90,,90,,0.00,,44,,49,,15,,0.03,,
01/17/2004,601.90,,14095,,-458,,8300,,328,,98,,98,,0.00,,44,,54,,9,,0.03,,
01/18/2004,601.18,,13635,,-460,,8300,,325,,94,,94,,0.00,,43,,52,,14,,0.04,,
01/19/2004,600.46,,13184,,-451,,8300,,328,,101,,101,,0.00,,44,,51,,--,,0.03,,
01/20/2004,599.71,,12726,,--,,8300,,--,,--,,94,,0.01,,44,,52,,--,,0.00,,
01/21/2004,598.93,,12261,,--,,8300,,339,,105,,89,,0.00,,36,,60,,23,,0.04,,
01/22/2004,598.12,,11791,,-470,,8300,,342,,106,,106,,0.00,,34,,62,,25,,0.06,,
01/23/2004,597.30,,11328,,-463,,8300,,335,,102,,102,,0.00,,33,,60,,26,,0.04,,
01/24/2004,596.44,,10855,,--,,9300,,334,,96,,96,,0.02,,41,,58,,17,,0.04,,
01/25/2004,595.54,,10376,,-479,,9300,,332,,91,,91,,0.00,,40,,50,,3,,0.02,,
01/26/2004,595.48,,10345,,-31,,9300,,107,,92,,92,,0.00,,36,,58,,15,,0.06,,
01/27/2004,595.80,,10513,,168,,9300,,1,,86,,86,,0.15,,40,,61,,19,,0.02,,
01/28/2004,596.10,,10672,,159,,9300,,1,,82,,81,,0.00,,44,,51,,11,,0.05,,
01/29/2004,596.40,,10834,,162,,9300,,1,,83,,83,,0.00,,44,,60,,13,,0.05,,
01/30/2004,596.68,,10986,,152,,9300,,1,,78,,78,,0.00,,49,,60,,19,,0.05,,
01/31/2004,596.96,,11139,,--,,9300,,1,,79,,79,,0.00,,42,,55,,28,,0.06,,
02/01/2004,597.24,,11294,,155,,9600,,1,,80,,80,,0.00,,37,,62,,21,,0.07,,
02/02/2004,597.62,,11507,,213,,9900,,1,,109,,109,,0.88,,45,,60,,27,,0.07,,
02/03/2004,598.21,,11843,,336,,10200,,1,,171,,171,,0.00,,42,,54,,16,,0.04,,
02/04/2004,598.60,,12068,,225,,10600,,1,,115,,115,,0.00,,40,,57,,16,,0.05,,
02/05/2004,598.92,,12255,,187,,10900,,0,,108,,108,,0.00,,40,,61,,25,,0.80,,
02/06/2004,599.21,,12427,,172,,11200,,1,,89,,89,,0.00,,39,,69,,25,,0.08,,
02/07/2004,599.48,,12588,,161,,11500,,1,,83,,83,,0.00,,41,,57,,25,,0.05,,
02/08/2004,599.76,,12756,,--,,11800,,1,,87,,87,,0.00,,40,,63,,20,,0.08,,
02/09/2004,600.02,,12914,,158,,12100,,1,,81,,81,,0.00,,37,,63,,26,,0.07,,
02/10/2004,600.26,,13061,,147,,--,,1,,76,,76,,0.00,,38,,66,,26,,0.09,,
02/11/2004,600.49,,13203,,142,,12800,,1,,74,,74,,0.00,,38,,70,,28,,0.11,,
02/12/2004,600.71,,13340,,137,,13100,,1,,72,,72,,0.00,,39,,74,,31,,0.11,,
02/13/2004,600.94,,13483,,--,,--,,1,,74,,74,,0.00,,41,,68,,25,,0.07,,
02/14/2004,601.18,,13635,,152,,--,,1,,79,,79,,0.00,,40,,70,,29,,0.11,,
02/15/2004,601.40,,13774,,139,,--,,1,,72,,73,,0.00,,41,,70,,22,,0.08,,
02/16/2004,601.62,,13915,,141,,--,,1,,73,,73,,0.00,,41,,69,,23,,0.07,,
02/17/2004,601.87,,14076,,161,,15500,,1,,83,,83,,0.00,,49,,76,,25,,0.09,,
02/18/2004,602.16,,14264,,--,,15000,,1,,96,,96,,0.10,,53,,61,,26,,0.02,,
02/19/2004,602.71,,14625,,361,,15300,,1,,184,,184,,0.00,,46,,58,,13,,0.06,,
02/20/2004,603.12,,14899,,274,,15600,,1,,139,,139,,0.08,,46,,52,,14,,0.01,,
02/21/2004,603.50,,15155,,256,,16700,,1,,131,,131,,0.07,,42,,62,,12,,0.06,,
02/22/2004,603.85,,15394,,239,,17000,,1,,122,,122,,0.17,,48,,64,,11,,0.04,,
02/23/2004,604.28,,15691,,297,,16500,,1,,151,,151,,0.21,,47,,52,,17,,0.02,,
