"fips","name","population","population18To34","population18To34_me","population18To34_p","population18To34_pme","white","white_me","white_p","white_pme","minority","minority_me","minority_p","minority_pme","neverMarried","neverMarried_me","neverMarried_p","neverMarried_pme","liveAlone","liveAlone_me","liveAlone_p","liveAlone_pme","educationBachelor","educationBachelor_me","educationBachelor_p","educationBachelor_pme","civilian","veteran","veteran_me","veteran_p","veteran_pme","foreignBorn","foreignBorn_me","foreignBorn_p","foreignBorn_pme","otherLanguage","otherLanguage_me","otherLanguage_p","otherLanguage_pme","medianEarnings","medianEarnings_me","povertyUniverse","poverty","poverty_me","poverty_p","poverty_pme","employed","employed_me","employed_p","employed_pme","commuter","droveToWork","droveToWork_me","droveToWork_p","droveToWork_pme","liveWithParent","liveWithParent_me","liveWithParent_p","liveWithParent_pme"
"US","United States","281421906","66644867","28856","23.7",".00000","41857735","37327","62.7999999998137",".00000","24787132","29730","37.1999999997206",".00000","35007018","22401","52.5",".00000","4992340","8960","7.5",".00000","13014394","14255","19.5",".00000","65854304","2496736","6365","3.8",".00000","10527035","14051","15.8",".00000","15246322","18159","22.9",".00000","37355","","63093686","9647131","14595","15.2999999999302",".00000","45777603","25051","68.6999999992549",".00000","45589342","39534083","23586","86.6999999992549",".00000","15453474","15463","23.1999999999534",".00000"
