Date,RESELE , ,,STORAGE , ,,RESCHG , ,,OUTFLOW , ,,INFLOW , ,,EVAP , ,,RIVREL , ,,PPTINC , ,,RAIN , ,,SPILL , ,,DISPWR , ,,
 ,FEET, ,AF, ,AF, ,CFS, ,CFS, ,CFS, ,CFS, ,INCHES, ,INCHES, ,CFS, ,CFS, ,
06/07/2003,1209.42,,239239,,1248,,1560,,2205,,16,,140,,0.00,,0,,1420,,
06/08/2003,1208.99,,237863,,-1376,,2945,,2277,,26,,140,,0.00,,0,,2805,,
06/09/2003,1208.94,,237704,,-159,,2006,,1945,,19,,140,,0.00,,0,,1866,,
06/10/2003,1208.93,,237673,,-31,,2151,,2154,,19,,140,,0.00,,0,,2011,,
06/11/2003,1208.85,,237418,,-255,,2305,,2219,,43,,140,,0.00,,0,,2165,,
06/12/2003,1208.92,,237641,,223,,2033,,2175,,30,,140,,0.00,,--,,1893,,
06/13/2003,1209.00,,237895,,254,,2074,,2215,,13,,140,,0.00,,--,,1934,,
06/14/2003,1209.04,,238023,,128,,2156,,2247,,26,,140,,0.00,,--,,2016,,
06/15/2003,1209.01,,237927,,-96,,2204,,2179,,23,,140,,0.00,,--,,2064,,
06/16/2003,1208.92,,237641,,-286,,2198,,2075,,21,,140,,0.00,,--,,2058,,
06/17/2003,1208.85,,237418,,-223,,2261,,2172,,23,,140,,0.00,,0,,2121,,
06/18/2003,1208.87,,237482,,64,,2091,,2148,,25,,140,,0.00,,0,,1951,,
06/19/2003,1208.90,,237577,,95,,2068,,2137,,21,,140,,0.00,,--,,1928,,
06/20/2003,1208.97,,237800,,223,,2032,,2167,,23,,140,,0.00,,0,,1892,,
06/21/2003,1208.88,,237514,,-286,,2149,,2029,,24,,140,,0.00,,0,,2009,,
06/22/2003,1209.09,,238183,,669,,1918,,2279,,24,,140,,0.00,,0,,1778,,
06/23/2003,1209.07,,238119,,-64,,2138,,2135,,29,,140,,0.00,,--,,1998,,
06/24/2003,1208.80,,237259,,-860,,2461,,2052,,25,,140,,0.00,,0,,2321,,
06/25/2003,1209.13,,238311,,1052,,1191,,1744,,23,,140,,0.00,,--,,1051,,
06/26/2003,1209.13,,238311,,0,,1190,,1224,,34,,140,,0.00,,0,,1050,,
06/27/2003,1209.09,,238183,,-128,,1126,,1096,,35,,125,,0.00,,--,,1001,,
06/28/2003,1209.07,,238119,,-64,,1134,,1135,,33,,123,,0.00,,0,,1011,,
06/29/2003,1209.03,,237991,,-128,,1120,,1084,,29,,100,,0.00,,--,,1020,,
06/30/2003,1208.98,,237831,,-160,,1125,,1067,,23,,98,,0.00,,0,,1027,,
07/01/2003,1209.11,,238247,,416,,957,,1192,,25,,90,,0.00,,--,,867,,
07/02/2003,1209.11,,238247,,0,,1054,,1078,,24,,90,,0.00,,0,,964,,
07/03/2003,1209.13,,238311,,64,,1076,,1141,,33,,90,,0.00,,0,,986,,
07/04/2003,1209.16,,238407,,96,,1044,,1124,,32,,90,,0.00,,0,,954,,
07/05/2003,1209.18,,238471,,64,,1064,,1111,,15,,90,,0.00,,--,,974,,
07/06/2003,1209.18,,238471,,0,,1028,,1057,,29,,90,,0.00,,0,,938,,
07/07/2003,1209.05,,238055,,-416,,1098,,888,,0,,90,,0.00,,0,,1008,,
07/08/2003,1209.05,,238055,,0,,1050,,1077,,27,,90,,0.00,,0,,960,,
07/09/2003,1208.95,,237736,,-319,,2138,,1997,,20,,90,,0.00,,0,,2048,,
07/10/2003,1208.96,,237768,,32,,2217,,2258,,25,,90,,0.00,,0,,2127,,
07/11/2003,1209.17,,238439,,671,,1870,,2240,,32,,90,,0.00,,0,,1780,,
07/12/2003,1209.18,,238471,,--,,2616,,2660,,28,,90,,0.00,,0,,2526,,
07/13/2003,1209.16,,238407,,--,,2602,,2599,,29,,90,,0.00,,0,,2512,,
07/14/2003,1209.16,,238407,,0,,2614,,2637,,23,,90,,0.00,,0,,2524,,
07/15/2003,1208.98,,237831,,--,,1324,,1064,,30,,90,,0.00,,0,,1234,,
07/16/2003,1208.83,,237355,,-476,,1190,,980,,30,,90,,0.00,,0,,1100,,
07/17/2003,1209.01,,237927,,572,,1612,,1923,,23,,90,,0.00,,0,,1522,,
07/18/2003,1209.15,,238375,,448,,1638,,1895,,31,,90,,0.00,,0,,1548,,
07/19/2003,1209.17,,238439,,64,,1543,,1606,,31,,90,,0.00,,0,,1453,,
07/20/2003,1208.70,,236942,,-1497,,1632,,908,,31,,90,,0.00,,0,,1542,,
07/21/2003,1208.92,,237641,,699,,1547,,1924,,25,,90,,0.00,,0,,1457,,
07/22/2003,1209.13,,238311,,670,,1497,,1865,,30,,90,,0.00,,0,,1407,,
07/23/2003,1209.04,,238023,,-288,,1670,,1551,,26,,90,,0.00,,0,,1580,,
07/24/2003,1209.01,,237927,,--,,1639,,1618,,27,,90,,0.03,,--,,1549,,
07/25/2003,1209.22,,238599,,672,,1512,,1869,,18,,90,,0.00,,--,,1422,,
07/26/2003,1209.06,,238087,,-512,,2064,,1828,,22,,90,,0.00,,0,,1974,,
07/27/2003,1209.17,,238439,,352,,1985,,2190,,28,,90,,0.00,,0,,1895,,
07/28/2003,1208.60,,236624,,-1815,,2432,,1548,,31,,90,,0.00,,--,,2342,,
07/29/2003,1208.84,,237387,,763,,985,,1402,,32,,90,,0.00,,--,,895,,
07/30/2003,1208.99,,237863,,476,,1654,,1921,,27,,90,,0.00,,0,,1564,,
07/31/2003,1209.05,,238055,,192,,1236,,1360,,27,,90,,0.00,,0,,1146,,
08/01/2003,1208.85,,237418,,-637,,3109,,2814,,26,,90,,0.00,,0,,3019,,
08/02/2003,1209.15,,238375,,957,,2620,,3102,,0,,90,,0.50,,0,,2530,,
08/03/2003,1208.91,,237609,,-766,,2570,,2184,,0,,90,,0.36,,--,,2480,,
08/04/2003,1209.06,,238087,,478,,2626,,2867,,0,,90,,0.36,,0,,2536,,
08/05/2003,1209.06,,238087,,0,,2621,,2638,,17,,90,,0.00,,--,,2531,,
08/06/2003,1209.10,,238215,,128,,2616,,2708,,27,,90,,0.00,,0,,2526,,
08/07/2003,1209.04,,238023,,-192,,2598,,2519,,18,,90,,0.00,,--,,2508,,
08/08/2003,1209.12,,238279,,--,,2591,,2742,,22,,90,,0.00,,0,,2501,,
08/09/2003,1208.95,,237736,,-543,,2610,,2355,,19,,90,,0.00,,--,,2520,,
08/10/2003,1208.88,,237514,,-222,,2634,,2543,,21,,90,,0.00,,0,,2544,,
08/11/2003,1209.35,,239015,,1501,,1705,,2483,,21,,90,,0.00,,--,,1615,,
08/12/2003,1209.25,,238695,,-320,,2043,,1907,,25,,90,,0.00,,0,,1953,,
08/13/2003,1209.21,,238567,,-128,,2080,,2037,,22,,90,,0.00,,0,,1990,,
08/14/2003,1209.33,,238951,,384,,2070,,2286,,22,,90,,0.00,,0,,1980,,
08/15/2003,1209.34,,238983,,32,,2089,,2129,,24,,90,,0.00,,0,,1999,,
08/16/2003,1209.44,,239303,,320,,2019,,2208,,28,,90,,0.00,,0,,1929,,
08/17/2003,1209.04,,238023,,-1280,,2012,,1394,,27,,90,,0.00,,0,,1922,,
08/18/2003,1209.02,,237959,,-64,,2017,,2008,,23,,90,,0.00,,0,,1927,,
08/19/2003,1208.97,,237800,,-159,,2491,,2435,,24,,90,,0.00,,0,,2401,,
08/20/2003,1208.94,,237704,,-96,,2487,,2464,,25,,90,,0.00,,0,,2397,,
08/21/2003,1209.21,,238567,,863,,3038,,3500,,27,,90,,0.00,,0,,2948,,
08/22/2003,1209.49,,239463,,896,,3037,,3510,,21,,90,,0.12,,0,,2947,,
08/23/2003,1209.68,,240072,,609,,2983,,3298,,8,,90,,0.02,,0,,2893,,
08/24/2003,1209.66,,240008,,-64,,3011,,2996,,17,,90,,0.00,,0,,2921,,
08/25/2003,1208.94,,237704,,-2304,,3089,,1950,,23,,90,,0.00,,0,,2999,,
08/26/2003,1208.83,,237355,,-349,,3061,,2907,,22,,90,,0.00,,0,,2971,,
08/27/2003,1208.74,,237069,,-286,,2584,,2463,,23,,90,,0.00,,0,,2494,,
08/28/2003,1208.70,,236942,,-127,,2619,,2579,,24,,90,,0.00,,0,,2529,,
08/29/2003,1208.82,,237323,,381,,2607,,2823,,24,,90,,0.00,,0,,2517,,
08/30/2003,1208.87,,237482,,159,,2575,,2678,,23,,90,,0.00,,0,,2485,,
08/31/2003,1208.89,,237545,,63,,2561,,2617,,24,,90,,0.00,,0,,2471,,
09/01/2003,1208.89,,237545,,0,,2550,,2576,,26,,90,,0.00,,0,,2460,,
09/02/2003,1209.00,,237895,,350,,2562,,2764,,26,,90,,0.00,,0,,2472,,
09/03/2003,1209.16,,238407,,512,,2044,,2322,,20,,90,,0.00,,--,,1954,,
09/04/2003,1209.11,,238247,,-160,,2113,,2044,,12,,110,,0.01,,--,,2003,,
09/05/2003,1209.08,,238151,,-96,,2147,,2113,,14,,140,,0.01,,--,,2007,,
09/06/2003,1209.06,,238087,,-64,,2148,,2134,,18,,140,,0.00,,0,,2008,,
09/07/2003,1209.03,,237991,,-96,,2155,,2127,,20,,140,,0.00,,0,,2015,,
09/08/2003,1209.09,,238183,,192,,2093,,2207,,17,,147,,0.00,,--,,1946,,
09/09/2003,1209.12,,238279,,96,,2220,,2280,,12,,160,,0.03,,--,,2060,,
09/10/2003,1209.08,,238151,,-128,,2169,,2110,,6,,160,,0.01,,--,,2009,,
09/11/2003,1209.06,,238087,,-64,,2155,,2137,,14,,160,,0.00,,--,,1995,,
09/12/2003,1209.04,,238023,,-64,,2210,,2199,,21,,182,,0.00,,0,,2028,,
09/13/2003,1208.98,,237831,,-192,,2180,,2109,,26,,200,,0.00,,0,,1980,,
09/14/2003,1208.92,,237641,,-190,,2203,,2134,,27,,200,,0.00,,--,,2003,,
09/15/2003,1209.01,,237927,,286,,2711,,2877,,22,,200,,0.00,,0,,2511,,
09/16/2003,1209.05,,238055,,128,,2689,,2777,,23,,190,,0.00,,--,,2499,,
09/17/2003,1208.95,,237736,,-319,,2696,,2552,,17,,180,,0.00,,0,,2516,,
09/18/2003,1208.90,,237577,,-159,,2642,,2582,,20,,180,,0.00,,--,,2462,,
09/19/2003,1208.98,,237831,,254,,2699,,2850,,23,,180,,0.00,,0,,2519,,
09/20/2003,1208.89,,237545,,-286,,2627,,2502,,19,,180,,0.00,,--,,2447,,
09/21/2003,1208.84,,237387,,-158,,2608,,2553,,25,,180,,0.00,,0,,2428,,
09/22/2003,1208.89,,237545,,158,,2638,,2739,,21,,180,,0.00,,0,,2458,,
09/23/2003,1208.79,,237228,,-317,,2654,,2516,,22,,180,,0.00,,0,,2474,,
09/24/2003,1208.70,,236942,,-286,,2756,,2634,,22,,180,,0.00,,0,,2576,,
09/25/2003,1208.72,,237005,,63,,2735,,2789,,22,,180,,0.00,,0,,2555,,
09/26/2003,1208.85,,237418,,413,,2707,,2937,,22,,180,,0.00,,0,,2527,,
09/27/2003,1208.94,,237704,,286,,2728,,2893,,21,,180,,0.00,,0,,2548,,
09/28/2003,1208.80,,237259,,-445,,2721,,2516,,19,,180,,0.00,,0,,2541,,
09/29/2003,1208.81,,237291,,32,,2761,,2791,,14,,180,,0.00,,0,,2581,,
09/30/2003,1208.91,,237609,,318,,2697,,2871,,14,,180,,0.00,,0,,2517,,
10/01/2003,1209.07,,238119,,510,,2723,,2994,,14,,200,,0.00,,0.00,,0,,2523,,
10/02/2003,1209.08,,238151,,32,,2768,,2795,,11,,200,,0.00,,0.00,,0,,2568,,
10/03/2003,1208.96,,237768,,-383,,2735,,2556,,14,,200,,0.00,,0.00,,0,,2535,,
10/04/2003,1209.03,,237991,,223,,2715,,2841,,14,,200,,0.00,,0.00,,0,,2515,,
10/05/2003,1209.07,,238119,,128,,2748,,2826,,13,,200,,0.00,,0.00,,--,,2548,,
10/06/2003,1209.16,,238407,,288,,2720,,2879,,14,,200,,0.00,,0.00,,0,,2520,,
10/07/2003,1209.08,,238151,,-256,,2704,,2587,,12,,200,,0.00,,0.00,,0,,2504,,
10/08/2003,1209.09,,238183,,32,,2705,,2736,,15,,200,,0.00,,0.00,,0,,2505,,
10/09/2003,1209.05,,238055,,-128,,2682,,2632,,15,,200,,0.00,,0.00,,0,,2482,,
10/10/2003,1209.02,,237959,,-96,,2705,,2670,,13,,200,,0.00,,0.00,,0,,2505,,
10/11/2003,1209.11,,238247,,288,,2687,,2844,,12,,200,,0.00,,0.00,,0,,2487,,
10/12/2003,1209.05,,238055,,-192,,2658,,2572,,11,,200,,0.00,,0.00,,0,,2458,,
10/13/2003,1209.08,,238151,,96,,2761,,2819,,10,,200,,0.00,,0.00,,0,,2561,,
10/14/2003,1209.13,,238311,,160,,2722,,2820,,17,,200,,0.00,,0.00,,0,,2522,,
10/15/2003,1209.18,,238471,,160,,1640,,1735,,14,,200,,0.00,,0.00,,0,,1440,,
10/16/2003,1209.14,,238343,,-128,,1733,,1675,,7,,200,,0.00,,0.00,,0,,1533,,
10/17/2003,1209.06,,238087,,-256,,1742,,1621,,8,,200,,0.00,,0.00,,0,,1542,,
10/18/2003,1209.05,,238055,,-32,,1710,,1704,,10,,200,,0.00,,0.00,,0,,1510,,
10/19/2003,1209.05,,238055,,0,,2744,,2752,,8,,200,,0.00,,0.00,,0,,2544,,
10/20/2003,1209.11,,238247,,192,,2742,,2847,,8,,200,,0.00,,0.00,,0,,2542,,
10/21/2003,1209.16,,238407,,160,,2555,,2645,,9,,200,,0.00,,0.00,,0,,2355,,
10/22/2003,1209.16,,238407,,0,,2717,,2726,,9,,200,,0.00,,0.00,,0,,2517,,
10/23/2003,1208.96,,237768,,-639,,2730,,2413,,5,,200,,0.00,,0.00,,0,,2530,,
10/24/2003,1209.04,,238023,,255,,2706,,2846,,11,,200,,0.00,,0.00,,0,,2506,,
10/25/2003,1209.06,,238087,,64,,2711,,2756,,13,,200,,0.00,,0.00,,--,,2511,,
10/26/2003,1208.98,,237831,,-256,,2744,,2626,,11,,208,,0.00,,0.00,,0,,2536,,
10/27/2003,1208.82,,237323,,-508,,297,,55,,14,,200,,0.00,,0.00,,0,,97,,
10/28/2003,1208.70,,236942,,-381,,216,,38,,14,,200,,0.00,,0.00,,0,,16,,
10/29/2003,1208.54,,236433,,-509,,215,,-35,,7,,200,,0.00,,0.00,,0,,15,,
10/30/2003,1208.42,,236052,,-381,,214,,34,,12,,200,,0.00,,0.00,,0,,14,,
10/31/2003,1208.29,,235639,,-413,,275,,71,,4,,200,,0.00,,0.00,,0,,75,,
11/01/2003,1207.54,,233266,,-2373,,1260,,70,,6,,200,,0.00,,0.00,,0,,1060,,
11/02/2003,1207.50,,233140,,-126,,214,,156,,6,,200,,0.00,,0.00,,0,,14,,
11/03/2003,1207.38,,232761,,-379,,214,,23,,0,,200,,0.79,,0.79,,0,,14,,
11/04/2003,1207.31,,232540,,-221,,1352,,1245,,4,,200,,0.01,,0.80,,0,,1152,,
11/05/2003,1207.16,,232067,,-473,,1397,,1167,,8,,200,,0.09,,0.89,,0,,1197,,
11/06/2003,1206.88,,231186,,-881,,1659,,1215,,0,,200,,0.00,,0.89,,0,,1459,,
11/07/2003,1206.67,,230529,,-657,,1619,,1288,,0,,200,,0.37,,1.26,,0,,1419,,
11/08/2003,1206.13,,228838,,-1691,,2821,,1968,,0,,200,,1.76,,3.02,,0,,2621,,
11/09/2003,1206.33,,229464,,626,,1356,,1672,,0,,200,,1.80,,4.82,,0,,1156,,
11/10/2003,1205.36,,226442,,-3022,,2928,,1404,,0,,200,,0.63,,5.45,,0,,2728,,
11/11/2003,1204.37,,223379,,-3063,,2832,,1291,,3,,200,,0.00,,5.45,,0,,2632,,
11/12/2003,1203.66,,221197,,-2182,,2455,,1358,,3,,200,,0.00,,5.45,,0,,2255,,
11/13/2003,1202.96,,219053,,-2144,,2229,,1153,,5,,200,,0.00,,5.45,,--,,2029,,
11/14/2003,1202.24,,216865,,-2188,,2456,,1353,,0,,200,,0.00,,5.45,,0,,2256,,
11/15/2003,1201.55,,214778,,-2087,,2411,,1359,,0,,200,,0.20,,5.65,,--,,2211,,
11/16/2003,1200.77,,212430,,-2348,,1357,,173,,0,,200,,0.48,,6.13,,0,,1157,,
11/17/2003,1200.22,,210784,,-1646,,933,,103,,0,,200,,0.48,,6.61,,0,,733,,
11/18/2003,1199.81,,209561,,-1223,,631,,17,,3,,200,,0.00,,6.61,,0,,431,,
11/19/2003,1199.23,,207838,,-1723,,927,,58,,0,,200,,0.00,,6.61,,0,,727,,
11/20/2003,1198.80,,206566,,-1272,,672,,31,,0,,200,,0.00,,6.61,,0,,472,,
11/21/2003,1198.36,,205270,,-1296,,706,,57,,4,,200,,0.00,,6.61,,0,,506,,
11/22/2003,1198.18,,204739,,-531,,793,,525,,0,,200,,0.00,,6.61,,0,,593,,
11/23/2003,1198.07,,204415,,-324,,792,,629,,0,,200,,0.00,,6.61,,0,,592,,
11/24/2003,1198.17,,204710,,295,,809,,962,,4,,200,,0.00,,6.61,,0,,609,,
11/25/2003,1198.33,,205181,,471,,715,,954,,2,,200,,0.00,,6.61,,0,,515,,
11/26/2003,1198.47,,205594,,413,,762,,972,,2,,200,,0.00,,6.61,,0,,562,,
11/27/2003,1198.55,,205829,,235,,737,,859,,4,,200,,0.00,,6.61,,0,,537,,
11/28/2003,1198.61,,206006,,177,,714,,803,,0,,200,,0.00,,6.61,,0,,514,,
11/29/2003,1198.75,,206419,,413,,732,,940,,0,,200,,0.15,,6.76,,0,,532,,
11/30/2003,1198.79,,206536,,117,,730,,789,,0,,200,,0.28,,7.04,,0,,530,,
12/01/2003,1198.89,,206831,,295,,758,,907,,0,,200,,0.90,,7.94,,--,,558,,
12/02/2003,1198.63,,206065,,-766,,775,,389,,0,,200,,0.78,,8.72,,0,,575,,
12/03/2003,1198.30,,205093,,-972,,728,,238,,0,,200,,0.02,,8.74,,--,,528,,
12/04/2003,1198.37,,205299,,206,,705,,809,,0,,200,,0.02,,8.76,,0,,505,,
12/05/2003,1198.39,,205358,,59,,727,,757,,0,,200,,0.76,,9.52,,--,,527,,
12/06/2003,1198.89,,206831,,1473,,1177,,1920,,0,,200,,0.73,,10.25,,0,,977,,
12/07/2003,1198.25,,204946,,-1885,,1808,,858,,0,,200,,0.67,,10.92,,--,,1608,,
12/08/2003,1198.26,,204975,,29,,683,,698,,0,,200,,0.04,,10.96,,0,,483,,
12/09/2003,1198.29,,205063,,88,,899,,943,,0,,200,,0.02,,10.98,,0,,699,,
12/10/2003,1198.23,,204887,,-176,,728,,639,,0,,200,,1.49,,12.47,,0,,528,,
12/11/2003,1198.25,,204946,,59,,748,,778,,0,,200,,0.15,,12.62,,--,,548,,
12/12/2003,1198.39,,205358,,412,,712,,920,,0,,200,,0.30,,12.92,,0,,512,,
12/13/2003,1198.77,,206477,,1119,,732,,1296,,0,,200,,0.25,,13.17,,--,,532,,
12/14/2003,1198.59,,205947,,-530,,2237,,1970,,0,,200,,0.76,,13.93,,0,,2037,,
12/15/2003,1198.25,,204946,,-1001,,1411,,906,,0,,200,,0.01,,13.94,,0,,1211,,
12/16/2003,1198.12,,204563,,--,,764,,575,,4,,200,,0.00,,13.94,,0,,564,,
12/17/2003,1198.18,,204739,,176,,748,,850,,13,,200,,0.00,,13.94,,0,,548,,
12/18/2003,1198.29,,205063,,324,,729,,892,,0,,200,,0.00,,13.94,,0,,529,,
12/19/2003,1198.59,,205947,,884,,701,,1147,,0,,200,,0.00,,13.94,,0,,501,,
12/20/2003,1198.79,,206536,,589,,756,,1053,,0,,200,,0.33,,14.27,,0,,556,,
12/21/2003,1198.50,,205682,,-854,,895,,464,,0,,200,,0.02,,14.29,,0,,695,,
12/22/2003,1198.47,,205594,,-88,,925,,887,,6,,200,,0.00,,14.29,,0,,725,,
12/23/2003,1198.25,,204946,,-648,,1208,,881,,0,,200,,0.14,,14.43,,0,,1008,,
12/24/2003,1198.07,,204415,,-531,,3668,,3400,,0,,200,,3.80,,18.23,,0,,3468,,
12/25/2003,1198.04,,204327,,-88,,1623,,1580,,1,,200,,0.04,,18.27,,--,,1423,,
12/26/2003,1198.20,,204798,,471,,733,,970,,0,,200,,0.00,,18.27,,0,,533,,
12/27/2003,1198.19,,204769,,-29,,745,,733,,3,,200,,0.00,,18.27,,0,,545,,
12/28/2003,1198.22,,204857,,88,,507,,551,,0,,0,,0.00,,18.27,,0,,507,,
12/29/2003,1198.22,,204857,,0,,715,,715,,0,,200,,0.00,,18.27,,0,,515,,
12/30/2003,1198.05,,204356,,-501,,697,,444,,0,,200,,1.20,,19.47,,0,,497,,
12/31/2003,1198.77,,206477,,2121,,733,,1802,,0,,200,,0.00,,19.47,,0,,533,,
01/01/2004,1198.54,,205800,,-677,,2833,,2492,,0,,200,,0.63,,20.10,,0,,2633,,
01/02/2004,1198.05,,204356,,-1444,,2119,,1391,,0,,200,,2.30,,22.40,,0,,1919,,
01/03/2004,1198.18,,204739,,383,,719,,912,,0,,200,,0.00,,22.40,,0,,519,,
01/04/2004,1198.38,,205328,,589,,734,,1031,,0,,200,,0.00,,22.40,,0,,534,,
01/05/2004,1198.29,,205063,,-265,,1345,,1211,,0,,200,,0.02,,22.42,,0,,1145,,
01/06/2004,1198.11,,204533,,-530,,966,,699,,0,,200,,0.03,,22.45,,0,,766,,
01/07/2004,1198.28,,205034,,501,,743,,996,,0,,200,,0.60,,23.05,,0,,543,,
01/08/2004,1198.59,,205947,,913,,758,,1218,,0,,200,,0.40,,23.45,,0,,558,,
01/09/2004,1198.47,,205594,,-353,,1617,,1439,,0,,200,,0.30,,23.75,,0,,1417,,
01/10/2004,1198.55,,205829,,235,,1441,,1559,,0,,200,,0.25,,24.00,,0,,1241,,
01/11/2004,1198.56,,205859,,30,,1270,,1287,,2,,200,,0.00,,24.00,,0,,1070,,
01/12/2004,1198.73,,206360,,501,,857,,1110,,0,,200,,0.00,,24.00,,0,,657,,
01/13/2004,1198.39,,205358,,-1002,,1500,,995,,0,,200,,0.00,,24.00,,0,,1300,,
01/14/2004,1198.35,,205240,,-118,,1001,,942,,0,,200,,0.00,,24.00,,0,,801,,
01/15/2004,1198.46,,205564,,324,,745,,908,,0,,200,,0.38,,24.38,,0,,545,,
01/16/2004,1198.42,,205446,,-118,,851,,792,,0,,200,,0.00,,24.38,,0,,651,,
01/17/2004,1198.35,,205240,,-206,,831,,727,,0,,200,,0.00,,24.38,,0,,631,,
01/18/2004,1198.29,,205063,,-177,,713,,624,,0,,200,,0.00,,24.38,,0,,513,,
01/19/2004,1198.18,,204739,,-324,,740,,577,,0,,200,,0.00,,24.38,,0,,540,,
01/20/2004,1198.39,,205358,,619,,756,,1072,,4,,200,,0.00,,24.38,,0,,556,,
01/21/2004,1198.46,,205564,,206,,1114,,1221,,3,,200,,0.00,,24.38,,0,,914,,
01/22/2004,1198.38,,205328,,-236,,1225,,1110,,4,,200,,0.00,,24.38,,0,,1025,,
01/23/2004,1198.41,,205417,,89,,1197,,1242,,0,,200,,0.00,,24.38,,0,,997,,
01/24/2004,1198.36,,205270,,-147,,1236,,1162,,0,,200,,0.05,,24.43,,0,,1036,,
01/25/2004,1198.22,,204857,,-413,,1209,,1001,,0,,200,,0.00,,24.43,,0,,1009,,
01/26/2004,1198.33,,205181,,324,,1256,,1419,,0,,200,,0.00,,24.43,,0,,1056,,
01/27/2004,1198.55,,205829,,648,,1238,,1565,,0,,200,,0.89,,25.32,,0,,1038,,
01/28/2004,1198.39,,205358,,-471,,662,,425,,0,,200,,0.26,,25.58,,0,,462,,
01/29/2004,1198.57,,205888,,530,,468,,735,,0,,200,,0.00,,25.58,,0,,268,,
01/30/2004,1198.40,,205387,,-501,,797,,563,,19,,200,,0.21,,25.79,,0,,597,,
01/31/2004,1198.42,,205446,,59,,706,,736,,0,,200,,0.00,,25.79,,0,,506,,
02/01/2004,1198.41,,205417,,-29,,491,,476,,0,,200,,0.00,,25.79,,0,,291,,
02/02/2004,1198.50,,205682,,265,,651,,785,,0,,200,,0.00,,25.79,,0,,451,,
02/03/2004,1198.45,,205535,,-147,,776,,702,,0,,200,,1.65,,27.44,,0,,576,,
02/04/2004,1198.47,,205594,,59,,649,,679,,0,,200,,0.80,,28.24,,0,,449,,
02/05/2004,1198.56,,205859,,265,,460,,598,,4,,200,,0.00,,28.24,,0,,260,,
02/06/2004,1198.66,,206153,,294,,458,,608,,2,,200,,0.00,,28.24,,0,,258,,
02/07/2004,1198.71,,206301,,--,,470,,545,,0,,200,,0.07,,28.31,,--,,270,,
02/08/2004,1198.73,,206360,,59,,488,,518,,0,,200,,0.00,,28.31,,0,,288,,
02/09/2004,1198.56,,205859,,-501,,766,,513,,0,,200,,0.00,,28.31,,0,,566,,
02/10/2004,1198.54,,205800,,-59,,481,,451,,0,,200,,0.00,,28.31,,0,,281,,
02/11/2004,1198.53,,205770,,-30,,462,,451,,4,,200,,0.00,,28.31,,0,,262,,
02/12/2004,1198.50,,205682,,-88,,453,,415,,6,,200,,0.00,,28.31,,0,,253,,
02/13/2004,1198.54,,205800,,118,,383,,448,,6,,248,,0.00,,28.31,,0,,135,,
02/14/2004,1198.60,,205977,,177,,357,,446,,0,,200,,0.03,,28.34,,0,,157,,
02/15/2004,1198.72,,206330,,353,,457,,635,,0,,200,,0.03,,28.37,,0,,257,,
02/16/2004,1199.36,,208224,,1894,,2322,,3277,,0,,200,,0.00,,28.37,,0,,2122,,
02/17/2004,1205.23,,226038,,--,,3128,,12109,,0,,200,,4.83,,33.20,,0,,2928,,
02/18/2004,1206.88,,231186,,5148,,4439,,7034,,0,,200,,4.10,,37.30,,0,,4239,,
02/19/2004,1206.37,,229589,,-1597,,4436,,3631,,0,,200,,0.03,,37.33,,0,,4236,,
02/20/2004,1205.14,,225758,,-3831,,4238,,2307,,0,,0,,0.00,,37.33,,0,,4238,,
02/21/2004,1203.53,,220798,,-4960,,4436,,1935,,0,,200,,0.00,,37.33,,0,,4236,,
02/22/2004,1201.83,,215623,,-5175,,4443,,1834,,0,,200,,0.12,,37.45,,0,,4243,,
02/23/2004,1199.93,,209917,,-5706,,4440,,1563,,0,,200,,0.40,,37.85,,0,,4240,,
02/24/2004,1198.58,,205918,,-3999,,3502,,1486,,0,,200,,0.50,,38.35,,0,,3302,,
02/25/2004,1199.66,,209115,,3197,,3423,,5035,,0,,200,,2.48,,40.83,,0,,3223,,
02/26/2004,1200.13,,210514,,1399,,4389,,5097,,3,,200,,3.01,,43.84,,0,,4189,,
02/27/2004,1199.26,,207927,,-2587,,4526,,3225,,3,,200,,2.15,,45.99,,0,,4326,,
02/28/2004,1198.37,,205299,,-2628,,4002,,2677,,0,,200,,0.07,,46.06,,0,,3802,,
02/29/2004,1198.46,,205564,,265,,2432,,2572,,6,,200,,0.00,,46.06,,0,,2232,,
03/01/2004,1198.56,,205859,,295,,1798,,1947,,0,,200,,1.51,,47.57,,0,,1598,,
03/02/2004,1198.36,,205270,,-589,,1977,,1680,,0,,200,,0.40,,47.97,,0,,1777,,
03/03/2004,1198.51,,205711,,441,,1294,,1516,,0,,200,,0.00,,47.97,,0,,1094,,
03/04/2004,1198.57,,205888,,177,,4470,,4567,,8,,200,,0.00,,47.97,,0,,4270,,
03/05/2004,1198.69,,206242,,354,,4449,,4632,,5,,200,,0.00,,47.97,,0,,4249,,
03/06/2004,1198.68,,206212,,-30,,4395,,4402,,22,,200,,0.00,,47.97,,0,,4195,,
03/07/2004,1198.60,,205977,,-235,,4386,,4277,,9,,200,,0.00,,47.97,,0,,4186,,
03/08/2004,1198.66,,206153,,176,,4390,,4505,,26,,200,,0.00,,47.97,,0,,4190,,
03/09/2004,1198.70,,206271,,118,,4424,,4490,,7,,200,,0.00,,47.97,,0,,4224,,
03/10/2004,1198.76,,206448,,177,,4399,,4496,,8,,200,,0.00,,47.97,,0,,4199,,
