Date,RESELE , ,,STORAGE , ,,RESCHG , ,,OUTFLOW , ,,INFLOW , ,,PPTINC , ,,RAIN , ,,PPTINC4 , ,,
 ,FEET, ,AF, ,AF, ,CFS, ,CFS, ,INCHES, ,INCHES, ,INCHES, ,
12/13/2005,3741.10,,240770,,-680,,--,,--,,0.03,,
12/14/2005,3740.80,,240260,,--,,419,,--,,0.00,,
12/15/2005,3740.50,,239750,,--,,436,,--,,0.00,,
12/16/2005,3740.20,,239240,,--,,429,,--,,0.00,,
12/17/2005,3739.90,,238731,,--,,379,,--,,0.00,,
12/18/2005,3739.80,,238562,,-169,,374,,--,,1.20,,
12/19/2005,3740.00,,238900,,--,,434,,--,,0.87,,
12/20/2005,3740.50,,238750,,--,,415,,--,,0.00,,
12/21/2005,3740.60,,239920,,1170,,405,,--,,0.00,,
12/22/2005,3741.10,,240770,,850,,452,,--,,1.14,,
12/23/2005,3742.80,,243668,,--,,420,,--,,0.58,,
12/24/2005,3744.00,,245720,,--,,418,,--,,0.00,,
12/25/2005,3744.40,,246408,,--,,416,,--,,0.00,,
12/26/2005,3745.00,,247440,,1032,,426,,--,,1.65,,
12/27/2005,3745.50,,248300,,860,,424,,--,,0.00,,
12/28/2005,3745.80,,248816,,--,,792,,--,,0.79,,
12/29/2005,3747.60,,251928,,3112,,919,,--,,0.65,,
12/30/2005,3748.10,,252793,,865,,909,,--,,0.16,,
12/31/2005,3752.40,,260280,,7487,,975,,--,,3.05,,
01/01/2006,3757.70,,269609,,9329,,870,,--,,1.11,,
01/02/2006,3759.50,,272810,,3201,,657,,--,,1.41,,
01/03/2006,3761.60,,276570,,--,,661,,--,,1.87,,
01/04/2006,3762.20,,277650,,--,,637,,--,,0.00,,
01/05/2006,3762.60,,278370,,--,,627,,--,,0.00,,
01/06/2006,3762.80,,278370,,--,,674,,--,,0.00,,
01/07/2006,3763.30,,279633,,--,,626,,--,,0.37,,
01/08/2006,3763.40,,279814,,--,,628,,--,,0.37,,
01/09/2006,3763.50,,279995,,181,,622,,--,,0.37,,
01/10/2006,3763.60,,280176,,181,,--,,--,,0.00,,
01/11/2006,3763.50,,279995,,--,,601,,--,,0.00,,
01/12/2006,3763.40,,279814,,-181,,607,,--,,0.04,,
01/13/2006,3763.30,,279633,,-181,,607,,--,,0.00,,
01/14/2006,3763.30,,279633,,--,,610,,--,,0.63,,
01/15/2006,3763.40,,279814,,--,,611,,--,,0.89,,
01/16/2006,3763.30,,279633,,--,,611,,--,,0.00,,
01/17/2006,3763.30,,279633,,--,,488,,--,,0.00,,
01/18/2006,3764.00,,280900,,--,,57,,--,,0.74,,
01/19/2006,3764.60,,281986,,1086,,59,,--,,0.66,,
01/20/2006,3765.10,,282892,,906,,57,,--,,0.00,,
01/21/2006,3765.60,,283802,,910,,55,,--,,0.00,,
01/22/2006,3765.60,,283802,,0,,372,,--,,0.00,,
01/23/2006,3765.50,,283620,,--,,636,,--,,0.00,,
01/24/2006,3765.20,,283074,,-546,,672,,--,,0.00,,
01/25/2006,3764.70,,282167,,-907,,--,,--,,0.00,,
01/26/2006,3763.70,,280357,,--,,1317,,--,,0.00,,
01/27/2006,3762.40,,278010,,--,,1443,,--,,0.00,,
01/28/2006,3761.30,,276030,,--,,1447,,--,,0.00,,
01/29/2006,3760.10,,273879,,-2151,,1446,,--,,0.27,,
01/30/2006,3759.00,,271920,,-1959,,1445,,--,,0.00,,
01/31/2006,3757.90,,269963,,-1957,,1441,,--,,0.46,,
02/01/2006,3756.75,e,267839,,--,,1110,,--,,0.00,,
02/02/2006,3755.60,,265896,,--,,1453,,--,,0.16,,
02/03/2006,3755.30,,265368,,--,,1463,,--,,0.09,,
02/04/2006,3754.50,,263960,,--,,1461,,--,,0.00,,
02/05/2006,3753.60,,262380,,--,,1460,,--,,0.00,,
02/06/2006,3752.30,,260105,,--,,1459,,--,,0.00,,
02/07/2006,3751.30,,258355,,--,,1461,,--,,0.00,,
02/08/2006,3750.00,,256090,,--,,1469,,--,,0.00,,
02/09/2006,3749.90,,255916,,-174,,566,,--,,0.00,,
02/10/2006,3750.00,,256090,,174,,319,,--,,0.00,,
02/11/2006,3750.30,,256612,,522,,388,,--,,0.00,,
02/12/2006,3750.50,,256960,,348,,317,,--,,0.00,,
02/13/2006,3750.70,,257308,,348,,312,,--,,0.00,,
02/14/2006,3751.00,,257830,,--,,390,,--,,0.00,,
02/15/2006,3751.30,,258355,,--,,341,,--,,0.00,,
02/16/2006,3751.50,,258705,,--,,309,,--,,0.14,,
02/17/2006,3751.70,,259055,,--,,375,,--,,0.00,,
02/18/2006,3751.70,,259055,,--,,393,,--,,0.18,,
02/19/2006,3751.70,,259055,,--,,371,,--,,0.13,,
02/20/2006,3751.70,,259055,,--,,306,,--,,0.16,,
02/21/2006,3751.70,,259055,,--,,335,,--,,0.00,,
02/22/2006,3751.70,,259055,,--,,392,,--,,0.00,,
02/23/2006,3751.50,,258705,,--,,319,,--,,0.00,,
02/24/2006,3751.50,,258705,,--,,305,,--,,0.00,,
02/25/2006,3751.00,,257830,,--,,773,,--,,0.00,,
02/26/2006,3750.60,,257134,,--,,958,,--,,0.00,,
02/27/2006,3749.80,,255742,,--,,1157,,--,,0.50,,
02/28/2006,3752.80,,260980,,5238,,1372,,--,,2.64,,
03/01/2006,3753.70,,262555,,1575,,1394,,--,,0.15,,
03/02/2006,3753.60,,262380,,--,,1369,,--,,0.00,,
03/03/2006,3753.20,,261680,,-700,,1355,,--,,1.32,,
03/04/2006,3752.40,,260280,,-1400,,--,,--,,0.53,,
03/05/2006,3751.60,,258880,,-1400,,--,,--,,0.00,,
03/06/2006,3750.80,,257482,,-1398,,1467,,--,,0.41,,
03/07/2006,3750.00,,256090,,--,,1479,,--,,0.68,,
03/08/2006,3749.00,,254350,,--,,1475,,--,,0.29,,
03/09/2006,3748.00,,252620,,--,,1460,,--,,0.19,,
03/10/2006,3747.00,e,251063,,--,,1456,,--,,0.37,,
03/11/2006,3746.00,,249160,,--,,1471,,--,,0.48,,
03/12/2006,3744.90,,247268,,--,,1469,,--,,0.04,,
03/13/2006,3743.80,,245378,,-1890,,1472,,--,,0.06,,
03/14/2006,3742.60,,243326,,-2052,,--,,--,,0.29,,
03/15/2006,3741.50,,241450,,-1876,,1420,,--,,0.38,,
03/16/2006,3740.20,,239240,,--,,1476,,--,,0.00,,
03/17/2006,3739.10,,237379,,--,,1475,,--,,0.11,,
03/18/2006,3737.90,,235352,,--,,1474,,--,,0.39,,
03/19/2006,3736.60,,233168,,--,,1472,,--,,0.17,,
03/20/2006,3735.40,,231158,,--,,1474,,--,,0.00,,
03/21/2006,3734.20,,229154,,--,,1477,,--,,1.07,,
03/22/2006,3733.00,,227160,,--,,1478,,--,,0.00,,
03/23/2006,3731.80,,225170,,--,,1477,,--,,0.00,,
03/24/2006,3730.40,,222860,,--,,1476,,--,,0.00,,
03/25/2006,3729.60,,221544,,--,,1475,,--,,0.63,,
03/26/2006,3729.10,,220724,,-820,,1476,,--,,0.72,,
03/27/2006,3728.00,,218920,,-1804,,--,,--,,0.00,,
03/28/2006,3727.30,,217779,,-1141,,1445,,--,,0.34,,
03/29/2006,3726.60,,216638,,--,,1448,,--,,1.19,,
03/30/2006,3725.60,,215012,,-1626,,1445,,--,,0.02,,
03/31/2006,3724.70,,213554,,-1458,,1435,,--,,0.43,,
04/01/2006,3723.80,,212098,,--,,1429,,--,,0.87,,
04/02/2006,3723.00,,210810,,--,,1371,,--,,0.00,,
04/03/2006,3723.00,e,209844,,--,,1438,,--,,0.95,,
04/04/2006,3723.00,,210810,,--,,1450,,--,,0.64,,
04/05/2006,3723.80,,212098,,--,,1449,,--,,1.89,,
04/06/2006,3723.50,,211615,,--,,1446,,--,,0.00,,
04/07/2006,3723.00,,210810,,--,,1422,,--,,0.00,,
04/08/2006,3722.60,,210166,,--,,1360,,--,,0.40,,
04/09/2006,3722.20,,209522,,--,,1429,,--,,0.00,,
04/10/2006,3721.60,,208560,,--,,1427,,--,,0.23,,
04/11/2006,3721.00,,207600,,--,,1431,,--,,0.48,,
04/12/2006,3720.20,,206320,,--,,1433,,--,,0.29,,
04/13/2006,3719.50,,205210,,--,,1432,,--,,0.00,,
04/14/2006,3719.10,,204578,,--,,1431,,--,,0.00,,
04/15/2006,3719.10,,204578,,--,,1431,,--,,0.73,,
04/16/2006,3719.00,,204420,,--,,1429,,--,,0.00,,
04/17/2006,3719.00,,204420,,--,,1433,,--,,1.24,,
04/18/2006,3718.50,,203630,,--,,1405,,--,,0.00,,
04/19/2006,3717.90,,202682,,--,,1430,,--,,0.00,,
04/20/2006,3717.60,,202208,,--,,1427,,--,,0.00,,
04/21/2006,3717.80,,202524,,316,,1438,,--,,0.00,,
04/22/2006,3718.40,,203472,,948,,1446,,--,,1.29,,
04/23/2006,3718.70,,203946,,474,,1441,,--,,0.09,,
04/24/2006,3718.80,,204104,,158,,1442,,--,,0.34,,
04/25/2006,3718.60,,203788,,--,,1735,,--,,0.00,,
04/26/2006,3716.00,,199680,,--,,3195,,--,,0.00,,
04/27/2006,3714.00,,196520,,--,,4120,,--,,0.07,,
04/28/2006,3713.40,,195572,,--,,3861,,--,,0.00,,
04/29/2006,3713.90,,196363,,--,,3860,,--,,0.00,,
04/30/2006,3714.70,,197626,,--,,3864,,--,,0.00,,
05/01/2006,3715.80,,199364,,--,,3852,,--,,0.00,,
05/02/2006,3716.50,,200470,,--,,4151,,--,,0.00,,
05/03/2006,3717.20,,201576,,--,,4454,,--,,0.00,,
05/04/2006,3717.40,,201892,,--,,4514,,--,,0.00,,
05/05/2006,3717.20,,201576,,-316,,4533,,--,,0.00,,
05/06/2006,3716.80,,200944,,-632,,--,,--,,0.00,,
05/07/2006,3717.00,,201260,,316,,4533,,--,,0.00,,
05/08/2006,3717.90,,202682,,--,,4529,,--,,0.00,,
05/09/2006,3719.60,,205368,,--,,4468,,--,,0.00,,
05/10/2006,3721.40,,208240,,--,,4352,,--,,0.00,,
05/11/2006,3724.30,,212906,,4666,,3960,,--,,0.00,,
05/12/2006,3727.50,,218105,,5199,,4153,,--,,0.00,,
05/13/2006,3730.80,,223520,,5415,,4382,,--,,0.00,,
05/14/2006,3734.60,,229822,,6302,,4348,,--,,0.00,,
05/15/2006,3739.00,,237210,,7388,,4302,,--,,0.00,,
05/16/2006,3742.10,,242471,,--,,5292,,--,,0.00,,
05/17/2006,3744.70,,246924,,4453,,6377,,--,,0.00,,
05/18/2006,3748.10,,252793,,5869,,6397,,--,,0.00,,
05/19/2006,3751.90,,259405,,--,,6481,,--,,0.00,,
05/20/2006,3757.22,e,266600,,--,,4719,,--,,0.01,,
05/21/2006,3762.54,e,279814,,--,,2321,,--,,0.00,,
05/22/2006,3767.86,e,291291,,--,,1676,,--,,0.79,,
05/23/2006,3773.20,,297730,,--,,1691,,--,,0.12,,
05/24/2006,3770.80,,293312,,--,,4918,,--,,0.00,,
05/25/2006,3767.20,,286716,,--,,8100,,--,,0.00,,
05/26/2006,3767.20,,286716,,--,,6494,,--,,0.00,,
05/27/2006,3770.40,,292576,,--,,3940,,--,,0.00,,
05/28/2006,3772.00,,295520,,--,,3066,,--,,0.00,,
05/29/2006,3772.40,,296256,,736,,3011,,--,,0.00,,
05/30/2006,3772.70,,296808,,552,,2915,,--,,0.00,,
05/31/2006,3774.00,,299210,,2402,,2891,,--,,0.00,,
06/01/2006,3776.80,,304408,,5198,,--,,--,,0.00,,
06/02/2006,3781.40,,313002,,8594,,2927,,--,,0.00,,
06/03/2006,3784.90,,319601,,6599,,3647,,--,,0.00,,
06/04/2006,3789.40,,328154,,8553,,4363,,--,,0.00,,
06/05/2006,3794.30,,337549,,9395,,4424,,--,,0.00,,
06/06/2006,3797.70,,344128,,6579,,5239,,--,,0.00,,
06/07/2006,3798.60,,345874,,1746,,7596,,--,,0.00,,
06/08/2006,3798.30,,345292,,-582,,9260,,--,,0.00,,
06/09/2006,3797.30,,343352,,-1940,,9237,,--,,0.00,,
06/10/2006,3795.80,,340444,,-2908,,9057,,--,,0.00,,
06/11/2006,3794.00,,336970,,-3474,,8762,,--,,0.00,,
06/12/2006,3792.10,,--,,--,,--,,--,,--,,
06/13/2006,3791.70,,332554,,--,,7656,,--,,0.00,,
06/14/2006,3790.00,,329300,,-3254,,6461,,--,,0.01,,
06/15/2006,3789.80,,328918,,--,,5209,,--,,0.00,,
06/16/2006,3791.40,,331978,,--,,3384,,--,,0.00,,
06/17/2006,3793.20,,335434,,--,,3389,,--,,0.00,,
06/18/2006,3795.70,,340251,,4817,,4038,,--,,0.00,,
06/19/2006,3797.50,e,343740,,3489,,4606,,--,,0.00,,
06/20/2006,3797.40,,343546,,--,,6055,,--,,0.00,,
06/21/2006,3796.60,e,341606,,--,,6938,,--,,0.00,,
06/22/2006,3795.80,,340444,,--,,6908,,--,,0.00,,
06/23/2006,3795.20,,339286,,--,,6861,,--,,0.00,,
06/24/2006,3794.90,,338707,,--,,6908,,--,,0.00,,
06/25/2006,3794.30,,337549,,--,,6674,,--,,0.00,,
06/26/2006,3796.00,,340830,,--,,5434,,--,,0.00,,
06/27/2006,3799.70,,348015,,--,,2991,,--,,0.00,,
06/28/2006,3801.50,,351525,,--,,3109,,--,,0.22,,
06/29/2006,3802.80,,354068,,--,,4158,,--,,0.00,,
06/30/2006,3802.90,,354264,,196,,4522,,--,,0.00,,
07/01/2006,3803.30,,355148,,884,,4476,,--,,0.00,,
07/02/2006,3804.00,,356180,e,1032,,4010,,--,,0.00,,
07/03/2006,3804.40,,357208,,1028,,3920,,--,,0.00,,
07/04/2006,3804.90,,358193,,--,,3434,,--,,0.00,,
07/05/2006,3805.30,,358981,,--,,3044,,--,,0.00,,
07/06/2006,3806.30,,360954,,--,,2757,,--,,0.00,,
07/07/2006,3806.30,,360954,,--,,2784,,--,,0.00,,
07/08/2006,3806.00,,360360,,--,,2979,,--,,0.00,,
07/09/2006,3806.10,,360558,,--,,2676,,--,,0.00,,
07/10/2006,3806.30,,360954,,--,,2418,,--,,0.00,,
07/11/2006,3806.30,,360954,,--,,2439,,--,,0.00,,
07/12/2006,3806.10,,360558,,--,,2421,,--,,0.00,,
07/13/2006,3806.20,,360756,,198,,2176,,--,,0.00,,
07/14/2006,3806.15,e,360657,e,-99,,--,,--,,0.00,,
07/15/2006,3806.10,,360558,,-99,,--,,--,,0.00,,
07/16/2006,3806.00,,360360,,-198,,--,,--,,0.00,,
07/17/2006,3806.20,,360756,,396,,--,,--,,0.00,,
07/18/2006,3806.60,,361548,,792,,1420,,--,,0.00,,
07/19/2006,3806.60,e,361746,,--,,1536,,--,,0.00,,
07/20/2006,3806.60,,361548,,--,,1675,,--,,0.00,,
07/21/2006,3806.70,,361746,,--,,1694,,--,,0.24,,
07/22/2006,3806.70,,361746,,0,,1674,,--,,0.00,,
07/23/2006,3806.70,,361746,,0,,--,,--,,0.00,,
07/24/2006,3806.60,,361548,,-198,,1694,,--,,0.00,,
07/25/2006,3806.40,,361152,,--,,1586,,--,,0.00,,
07/26/2006,3806.30,,360954,,--,,1361,,--,,0.00,,
07/27/2006,3806.20,,360756,,-198,,1162,,--,,0.00,,
07/28/2006,3806.10,,360558,,-198,,1030,,--,,0.00,,
07/29/2006,3805.90,,360163,,-395,,986,,--,,0.00,,
07/30/2006,3806.10,,359572,,--,,986,,--,,0.00,,
07/31/2006,3805.20,,358784,,--,,986,,--,,0.00,,
08/01/2006,3804.80,,357996,,-788,,985,,--,,0.00,,
08/02/2006,3804.20,,356814,,-1182,,983,,--,,0.00,,
08/03/2006,3803.60,,355636,,--,,984,,--,,0.00,,
08/04/2006,3803.20,,354852,,--,,723,,--,,0.00,,
08/05/2006,3802.80,,354068,,--,,738,,--,,0.00,,
08/06/2006,3802.60,,353676,,--,,663,,--,,0.00,,
08/07/2006,3802.40,,353284,,--,,522,,--,,0.00,,
08/08/2006,3802.20,,352892,,--,,504,,--,,0.00,,
08/09/2006,3802.00,,352500,,--,,484,,--,,0.00,,
08/10/2006,3801.80,,352110,,-390,,506,,--,,0.00,,
08/11/2006,3801.40,,351330,,-780,,562,,--,,0.00,,
08/12/2006,3801.00,,350550,,-780,,604,,--,,0.00,,
08/13/2006,3800.60,,349770,,-780,,672,,--,,0.00,,
08/14/2006,3800.20,,348990,,--,,616,,--,,0.00,,
08/15/2006,3799.70,,348015,,--,,596,,--,,0.00,,
08/16/2006,3799.40,,347430,,--,,580,,--,,0.00,,
08/17/2006,3798.90,,346456,,-974,,528,,--,,0.00,,
08/18/2006,3798.50,,345680,,-776,,632,,--,,0.00,,
08/19/2006,3798.00,,344710,,-970,,605,,--,,0.00,,
08/20/2006,3797.50,,343740,,-970,,606,,--,,0.00,,
08/21/2006,3797.10,,342964,,--,,595,,--,,0.00,,
08/22/2006,3796.60,,341994,,--,,590,,--,,0.00,,
08/23/2006,3796.10,e,341024,,--,,608,,--,,0.00,,
08/24/2006,3795.60,,340058,,--,,559,,--,,0.00,,
08/25/2006,3795.10,,339093,,--,,572,,--,,0.00,,
08/26/2006,3794.70,,338321,,--,,627,,--,,0.00,,
08/27/2006,3794.30,,337549,,--,,596,,--,,0.00,,
08/28/2006,3793.70,,336394,,--,,562,,--,,0.00,,
08/29/2006,3793.20,,335434,,--,,621,,--,,0.00,,
08/30/2006,3792.70,,334474,,-960,,640,,--,,0.00,,
08/31/2006,3792.20,,333514,,-960,,614,,--,,0.00,,
09/01/2006,3791.60,e,332362,,--,,645,,--,,0.00,,
09/02/2006,3791.00,,331210,,--,,599,,--,,0.00,,
09/03/2006,3790.60,,330446,,--,,568,,--,,0.00,,
09/04/2006,3790.00,,329300,,--,,611,,--,,0.00,,
09/05/2006,3789.60,,328536,,--,,553,,--,,0.00,,
09/06/2006,3789.10,,327581,,--,,575,,--,,0.00,,
09/07/2006,3788.60,,326626,,-955,,574,,--,,0.00,,
09/08/2006,3788.10,,325671,,-955,,594,,--,,0.00,,
09/09/2006,3787.60,,324720,,-951,,672,,--,,0.00,,
09/10/2006,3787.00,,323580,,-1140,,586,,--,,0.00,,
09/11/2006,3786.60,,322820,,--,,503,,--,,0.00,,
09/12/2006,3786.00,,321680,,--,,574,,--,,0.00,,
09/13/2006,3785.50,e,320546,,--,,571,,--,,0.00,,
09/14/2006,3785.00,,319790,,--,,579,,--,,0.00,,
09/15/2006,3784.40,,318656,,--,,579,,--,,0.00,,
09/16/2006,3783.70,,317333,,--,,666,,--,,0.00,,
09/17/2006,3783.10,,316199,,--,,603,,--,,0.00,,
09/18/2006,3782.60,,315258,,--,,538,,--,,0.00,,
09/19/2006,3782.10,,314318,,--,,569,,--,,0.00,,
09/20/2006,3781.50,,313190,,--,,573,,--,,0.00,,
09/21/2006,3780.90,,312063,,--,,570,,--,,0.00,,
09/22/2006,3780.40,,311128,,--,,572,,--,,0.00,,
09/23/2006,3779.50,,309445,,-1683,,652,,--,,0.00,,
09/24/2006,3779.20,,308884,,-561,,--,,--,,0.00,,
09/25/2006,3778.50,,307575,,-1309,,--,,--,,0.00,,
09/26/2006,3778.10,,306827,,-748,,572,,--,,0.00,,
09/27/2006,3777.30,,305338,,--,,577,,--,,0.00,,
09/28/2006,3776.80,,304408,,--,,569,,--,,0.00,,
09/29/2006,3776.30,,303478,,--,,571,,--,,0.00,,
09/30/2006,3775.70,,302362,,--,,633,,--,,0.00,,
10/01/2006,3775.20,,301432,,--,,527,,--,,0.00,,
10/02/2006,3774.80,,300690,,--,,485,,--,,0.41,,
10/03/2006,3774.20,,299580,,--,,551,,--,,0.00,,
10/04/2006,3773.70,,298655,,--,,565,,--,,0.00,,
10/05/2006,3773.20,,297730,,-925,,496,,--,,0.11,,
10/06/2006,3772.70,,296808,,-922,,449,,--,,0.38,,
10/07/2006,3772.10,,295704,,-1104,,625,,--,,0.08,,
10/08/2006,3771.50,,293580,,-1104,,556,,--,,0.00,,
10/09/2006,3770.50,,293680,,--,,510,,--,,0.00,,
10/10/2006,3770.00,,292760,,--,,533,,--,,0.00,,
10/11/2006,3769.40,,291657,,--,,504,,--,,0.00,,
10/12/2006,3769.00,,290742,,--,,494,,--,,0.00,,
10/13/2006,3769.00,,289827,,-915,,561,,--,,0.00,,
10/14/2006,3768.00,,288912,,-915,,--,,--,,0.00,,
10/15/2006,3768.00,,287631,,-1281,,--,,--,,0.00,,
10/16/2006,3767.00,,286899,,-732,,486,,--,,0.00,,
10/17/2006,3766.70,,285804,,--,,559,,--,,0.00,,
10/18/2006,3766.10,,284712,,--,,561,,--,,0.00,,
10/19/2006,3765.50,,283620,,-1092,,560,,--,,0.00,,
10/20/2006,3765.00,,282710,,-910,,--,,--,,0.00,,
10/21/2006,3764.40,,281624,,-1086,,--,,--,,0.00,,
10/22/2006,3763.80,,280538,,-1086,,--,,--,,0.00,,
10/23/2006,3763.20,,279452,,-1086,,453,,--,,0.00,,
10/24/2006,3762.80,,278730,,--,,559,,--,,0.00,,
10/25/2006,3762.20,,277650,,--,,533,,--,,0.00,,
10/26/2006,3761.60,,276570,,--,,563,,--,,0.00,,
10/27/2006,3761.00,,275490,,--,,551,,--,,0.00,,
10/28/2006,3760.40,,274416,,--,,626,,--,,0.00,,
10/29/2006,3759.80,,273344,,--,,601,,--,,0.00,,
10/30/2006,3759.10,,272098,,--,,571,,--,,0.00,,
10/31/2006,3758.70,,271386,,--,,440,,--,,0.00,,
11/01/2006,3758.20,,270496,,--,,442,,--,,0.00,,
11/02/2006,3757.70,,269609,,--,,448,,--,,0.06,,
11/03/2006,3757.30,,268901,,-708,,419,,--,,0.00,,
11/04/2006,3756.80,e,268075,e,-826,,--,,--,,0.11,,
11/05/2006,3756.40,e,267249,e,-826,,--,,--,,0.00,,
11/06/2006,3755.90,,266424,,-825,,391,,--,,0.00,,
11/07/2006,3755.40,,266544,,--,,439,,--,,0.00,,
11/08/2006,3755.00,,264840,,--,,386,,--,,0.00,,
11/09/2006,3754.60,,264136,,--,,451,,--,,0.00,,
11/10/2006,3754.10,,263256,,--,,420,,--,,0.00,,
11/11/2006,3753.70,,262555,,--,,534,,--,,0.04,,
11/12/2006,3753.20,,261680,,--,,440,,--,,0.17,,
11/13/2006,3752.80,,260980,,--,,415,,--,,0.03,,
11/14/2006,3752.70,,260805,,--,,442,,--,,1.57,,
11/15/2006,3752.50,,260455,,--,,453,,--,,0.00,,
11/16/2006,3752.20,,259930,,--,,447,,--,,0.00,,
11/17/2006,3751.80,,259230,,--,,432,,--,,0.00,,
11/18/2006,3751.30,,258355,,-875,,469,,--,,0.00,,
11/19/2006,3750.90,,257656,,-699,,--,,--,,0.00,,
11/20/2006,3750.50,,256960,e,-696,,440,,--,,0.00,,
11/21/2006,3750.10,,256264,,-696,,451,,--,,0.00,,
11/22/2006,3749.70,e,255568,,--,,436,,--,,0.00,,
11/23/2006,3749.30,,254872,,--,,446,,--,,0.00,,
11/24/2006,3748.90,,254177,,-695,,442,,--,,0.00,,
11/25/2006,3748.40,,253312,,-865,,--,,--,,0.00,,
11/26/2006,3748.00,,252620,,-692,,433,,--,,0.00,,
11/27/2006,3747.60,,251928,,-692,,--,,--,,0.50,,
11/28/2006,3747.20,,251236,,--,,435,,--,,0.24,,
11/29/2006,3746.70,,250371,,--,,440,,--,,0.00,,
11/30/2006,3746.20,,249506,,-865,,447,,--,,0.00,,
12/01/2006,3745.80,,248816,,-690,,443,,--,,0.00,,
12/02/2006,3745.40,,248128,,-688,,426,,--,,0.00,,
12/03/2006,3744.90,,247268,,-860,,--,,--,,0.00,,
12/04/2006,3744.40,,246408,,-860,,--,,--,,0.00,,
12/05/2006,3744.00,,245720,,-688,,426,,--,,0.00,,
12/06/2006,3743.50,,244865,,--,,445,,--,,0.00,,
12/07/2006,3743.20,,244352,,--,,427,,--,,0.00,,
12/08/2006,3742.80,,243668,,-684,,415,,--,,0.00,,
12/09/2006,3742.40,,242984,,-684,,--,,--,,0.03,,
12/10/2006,3742.00,,242300,,-684,,--,,--,,0.90,,
12/11/2006,3741.50,,241450,,-850,,--,,--,,0.20,,
12/12/2006,3741.10,,240770,,--,,413,,--,,0.42,,
12/13/2006,3740.90,,240430,,--,,439,,--,,0.18,,
12/14/2006,3740.70,,240090,,--,,414,,--,,0.00,,
12/15/2006,3740.40,,239580,,-510,,425,,--,,0.01,,
12/16/2006,3740.10,,239155,e,-425,,--,,--,,0.00,,
12/17/2006,3739.90,,238731,,-424,,428,,--,,0.76,,
12/18/2006,3739.40,,237886,,--,,425,,--,,0.00,,
12/19/2006,3739.10,,237379,,--,,389,,--,,0.00,,
12/20/2006,3738.80,,236872,,-507,,387,,--,,0.00,,
12/21/2006,3738.30,,236027,,-845,,430,,--,,0.00,,
12/22/2006,3738.10,,235689,,--,,431,,--,,0.00,,
12/23/2006,3737.70,,235016,,-673,,430,,--,,0.00,,
12/24/2006,3737.40,,234512,,-504,,--,,--,,0.00,,
12/25/2006,3737.00,,233840,,-672,,--,,--,,0.00,,
12/26/2006,3736.70,,233336,,-504,,386,,--,,0.00,,
12/27/2006,3736.50,,233000,,--,,447,,--,,0.90,,
12/28/2006,3736.20,,232496,,--,,435,,--,,0.02,,
12/29/2006,3735.90,,231993,,--,,432,,--,,0.00,,
12/30/2006,3735.50,,231325,,--,,451,,--,,0.00,,
12/31/2006,3735.20,,230824,,-501,,393,,--,,0.00,,
01/01/2007,3735.00,,230490,,-334,,--,,--,,0.00,,
01/02/2007,3734.70,,229989,,-501,,--,,--,,0.00,,
01/03/2007,3734.30,,229321,,-668,,416,,--,,0.00,,
01/04/2007,3734.20,,229154,,-167,,328,,--,,0.71,,
01/05/2007,3734.60,,229822,,668,,317,,--,,0.75,,
01/06/2007,3734.50,,229655,,--,,335,,--,,0.00,,
01/07/2007,3734.40,,229488,,--,,320,,--,,0.00,,
01/08/2007,3734.20,,229154,,--,,338,,--,,0.00,,
01/09/2007,3733.90,,228654,,--,,339,,--,,0.00,,
01/10/2007,3733.90,,228571,,--,,330,,--,,0.00,,
01/11/2007,3733.80,,228488,,-83,,321,,--,,0.00,,
01/12/2007,3733.30,,227658,,-830,,--,,--,,0.00,,
01/13/2007,3733.30,,227658,,0,,--,,--,,0.00,,
01/14/2007,3733.00,,227160,,-498,,--,,--,,0.00,,
01/15/2007,3732.70,,226662,,--,,338,,--,,0.00,,
01/16/2007,3732.40,,226164,,--,,337,,--,,0.00,,
01/17/2007,3732.10,,225666,,--,,339,,--,,0.00,,
01/18/2007,3731.80,,225170,,--,,328,,--,,0.00,,
01/19/2007,3731.60,,224840,,--,,318,,--,,0.00,,
01/20/2007,3731.30,,224345,,--,,321,,--,,0.00,,
01/21/2007,3731.00,,223850,,--,,340,,--,,0.00,,
01/22/2007,3730.70,,223355,,--,,338,,--,,0.00,,
01/23/2007,3730.40,,222860,,--,,343,,--,,0.00,,
01/24/2007,3730.10,,222365,,--,,342,,--,,0.00,,
01/25/2007,3729.80,,221872,,--,,292,,--,,0.00,,
01/26/2007,3729.40,,221216,,-656,,326,,--,,0.00,,
01/27/2007,3729.30,,221052,,-164,,--,,--,,0.00,,
01/28/2007,3729.10,,220724,,-328,,326,,--,,0.00,,
01/29/2007,3728.80,,220232,,--,,322,,--,,0.00,,
01/30/2007,3728.50,,219740,,-492,,310,,--,,0.00,,
01/31/2007,3728.20,,219248,,-492,,365,,--,,0.00,,
02/01/2007,3728.00,,218920,,--,,292,,--,,0.00,,
02/02/2007,3727.70,e,218268,,--,,358,,--,,0.00,,
02/03/2007,3727.40,,217942,,--,,366,,--,,0.00,,
02/04/2007,3727.00,,217290,,--,,377,,--,,0.00,,
02/05/2007,3726.70,,216801,,--,,331,,--,,0.00,,
02/06/2007,3726.70,,216801,,--,,391,,--,,0.00,,
02/07/2007,3726.90,,217127,,--,,38,,--,,0.00,,
