Date,RESELE , ,,STORAGE , ,,RESCHG , ,,TOCSTO , ,,ABVTOC , ,,OUTFLOW , ,,INFLOW , ,,FNF , ,,PPTINC , ,,TEMPMN , ,,TEMPMX , ,,
 ,FEET, ,AF, ,AF, ,AF, ,AF, ,CFS, ,CFS, ,CFS, ,INCHES, ,DEGF, ,DEGF, ,
06/07/2003,667.47,,155820,,--,,317100,,170,,19,,19,,0.00,,52,,87,,
06/08/2003,667.36,,155507,,-313,,317100,,168,,36,,36,,0.00,,51,,90,,
06/09/2003,667.24,,155165,,-342,,317100,,171,,21,,21,,0.00,,52,,87,,
06/10/2003,667.12,,154823,,-342,,317100,,186,,33,,33,,0.00,,46,,81,,
06/11/2003,667.00,,154482,,-341,,317100,,177,,28,,28,,0.00,,48,,82,,
06/12/2003,666.89,,154170,,-312,,317100,,168,,28,,34,,0.00,,45,,80,,
06/13/2003,666.77,,153829,,-341,,317100,,178,,30,,30,,0.00,,46,,85,,
06/14/2003,666.65,,153489,,-340,,317100,,195,,48,,48,,0.00,,46,,87,,
06/15/2003,666.52,,153121,,-368,,317100,,199,,39,,39,,0.00,,54,,94,,
06/16/2003,666.39,,152754,,-367,,317100,,206,,47,,47,,0.00,,56,,98,,
06/17/2003,666.24,,152331,,-423,,317100,,218,,37,,37,,0.00,,52,,97,,
06/18/2003,666.09,,151908,,-423,,317100,,219,,29,,29,,0.00,,46,,88,,
06/19/2003,665.94,,151486,,-422,,317100,,219,,30,,30,,0.00,,46,,85,,
06/20/2003,665.79,,151065,,-421,,317100,,219,,30,,30,,0.00,,44,,85,,
06/21/2003,665.66,,150700,,-365,,317100,,209,,47,,47,,--,,--,,--,,
06/22/2003,665.52,,150308,,-392,,317100,,202,,31,,31,,0.00,,46,,88,,
06/23/2003,665.38,,149917,,-391,,317100,,202,,25,,25,,0.00,,46,,85,,
06/24/2003,665.24,,149525,,-392,,317100,,193,,26,,26,,0.00,,54,,92,,
06/25/2003,665.12,,149191,,-334,,317100,,194,,60,,60,,0.00,,63,,100,,
06/26/2003,664.96,,148745,,-446,,317100,,219,,28,,28,,0.00,,51,,105,,
06/27/2003,664.78,,148245,,-500,,317100,,247,,34,,34,,0.00,,55,,106,,
06/28/2003,664.60,,147745,,-500,,317100,,261,,44,,44,,0.00,,54,,104,,
06/29/2003,664.41,,147219,,-526,,317100,,263,,29,,29,,0.00,,46,,97,,
06/30/2003,664.26,,146804,,-415,,317100,,217,,36,,36,,0.00,,46,,92,,
07/01/2003,664.12,,146417,,-387,,317100,,201,,35,,35,,0.00,,48,,92,,
07/02/2003,663.97,,146004,,--,,317100,,201,,25,,25,,0.00,,51,,96,,
07/03/2003,663.81,,145564,,--,,317100,,217,,28,,28,,0.00,,48,,97,,
07/04/2003,663.64,,145096,,-468,,317100,,236,,35,,35,,0.00,,52,,100,,
07/05/2003,663.47,,144630,,-466,,317100,,239,,37,,37,,0.00,,49,,98,,
07/06/2003,663.29,,144137,,-493,,317100,,238,,19,,19,,0.00,,50,,93,,
07/07/2003,663.14,,143727,,-410,,317100,,225,,49,,49,,0.00,,45,,90,,
07/08/2003,662.99,,143318,,-409,,317100,,207,,29,,29,,0.00,,52,,95,,
07/09/2003,662.85,,142936,,-382,,317100,,199,,37,,37,,0.00,,53,,100,,
07/10/2003,662.68,,142474,,--,,317100,,217,,16,,16,,0.00,,52,,102,,
07/11/2003,662.49,,141958,,-516,,317100,,259,,31,,31,,0.00,,54,,102,,
07/12/2003,662.31,,141470,,-488,,317100,,266,,52,,52,,0.00,,50,,98,,
07/13/2003,662.14,,141010,,-460,,317100,,232,,31,,31,,0.00,,55,,96,,
07/14/2003,661.97,,140551,,-459,,317100,,226,,31,,31,,0.00,,61,,102,,
07/15/2003,661.80,,140093,,--,,317100,,230,,33,,33,,0.00,,52,,100,,
07/16/2003,661.63,,139636,,-457,,317100,,227,,24,,24,,0.00,,58,,103,,
07/17/2003,661.47,,139206,,--,,317100,,230,,50,,50,,0.00,,65,,108,,
07/18/2003,661.29,,138724,,-482,,317100,,227,,19,,19,,0.00,,63,,107,,
07/19/2003,661.10,,138215,,-509,,317100,,217,,-8,,-8,,0.00,,66,,104,,
07/20/2003,660.91,,137708,,--,,317100,,232,,13,,13,,0.00,,72,,107,,
07/21/2003,660.71,,137175,,-533,,317100,,231,,1,,1,,0.00,,62,,105,,
07/22/2003,660.52,,136670,,-505,,317100,,222,,-1,,-1,,0.00,,67,,105,,
07/23/2003,660.34,,136192,,-478,,317100,,207,,-11,,-11,,0.00,,67,,100,,
07/24/2003,660.18,,135768,,-424,,317100,,186,,6,,6,,0.00,,67,,103,,
07/25/2003,660.01,,135319,,-449,,317100,,185,,-9,,-9,,0.00,,61,,99,,
07/26/2003,659.82,,134817,,-502,,317100,,210,,-9,,-9,,0.00,,61,,102,,
07/27/2003,659.64,,134343,,-474,,317100,,204,,-1,,-1,,0.00,,61,,104,,
07/28/2003,659.47,,133896,,-447,,317100,,198,,1,,1,,0.00,,62,,105,,
07/29/2003,659.30,,133450,,-446,,317100,,199,,4,,4,,0.00,,68,,106,,
07/30/2003,659.11,,132953,,-497,,317100,,201,,-25,,-25,,0.00,,67,,96,,
07/31/2003,658.94,,132508,,-445,,317100,,--,,--,,--,,0.06,,61,,95,,
08/01/2003,658.76,,132039,,-469,,317100,,218,,2,,2,,0.00,,63,,95,,
08/02/2003,658.59,,131596,,--,,317100,,199,,-14,,-14,,0.07,,55,,85,,
08/03/2003,658.44,,131206,,-390,,317100,,179,,8,,8,,0.00,,53,,93,,
08/04/2003,658.29,,130817,,-389,,317100,,174,,5,,5,,0.00,,51,,88,,
08/05/2003,658.12,,130376,,-441,,317100,,178,,-20,,-20,,0.00,,51,,86,,
08/06/2003,657.95,,129937,,-439,,317100,,194,,-5,,-5,,0.00,,48,,87,,
08/07/2003,657.78,,129498,,-439,,317100,,183,,-15,,-15,,0.00,,48,,89,,
08/08/2003,657.62,,129086,,-412,,317100,,177,,-6,,-6,,0.00,,50,,92,,
08/09/2003,657.44,,128623,,--,,317100,,193,,-13,,-13,,0.00,,49,,94,,
08/10/2003,657.25,,128136,,--,,317100,,213,,-4,,-4,,0.00,,48,,95,,
08/11/2003,657.07,,127675,,-461,,317100,,194,,-13,,-13,,0.00,,47,,94,,
08/12/2003,656.92,,127291,,-384,,317100,,167,,0,,0,,0.00,,48,,96,,
08/13/2003,656.77,,126909,,-382,,317100,,164,,0,,0,,0.00,,52,,96,,
08/14/2003,656.60,,126476,,-433,,317100,,177,,-15,,-15,,0.00,,50,,93,,
08/15/2003,656.41,,125993,,-483,,317100,,211,,-5,,-5,,0.00,,53,,95,,
08/16/2003,656.20,,125460,,-533,,317100,,228,,-11,,-11,,0.00,,53,,98,,
08/17/2003,655.99,,124929,,-531,,317100,,231,,-7,,-7,,0.00,,54,,101,,
08/18/2003,655.79,,124424,,--,,317100,,226,,-3,,--,,0.00,,54,,101,,
08/19/2003,655.60,,123945,,-479,,317100,,--,,--,,--,,--,,--,,--,,
08/20/2003,655.42,,123493,,-452,,317100,,207,,6,,6,,0.00,,58,,98,,
08/21/2003,655.27,,123116,,-377,,--,,177,,3,,3,,0.03,,60,,86,,
08/22/2003,655.13,,122766,,-350,,317100,,160,,-3,,-3,,0.00,,50,,82,,
08/23/2003,654.96,,122341,,-425,,317100,,178,,-13,,-13,,0.00,,53,,92,,
08/24/2003,654.79,,121916,,-425,,317100,,192,,6,,6,,0.00,,61,,100,,
08/25/2003,654.61,,121468,,-448,,317100,,194,,-2,,-2,,0.00,,68,,104,,
08/26/2003,654.44,,121046,,-422,,317100,,179,,-4,,-4,,0.00,,52,,101,,
08/27/2003,654.27,,120624,,-422,,317100,,184,,-3,,-3,,0.00,,50,,95,,
08/28/2003,654.08,,120153,,-471,,317100,,196,,-18,,-18,,0.00,,48,,91,,
08/29/2003,653.87,,119635,,-518,,317100,,222,,-17,,-17,,0.00,,50,,93,,
08/30/2003,653.66,,119117,,-518,,317100,,235,,-1,,-1,,0.00,,54,,97,,
08/31/2003,653.48,,118675,,-442,,317100,,199,,1,,1,,0.00,,55,,98,,
09/01/2003,653.33,,118307,,-368,,317100,,172,,14,,14,,--,,--,,--,,
09/02/2003,653.18,,117939,,-368,,317100,,173,,16,,16,,0.00,,54,,105,,
09/03/2003,653.01,,117524,,-415,,317100,,176,,-8,,-8,,0.00,,59,,98,,
09/04/2003,652.83,,117084,,-440,,317100,,--,,--,,-8,e,0.00,,54,,93,,
09/05/2003,652.65,,116646,,-438,,317100,,189,,-9,,-9,,0.00,,48,,93,,
09/06/2003,652.47,,116209,,-437,,317100,,186,,-16,,-16,,0.00,,48,,86,,
09/07/2003,652.28,,115748,,-461,,317100,,188,,-27,,-27,,0.00,,48,,85,,
09/08/2003,652.12,,115361,,-387,,317100,,166,,-8,,-8,,0.00,,50,,85,,
09/09/2003,651.96,,114975,,-386,,317100,,158,,-30,,-30,,0.00,,55,,76,,
09/10/2003,651.81,,114613,,-362,,317100,,166,,5,,5,,0.00,,54,,90,,
09/11/2003,651.67,,114276,,-337,,317100,,154,,10,,10,,0.00,,55,,97,,
09/12/2003,651.50,,113868,,-408,,317100,,155,,-22,,-22,,0.00,,55,,98,,
09/13/2003,651.36,,113532,,-336,,317100,,151,,9,,9,,0.00,,58,,99,,
09/14/2003,651.22,,113197,,-335,,317100,,130,,-13,,-13,,0.00,,56,,101,,
09/15/2003,651.10,,112910,,--,,317100,,125,,0,,0,,0.00,,45,,91,,
09/16/2003,650.95,,112552,,--,,317100,,134,,-29,,-29,,0.00,,46,,86,,
09/17/2003,650.79,,112171,,-381,,317100,,145,,-26,,-26,,0.00,,46,,86,,
09/18/2003,650.65,,111838,,-333,,317100,,144,,-2,,-2,,0.00,,49,,93,,
09/19/2003,650.53,,111554,,-284,,317100,,130,,11,,11,,0.00,,55,,97,,
09/20/2003,650.41,,111269,,-285,,317100,,115,,-3,,-3,,0.00,,58,,97,,
09/21/2003,650.29,,110985,,-284,,317100,,111,,-5,,-5,,0.00,,63,,103,,
09/22/2003,650.18,,110725,,-260,,317100,,99,,-5,,-5,,0.00,,57,,103,,
09/23/2003,650.08,,110489,,-236,,317100,,94,,-3,,--,,0.00,,50,,97,,
09/24/2003,649.98,,110253,,-236,,317100,,99,,-6,,-6,,0.00,,47,,88,,
09/25/2003,649.87,,109994,,-259,,317100,,100,,-16,,-16,,0.00,,47,,87,,
09/26/2003,649.75,,109712,,-282,,317100,,107,,-22,,-22,,0.00,,48,,89,,
09/27/2003,649.62,,109407,,-305,,317100,,120,,-20,,-20,,0.00,,49,,90,,
09/28/2003,649.52,,109172,,-235,,317100,,131,,28,,28,,0.00,,49,,88,,
09/29/2003,649.40,,108891,,-281,,317100,,124,,-2,,-2,,0.00,,52,,85,,
09/30/2003,649.28,,108611,,-280,,317100,,119,,-6,,-6,,0.00,,49,,90,,
10/01/2003,649.17,,108354,,-257,,314400,,115,,0,,0,,0.00,,44,,84,,
10/02/2003,649.04,,108051,,-303,,311700,,114,,-28,,-28,,0.00,,46,,84,,
10/03/2003,648.94,,107818,,-233,,309000,,115,,11,,11,,0.00,,48,,85,,
10/04/2003,648.79,,107469,,-349,,306300,,115,,-45,,-45,,0.00,,50,,84,,
10/05/2003,648.68,,107214,,-255,,303600,,114,,1,,1,,0.00,,50,,88,,
10/06/2003,648.58,,106982,,-232,,300900,,103,,5,,5,,0.00,,47,,91,,
10/07/2003,648.49,,106773,,-209,,298200,,93,,3,,3,,0.00,,49,,90,,
10/08/2003,648.38,,106519,,-254,,295500,,102,,-9,,-9,,0.00,,48,,87,,
10/09/2003,648.25,,106219,,-300,,292800,,116,,-23,,-23,,0.00,,39,,80,,
10/10/2003,648.12,,105919,,-300,,290100,,135,,1,,1,,0.00,,40,,79,,
10/11/2003,647.99,,105620,,-299,,287300,,140,,7,,7,,0.00,,46,,85,,
10/12/2003,647.85,,105298,,-322,,284600,,128,,-15,,-15,,0.00,,39,,86,,
10/13/2003,647.72,,105000,,-298,,281900,,130,,-4,,-4,,0.00,,40,,82,,
10/14/2003,647.58,,104679,,-321,,279200,,130,,-14,,-14,,0.00,,45,,85,,
10/15/2003,647.46,,104405,,-274,,276500,,124,,-1,,-1,,0.00,,42,,83,,
10/16/2003,647.35,,104154,,-251,,273800,,123,,12,,12,,0.00,,42,,86,,
10/17/2003,647.23,,103880,,-274,,271100,,130,,6,,6,,0.00,,50,,88,,
10/18/2003,647.09,,103561,,-319,,268400,,133,,-14,,-14,,0.00,,47,,90,,
10/19/2003,646.94,,103221,,-340,,265700,,149,,-6,,-6,,0.00,,48,,88,,
10/20/2003,646.81,,102926,,-295,,263000,,142,,7,,7,,0.00,,53,,92,,
10/21/2003,646.68,,102631,,-295,,260300,,130,,1,,1,,0.00,,51,,94,,
10/22/2003,646.56,,102360,,-271,,257600,,123,,-3,,-3,,0.00,,45,,86,,
10/23/2003,646.44,,102089,,-271,,254900,,116,,-7,,-7,,0.00,,45,,86,,
10/24/2003,646.34,,101864,,-225,,252200,,114,,17,,17,,0.00,,49,,88,,
10/25/2003,646.22,,101593,,-271,,249500,,114,,-6,,-6,,0.00,,54,,91,,
10/26/2003,646.12,,101368,,-225,,246800,,112,,15,,15,,0.00,,56,,92,,
10/27/2003,646.00,,101099,,-269,,244100,,105,,-14,,-14,,0.00,,53,,91,,
10/28/2003,645.90,,100875,,-224,,241400,,91,,-4,,-4,,0.00,,50,,91,,
10/29/2003,645.84,,100740,,-135,,238700,,57,,4,,4,,0.00,,34,,84,,
10/30/2003,645.79,,100628,,-112,,236000,,37,,-11,,-11,,0.00,,35,,66,,
10/31/2003,645.77,,100584,,-44,,233200,,26,,5,,5,,0.07,,33,,52,,
11/01/2003,645.75,,100539,,-45,,230500,,23,,7,,7,,0.00,,33,,63,,
11/02/2003,645.71,,100450,,-89,,227800,,21,,-20,,-20,,0.26,,42,,59,,
11/03/2003,645.72,,100472,,--,,225100,,18,,35,,35,,0.02,,37,,57,,
11/04/2003,645.68,,100382,,--,,222400,,15,,-13,,-13,,0.00,,38,,61,,
11/05/2003,645.66,,100338,,--,,219700,,18,,3,,3,,0.00,,39,,65,,
11/06/2003,645.63,,100271,,-67,,217000,,26,,-3,,-3,,0.23,,45,,66,,
11/07/2003,645.62,,100248,,-23,,214300,,26,,21,,21,,0.01,,49,,70,,
11/08/2003,645.62,,100248,,0,,211600,,26,,36,,36,,0.90,,51,,65,,
11/09/2003,645.69,,100405,,--,,208900,,27,,111,,111,,0.33,,42,,60,,
11/10/2003,645.67,,100360,,-45,,206200,,27,,11,,--,,0.00,,39,,67,,
11/11/2003,645.64,,100293,,-67,,203500,,27,,0,,0,,0.00,,41,,68,,
11/12/2003,645.61,,100226,,-67,,200800,,27,,-1,,-1,,0.00,,42,,69,,
11/13/2003,645.60,,100204,,--,,198100,,25,,22,,22,,0.00,,42,,69,,
11/14/2003,645.58,,100159,,--,,195400,,20,,2,,2,,0.10,,44,,63,,
11/15/2003,645.56,,100114,,--,,192700,,20,,-1,,-1,,0.06,,38,,53,,
11/16/2003,645.54,,100070,,-44,,190000,,20,,0,,0,,0.08,,40,,61,,
11/17/2003,645.54,,100070,,0,,187300,,22,,26,,26,,0.01,,40,,60,,
11/18/2003,645.51,,100003,,-67,,184600,,25,,-4,,-4,,0.00,,41,,68,,
11/19/2003,645.48,,99936,,-67,,181900,,32,,2,,2,,0.00,,44,,71,,
11/20/2003,645.45,,99869,,--,,179100,,35,,6,,6,,0.00,,32,,67,,
11/21/2003,645.41,,99780,,--,,176400,,41,,2,,2,,0.00,,25,,58,,
11/22/2003,645.37,,99691,,-89,,173700,,44,,4,,4,,0.00,,25,,57,,
11/23/2003,645.31,,99558,,-133,,171000,,44,,-17,,-17,,0.00,,30,,61,,
11/24/2003,645.27,,99469,,-89,,168300,,44,,3,,3,,0.00,,30,,60,,
11/25/2003,645.23,,99380,,-89,,165600,,44,,3,,3,,0.00,,33,,58,,
11/26/2003,645.19,,99291,,-89,,162900,,44,,3,,3,,0.00,,32,,61,,
11/27/2003,645.15,,99202,,-111,,160200,,43,,3,,3,,0.00,,34,,62,,
11/28/2003,645.11,,99113,,-67,,157500,,43,,1,,1,,0.00,,37,,61,,
11/29/2003,645.06,,99002,,-111,,154800,,43,,-9,,-9,,0.00,,44,,59,,
11/30/2003,645.01,,98892,,-133,,152100,,43,,-12,,-12,,0.03,,46,,59,,
12/01/2003,645.00,,98869,,-23,,152100,,49,,43,,43,,0.04,,44,,68,,
12/02/2003,644.95,,98759,,-110,,152100,,56,,6,,6,,0.00,,38,,68,,
12/03/2003,644.89,,98626,,-133,,152100,,56,,3,,3,,0.00,,42,,61,,
12/04/2003,644.84,,98515,,-111,,152100,,56,,5,,5,,0.38,,45,,54,,
12/05/2003,644.82,,98471,,-44,,152100,,55,,35,,35,,0.02,,54,,61,,
12/06/2003,644.82,,98471,,0,,152100,,51,,53,,53,,0.94,,48,,64,,
12/07/2003,644.84,,98515,,44,,152100,,52,,78,,78,,0.02,,31,,59,,
12/08/2003,644.82,,98471,,-44,,152100,,51,,31,,31,,0.00,,31,,58,,
12/09/2003,644.81,,98449,,-22,,152100,,51,,42,,42,,0.36,,47,,57,,
12/10/2003,644.83,,98493,,44,,152100,,52,,79,,--,,0.99,,40,,59,,
12/11/2003,644.95,,98759,,266,,152100,,53,,190,,190,,0.04,,35,,51,,
12/12/2003,645.04,,98958,,199,,152100,,52,,154,,154,,--,,--,,--,,
12/13/2003,645.11,,99113,,155,,152100,,52,,135,,135,,0.65,,46,,56,,
12/14/2003,645.32,,99580,,467,,152100,,53,,293,,293,,0.08,,36,,56,,
12/15/2003,645.45,,99869,,289,,152100,,52,,205,,205,,0.00,,33,,56,,
12/16/2003,645.49,,99958,,89,,152100,,52,,101,,101,,0.00,,33,,63,,
12/17/2003,645.50,,99981,,23,,152100,,52,,66,,66,,0.00,,32,,59,,
12/18/2003,645.48,,99936,,-45,,152100,,55,,35,,35,,0.00,,36,,63,,
12/19/2003,645.50,,99981,,45,,152100,,60,,86,,86,,0.32,,49,,64,,
12/20/2003,645.43,,99825,,-156,,152100,,61,,-16,,-16,,0.20,,42,,56,,
12/21/2003,645.42,,99802,,-23,,152100,,--,,--,,--,,--,,--,,--,,
12/22/2003,645.41,,99780,,-22,,152100,,61,,51,,51,,0.01,,41,,58,,
12/23/2003,645.41,,99780,,0,,152100,,61,,62,,62,,0.33,,50,,58,,
12/24/2003,645.61,,100226,,446,,--,,62,,289,,289,,0.53,,46,,55,,
12/25/2003,646.39,,101976,,1750,,152100,,--,,--,,--,,0.12,,31,,50,,
12/26/2003,646.86,,103039,,1063,,152100,,62,,599,,599,,0.00,,29,,51,,
12/27/2003,647.03,,103425,,386,,152100,,--,,--,,--,,--,,--,,--,,
12/28/2003,647.10,,103584,,159,,152100,,--,,--,,--,,0.02,,45,,52,,
12/29/2003,647.38,,104222,,--,,152100,,57,,380,,380,,0.81,,45,,51,,
12/30/2003,647.68,,104908,,686,,152100,,49,,397,,397,,0.02,,44,,56,,
12/31/2003,648.75,e,107380,e,2472,,152100,,--,,--,,--,,0.57,,46,,55,,
01/01/2004,649.81,,109853,,2473,,152500,,61,,2371,,--,,0.70,,38,,48,,
01/02/2004,650.89,,112409,,2556,,152900,,48,,1338,,1338,,0.21,,29,,52,,
01/03/2004,651.40,,113628,,1219,,153400,,40,,656,,656,,0.00,,28,,51,,
01/04/2004,651.64,,114204,,576,,154000,,39,,331,,--,,0.00,,27,,53,,
01/05/2004,651.81,,114613,,409,,154600,,47,,255,,255,,0.00,,27,,55,,
01/06/2004,651.93,,114902,,289,,155300,,54,,203,,203,,0.14,,42,,53,,
01/07/2004,652.00,,115071,,169,,156000,,50,,135,,135,,0.05,,45,,61,,
01/08/2004,652.08,,115264,,193,,156600,,46,,148,,148,,0.00,,42,,74,,
01/09/2004,652.15,,115434,,170,,157400,,51,,142,,142,,0.01,,36,,66,,
01/10/2004,652.19,,115530,,96,,158200,,56,,107,,107,,0.00,,36,,63,,
01/11/2004,652.23,,115627,,97,,159100,,56,,107,,107,,0.00,,37,,60,,
01/12/2004,652.25,,115676,,49,,160000,,--,,--,,--,,0.00,,38,,57,,
01/13/2004,652.29,,115772,,72,,160900,,58,,96,,--,,--,,--,,--,,
01/14/2004,652.30,,115797,,25,,161900,,61,,74,,74,,0.01,,37,,48,,
01/15/2004,652.31,,115821,,24,,162900,,61,,74,,74,,0.00,,41,,48,,
01/16/2004,652.33,,115869,,48,,164000,,58,,84,,84,,0.00,,43,,48,,
01/17/2004,652.35,,115918,,49,,165000,,52,,79,,79,,0.00,,44,,48,,
01/18/2004,652.37,,115966,,--,,166100,,55,,81,,81,,0.00,,42,,49,,
01/19/2004,652.36,,115942,,--,,167200,,--,,--,,--,,0.02,,41,,50,,
01/20/2004,--,,--,,--,,168400,,--,,--,,--,,0.00,,30,,50,,
01/21/2004,652.37,,115966,,--,,169200,,62,,65,,--,,0.00,,30,,58,,
01/22/2004,652.37,,115966,,0,,170000,,61,,64,,64,,0.00,,31,,60,,
01/23/2004,652.35,,115918,,-48,,170800,,60,,38,,38,,0.10,,35,,58,,
01/24/2004,652.35,,115918,,0,,171600,,61,,62,,62,,0.02,,38,,50,,
01/25/2004,652.36,,115942,,24,,172400,,61,,75,,75,,0.00,,30,,55,,
01/26/2004,652.35,,115918,,-48,,173200,,61,,52,,52,,0.00,,34,,52,,
01/27/2004,652.38,,115990,,48,,174000,,61,,99,,99,,0.46,,34,,54,,
01/28/2004,652.41,,116063,,73,,174800,,61,,99,,99,,0.00,,34,,54,,
01/29/2004,652.43,,116112,,49,,175700,,60,,86,,86,,0.00,,37,,53,,
01/30/2004,652.44,,116136,,24,,176500,,57,,70,,70,,0.07,,32,,54,,
01/31/2004,652.45,,116160,,24,,177300,,54,,71,,71,,0.00,,32,,55,,
02/01/2004,652.45,,116160,,0,,178100,,54,,58,,58,,0.02,,41,,53,,
02/02/2004,652.58,,116476,,316,,178900,,56,,217,,217,,0.96,,41,,54,,
02/03/2004,652.89,,117231,,755,,179700,,57,,438,,438,,0.04,,39,,48,,
02/04/2004,653.12,,117792,,561,,180500,,56,,343,,343,,0.00,,32,,56,,
02/05/2004,653.25,,118111,,319,,181400,,54,,218,,218,,--,,--,,--,,
02/06/2004,653.34,,118331,,220,,182200,,54,,168,,168,,0.10,,35,,60,,
02/07/2004,653.40,,118478,,147,,183000,,54,,134,,134,,0.00,,29,,58,,
02/08/2004,653.47,,118650,,172,,183800,,54,,145,,145,,0.00,,32,,58,,
02/09/2004,653.50,,118724,,74,,184600,,54,,95,,--,,0.00,,29,,63,,
02/10/2004,653.54,,118822,,98,,--,,54,,108,,108,,0.00,,30,,64,,
02/11/2004,653.57,,118896,,74,,186200,,54,,98,,98,,0.00,,34,,63,,
02/12/2004,653.59,,118945,,49,,187000,,54,,86,,85,,0.00,,37,,68,,
02/13/2004,653.60,,118970,,--,,--,,54,,72,,72,,0.00,,37,,64,,
02/14/2004,653.62,,119019,,49,,--,,54,,86,,86,,0.00,,40,,67,,
02/15/2004,653.64,,119068,,49,,--,,54,,83,,86,,0.13,,41,,69,,
02/16/2004,653.68,,119166,,98,,--,,54,,105,,105,,0.21,,58,,62,,
02/17/2004,653.75,,119339,,173,,191100,,53,,147,,147,,0.64,,48,,69,,
02/18/2004,654.20,,120450,,1111,,191600,,51,,613,,613,,0.15,,36,,61,,
02/19/2004,654.64,,121543,,1093,,192700,,49,,603,,603,,0.00,,36,,59,,
02/20/2004,654.88,,122141,,598,,193500,,51,,356,,356,,0.01,,43,,58,,
02/21/2004,655.05,,122566,,425,,194400,,51,,270,,270,,0.09,,45,,59,,
02/22/2004,655.20,,122941,,350,,195200,,51,,242,,242,,0.07,,43,,55,,
02/23/2004,655.33,,123267,,301,,196000,,51,,217,,217,,0.06,,41,,60,,
02/24/2004,655.46,,123593,,326,,196800,,51,,220,,220,,0.07,,43,,60,,
02/25/2004,655.98,,124903,,1310,,191600,,53,,713,,718,,1.24,,43,,55,,
02/26/2004,658.26,,130739,,5836,,184300,,68,,3011,,3011,,0.69,,34,,53,,
02/27/2004,659.86,,134923,,4184,,184900,,51,,2164,,2164,,0.00,,32,,57,,
02/28/2004,660.52,,136670,,1747,,187000,,54,,942,,942,,0.00,,34,,60,,
02/29/2004,660.92,,137735,,1065,,189100,,49,,591,,591,,0.00,,39,,60,,
03/01/2004,661.33,,138831,,1096,,--,,51,,605,,605,,0.66,,38,,52,,
03/02/2004,661.80,,140093,,1262,,188600,,52,,695,,695,,0.00,,36,,65,,
03/03/2004,662.08,,140848,,755,,190700,,51,,436,,436,,0.00,,31,,59,,
03/04/2004,662.29,,141416,,568,,--,,50,,343,,343,,0.00,,32,,67,,
03/05/2004,662.47,,141904,,488,,195000,,49,,300,,300,,0.00,,35,,67,,
03/06/2004,--,,--,,380,,197000,,--,,--,,--,,--,,--,,--,,
03/07/2004,662.72,,142583,,299,,199100,,50,,208,,208,,0.00,,46,,75,,
03/08/2004,662.82,,142855,,272,,201200,,52,,198,,198,,0.00,,49,,80,,
03/09/2004,662.91,,143100,,245,,203300,,52,,187,,187,,0.00,,44,,80,,
03/10/2004,663.00,,143345,,245,,205200,,52,,191,,191,,0.00,,43,,83,,
03/11/2004,663.08,,143564,,219,,207200,,46,,168,,168,,0.00,,48,,78,,
03/12/2004,663.16,,143782,,218,,209300,,37,,159,,159,,0.00,,45,,78,,
03/13/2004,663.25,,144028,,246,,211300,,32,,167,,167,,0.00,,48,,80,,
03/14/2004,663.32,,144219,,191,,212200,,32,,140,,140,,0.00,,48,,81,,
03/15/2004,663.39,,144411,,192,,213000,,25,,136,,136,,0.00,,47,,80,,
03/16/2004,663.46,,144603,,192,,213800,,22,,133,,133,,0.00,,47,,82,,
03/17/2004,663.51,,144740,,137,,214700,,22,,104,,104,,0.00,,50,,84,,
03/18/2004,663.57,,144904,,164,,215500,,22,,114,,114,,0.00,,42,,85,,
03/19/2004,663.63,,145069,,165,,216300,,22,,121,,121,,0.00,,43,,86,,
03/20/2004,663.68,,145206,,137,,217100,,24,,108,,108,,0.00,,45,,85,,
03/21/2004,663.71,,145289,,83,,219100,,24,,77,,77,,0.00,,46,,82,,
03/22/2004,663.75,,145399,,110,,221200,,24,,93,,93,,0.00,,41,,79,,
03/23/2004,663.79,,145508,,109,,223200,,24,,91,,91,,--,,--,,--,,
03/24/2004,663.83,,145619,,111,,225300,,22,,87,,87,,--,,--,,--,,
03/25/2004,663.89,,145784,,165,,227300,,21,,108,,108,,0.30,,56,,61,,
03/26/2004,663.96,,145976,,--,,--,,22,,124,,124,,0.00,,38,,61,,
03/27/2004,664.01,,146114,,138,,--,,21,,102,,102,,0.00,,40,,69,,
03/28/2004,664.06,,146252,,138,,233400,,17,,100,,100,,0.00,,46,,77,,
03/29/2004,664.10,,146362,,110,,235500,,12,,83,,83,,0.00,,43,,84,,
03/30/2004,664.13,,146445,,83,,237500,,13,,62,,62,,0.00,,40,,61,,
03/31/2004,664.16,,146528,,83,,239500,,17,,68,,68,,0.00,,34,,70,,
04/01/2004,664.17,,146555,,27,,241600,,31,,59,,59,,0.00,,33,,72,,
04/02/2004,664.15,,146500,,-55,,243600,,83,,69,,69,,0.00,,43,,76,,
04/03/2004,664.11,,146390,,-138,,245700,,118,,81,,81,,0.00,,41,,80,,
04/04/2004,664.04,,146197,,--,,247700,,138,,52,,52,,0.00,,36,,75,,
04/05/2004,663.97,,146004,,-193,,249800,,138,,52,,52,,0.00,,35,,68,,
04/06/2004,663.91,,145839,,-165,,251800,,139,,68,,68,,0.00,,35,,68,,
04/07/2004,663.84,,145646,,-193,,253800,,141,,54,,54,,0.00,,38,,75,,
04/08/2004,663.74,,145371,,-275,,255900,,171,,42,,42,,0.00,,44,,81,,
