Date,RESELE , ,,STORAGE , ,,RESCHG , ,,TOCSTO , ,,ABVTOC , ,,OUTFLOW , ,,INFLOW , ,,PPTINC , ,,TEMPMN , ,,TEMPMX , ,,
 ,FEET, ,AF, ,AF, ,AF, ,AF, ,CFS, ,CFS, ,INCHES, ,DEGF, ,DEGF, ,
04/18/2006,577.99,,134991,,739,,125900,,419,,799,,0.00,,37,,68,,
04/19/2006,578.60,,136019,,1028,,126700,,219,,745,,0.00,,44,,73,,
04/20/2006,579.25,,137119,,1100,,127400,,102,,663,,0.00,,49,,77,,
04/21/2006,579.78,,138019,,900,,124500,,101,,562,,0.11,,53,,74,,
04/22/2006,580.27,,138854,,--,,125500,,102,,530,,0.10,,50,,64,,
04/23/2006,580.87,,139881,,1027,,126300,,101,,619,,0.02,,51,,56,,
04/24/2006,581.39,,140774,,893,,127100,,230,,685,,0.00,,51,,68,,
04/25/2006,581.41,,140808,,34,,127900,,423,,446,,0.00,,49,,66,,
04/26/2006,581.30,,140619,,-189,,128800,,507,,417,,0.00,,52,,69,,
04/27/2006,581.24,,140516,,-103,,129400,,434,,388,,0.00,,55,,73,,
04/28/2006,581.37,,140739,,223,,130300,,269,,391,,0.00,,54,,82,,
04/29/2006,581.55,,141049,,310,,131100,,208,,373,,0.00,,55,,80,,
04/30/2006,581.70,,141308,,259,,132000,,209,,340,,0.00,,55,,82,,
05/01/2006,581.74,,141376,,68,,132800,,248,,290,,0.00,,59,,85,,
05/02/2006,581.72,,141342,,-34,,133600,,258,,250,,0.00,,57,,84,,
05/03/2006,581.68,,141273,,--,,134500,,251,,229,,0.00,,51,,83,,
05/04/2006,581.68,,141273,,0,,135300,,222,,222,,0.00,,47,,72,,
05/05/2006,581.81,,141497,,--,,136100,,151,,275,,0.00,,49,,78,,
05/06/2006,581.96,,141756,,--,,136900,,110,,251,,0.00,,48,,76,,
05/07/2006,582.10,,141998,,242,,137700,,110,,245,,0.00,,46,,82,,
05/08/2006,582.22,,142205,,207,,138500,,108,,226,,0.00,,58,,82,,
05/09/2006,582.33,,142396,,191,,139300,,107,,217,,0.00,,52,,83,,
05/10/2006,582.43,,142569,,173,,140000,,107,,206,,0.00,,59,,90,,
05/11/2006,582.52,,142725,,156,,140800,,107,,199,,0.00,,61,,96,,
05/12/2006,582.55,,142777,,52,,141500,,138,,178,,0.00,,62,,93,,
05/13/2006,582.53,,142742,,-35,,142300,,156,,154,,0.00,,55,,90,,
05/14/2006,582.51,,142707,,--,,143000,,155,,154,,0.00,,55,,93,,
05/15/2006,582.50,,142690,,-17,,143700,,156,,159,,0.00,,67,,97,,
05/16/2006,582.51,,142707,,--,,144400,,124,,147,,0.00,,61,,95,,
05/17/2006,582.54,,142759,,52,,145000,,101,,145,,0.00,,63,,97,,
05/18/2006,582.54,,142759,,0,,145700,,98,,118,,0.00,,68,,101,,
05/19/2006,582.52,,142725,,-34,,146400,,97,,100,,0.00,,58,,86,,
05/20/2006,582.51,,142707,,-18,,147100,,100,,109,,0.00,,55,,86,,
05/21/2006,582.59,,142846,,-242,,147600,,100,,176,,1.31,,55,,75,,
05/22/2006,582.82,,143245,,--,,148000,,99,,304,,0.02,,54,,73,,
05/23/2006,582.87,,143332,,87,,148400,,131,,184,,0.00,,51,,80,,
05/24/2006,582.83,,143263,,-69,,149000,,150,,128,,0.00,,52,,81,,
05/25/2006,582.77,,143158,,-105,,149700,,150,,110,,0.00,,52,,79,,
05/26/2006,582.72,,143071,,-87,,150000,,131,,99,,0.00,,48,,73,,
05/27/2006,582.71,,143054,,--,,150000,,99,,105,,0.00,,47,,68,,
05/28/2006,582.70,,143037,,-17,,150000,,99,,103,,0.00,,47,,77,,
05/29/2006,582.67,,142985,,-52,,150000,,99,,88,,0.00,,51,,81,,
05/30/2006,582.66,,142967,,-18,,150000,,99,,105,,0.00,,54,,86,,
05/31/2006,582.59,,142846,,-121,,150000,,99,,53,,0.00,,57,,92,,
06/01/2006,582.56,,142794,,-52,,150000,,99,,89,,0.00,,60,,93,,
06/02/2006,582.56,,142794,,0,,150000,,63,,80,,0.00,,61,,91,,
06/03/2006,582.62,,142898,,104,,150000,,0,,70,,0.00,,62,,93,,
06/04/2006,582.70,,143037,,139,,150000,,0,,90,,0.00,,61,,94,,
06/05/2006,582.76,,143141,,104,,150000,,1,,72,,0.00,,57,,93,,
06/06/2006,582.82,,143245,,--,,150000,,1,,69,,0.00,,57,,93,,
06/07/2006,582.86,,143315,,70,,150000,,0,,52,,0.00,,64,,92,,
06/08/2006,582.90,,143384,,69,,150000,,0,,50,,0.00,,54,,90,,
06/09/2006,582.95,,143471,,87,,150000,,0,,60,,0.00,,53,,90,,
06/10/2006,582.91,,143401,,-70,,150000,,35,,15,,0.00,,51,,89,,
06/11/2006,582.83,,143263,,-138,,150000,,53,,1,,0.00,,54,,90,,
06/12/2006,582.74,,143106,,-157,,--,,85,,20,,0.00,,53,,80,,
06/13/2006,582.65,,142950,,-156,,150000,,100,,30,,0.01,,56,,78,,
06/14/2006,582.58,,142829,,--,,150000,,100,,55,,0.00,,50,,83,,
06/15/2006,582.44,,142586,,--,,150000,,135,,30,,0.00,,55,,86,,
06/16/2006,582.24,,142240,,-346,,150000,,192,,33,,0.00,,60,,96,,
06/17/2006,582.03,,141877,,-363,,150000,,198,,34,,0.00,,68,,101,,
06/18/2006,581.81,,141497,,-380,,150000,,198,,29,,0.00,,66,,101,,
06/19/2006,581.68,,141273,,-224,,150000,,141,,46,,0.00,,54,,94,,
06/20/2006,581.57,,141084,,-189,,150000,,104,,28,,0.00,,58,,97,,
06/21/2006,581.46,,140894,,--,,150000,,104,,28,,0.00,,69,,100,,
06/22/2006,581.35,,140705,,-189,,150000,,104,,30,,0.00,,66,,106,,
06/23/2006,581.22,,140481,,-103,,150000,,105,,13,,0.00,,76,,108,,
06/24/2006,581.03,,140155,,-102,,150000,,105,,-38,,0.00,,70,,106,,
06/25/2006,580.84,,139829,,-100,,150000,,105,,-38,,0.00,,70,,106,,
06/26/2006,580.73,,139641,,-102,,150000,,130,,55,,0.00,,71,,107,,
06/27/2006,580.60,,139418,,-223,,150000,,248,,154,,0.00,,73,,102,,
06/28/2006,580.11,,138581,,-837,,150000,,315,,-86,,0.00,,67,,102,,
06/29/2006,579.67,,137832,,-749,,150000,,289,,-67,,0.00,,65,,101,,
06/30/2006,579.21,,137051,,-781,,150000,,265,,-109,,0.00,,64,,100,,
07/01/2006,578.78,,136323,,-728,,150000,,277,,-70,,0.00,,58,,98,,
07/02/2006,578.35,,135597,,-726,,150000,,281,,-62,,0.00,,69,,100,,
07/03/2006,577.98,,134974,,-623,,150000,,227,,-65,,0.00,,63,,101,,
07/04/2006,577.74,,134571,,-403,,150000,,179,,-5,,0.00,,62,,98,,
07/05/2006,577.47,,134118,,-453,,150000,,205,,-1,,0.00,,59,,95,,
07/06/2006,577.11,,133515,,-603,,150000,,239,,-45,,0.00,,54,,92,,
07/07/2006,576.68,,132797,,-718,,150000,,279,,-65,,0.00,,58,,97,,
07/08/2006,576.29,,132148,,-649,,150000,,260,,-47,,0.00,,68,,104,,
07/09/2006,575.88,,131467,,-681,,150000,,259,,-62,,0.00,,72,,106,,
07/10/2006,575.66,,131102,,--,,150000,,151,,-9,,0.00,,72,,105,,
07/11/2006,575.39,,130656,,-446,,150000,,166,,-35,,0.00,,63,,99,,
07/12/2006,575.03,,130061,,-595,,150000,,231,,-55,,0.00,,57,,93,,
07/13/2006,574.79,,129666,,-395,,150000,,176,,-3,,0.00,,59,,100,,
07/14/2006,574.59,,129337,,--,,150000,,160,,15,,0.00,,64,,103,,
07/15/2006,574.41,,129041,,-296,,150000,,131,,3,,0.00,,65,,105,,
07/16/2006,574.22,,128729,,-312,,150000,,133,,-2,,0.00,,72,,107,,
07/17/2006,573.97,,128319,,--,,150000,,167,,-16,,0.00,,73,,107,,
07/18/2006,573.62,,127747,,--,,150000,,232,,-34,,0.00,,77,,107,,
07/19/2006,573.27,,127176,,-571,,150000,,239,,-25,,0.00,,78,,108,,
07/20/2006,572.90,,126574,,-602,,150000,,240,,-42,,0.00,,73,,109,,
07/21/2006,572.52,,125957,,-617,,--,,245,,-47,,0.00,,78,,109,,
07/22/2006,572.05,,125196,,-761,,--,,268,,-94,,0.00,,78,,113,,
07/23/2006,571.62,,124501,,--,,--,,268,,-55,,0.00,,86,,114,,
07/24/2006,571.30,,123986,,--,,150000,,242,,3,,0.00,,79,,113,,
07/25/2006,570.99,,123488,,--,,150000,,234,,7,,0.00,,79,,112,,
07/26/2006,570.59,,122847,,--,,150000,,249,,-50,,0.00,,77,,112,,
07/27/2006,570.19,,122207,,-640,,150000,,242,,-57,,0.00,,69,,107,,
07/28/2006,569.87,,121697,,-510,,150000,,217,,-20,,0.00,,68,,101,,
07/29/2006,569.55,,121187,,-510,,150000,,217,,-22,,0.00,,70,,97,,
07/30/2006,569.23,,120679,,-508,,150000,,216,,-26,,0.00,,64,,94,,
07/31/2006,568.90,,120156,,-523,,150000,,216,,-24,,0.00,,63,,95,,
08/01/2006,568.50,,119524,,-632,,150000,,250,,-52,,0.00,,52,,90,,
08/02/2006,568.03,,118783,,-741,,150000,,279,,-76,,0.00,,63,,97,,
08/03/2006,567.56,,118044,,-739,,150000,,280,,-73,,0.00,,67,,99,,
08/04/2006,567.10,,117323,,-721,,150000,,271,,-72,,0.00,,62,,96,,
08/05/2006,566.68,,116667,,-656,,150000,,251,,-64,,0.00,,60,,92,,
08/06/2006,566.26,,116013,,-654,,150000,,251,,-60,,0.00,,57,,94,,
08/07/2006,565.77,,115252,,-761,,150000,,289,,-79,,0.00,,57,,87,,
08/08/2006,565.25,,114447,,-805,,150000,,313,,-78,,0.00,,54,,91,,
08/09/2006,564.76,,113691,,-756,,--,,289,,-78,,0.00,,61,,100,,
08/10/2006,564.19,,112815,,-876,,150000,,305,,-120,,0.00,,66,,104,,
08/11/2006,563.68,,112034,,-781,,150000,,295,,-76,,0.00,,65,,101,,
08/12/2006,563.19,,111286,,-748,,150000,,278,,-81,,0.00,,59,,96,,
08/13/2006,562.71,,110556,,--,,150000,,278,,-72,,0.00,,62,,98,,
08/14/2006,562.28,,109904,,-652,,150000,,253,,-59,,0.00,,59,,95,,
08/15/2006,561.92,,109359,,-545,,150000,,228,,-33,,0.00,,57,,94,,
08/16/2006,561.61,,108891,,-468,,150000,,204,,-18,,0.00,,60,,95,,
08/17/2006,561.31,,108439,,-452,,150000,,195,,-14,,0.00,,58,,94,,
08/18/2006,560.99,,107958,,--,,150000,,205,,-18,,0.00,,64,,97,,
08/19/2006,560.63,,107418,,--,,150000,,223,,-31,,0.00,,61,,94,,
08/20/2006,560.29,,106909,,--,,150000,,225,,-32,,0.00,,59,,95,,
08/21/2006,559.94,,106386,,-523,,150000,,225,,-15,,0.00,,58,,97,,
08/22/2006,559.59,,105865,,-521,,150000,,230,,-25,,0.00,,62,,100,,
08/23/2006,559.23,,105330,,-535,,150000,,245,,-9,,0.00,,64,,101,,
08/24/2006,558.91,,104856,,-474,,150000,,239,,17,,0.00,,63,,98,,
08/25/2006,558.58,,104367,,-489,,150000,,241,,10,,0.00,,58,,92,,
08/26/2006,558.25,,103880,,--,,150000,,241,,12,,0.00,,56,,94,,
08/27/2006,557.96,,103453,,-427,,150000,,222,,22,,0.00,,66,,97,,
08/28/2006,557.67,,103027,,-426,,150000,,184,,-14,,0.00,,64,,101,,
08/29/2006,557.47,,102733,,-294,,150000,,160,,27,,0.00,,64,,97,,
08/30/2006,557.25,,102410,,-323,,--,,179,,32,,0.00,,63,,97,,
08/31/2006,557.00,,102045,,-365,,150000,,198,,30,,0.00,,63,,99,,
09/01/2006,556.63,,101504,,-541,,149500,,259,,3,,0.00,,66,,102,,
09/02/2006,556.25,,100951,,-553,,149000,,260,,0,,0.00,,64,,101,,
09/03/2006,555.96,,100529,,-422,,148500,,231,,36,,0.00,,63,,99,,
09/04/2006,555.66,,100094,,-435,,148000,,230,,25,,0.00,,59,,97,,
09/05/2006,555.38,,99688,,-406,,--,,223,,34,,0.00,,65,,101,,
09/06/2006,555.09,,99269,,-419,,147000,,222,,31,,0.00,,67,,102,,
09/07/2006,554.76,,98793,,-476,,146500,,241,,17,,0.00,,0,,0,,
09/08/2006,554.41,,98290,,--,,146000,,244,,6,,0.00,,0,,0,,
09/09/2006,554.18,,97959,,-331,,145500,,184,,30,,0.00,,53,,83,,
09/10/2006,553.95,,97630,,-329,,145100,,183,,29,,0.00,,53,,87,,
09/11/2006,553.73,,97315,,-315,,144600,,175,,29,,0.00,,61,,93,,
09/12/2006,553.54,,97043,,-272,,144100,,148,,24,,0.00,,60,,97,,
09/13/2006,553.39,,96829,,-214,,143600,,117,,25,,0.00,,68,,99,,
09/14/2006,553.26,,96643,,-186,,143100,,103,,24,,0.00,,49,,85,,
09/15/2006,553.12,,96444,,-199,,142600,,103,,14,,0.00,,46,,72,,
09/16/2006,552.98,,96244,,-200,,--,,103,,14,,0.00,,40,,78,,
09/17/2006,552.84,,96045,,-199,,--,,103,,15,,0.00,,49,,85,,
09/18/2006,552.71,,95860,,-185,,141100,,102,,21,,0.00,,55,,91,,
09/19/2006,552.56,,95647,,-213,,--,,108,,15,,0.00,,59,,90,,
09/20/2006,552.41,,95435,,-212,,140100,,119,,25,,0.00,,48,,82,,
09/21/2006,552.24,,95194,,-241,,139600,,119,,10,,0.00,,56,,86,,
09/22/2006,552.11,,95010,,--,,139100,,121,,40,,0.00,,54,,80,,
09/23/2006,551.96,,94798,,-212,,138600,,121,,25,,0.00,,57,,87,,
09/24/2006,551.79,,94557,,-241,,138100,,121,,17,,0.00,,59,,91,,
09/25/2006,551.64,,94346,,-211,,137600,,109,,17,,0.00,,59,,92,,
09/26/2006,551.48,,94120,,-226,,137100,,96,,-3,,0.00,,57,,95,,
09/27/2006,551.32,,93895,,-225,,136600,,107,,-6,,0.00,,55,,90,,
09/28/2006,551.14,,93641,,-254,,136200,,115,,0,,0.00,,57,,91,,
09/29/2006,551.04,,93501,,-140,,135700,,63,,5,,0.00,,58,,90,,
09/30/2006,551.02,,93473,,-28,,135200,,0,,-6,,0.00,,53,,78,,
10/01/2006,551.02,,93473,,0,,134700,,1,,1,,0.15,,49,,65,,
10/02/2006,551.02,,93473,,--,,134200,,1,,3,,0.00,,54,,70,,
10/03/2006,551.01,,93459,,--,,133700,,0,,0,,0.00,,52,,75,,
10/04/2006,551.00,,93445,,-14,,133200,,0,,1,,0.09,,51,,73,,
10/05/2006,550.94,,93360,,-85,,132700,,0,,-43,,0.28,,53,,70,,
10/06/2006,550.93,,93346,,-14,,132200,,0,,0,,0.00,,44,,71,,
10/07/2006,550.93,,93346,,0,,131700,,0,,7,,0.00,,47,,74,,
10/08/2006,550.86,,93248,,-98,,131200,,38,,-2,,0.00,,51,,79,,
10/09/2006,550.64,,92940,,-308,,130700,,140,,-6,,0.00,,56,,82,,
10/10/2006,550.38,,92576,,-364,,130200,,171,,-4,,0.00,,53,,75,,
10/11/2006,550.10,,92184,,--,,129700,,173,,-16,,0.00,,48,,78,,
10/12/2006,549.83,,91808,,-376,,129200,,173,,-6,,0.00,,51,,82,,
10/13/2006,549.54,,91404,,-404,,128700,,173,,-23,,0.00,,50,,76,,
10/14/2006,549.29,,91057,,-347,,128200,,174,,6,,0.00,,48,,73,,
10/15/2006,549.01,,90668,,-389,,127700,,174,,-16,,0.00,,47,,72,,
10/16/2006,548.72,,90267,,-401,,--,,187,,-9,,0.00,,47,,72,,
10/17/2006,548.39,,89811,,-456,,126800,,210,,-13,,0.00,,45,,70,,
10/18/2006,548.06,,89356,,-455,,126300,,204,,-17,,0.00,,48,,74,,
10/19/2006,547.75,,88930,,-426,,125800,,193,,-13,,0.00,,48,,78,,
10/20/2006,547.45,,88518,,--,,125300,,194,,-4,,0.00,,51,,81,,
10/21/2006,547.15,,88107,,--,,124800,,194,,-3,,0.00,,52,,87,,
10/22/2006,546.84,,87683,,-424,,124300,,195,,-10,,0.00,,53,,86,,
10/23/2006,546.54,,87274,,-409,,123800,,196,,-1,,0.00,,54,,84,,
10/24/2006,546.20,,86811,,-463,,123300,,213,,-10,,0.00,,53,,83,,
10/25/2006,545.73,,86173,,-638,,122800,,253,,-59,,0.00,,44,,71,,
10/26/2006,545.24,,85510,,--,,--,,262,,-63,,0.00,,46,,77,,
10/27/2006,544.87,,85011,,--,,121800,,219,,-25,,0.00,,47,,79,,
10/28/2006,544.57,,84607,,-404,,121300,,184,,879,,0.00,,45,,82,,
10/29/2006,544.26,,84191,,-416,,120800,,185,,-17,,0.00,,47,,77,,
10/30/2006,544.05,,83909,,-282,,120300,,130,,-5,,0.00,,43,,74,,
10/31/2006,544.04,,83896,,-13,,119800,,0,,-1,,0.00,,36,,68,,
11/01/2006,544.03,,83883,,-13,,119300,,0,,-1,,0.00,,43,,71,,
11/02/2006,544.03,,83883,,0,,118800,,0,,4,,0.00,,55,,77,,
11/03/2006,544.02,,83869,,-14,,118400,,0,,-2,,0.00,,52,,74,,
11/04/2006,544.03,,83883,,14,,117900,,0,,11,,0.00,,45,,67,,
11/05/2006,544.02,,83869,,-14,,117400,,0,,-2,,0.00,,45,,70,,
11/06/2006,544.02,,83869,,0,,116900,,1,,6,,0.00,,48,,74,,
11/07/2006,544.02,,83869,,0,,116400,,0,,3,,0.00,,50,,79,,
11/08/2006,544.02,,83869,,0,,115900,,0,,9,,0.00,,49,,73,,
11/09/2006,544.02,,83869,,0,,115400,,0,,7,,--,,--,,--,,
11/10/2006,544.01,,83856,,-13,,114900,,1,,-2,,0.00,,38,,68,,
11/11/2006,544.01,,83856,,0,,114400,,1,,2,,--,,--,,--,,
11/12/2006,543.99,,83829,,-27,,113900,,1,,-10,,--,,--,,--,,
11/13/2006,544.06,,83923,,94,,113400,,1,,49,,0.81,,51,,60,,
11/14/2006,544.10,,83976,,53,,112900,,1,,30,,0.00,,46,,64,,
11/15/2006,544.10,,83976,,0,,--,,0,,3,,0.00,,43,,69,,
11/16/2006,544.10,,83976,,0,,111900,,0,,3,,0.00,,47,,71,,
11/17/2006,544.09,,83963,,--,,111400,,0,,-1,,--,,--,,--,,
11/18/2006,544.11,,83990,,--,,110900,,0,,16,,--,,--,,--,,
11/19/2006,544.14,,84030,,--,,110400,,0,,20,,--,,--,,--,,
11/20/2006,544.12,,84003,,-27,,109900,,0,,-12,,0.00,,36,,59,,
11/21/2006,544.15,,84044,,41,,109500,,0,,22,,0.00,,44,,58,,
11/22/2006,544.14,,84030,,-14,,109000,,0,,-2,,0.00,,36,,60,,
11/23/2006,544.15,,84044,,--,,108500,,0,,9,,0.00,,33,,58,,
11/24/2006,544.15,,84044,,0,,108000,,0,,4,,0.00,,38,,58,,
11/25/2006,544.15,,84044,,--,,107500,,0,,4,,0.00,,38,,58,,
11/26/2006,544.13,,84017,,-27,,107000,,0,,-11,,0.00,,36,,54,,
11/27/2006,544.17,,84070,,--,,106500,,0,,28,,0.10,,41,,52,,
11/28/2006,544.20,,84111,,--,,106000,,0,,24,,0.00,,31,,51,,
11/29/2006,544.21,,84124,,13,,105500,,0,,9,,0.00,,26,,51,,
11/30/2006,544.20,,84111,,-13,,105000,,0,,-4,,0.00,,33,,58,,
12/01/2006,544.18,,84084,,--,,105000,,0,,-11,,0.00,,31,,57,,
12/02/2006,544.21,,84124,,40,,105000,,0,,22,,0.00,,35,,60,,
12/03/2006,544.20,,84111,,-13,,105000,,0,,-1,,0.00,,36,,65,,
12/04/2006,544.22,,84137,,26,,--,,0,,17,,0.00,,36,,63,,
12/05/2006,544.22,,84137,,0,,105000,,0,,4,,--,,--,,--,,
12/06/2006,544.22,,84137,,0,,105000,,0,,3,,0.00,,36,,64,,
12/07/2006,544.22,,84137,,0,,105000,,0,,4,,0.00,,35,,68,,
12/08/2006,544.22,,84137,,0,,105000,,0,,365,,0.14,,42,,76,,
12/09/2006,544.28,,84218,,--,,105000,,0,,47,,0.53,,46,,62,,
12/10/2006,544.31,,84258,,40,,105000,,0,,20,,0.13,,34,,48,,
12/11/2006,544.32,,84272,,14,,105000,,0,,8,,0.27,,39,,52,,
12/12/2006,544.39,,84366,,94,,105000,,0,,48,,0.09,,37,,49,,
12/13/2006,544.41,,84392,,26,,--,,0,,15,,0.00,,35,,63,,
12/14/2006,544.40,,84379,,-13,,105000,,0,,-6,,0.00,,46,,59,,
12/15/2006,544.42,,84406,,27,,105000,,1,,17,,0.00,,43,,54,,
12/16/2006,544.43,,84419,,13,,105000,,1,,9,,0.01,,27,,47,,
12/17/2006,544.44,,84433,,14,,105000,,1,,9,,0.00,,33,,51,,
12/18/2006,544.46,,84460,,--,,105000,,1,,16,,0.00,,27,,49,,
12/19/2006,544.47,,84473,,13,,105000,,1,,11,,0.00,,28,,53,,
12/20/2006,544.48,,84486,,--,,105000,,1,,9,,--,,--,,--,,
12/21/2006,544.54,,84567,,81,,105200,,0,,42,,0.69,,32,,49,,
12/22/2006,544.53,,84554,,--,,105400,,1,,-4,,0.00,,40,,49,,
12/23/2006,544.60,,84648,,--,,105500,,0,,50,,0.00,,35,,53,,
12/24/2006,544.62,,84675,,27,,105700,,0,,15,,0.00,,33,,51,,
12/25/2006,544.63,,84688,,13,,105900,,1,,9,,0.00,,36,,64,,
12/26/2006,544.68,,84755,,67,,106000,,0,,37,,0.45,,46,,71,,
12/27/2006,544.73,,84823,,--,,106100,,0,,37,,0.11,,37,,52,,
12/28/2006,544.78,,84890,,67,,106300,,0,,38,,0.04,,28,,48,,
12/29/2006,544.82,,84944,,54,,106400,,0,,29,,0.00,,31,,52,,
12/30/2006,544.88,,85025,,81,,106600,,0,,43,,0.00,,32,,54,,
12/31/2006,544.89,,85038,,--,,106800,,0,,7,,--,,--,,--,,
01/01/2007,544.90,,85052,,--,,107000,,0,,9,,0.00,,31,,51,,
01/02/2007,544.90,,85052,,--,,107200,,0,,2,,0.01,,35,,54,,
01/03/2007,544.96,,85132,,80,,107300,,0,,43,,0.00,,36,,60,,
01/04/2007,544.96,,85132,,0,,--,,0,,1,,0.28,,38,,49,,
01/05/2007,545.03,,85227,,95,,107500,,0,,51,,0.01,,29,,53,,
01/06/2007,545.08,,85294,,--,,107700,,0,,36,,0.00,,30,,50,,
01/07/2007,545.08,,85294,,0,,107900,,0,,3,,0.00,,31,,54,,
01/08/2007,545.13,,85362,,68,,108100,,0,,53,,0.00,,32,,58,,
01/09/2007,545.15,,85389,,27,,108300,,0,,17,,0.00,,32,,92,,
01/10/2007,545.15,,85389,,0,,108500,,1,,3,,0.00,,33,,62,,
01/11/2007,545.18,,85429,,40,,108700,,1,,23,,0.00,,25,,46,,
01/12/2007,545.20,,85456,,--,,108900,,0,,16,,0.00,,22,,44,,
01/13/2007,545.20,,85456,,--,,109100,,0,,2,,0.00,,23,,43,,
01/14/2007,545.21,,85470,,14,,109300,,0,,10,,0.00,,24,,45,,
01/15/2007,545.19,,85443,,-27,,109500,,0,,-11,,0.00,,23,,49,,
01/16/2007,545.21,,85470,,--,,109700,,0,,16,,0.00,,26,,53,,
01/17/2007,545.23,,85497,,27,,109900,,0,,16,,0.00,,25,,54,,
01/18/2007,545.23,,85497,,0,,--,,0,,3,,0.00,,21,,52,,
01/19/2007,545.27,,85551,,54,,110400,,0,,30,,0.00,,24,,56,,
01/20/2007,545.28,,85564,,13,,110500,,0,,9,,0.00,,30,,56,,
01/21/2007,545.29,,85578,,--,,110700,,0,,9,,0.00,,28,,54,,
01/22/2007,545.27,,85551,,--,,110900,,0,,-11,,0.00,,32,,58,,
01/23/2007,545.28,,85564,,13,,111100,,0,,9,,0.00,,30,,60,,
01/24/2007,545.32,,85618,,54,,111200,,0,,31,,0.00,,34,,65,,
01/25/2007,545.35,,85659,,--,,111400,,0,,25,,0.00,,34,,70,,
01/26/2007,545.34,,85645,,-14,,--,,0,,-4,,--,,--,,--,,
01/27/2007,545.34,,85645,,--,,--,,0,,5,,--,,--,,--,,
01/28/2007,545.40,,85726,,81,,--,,0,,42,,--,,--,,--,,
01/29/2007,545.44,,85780,,--,,112100,,0,,29,,0.00,,36,,57,,
01/30/2007,545.47,,85821,,41,,112300,,0,,23,,0.00,,36,,58,,
01/31/2007,545.46,,85808,,-13,,112500,,0,,-4,,0.00,,35,,56,,
02/01/2007,545.51,,85875,,67,,112700,,0,,36,,0.00,,35,,56,,
02/02/2007,545.49,,85848,,-27,,112900,,0,,-11,,0.00,,34,,57,,
02/03/2007,545.51,,85875,,--,,113000,,0,,16,,0.00,,34,,61,,
02/04/2007,545.53,,85902,,27,,113200,,1,,16,,0.00,,36,,66,,
02/05/2007,545.56,,85943,,41,,113400,,0,,23,,0.00,,38,,72,,
02/06/2007,545.55,,85929,,--,,113600,,0,,-5,,0.00,,39,,64,,
02/07/2007,545.60,,85997,,68,,113800,,0,,39,,0.23,,43,,57,,
02/08/2007,545.61,,86011,,14,,113900,,0,,8,,0.07,,43,,60,,
02/09/2007,545.67,,86092,,81,,114100,,0,,41,,0.19,,48,,61,,
02/10/2007,545.74,,86187,,95,,114300,,0,,51,,0.45,,50,,60,,
02/11/2007,546.04,,86594,,407,,114400,,0,,208,,0.02,,43,,60,,
02/12/2007,546.28,,86920,,--,,114600,,0,,166,,0.05,,40,,59,,
02/13/2007,546.39,,87070,,--,,113500,,0,,78,,0.00,,42,,53,,
02/14/2007,546.47,,87178,,108,,113800,,0,,58,,0.00,,36,,59,,
02/15/2007,546.51,,87233,,55,,114000,,0,,33,,0.00,,37,,62,,
02/16/2007,546.55,,87287,,--,,114200,,0,,31,,0.00,,42,,65,,
02/17/2007,546.58,,87328,,41,,114400,,0,,24,,--,,--,,--,,
02/18/2007,546.63,,87397,,69,,114700,,1,,37,,0.00,,43,,73,,
02/19/2007,546.66,,87437,,40,,115000,,1,,25,,0.00,,37,,56,,
02/20/2007,546.70,,87492,,55,,115200,,1,,29,,0.00,,38,,62,,
02/21/2007,546.73,,87533,,41,,115500,,1,,26,,0.00,,36,,63,,
02/22/2007,546.83,,87669,,136,,115000,,1,,71,,0.89,,37,,51,,
02/23/2007,546.90,,87765,,96,,115000,,1,,52,,0.00,,34,,51,,
02/24/2007,546.91,,87779,,14,,115200,,1,,12,,0.13,,33,,55,,
02/25/2007,547.03,,87943,,164,,114700,,1,,85,,0.08,,42,,49,,
02/26/2007,547.21,,88189,,246,,113900,,1,,128,,0.42,,41,,56,,
02/27/2007,547.63,,88765,,--,,113700,,1,,296,,0.39,,34,,52,,
02/28/2007,547.92,,89163,,--,,113500,,0,,202,,0.01,,31,,51,,
03/01/2007,548.09,,89397,,--,,113800,,0,,122,,0.00,,29,,53,,
03/02/2007,548.18,,89521,,124,,114200,,0,,66,,0.00,,30,,57,,
03/03/2007,548.29,,89673,,--,,114500,,1,,82,,0.00,,38,,67,,
03/04/2007,548.37,,89783,,110,,114800,,2,,61,,0.00,,40,,70,,
03/05/2007,548.48,,89935,,152,,115200,,4,,93,,0.00,,43,,72,,
03/06/2007,548.53,,90004,,69,,115500,,4,,44,,0.00,,42,,73,,
03/07/2007,548.59,,90087,,83,,115800,,2,,52,,0.00,,43,,74,,
03/08/2007,548.65,,90170,,--,,116200,,6,,50,,--,,--,,--,,
03/09/2007,548.71,,90253,,69,,116500,,7,,52,,0.00,,34,,66,,
03/10/2007,548.75,,90308,,--,,116800,,6,,39,,--,,--,,--,,
03/11/2007,548.80,,90377,,69,,117200,,1,,41,,0.00,,45,,74,,
03/12/2007,548.85,,90447,,70,,117300,,2,,43,,0.00,,45,,78,,
03/13/2007,548.90,,90516,,--,,117600,,0,,41,,0.00,,46,,80,,
03/14/2007,548.93,,90557,,69,,117900,,2,,30,,0.00,,50,,77,,
03/15/2007,548.96,,90599,,14,,118600,,2,,30,,0.00,,42,,78,,
