Date,RESELE , ,,STORAGE , ,,RESCHG , ,,PPTINC , ,,RAIN , ,,TEMPMN , ,,TEMPMX , ,,TEMPAV , ,,
 ,FEET, ,AF, ,AF, ,INCHES, ,INCHES, ,DEGF, ,DEGF, ,DEGF, ,
06/07/2003,6970.42,,-9997,,0,,0.00,,
06/08/2003,6970.53,,-9997,,0,,0.00,,
06/09/2003,6970.57,,-9997,,0,,0.00,,
06/10/2003,6970.52,,-9997,,0,,0.00,,
06/11/2003,6970.44,,-9997,,0,,0.00,,
06/12/2003,6949.39,,17576,,27573,,0.00,,
06/13/2003,6949.36,,17555,,-21,,0.00,,
06/14/2003,6949.30,,17512,,-43,,0.01,,
06/15/2003,6949.24,,17470,,-42,,0.01,,
06/16/2003,6949.23,,17463,,-7,,0.01,,
06/17/2003,6949.25,,17477,,14,,0.00,,
06/18/2003,6949.32,,17526,,49,,0.00,,
06/19/2003,6949.37,,17562,,36,,0.00,,
06/20/2003,6949.38,,17569,,7,,0.00,,
06/21/2003,6949.39,,17576,,7,,0.00,,
06/22/2003,6949.40,,17583,,7,,0.00,,
06/23/2003,6949.40,,17583,,0,,0.00,,
06/24/2003,6949.42,,17597,,14,,0.03,,
06/25/2003,6949.44,,17612,,14,,--,,
06/26/2003,6949.43,,17605,,-7,,0.00,,
06/27/2003,6949.44,,17612,,7,,0.01,,
06/28/2003,6949.43,,17605,,-7,,0.00,,
06/29/2003,6949.38,,17569,,-36,,0.00,,
06/30/2003,6949.36,,17555,,-14,,0.01,,
07/01/2003,6949.30,,17512,,-43,,0.00,,
07/02/2003,6949.25,,17477,,-35,,0.01,,
07/03/2003,6949.27,,17491,,14,,0.01,,
07/04/2003,6949.28,,17498,,7,,0.00,,
07/05/2003,6949.30,,17512,,14,,0.00,,
07/06/2003,6949.30,,17512,,0,,0.00,,
07/07/2003,6949.29,,17505,,-7,,0.00,,
07/08/2003,6949.31,,17520,,14,,0.01,,
07/09/2003,6949.33,,17534,,14,,0.01,,
07/10/2003,6949.35,,17548,,14,,0.00,,
07/11/2003,6949.36,,17555,,7,,0.00,,
07/12/2003,6949.36,,17555,,0,,0.00,,
07/13/2003,6949.36,,17555,,0,,0.00,,
07/14/2003,6949.37,,17562,,7,,0.01,,
07/15/2003,6949.35,,17548,,-14,,0.00,,
07/16/2003,6949.34,,17541,,-7,,0.01,,
07/17/2003,6949.36,,17555,,14,,0.01,,
07/18/2003,6949.37,,17562,,7,,0.00,,
07/19/2003,6949.37,,17562,,0,,0.00,,
07/20/2003,6949.37,,17562,,0,,0.00,,
07/21/2003,6949.38,,17569,,7,,0.00,,
07/22/2003,6949.38,,17569,,0,,0.02,,
07/23/2003,--,,--,,--,,--,,
07/24/2003,--,,--,,--,,--,,
07/25/2003,6949.39,,17576,,--,,--,,
07/26/2003,6949.39,,17576,,0,,0.00,,
07/27/2003,6949.40,,17583,,7,,0.00,,
07/28/2003,6949.39,,17576,,-7,,0.00,,
07/29/2003,6949.39,,17576,,0,,0.00,,
07/30/2003,6949.40,,17583,,7,,0.00,,
07/31/2003,6949.41,,17590,,7,,0.00,,
08/01/2003,6949.46,,17626,,35,,0.08,,
08/02/2003,6949.49,,17647,,21,,0.00,,
08/03/2003,6949.49,,17647,,0,,0.01,,
08/04/2003,6949.47,,17633,,-14,,0.00,,
08/05/2003,6949.47,,17633,,0,,0.00,,
08/06/2003,6949.44,,17612,,-21,,0.00,,
08/07/2003,6949.43,,17605,,-7,,0.01,,
08/08/2003,6949.42,,17597,,-7,,0.00,,
08/09/2003,6949.39,,17576,,-21,,0.00,,
08/10/2003,6949.41,,17590,,14,,0.00,,
08/11/2003,6949.36,,17555,,-36,,0.00,,
08/12/2003,6949.32,,17526,,-28,,0.00,,
08/13/2003,6949.30,,17512,,-14,,0.01,,
08/14/2003,6949.28,,17498,,-14,,0.00,,
08/15/2003,6949.28,,17498,,0,,0.00,,
08/16/2003,6949.26,,17484,,-14,,0.00,,
08/17/2003,6949.25,,17477,,-7,,0.01,,
08/18/2003,6949.25,,17477,,0,,0.00,,
08/19/2003,6949.23,,17463,,-14,,0.00,,
08/20/2003,6949.24,,17470,,7,,0.00,,
08/21/2003,6949.29,,17505,,35,,0.03,,
08/22/2003,6949.32,,17526,,21,,0.00,,
08/23/2003,6949.29,,17505,,-21,,0.01,,
08/24/2003,6949.28,,17498,,-7,,0.00,,
08/25/2003,6949.27,,17491,,-7,,0.01,,
08/26/2003,6949.28,,17498,,7,,0.00,,
08/27/2003,6949.27,,17491,,-7,,0.00,,
08/28/2003,6949.23,,17463,,-28,,0.00,,
08/29/2003,6949.23,,17463,,0,,0.00,,
08/30/2003,6949.22,,17456,,-7,,0.00,,
08/31/2003,6949.21,,17449,,-7,,0.00,,
09/01/2003,6949.21,,17449,,0,,0.00,,
09/02/2003,6949.20,,17442,,-7,,0.00,,
09/03/2003,6949.20,,17442,,0,,0.00,,
09/04/2003,6949.18,,17428,,-14,,0.00,,
09/05/2003,6949.16,,17414,,-14,,0.00,,
09/06/2003,6949.16,,17414,,0,,0.00,,
09/07/2003,6949.10,,17371,,-42,,0.00,,
09/08/2003,6949.09,,17364,,-7,,0.00,,
09/09/2003,6949.07,,17350,,-14,,0.00,,
09/10/2003,6949.03,,17322,,-28,,0.00,,
09/11/2003,6949.04,,17329,,7,,0.00,,
09/12/2003,6949.04,,17329,,0,,0.00,,
09/13/2003,6949.02,,17315,,-14,,0.00,,
09/14/2003,6949.01,,17307,,-7,,0.00,,
09/15/2003,6948.98,,17286,,-21,,0.00,,
09/16/2003,6948.94,,17258,,-28,,0.00,,
09/17/2003,6948.87,,17209,,-49,,0.00,,
09/18/2003,6948.82,,17174,,-35,,0.00,,
09/19/2003,--,,--,,--,,0.00,,
09/20/2003,6948.71,,17096,,--,,0.00,,
09/21/2003,6948.67,,17068,,-28,,0.00,,
09/22/2003,6948.61,,17026,,-42,,0.00,,
09/23/2003,6948.56,,16991,,-35,,0.00,,
09/24/2003,6948.52,,16963,,-28,,0.00,,
09/25/2003,6948.47,,16928,,-35,,0.00,,
09/26/2003,6948.41,,16886,,-42,,0.00,,
09/27/2003,6948.37,,16858,,-28,,0.00,,
09/28/2003,6948.32,,16823,,-35,,0.00,,
09/29/2003,6948.25,,16774,,-49,,0.00,,
09/30/2003,6948.23,,16760,,-14,,0.00,,
10/01/2003,6948.16,,16711,,-49,,0.00,,0.00,,
10/02/2003,6948.13,,16690,,-21,,--,,0.00,,
10/03/2003,6948.08,,16656,,-35,,0.00,,0.00,,
10/04/2003,6948.03,,16620,,-35,,0.00,,0.00,,
10/05/2003,6947.98,,16586,,-35,,0.00,,0.00,,
10/06/2003,6947.91,,16537,,-49,,0.00,,0.00,,
10/07/2003,6947.83,,16482,,-56,,0.00,,0.00,,
10/08/2003,6947.77,,16440,,-42,,0.00,,0.00,,
10/09/2003,6947.69,,16384,,-56,,0.00,,0.00,,
10/10/2003,6947.63,,16343,,-42,,0.00,,0.00,,
10/11/2003,6947.58,,16308,,-35,,0.00,,0.00,,
10/12/2003,6947.53,,16273,,-35,,0.00,,0.00,,
10/13/2003,6947.46,,16225,,-48,,0.00,,0.00,,
10/14/2003,6947.41,,16190,,-34,,0.00,,0.00,,
10/15/2003,6947.34,,16142,,-49,,0.00,,0.00,,
10/16/2003,6947.29,,16107,,-34,,0.00,,0.00,,
10/17/2003,6947.24,,16073,,-34,,0.00,,0.00,,
10/18/2003,6947.21,,16052,,-21,,0.00,,0.00,,
10/19/2003,6947.10,,15976,,-76,,0.00,,0.00,,
10/20/2003,6947.07,,15955,,-21,,0.00,,0.00,,
10/21/2003,6947.01,,15914,,-41,,0.00,,0.00,,
10/22/2003,6946.97,,15887,,-27,,0.00,,0.00,,
10/23/2003,6946.93,,15859,,-28,,0.00,,0.00,,
10/24/2003,6946.87,,15818,,-41,,0.00,,0.00,,
10/25/2003,6946.83,,15791,,-28,,0.00,,0.00,,
10/26/2003,6946.79,,15763,,-28,,0.00,,0.00,,
10/27/2003,6946.74,,15729,,-34,,0.00,,0.00,,
10/28/2003,6946.69,,15694,,-35,,0.03,,0.03,,
10/29/2003,6946.61,,15639,,-55,,0.00,,0.03,,
10/30/2003,6946.56,,15605,,-34,,0.00,,0.03,,
10/31/2003,6946.60,,15633,,27,,0.03,,0.06,,
11/01/2003,6946.54,,15592,,-41,,0.02,,0.08,,
11/02/2003,6946.50,,15564,,-27,,0.00,,0.08,,
11/03/2003,6946.46,,15537,,-27,,0.00,,0.08,,
11/04/2003,6946.42,,15509,,-27,,0.00,,0.08,,
11/05/2003,6946.37,,15475,,-34,,0.00,,0.08,,
11/06/2003,6946.30,,15427,,-48,,0.00,,0.08,,
11/07/2003,6946.31,,15434,,7,,0.00,,0.08,,
11/08/2003,6946.24,,15387,,-48,,0.01,,0.09,,
11/09/2003,6946.27,,15407,,20,,0.01,,0.10,,
11/10/2003,6946.24,,15387,,-20,,0.01,,0.11,,
11/11/2003,6946.20,,15359,,-27,,0.00,,0.11,,
11/12/2003,6946.13,,15311,,-48,,0.00,,0.11,,
11/13/2003,6946.05,,15257,,-55,,0.00,,0.11,,
11/14/2003,6945.98,,15209,,-48,,0.00,,0.11,,
11/15/2003,6945.91,,15162,,-48,,0.01,,0.12,,
11/16/2003,6945.86,,15128,,-34,,0.00,,0.12,,
11/17/2003,6945.75,,15053,,-75,,0.01,,0.13,,
11/18/2003,6945.72,,15033,,-20,,0.00,,0.13,,
11/19/2003,6945.60,,14951,,-81,,0.00,,0.13,,
11/20/2003,6945.54,,14911,,-41,,0.00,,0.13,,
11/21/2003,6945.41,,14823,,-88,,0.02,,0.15,,
11/22/2003,6945.36,,14789,,-34,,0.00,,0.15,,
11/23/2003,6945.26,,14721,,-68,,0.00,,0.15,,
11/24/2003,6945.15,,14647,,-74,,0.00,,0.15,,
11/25/2003,6945.09,,14606,,-41,,0.00,,0.15,,
11/26/2003,6945.00,,14546,,-61,,0.00,,0.15,,
11/27/2003,6944.97,,14526,,-20,,0.00,,0.15,,
11/28/2003,6944.85,,14445,,-81,,0.00,,0.15,,
11/29/2003,6944.77,,14391,,-54,,0.00,,0.15,,
11/30/2003,6944.75,,--,,--,,0.00,,0.15,,
12/01/2003,6944.61,,--,,--,,0.01,,0.16,,
12/02/2003,6944.57,,--,,--,,0.01,,0.17,,
12/03/2003,6944.49,,14203,,--,,0.00,,0.17,,
12/04/2003,6944.35,,14109,,-94,,0.00,,0.17,,
12/05/2003,6944.44,,14169,,60,,0.00,,0.17,,
12/06/2003,6944.64,,14304,,134,,0.07,,0.24,,
12/07/2003,6944.58,,14263,,-40,,0.01,,0.25,,
12/08/2003,6944.52,,14223,,-40,,0.01,,0.26,,
12/09/2003,6944.35,,14109,,-114,,0.00,,0.26,,
12/10/2003,6944.47,,14190,,80,,0.01,,0.27,,
12/11/2003,6944.41,,14149,,-40,,0.02,,0.29,,
12/12/2003,6944.37,,14123,,-27,,0.00,,0.29,,
12/13/2003,6944.37,,14123,,0,,0.00,,0.29,,
12/14/2003,6944.36,,14116,,-7,,0.05,,0.34,,
12/15/2003,6944.30,,14075,,-40,,0.00,,0.34,,
12/16/2003,6944.24,,14036,,-40,,0.00,,0.34,,
12/17/2003,6944.21,,14015,,-20,,0.00,,0.34,,
12/18/2003,6944.21,,14015,,0,,0.00,,0.34,,
12/19/2003,6944.15,,13975,,-40,,0.00,,0.34,,
12/20/2003,6944.24,,14036,,60,,0.00,,0.34,,
12/21/2003,6944.24,,14036,,0,,0.01,,0.35,,
12/22/2003,6944.23,,14029,,-7,,0.00,,0.35,,
12/23/2003,6944.21,,14015,,-13,,0.00,,0.35,,
12/24/2003,6944.43,,14163,,147,,0.01,,0.36,,
12/25/2003,6944.48,,14196,,33,,0.01,,0.37,,
12/26/2003,6944.46,,14183,,-13,,0.00,,0.37,,
12/27/2003,6944.47,,14190,,7,,0.00,,0.37,,
12/28/2003,6944.47,,14190,,0,,0.00,,0.37,,
12/29/2003,6944.69,,14337,,147,,0.02,,0.39,,
12/30/2003,6944.68,,14330,,-7,,0.01,,0.40,,
12/31/2003,6944.72,,14357,,27,,0.00,,0.40,,
01/01/2004,6944.93,,14499,,141,,0.01,,0.41,,
01/02/2004,6944.95,,14512,,13,,0.02,,0.43,,
01/03/2004,6944.95,,14512,,0,,0.02,,0.45,,
01/04/2004,6944.95,,14512,,0,,0.00,,0.45,,
01/05/2004,6944.93,,14499,,-13,,0.00,,0.45,,
01/06/2004,6944.92,,14492,,-7,,0.00,,0.45,,
01/07/2004,6945.00,,14546,,54,,0.01,,0.46,,
01/08/2004,6944.95,,14512,,-34,,0.00,,0.46,,
01/09/2004,--,,--,,--,,0.00,,0.46,,
01/10/2004,6944.96,,14519,,--,,0.00,,0.46,,
01/11/2004,6944.96,,14519,,0,,0.01,,0.47,,
01/12/2004,6944.96,,14519,,0,,0.00,,0.47,,
01/13/2004,6944.96,,14519,,0,,0.00,,0.47,,
01/14/2004,6944.96,,14519,,0,,0.00,,0.47,,
01/15/2004,6944.96,,14519,,0,,0.01,,0.48,,
01/16/2004,6944.95,,14512,,-7,,0.00,,0.48,,
01/17/2004,6944.95,,14512,,0,,0.01,,0.49,,
01/18/2004,6944.96,,14519,,7,,0.00,,0.49,,
01/19/2004,6944.96,,14519,,0,,0.00,,0.49,,
01/20/2004,6944.96,,14519,,0,,0.00,,0.49,,
01/21/2004,6944.96,,14519,,0,,0.01,,0.50,,
01/22/2004,6944.96,,14519,,0,,0.00,,0.50,,
01/23/2004,6944.97,,14526,,7,,0.00,,0.50,,
01/24/2004,6944.96,,14519,,-7,,0.01,,0.51,,
01/25/2004,6944.97,,14526,,7,,0.00,,0.51,,
01/26/2004,6944.95,,14512,,-13,,0.00,,0.51,,
01/27/2004,6945.03,,14566,,54,,0.04,,0.55,,
01/28/2004,6945.04,,14573,,7,,0.00,,0.55,,
01/29/2004,6945.03,,14566,,-7,,0.02,,0.57,,
01/30/2004,6945.04,,14573,,7,,0.00,,0.57,,
01/31/2004,6945.04,,14573,,0,,0.01,,0.58,,
02/01/2004,6945.03,,14566,,-7,,0.00,,0.58,,
02/02/2004,6945.11,,14620,,54,,0.01,,0.59,,
02/03/2004,6945.14,,14640,,20,,0.01,,0.60,,
02/04/2004,6945.14,,14640,,0,,0.00,,0.60,,
02/05/2004,6945.13,,14633,,-7,,0.00,,0.60,,
02/06/2004,6945.14,,14640,,7,,0.00,,0.60,,
02/07/2004,6945.16,,14654,,14,,0.02,,0.62,,
02/08/2004,6945.16,,14654,,0,,0.00,,0.62,,
02/09/2004,6945.17,,14660,,7,,0.00,,0.62,,
02/10/2004,6945.16,,14654,,-7,,0.00,,0.62,,
02/11/2004,6945.16,,14654,,0,,0.00,,0.62,,
02/12/2004,6945.16,,14654,,0,,0.00,,0.62,,
02/13/2004,6945.15,,14647,,-7,,0.00,,0.62,,
02/14/2004,6945.11,,14620,,-27,,0.01,,0.63,,
02/15/2004,6945.15,,14647,,27,,0.00,,0.63,,
02/16/2004,6945.36,,14789,,142,,0.05,,0.68,,
02/17/2004,6945.44,,14843,,54,,0.02,,0.70,,
02/18/2004,6945.56,,14924,,81,,0.03,,0.73,,
02/19/2004,6945.58,,14938,,14,,0.01,,0.74,,
02/20/2004,6945.59,,14944,,7,,0.00,,0.74,,
02/21/2004,6945.62,,14965,,21,,0.00,,0.74,,
02/22/2004,6945.63,,14971,,7,,0.01,,0.75,,
02/23/2004,6945.62,,14965,,-7,,0.00,,0.75,,
02/24/2004,6945.64,,14978,,14,,0.00,,0.75,,
02/25/2004,6945.86,,15128,,149,,0.03,,0.78,,
02/26/2004,6946.01,,15230,,102,,0.01,,0.79,,
02/27/2004,6946.03,,15243,,14,,0.04,,0.83,,
02/28/2004,6946.03,,15243,,0,,0.00,,0.83,,
02/29/2004,6946.02,,15237,,-7,,0.00,,0.83,,
03/01/2004,6946.08,,15277,,41,,0.04,,0.87,,
03/02/2004,6946.07,,15270,,-7,,0.00,,0.87,,
03/03/2004,6946.08,,15277,,7,,0.01,,0.88,,
03/04/2004,6946.09,,15284,,7,,0.00,,0.88,,
03/05/2004,6946.11,,15298,,14,,0.00,,0.88,,
03/06/2004,6946.09,,15284,,-14,,0.01,,0.89,,
03/07/2004,6946.11,,15298,,14,,0.00,,0.89,,
03/08/2004,6946.11,,15298,,0,,0.00,,0.89,,
03/09/2004,6946.14,,15318,,21,,0.00,,0.89,,
03/10/2004,6946.16,,15332,,14,,0.00,,0.89,,
03/11/2004,6946.18,,15346,,14,,0.00,,0.89,,
03/12/2004,6946.21,,15366,,20,,0.00,,0.89,,
03/13/2004,6946.24,,15387,,21,,0.00,,0.89,,
03/14/2004,6946.28,,15414,,27,,0.00,,0.89,,
03/15/2004,6946.33,,15448,,34,,0.00,,0.89,,
03/16/2004,6946.38,,15482,,34,,0.00,,0.89,,
03/17/2004,6946.43,,15516,,34,,0.00,,0.89,,
03/18/2004,6946.49,,15558,,41,,0.00,,0.89,,
03/19/2004,6946.58,,15619,,62,,0.01,,0.90,,
03/20/2004,6946.66,,15674,,55,,0.00,,0.90,,
03/21/2004,6946.78,,15756,,82,,0.00,,0.90,,
03/22/2004,6946.90,,15839,,83,,0.00,,0.90,,
03/23/2004,6947.00,,15907,,69,,0.00,,0.90,,
03/24/2004,6947.12,,15990,,83,,0.00,,0.90,,
03/25/2004,6947.26,,16086,,96,,0.00,,0.90,,
03/26/2004,6947.32,,16128,,41,,0.01,,0.91,,
03/27/2004,6947.36,,16156,,28,,0.02,,0.93,,
03/28/2004,6947.41,,16190,,35,,0.00,,0.93,,
03/29/2004,6947.43,,16204,,14,,0.00,,0.93,,
03/30/2004,6947.50,,16253,,48,,0.00,,0.93,,
03/31/2004,6947.60,,16322,,69,,0.00,,0.93,,
04/01/2004,6947.68,,16377,,56,,0.00,,0.93,,
04/02/2004,6947.71,,16398,,21,,0.01,,0.94,,
04/03/2004,6947.80,,16460,,62,,0.01,,0.95,,
04/04/2004,6947.91,,16537,,77,,0.00,,0.95,,
04/05/2004,6947.98,,16586,,49,,0.00,,0.95,,
04/06/2004,6948.13,,16690,,104,,0.00,,0.95,,
04/07/2004,6948.23,,16760,,70,,0.00,,0.95,,
04/08/2004,6948.36,,16851,,91,,0.01,,0.96,,
04/09/2004,6948.48,,16935,,84,,0.00,,0.96,,
04/10/2004,6948.59,,17012,,77,,0.00,,0.96,,
04/11/2004,6948.69,,17082,,70,,0.00,,0.96,,
04/12/2004,6948.82,,17174,,91,,0.00,,0.96,,
04/13/2004,6948.89,,17223,,49,,0.00,,0.96,,
04/14/2004,6948.93,,17251,,28,,0.00,,0.96,,
04/15/2004,6949.01,,17307,,56,,0.00,,0.96,,
04/16/2004,6948.96,,17272,,-35,,0.01,,0.97,,
04/17/2004,6948.92,,17244,,-28,,0.00,,0.97,,
04/18/2004,6948.87,,17209,,-35,,0.00,,0.97,,
04/19/2004,6948.82,,17174,,-35,,0.00,,0.97,,
04/20/2004,6948.73,,17110,,-63,,0.00,,0.97,,
04/21/2004,6948.57,,16998,,-112,,0.01,,0.98,,
04/22/2004,6948.39,,16872,,-126,,0.01,,0.99,,
04/23/2004,6948.20,,16739,,-133,,0.01,,1.00,,
04/24/2004,6948.05,,16634,,-105,,0.00,,1.00,,
04/25/2004,6947.91,,16537,,-97,,0.00,,1.00,,
04/26/2004,6947.86,,16502,,-35,,0.00,,1.00,,
04/27/2004,6947.94,,16558,,56,,0.00,,1.00,,
04/28/2004,6947.95,,16565,,7,,0.00,,1.00,,
04/29/2004,6947.96,,16572,,7,,0.00,,1.00,,
04/30/2004,6947.99,,16593,,21,,0.00,,1.00,,
05/01/2004,6948.02,,16614,,21,,0.00,,1.00,,
05/02/2004,6948.10,,16670,,56,,0.00,,1.00,,
05/03/2004,6948.20,,16739,,70,,0.00,,1.00,,
05/04/2004,6948.37,,16858,,119,,0.00,,1.00,,
05/05/2004,6948.51,,16956,,98,,0.01,,1.01,,
05/06/2004,6948.66,,17061,,106,,0.00,,1.01,,
05/07/2004,6948.69,,17082,,21,,0.00,,1.01,,
05/08/2004,6948.79,,17153,,70,,0.01,,1.02,,
05/09/2004,6948.86,,17202,,49,,0.00,,1.02,,
05/10/2004,6948.93,,17251,,50,,0.00,,1.02,,
05/11/2004,6948.98,,17286,,35,,0.04,,1.06,,
05/12/2004,6948.97,,17280,,-7,,0.00,,1.06,,
05/13/2004,6948.97,,17280,,0,,0.01,,1.07,,
05/14/2004,--,,--,,--,,0.00,,1.07,,
05/15/2004,6948.95,,17265,,--,,0.00,,1.07,,
05/16/2004,6948.95,,17265,,0,,0.00,,1.07,,
05/17/2004,6948.97,,17280,,14,,0.00,,1.07,,
05/18/2004,6948.92,,17244,,-35,,0.02,,1.09,,
05/19/2004,6948.93,,17251,,7,,0.00,,1.09,,
05/20/2004,6948.93,,17251,,0,,0.00,,1.09,,
05/21/2004,6948.93,,17251,,0,,0.00,,1.09,,
05/22/2004,6948.95,,17265,,14,,0.00,,1.09,,
05/23/2004,6948.93,,17251,,-14,,0.00,,1.09,,
05/24/2004,6948.92,,17244,,-7,,0.01,,1.10,,
05/25/2004,6948.92,,17244,,0,,0.01,,1.11,,
05/26/2004,6948.91,,17237,,-7,,0.00,,1.11,,
05/27/2004,6948.97,,17280,,42,,0.00,,1.11,,
05/28/2004,6949.10,,17371,,92,,0.02,,1.13,,
05/29/2004,6949.11,,17378,,7,,0.01,,1.14,,
05/30/2004,6949.08,,17357,,-21,,0.00,,1.14,,
05/31/2004,6949.07,,17350,,-7,,0.01,,1.15,,
06/01/2004,6949.06,,17343,,-7,,0.00,,1.15,,
06/02/2004,6949.04,,17329,,-14,,0.00,,1.15,,
06/03/2004,6949.00,,17301,,-28,,0.00,,1.15,,
06/04/2004,6948.98,,17286,,-14,,0.01,,1.16,,
06/05/2004,6948.92,,17244,,-42,,0.00,,1.16,,
06/06/2004,6948.91,,17237,,-7,,0.00,,1.16,,
06/07/2004,6948.83,,17181,,-56,,0.00,,1.16,,
06/08/2004,6948.77,,17139,,-42,,0.00,,1.16,,
06/09/2004,6948.76,,17131,,-7,,0.00,,1.16,,
06/10/2004,6948.81,,17167,,35,,0.00,,1.16,,
06/11/2004,6948.86,,17202,,35,,0.01,,1.17,,
06/12/2004,6948.92,,17244,,42,,0.00,,1.17,,
06/13/2004,6948.98,,17286,,42,,0.01,,1.18,,
06/14/2004,6949.05,,17336,,49,,0.00,,1.18,,
06/15/2004,6949.11,,17378,,42,,0.00,,1.18,,
06/16/2004,6949.17,,17420,,42,,0.00,,1.18,,
06/17/2004,6949.22,,17456,,36,,0.00,,1.18,,
06/18/2004,6949.26,,17484,,28,,0.00,,1.18,,
06/19/2004,6949.28,,17498,,14,,0.00,,1.18,,
06/20/2004,6949.31,,17520,,21,,0.00,,1.18,,
06/21/2004,6949.32,,17526,,7,,0.00,,1.18,,
06/22/2004,6949.32,,17526,,0,,0.00,,1.18,,
06/23/2004,6949.29,,17505,,-21,,0.00,,1.18,,
06/24/2004,6949.29,,17505,,0,,0.00,,1.18,,
06/25/2004,6949.29,,17505,,0,,0.00,,1.18,,
06/26/2004,6949.29,,17505,,0,,0.00,,1.18,,
06/27/2004,6949.28,,17498,,-7,,0.00,,1.18,,
06/28/2004,6949.28,,17498,,0,,0.00,,1.18,,
06/29/2004,6949.27,,17491,,-7,,0.00,,1.18,,
06/30/2004,6949.28,,17498,,7,,0.00,,1.18,,
07/01/2004,6949.32,,17526,,28,,0.00,,1.18,,
07/02/2004,6949.35,,17548,,21,,0.00,,1.18,,
07/03/2004,6949.36,,17555,,7,,0.00,,1.18,,
07/04/2004,6949.38,,17569,,14,,0.00,,1.18,,
07/05/2004,6949.39,,17576,,7,,0.00,,1.18,,
07/06/2004,6949.39,,17576,,0,,0.00,,1.18,,
07/07/2004,6949.40,,17583,,7,,0.00,,1.18,,
07/08/2004,6949.40,,17583,,0,,0.00,,1.18,,
07/09/2004,6949.36,,17555,,-28,,0.00,,1.18,,
07/10/2004,6949.39,,17576,,21,,0.00,,1.18,,
07/11/2004,6949.39,,17576,,0,,0.01,,1.19,,
07/12/2004,6949.41,,17590,,14,,0.00,,1.19,,
07/13/2004,6949.39,,17576,,-14,,0.00,,1.19,,
07/14/2004,6949.34,,17541,,-36,,0.00,,1.19,,
07/15/2004,6949.30,,17512,,-28,,0.00,,1.19,,
07/16/2004,6949.27,,17491,,-21,,0.00,,1.19,,
07/17/2004,6949.25,,17477,,-14,,0.00,,1.19,,
07/18/2004,--,,--,,--,,0.00,,1.19,,
07/19/2004,6949.21,,17449,,--,,0.00,,1.19,,
07/20/2004,6949.19,,17435,,-14,,0.00,,1.19,,
07/21/2004,6949.17,,17420,,-14,,0.01,,1.20,,
07/22/2004,6949.15,,17406,,-14,,0.00,,1.20,,
07/23/2004,6949.14,,17399,,-7,,0.00,,1.20,,
07/24/2004,6949.13,,17392,,-7,,0.00,,1.20,,
07/25/2004,6949.12,,17385,,-7,,0.00,,1.20,,
07/26/2004,6949.09,,17364,,-21,,0.00,,1.20,,
07/27/2004,6949.08,,17357,,-7,,0.01,,1.21,,
07/28/2004,6949.08,,17357,,0,,0.00,,1.21,,
07/29/2004,6949.05,,17336,,-21,,0.00,,1.21,,
07/30/2004,6949.03,,17322,,-14,,0.00,,1.21,,
07/31/2004,6949.02,,17315,,-7,,0.00,,1.21,,
08/01/2004,6948.95,,17265,,-49,,0.00,,1.21,,
08/02/2004,6948.95,,17265,,0,,0.00,,1.21,,
08/03/2004,6948.95,,17265,,0,,0.00,,1.21,,
08/04/2004,6948.92,,17244,,-21,,0.00,,1.21,,
08/05/2004,6948.90,,17230,,-14,,0.00,,1.21,,
08/06/2004,6948.86,,17202,,-28,,0.01,,1.22,,
08/07/2004,6948.86,,17202,,0,,0.00,,1.22,,
08/08/2004,6948.84,,17188,,-14,,0.01,,1.23,,
08/09/2004,6948.82,,17174,,-14,,0.00,,1.23,,
08/10/2004,6948.81,,17167,,-7,,0.00,,1.23,,
08/11/2004,6948.79,,17153,,-14,,0.00,,1.23,,
08/12/2004,6948.78,,17145,,-7,,0.00,,1.23,,
08/13/2004,6948.77,,17139,,-7,,0.00,,1.23,,
08/14/2004,6948.76,,17131,,-7,,0.00,,1.23,,
08/15/2004,6948.75,,17125,,-7,,0.00,,1.23,,
08/16/2004,6948.74,,17118,,-7,,0.00,,1.23,,
08/17/2004,6948.72,,17104,,-14,,0.01,,1.24,,
08/18/2004,6948.71,,17096,,-7,,0.00,,1.24,,
08/19/2004,6948.69,,17082,,-14,,0.01,,1.25,,
08/20/2004,6948.68,,17075,,-7,,0.00,,1.25,,
08/21/2004,6948.65,,17054,,-21,,0.00,,1.25,,
08/22/2004,6948.64,,17047,,-7,,0.00,,1.25,,
08/23/2004,6948.60,,17019,,-28,,0.01,,1.26,,
08/24/2004,6948.59,,17012,,-7,,0.00,,1.26,,
08/25/2004,6948.55,,16984,,-28,,0.00,,1.26,,
08/26/2004,6948.52,,16963,,-21,,0.01,,1.27,,
08/27/2004,6948.51,,16956,,-7,,0.00,,1.27,,
08/28/2004,6948.50,,16949,,-7,,0.01,,1.28,,
08/29/2004,6948.49,,16942,,-7,,0.00,,1.28,,
08/30/2004,6948.48,,16935,,-7,,0.00,,1.28,,
08/31/2004,6948.46,,16921,,-14,,0.00,,1.28,,
09/01/2004,6948.42,,16893,,-28,,0.00,,1.28,,
09/02/2004,6948.39,,16872,,-21,,0.00,,1.28,,
09/03/2004,6948.36,,16851,,-21,,0.00,,1.28,,
09/04/2004,6948.35,,16844,,-7,,0.00,,1.28,,
09/05/2004,6948.34,,16837,,-7,,0.00,,1.28,,
09/06/2004,6948.33,,16830,,-7,,0.00,,1.28,,
09/07/2004,6948.31,,16816,,-14,,0.00,,1.28,,
