Date,RESELE , ,,STORAGE , ,,RESCHG , ,,TOCSTO , ,,ABVTOC , ,,OUTFLOW , ,,INFLOW , ,,FNF , ,,PPTINC , ,,TEMPMN , ,,TEMPMX , ,,WINDLEN , ,,EVPPAN , ,,
 ,FEET, ,AF, ,AF, ,AF, ,AF, ,CFS, ,CFS, ,CFS, ,INCHES, ,DEGF, ,DEGF, ,MILES, ,INCHES, ,
06/07/2003,681.80,,120463,,--,,143000,,2010,,2020,,2020,,0.00,,66,,91,,107,,0.19,,
06/08/2003,681.61,,120126,,-337,,143000,,1954,,1796,,1796,,0.00,,69,,95,,98,,0.23,,
06/09/2003,681.22,,119436,,-690,,143000,,1929,,1594,,1594,,0.00,,73,,96,,75,,0.24,,
06/10/2003,680.81,,118712,,-724,,143000,,1917,,1562,,1562,,0.00,,61,,85,,55,,0.19,,
06/11/2003,680.31,,117832,,-880,,143000,,1891,,1457,,1457,,0.00,,60,,83,,62,,0.17,,
06/12/2003,679.70,,116762,,-1070,,143000,,1875,,1344,,1345,,0.00,,57,,83,,67,,0.16,,
06/13/2003,679.02,,115575,,-1187,,143000,,1837,,1247,,1247,,0.00,,59,,85,,85,,0.16,,
06/14/2003,678.32,,114358,,-1217,,143000,,1824,,1222,,1222,,0.00,,61,,90,,76,,0.21,,
06/15/2003,677.62,,113148,,-1210,,143000,,1809,,1210,,1210,,0.00,,64,,92,,116,,0.22,,
06/16/2003,676.92,,111943,,-1205,,143000,,1771,,1176,,1176,,0.00,,71,,97,,135,,0.23,,
06/17/2003,676.24,,110778,,-1165,,143000,,1685,,1112,,1112,,0.00,,74,,100,,69,,0.28,,
06/18/2003,675.52,,109550,,-1228,,143000,,1673,,1068,,1068,,0.00,,67,,94,,59,,0.27,,
06/19/2003,674.68,,108126,,-1424,,143000,,1694,,984,,984,,0.00,,61,,87,,71,,0.15,,
06/20/2003,673.64,,106375,,-1751,,143000,,1730,,855,,855,,0.00,,58,,84,,--,,0.15,,
06/21/2003,672.52,,104503,,-1872,,143000,,1744,,809,,809,,0.00,,58,,83,,100,,0.16,,
06/22/2003,671.39,,102631,,-1872,,143000,,1709,,775,,775,,0.00,,60,,87,,90,,0.19,,
06/23/2003,670.18,,100642,,-1989,,143000,,1700,,704,,704,,0.00,,57,,84,,77,,0.14,,
06/24/2003,668.84,,98462,,-2180,,143000,,1710,,620,,620,,0.00,,56,,87,,121,,0.19,,
06/25/2003,667.46,,96240,,-2222,,143000,,1710,,603,,603,,0.00,,67,,97,,147,,0.27,,
06/26/2003,666.10,,94073,,-2167,,143000,,1682,,604,,604,,0.00,,72,,103,,147,,0.29,,
06/27/2003,664.78,,91992,,-2081,,143000,,1616,,580,,580,,0.00,,75,,103,,101,,0.30,,
06/28/2003,663.52,,90026,,-1966,,143000,,1563,,586,,586,,0.00,,75,,103,,85,,0.29,,
06/29/2003,662.31,,88158,,-1868,,143000,,1506,,577,,577,,0.00,,68,,101,,89,,0.27,,
06/30/2003,661.00,,86156,,-2002,,143000,,1539,,542,,542,,0.00,,65,,96,,99,,0.27,,
07/01/2003,659.60,,84041,,-2115,,143000,,1555,,500,,500,,0.00,,64,,96,,90,,0.26,,
07/02/2003,658.11,,81819,,--,,143000,,1565,,458,,458,,0.00,,67,,97,,588,,0.27,,
07/03/2003,656.56,,79538,,-2281,,143000,,1580,,442,,442,,0.00,,67,,97,,82,,0.26,,
07/04/2003,654.91,,77145,,-2393,,143000,,1624,,430,,430,,0.00,,69,,97,,82,,0.27,,
07/05/2003,653.16,,74647,,-2498,,143000,,1659,,412,,412,,0.00,,71,,98,,81,,0.28,,
07/06/2003,651.36,,72120,,-2527,,143000,,1658,,396,,396,,0.00,,67,,96,,79,,0.26,,
07/07/2003,649.35,,69351,,-2769,,143000,,1766,,381,,381,,0.00,,65,,96,,67,,0.26,,
07/08/2003,647.08,,66291,,--,,143000,,1892,,362,,362,,0.00,,60,,94,,100,,0.30,,
07/09/2003,644.72,,63185,,-3106,,143000,,1887,,334,,334,,0.00,,71,,99,,94,,0.31,,
07/10/2003,642.29,,60070,,-3115,,143000,,1862,,303,,303,,0.00,,75,,101,,100,,0.28,,
07/11/2003,639.78,,56941,,-3129,,143000,,1856,,290,,290,,0.00,,74,,--,,88,,0.29,,
07/12/2003,637.19,,53807,,-3134,,143000,,1856,,287,,287,,0.00,,76,,100,,73,,0.29,,
07/13/2003,634.48,,50633,,-3174,,143000,,1861,,271,,271,,0.00,,69,,97,,80,,0.27,,
07/14/2003,631.69,,47479,,-3154,,143000,,1844,,265,,265,,0.00,,74,,99,,102,,0.31,,
07/15/2003,628.94,,44484,,--,,143000,,1737,,242,,242,,0.00,,76,,104,,85,,0.41,,
07/16/2003,626.44,,41861,,-2623,,143000,,1560,,249,,249,,0.00,,71,,102,,84,,0.32,,
07/17/2003,624.03,,39421,,--,,143000,,1463,,246,,246,,0.00,,81,,106,,102,,0.39,,
07/18/2003,621.56,,37013,,-2408,,143000,,1451,,248,,248,,0.00,,82,,100,,90,,0.34,,
07/19/2003,619.38,,34966,,-2047,,143000,,1280,,259,,259,,0.00,,80,,97,,110,,0.36,,
07/20/2003,617.56,,33313,,--,,143000,,1138,,317,,317,,0.00,,77,,104,,96,,0.40,,
07/21/2003,615.50,,31504,,-1809,,143000,,1163,,263,,263,,0.00,,80,,104,,82,,0.41,,
07/22/2003,613.23,,29585,,-1919,,143000,,1189,,233,,233,,0.00,,81,,104,,91,,0.42,,
07/23/2003,610.93,,27723,,-1862,,143000,,1159,,225,,225,,0.00,,84,,104,,91,,0.17,,
07/24/2003,608.67,,25972,,-1751,,143000,,1119,,246,,246,,0.00,,79,,102,,78,,0.39,,
07/25/2003,606.23,,24169,,-1803,,143000,,1103,,202,,202,,0.00,,75,,101,,91,,0.34,,
07/26/2003,603.67,,22373,,-1796,,143000,,1072,,175,,175,,0.00,,74,,104,,75,,0.39,,
07/27/2003,600.98,,20592,,-1781,,143000,,1052,,161,,161,,0.00,,77,,102,,86,,0.33,,
07/28/2003,598.08,,18791,,-1801,,143000,,1055,,154,,154,,0.00,,79,,102,,81,,0.36,,
07/29/2003,595.26,,17154,,-1637,,143000,,100,,181,,181,,0.05,,81,,100,,158,,0.38,,
07/30/2003,592.41,,15612,,-1542,,143000,,994,,222,,222,,0.04,,80,,97,,146,,0.34,,
07/31/2003,589.89,,14340,,-1272,,143000,,--,,--,,256,,0.02,,76,,97,,--,,--,,
08/01/2003,588.36,,13608,,-732,,143000,,699,,333,,333,,0.00,,75,,90,,84,,0.18,,
08/02/2003,587.01,,12987,,--,,143000,,596,,287,,287,,0.00,,74,,93,,182,,0.22,,
08/03/2003,585.82,,12458,,-529,,143000,,599,,336,,336,,0.00,,70,,93,,79,,0.19,,
08/04/2003,584.05,,11704,,-754,,143000,,622,,245,,245,,0.00,,68,,93,,74,,0.17,,
08/05/2003,581.96,,10859,,-845,,143000,,625,,201,,201,,0.00,,66,,88,,70,,0.14,,
08/06/2003,579.88,,10068,,-791,,143000,,565,,169,,169,,0.00,,64,,91,,60,,0.20,,
08/07/2003,578.98,,9740,,-328,,143000,,335,,172,,172,,0.00,,63,,90,,67,,0.18,,
08/08/2003,578.97,,9736,,-4,,143000,,132,,132,,132,,0.00,,65,,92,,87,,0.16,,
08/09/2003,579.13,,9794,,--,,143000,,96,,128,,128,,0.00,,70,,96,,90,,0.19,,
08/10/2003,579.28,,9848,,--,,143000,,87,,117,,117,,0.00,,68,,97,,80,,0.20,,
08/11/2003,579.42,,9899,,51,,143000,,82,,110,,110,,0.00,,68,,94,,67,,0.18,,
08/12/2003,579.56,,9950,,--,,143000,,79,,107,,107,,0.00,,70,,97,,94,,0.20,,
08/13/2003,579.64,,9980,,30,,143000,,83,,100,,100,,0.00,,71,,97,,94,,0.22,,
08/14/2003,579.54,,9943,,-37,,143000,,118,,102,,102,,0.00,,76,,99,,79,,0.26,,
08/15/2003,579.35,,9874,,-69,,143000,,124,,91,,91,,0.00,,66,,95,,72,,0.18,,
08/16/2003,579.15,,9801,,-73,,143000,,120,,85,,85,,0.00,,73,,99,,113,,0.21,,
08/17/2003,578.91,,9715,,-86,,143000,,122,,82,,82,,0.00,,73,,100,,101,,0.23,,
08/18/2003,578.66,,9626,,--,,143000,,123,,81,,81,,0.00,,74,,101,,92,,0.26,,
08/19/2003,578.42,,9540,,-86,,143000,,--,,--,,77,,--,,--,,--,,--,,--,,
08/20/2003,578.29,,9494,,-46,,143000,,100,,80,,80,,0.00,,74,,101,,96,,0.26,,
08/21/2003,578.24,,9477,,-17,,--,,85,,80,,80,,0.00,,77,,97,,75,,0.23,,
08/22/2003,578.26,,9484,,7,,143000,,82,,88,,88,,0.00,,69,,90,,71,,0.17,,
08/23/2003,578.28,,9491,,7,,143000,,85,,91,,91,,0.00,,65,,93,,98,,0.20,,
08/24/2003,578.27,,9487,,-4,,143000,,86,,87,,87,,0.00,,70,,98,,111,,0.27,,
08/25/2003,578.24,,9477,,-10,,143000,,85,,83,,83,,0.00,,74,,101,,88,,0.31,,
08/26/2003,578.20,,9463,,-14,,143000,,84,,81,,81,,0.00,,79,,100,,81,,0.33,,
08/27/2003,578.21,,9466,,3,,143000,,84,,89,,89,,0.00,,75,,99,,49,,0.27,,
08/28/2003,578.22,,9470,,4,,143000,,77,,82,,82,,0.00,,67,,97,,66,,0.20,,
08/29/2003,578.34,,9512,,--,,143000,,59,,83,,83,,0.00,,63,,92,,102,,0.22,,
08/30/2003,578.49,,9565,,53,,143000,,45,,75,,75,,0.00,,70,,100,,99,,0.30,,
08/31/2003,578.62,,9611,,46,,143000,,43,,70,,70,,0.00,,74,,100,,100,,0.30,,
09/01/2003,578.76,,9661,,50,,140700,,43,,72,,72,,0.00,,74,,103,,108,,0.32,,
09/02/2003,578.91,,9715,,54,,138300,,41,,73,,73,,0.00,,76,,104,,140,,0.36,,
09/03/2003,579.06,,9769,,54,,136000,,36,,69,,69,,0.00,,79,,108,,95,,0.41,,
09/04/2003,579.36,,9878,,109,,133700,,--,,--,,97,,0.00,,74,,102,,--,,--,,
09/05/2003,579.61,,9969,,91,,131400,,36,,86,,86,,0.00,,71,,100,,65,,0.29,,
09/06/2003,579.82,,10046,,77,,129000,,36,,78,,78,,0.00,,66,,97,,61,,0.24,,
09/07/2003,579.98,,10105,,59,,126700,,35,,67,,67,,0.00,,64,,94,,48,,0.20,,
09/08/2003,580.16,,10172,,67,,124400,,36,,72,,72,,0.00,,62,,85,,37,,0.16,,
09/09/2003,580.32,,10231,,59,,122000,,36,,68,,68,,0.00,,61,,84,,38,,0.18,,
09/10/2003,580.48,,10291,,60,,119700,,36,,69,,69,,0.00,,60,,85,,49,,0.19,,
09/11/2003,580.62,,10344,,53,,117400,,34,,65,,65,,0.00,,65,,96,,54,,0.24,,
09/12/2003,580.74,,10389,,45,,115100,,37,,64,,64,,0.00,,70,,96,,60,,0.26,,
09/13/2003,580.84,,10427,,38,,112700,,37,,60,,60,,0.00,,71,,99,,58,,0.27,,
09/14/2003,580.93,,10462,,35,,110400,,37,,60,,60,,0.00,,72,,101,,58,,0.32,,
09/15/2003,580.68,,10367,,-95,,108100,,90,,47,,47,,0.00,,72,,100,,46,,0.30,,
09/16/2003,579.96,,10098,,-269,,105800,,172,,40,,40,,0.00,,64,,91,,41,,0.24,,
09/17/2003,579.19,,9816,,-282,,103400,,180,,39,,39,,0.00,,57,,85,,42,,0.17,,
09/18/2003,578.40,,9533,,-283,,101100,,179,,39,,39,,0.00,,62,,91,,62,,0.19,,
09/19/2003,577.59,,9250,,-283,,98800,,179,,39,,39,,0.00,,65,,94,,62,,0.20,,
09/20/2003,576.76,,8967,,-283,,96400,,176,,36,,36,,0.00,,67,,96,,59,,0.22,,
09/21/2003,575.89,,8678,,-289,,94100,,173,,31,,31,,0.00,,67,,99,,69,,0.26,,
09/22/2003,574.99,,8386,,-292,,91800,,171,,28,,28,,0.00,,71,,102,,70,,0.31,,
09/23/2003,574.00,,8074,,-312,,89500,,176,,22,,22,,0.00,,71,,102,,62,,0.30,,
09/24/2003,572.92,,7744,,-330,,87100,,180,,16,,16,,0.00,,66,,91,,41,,0.17,,
09/25/2003,571.78,,7407,,-337,,84800,,182,,14,,14,,0.00,,62,,88,,49,,0.16,,
09/26/2003,570.54,,7053,,-354,,82500,,188,,11,,11,,0.00,,65,,90,,58,,0.22,,
09/27/2003,569.28,,6706,,-347,,80100,,186,,14,,14,,0.00,,66,,93,,60,,0.24,,
09/28/2003,567.98,,6362,,-344,,77800,,183,,12,,12,,0.00,,68,,95,,52,,0.25,,
09/29/2003,567.26,,6176,,-186,,75500,,125,,32,,32,,0.00,,63,,87,,39,,0.14,,
09/30/2003,567.07,,6128,,-48,,73200,,64,,42,,42,,0.00,,67,,90,,52,,0.19,,
10/01/2003,567.04,,6121,,-7,,70800,,42,,40,,40,,0.00,,64,,87,,37,,0.18,,
10/02/2003,567.05,,6123,,2,,68500,,35,,38,,38,,0.00,,60,,82,,45,,0.16,,
10/03/2003,567.07,,6128,,5,,66200,,34,,38,,38,,0.00,,62,,83,,46,,0.17,,
10/04/2003,567.09,,6133,,5,,63900,,34,,38,,38,,0.00,,63,,87,,54,,0.19,,
10/05/2003,567.15,,6148,,15,,61500,,34,,43,,43,,0.00,,64,,85,,44,,0.17,,
10/06/2003,567.19,,6159,,11,,59200,,34,,41,,41,,0.00,,65,,87,,51,,0.19,,
10/07/2003,567.23,,6169,,10,,56900,,34,,41,,41,,0.00,,65,,89,,53,,0.20,,
10/08/2003,567.25,,6174,,5,,54500,,33,,37,,37,,0.00,,66,,89,,53,,0.20,,
10/09/2003,567.27,,6179,,5,,52200,,34,,38,,38,,0.00,,61,,86,,23,,0.18,,
10/10/2003,567.31,,6189,,10,,49900,,34,,40,,40,,0.00,,53,,74,,44,,0.12,,
10/11/2003,567.34,,6197,,8,,47600,,34,,39,,39,,0.00,,55,,81,,56,,0.16,,
10/12/2003,567.35,,6199,,2,,45200,,34,,37,,37,,0.00,,58,,84,,53,,0.18,,
10/13/2003,567.33,,6194,,-5,,42900,,43,,42,,42,,0.00,,59,,84,,58,,0.19,,
10/14/2003,567.06,,6126,,-68,,40600,,59,,27,,27,,0.00,,57,,86,,58,,0.21,,
10/15/2003,566.75,,6048,,-78,,38200,,65,,28,,28,,0.00,,59,,85,,56,,0.18,,
10/16/2003,566.43,,5968,,-80,,35900,,65,,26,,26,,0.00,,58,,83,,51,,0.18,,
10/17/2003,566.25,,5923,,-45,,33600,,57,,36,,36,,0.00,,57,,86,,68,,0.22,,
10/18/2003,566.13,,5893,,-30,,31300,,46,,33,,33,,0.00,,60,,93,,65,,0.26,,
10/19/2003,566.08,,5881,,-12,,28900,,41,,37,,37,,0.00,,59,,86,,15,,0.22,,
10/20/2003,566.09,,5884,,3,,26600,,34,,38,,38,,0.00,,60,,90,,72,,0.28,,
10/21/2003,566.10,,5886,,2,,24300,,35,,39,,39,,0.00,,63,,93,,68,,0.29,,
10/22/2003,566.09,,5884,,-2,,22000,,37,,39,,39,,0.00,,62,,91,,66,,0.36,,
10/23/2003,565.89,,5835,,-49,,19600,,50,,27,,27,,0.00,,60,,80,,41,,0.15,,
10/24/2003,565.71,,5791,,-44,,17300,,52,,32,,32,,0.00,,58,,87,,55,,0.19,,
10/25/2003,565.55,,5752,,-39,,15000,,50,,32,,32,,0.00,,58,,88,,69,,0.23,,
10/26/2003,565.38,,5711,,-41,,12600,,50,,32,,32,,0.00,,61,,88,,66,,0.26,,
10/27/2003,565.25,,5680,,-31,,10300,,46,,33,,33,,0.00,,61,,89,,62,,0.28,,
10/28/2003,565.20,,5668,,-12,,8000,,40,,36,,36,,0.00,,62,,90,,65,,0.26,,
10/29/2003,565.17,,5660,,-8,,8000,,32,,30,,30,,0.00,,62,,88,,51,,0.26,,
10/30/2003,565.17,,5660,,0,,8000,,36,,37,,37,,0.00,,45,,65,,35,,0.13,,
10/31/2003,565.16,,5658,,-2,,8000,,36,,35,,35,,0.08,,45,,60,,38,,0.04,,
11/01/2003,565.19,,5665,,7,,8000,,37,,40,,40,,0.00,,48,,59,,43,,0.02,,
11/02/2003,565.28,,5687,,22,,8000,,35,,46,,46,,0.05,,42,,62,,33,,0.03,,
11/03/2003,565.49,,5737,,50,,8000,,31,,56,,56,,0.09,,45,,60,,34,,0.01,,
11/04/2003,565.81,,5815,,78,,8000,,26,,67,,67,,0.00,,41,,60,,43,,0.15,,
11/05/2003,566.12,,5891,,76,,8000,,24,,64,,64,,0.00,,43,,63,,506152,,0.13,,
11/06/2003,566.48,,5980,,89,,8000,,19,,64,,64,,0.00,,48,,68,,-496064,,0.04,,
11/07/2003,566.88,,6080,,100,,8000,,13,,64,,64,,0.00,,51,,72,,66,,0.06,,
11/08/2003,567.29,,6184,,104,,8000,,13,,65,,65,,0.28,,58,,69,,56,,0.02,,
11/09/2003,567.99,,6364,,180,,8000,,13,,104,,104,,0.16,,52,,60,,84,,0.03,,
11/10/2003,569.25,,6698,,334,,8000,,13,,182,,182,,0.00,,50,,67,,44,,0.05,,
11/11/2003,569.94,,6886,,188,,8000,,14,,109,,109,,0.00,,47,,65,,45,,0.04,,
11/12/2003,570.47,,7033,,147,,8000,,14,,88,,88,,0.13,,52,,56,,43,,0.02,,
11/13/2003,571.12,,7217,,184,,8000,,14,,107,,107,,0.00,,52,,69,,84,,0.06,,
11/14/2003,571.75,,7398,,181,,8000,,12,,104,,104,,0.01,,48,,65,,44,,0.05,,
11/15/2003,572.30,,7559,,161,,8000,,14,,95,,95,,0.19,,51,,54,,29,,0.01,,
11/16/2003,572.92,,7744,,185,,8000,,14,,107,,107,,0.00,,49,,59,,36,,0.04,,
11/17/2003,573.45,,7905,,161,,8000,,12,,93,,93,,0.00,,48,,61,,23,,0.06,,
11/18/2003,573.97,,8065,,160,,8000,,9,,91,,91,,0.00,,51,,68,,46,,0.11,,
11/19/2003,574.48,,8224,,159,,8000,,9,,90,,90,,0.00,,47,,71,,59,,0.09,,
11/20/2003,574.97,,8380,,156,,8000,,9,,89,,89,,0.00,,47,,70,,56,,0.12,,
11/21/2003,575.42,,8524,,144,,8000,,9,,82,,82,,0.00,,40,,53,,31,,0.08,,
11/22/2003,575.83,,8658,,134,,8000,,10,,78,,78,,0.00,,33,,55,,42,,0.06,,
11/23/2003,576.20,,8780,,122,,8000,,10,,72,,72,,0.00,,34,,59,,52,,0.07,,
11/24/2003,576.56,,8900,,120,,8000,,10,,71,,71,,0.00,,39,,57,,39,,0.07,,
11/25/2003,576.93,,9025,,125,,8000,,10,,75,,75,,0.00,,37,,56,,49,,0.10,,
11/26/2003,577.26,,9137,,112,,8000,,10,,68,,68,,0.00,,37,,56,,50,,0.10,,
11/27/2003,577.58,,9247,,110,,8000,,10,,68,,68,,0.00,,37,,64,,57,,0.13,,
11/28/2003,577.91,,9361,,114,,8000,,10,,69,,69,,0.00,,47,,67,,51,,0.07,,
11/29/2003,578.23,,9473,,112,,8000,,10,,68,,68,,0.00,,46,,66,,70,,0.09,,
11/30/2003,578.55,,9586,,113,,8000,,11,,69,,69,,0.00,,47,,60,,58,,0.09,,
12/01/2003,578.87,,9701,,115,,8000,,11,,70,,70,,0.00,,47,,70,,63,,0.12,,
12/02/2003,579.16,,9805,,--,,8000,,12,,66,,66,,0.00,,46,,68,,52,,0.13,,
12/03/2003,579.45,,9910,,105,,8000,,13,,67,,67,,0.00,,44,,60,,49,,0.10,,
12/04/2003,579.73,,10013,,103,,8000,,15,,68,,68,,0.00,,41,,64,,--,,0.11,,
12/05/2003,580.03,,10124,,111,,8000,,13,,71,,71,,0.29,,51,,63,,63,,0.13,,
12/06/2003,580.70,,10374,,250,,8000,,14,,140,,140,,0.12,,54,,63,,39,,0.01,,
12/07/2003,581.59,,10715,,341,,8000,,13,,185,,185,,0.21,,48,,58,,40,,0.01,,
12/08/2003,582.58,,11105,,390,,8000,,13,,210,,210,,0.00,,41,,55,,28,,0.06,,
12/09/2003,583.18,,11346,,241,,8000,,13,,136,,136,,0.02,,39,,65,,53,,0.05,,
12/10/2003,583.71,,11563,,217,,8000,,13,,123,,123,,0.36,,48,,61,,40,,0.01,,
12/11/2003,584.35,,11829,,266,,8000,,13,,148,,148,,0.18,,41,,54,,45,,0.04,,
12/12/2003,584.89,,12057,,228,,8000,,11,,128,,128,,0.02,,37,,52,,52,,0.08,,
12/13/2003,585.39,,12272,,215,,8000,,10,,118,,118,,0.00,,43,,62,,46,,0.01,,
12/14/2003,586.00,,12537,,265,,8000,,10,,146,,146,,0.45,,42,,55,,66,,0.10,,
12/15/2003,585.17,,12177,,-360,,8000,,285,,104,,104,,0.00,,39,,57,,65,,0.05,,
12/16/2003,583.38,,11427,,-750,,8000,,492,,114,,114,,0.00,,38,,60,,56,,0.02,,
12/17/2003,581.49,,10676,,-751,,8000,,490,,112,,112,,0.00,,37,,58,,48,,0.05,,
12/18/2003,579.60,,9965,,-711,,8000,,475,,117,,117,,0.00,,41,,64,,62,,0.07,,
12/19/2003,577.83,,9333,,-632,,8000,,439,,121,,121,,0.00,,46,,69,,71,,0.05,,
12/20/2003,576.13,,8757,,-576,,8000,,413,,123,,123,,0.02,,52,,60,,45,,0.02,,
12/21/2003,574.65,,8278,,-479,,8000,,--,,--,,165,,--,,--,,--,,--,,--,,
12/22/2003,574.47,,8221,,-57,,8000,,216,,187,,187,,0.00,,45,,56,,52,,0.03,,
12/23/2003,575.39,,8515,,294,,8000,,8,,157,,157,,0.13,,49,,66,,89,,0.04,,
12/24/2003,576.74,,8960,,445,,--,,8,,232,,232,,0.41,,51,,57,,73,,0.01,,
12/25/2003,584.55,,11913,,2953,,3200,,--,,--,,1499,,1.16,,41,,55,,--,,--,,
12/26/2003,587.05,,13005,,1092,,2000,,11,,562,,562,,0.05,,38,,51,,78,,0.02,,
12/27/2003,588.41,,13632,,627,,1300,,--,,--,,329,,--,,--,,--,,--,,--,,
12/28/2003,589.48,,14141,,509,,1300,,--,,--,,269,,0.00,,34,,54,,--,,--,,
12/29/2003,590.47,,14626,,485,,1000,,11,,257,,257,,0.00,,42,,58,,66,,0.08,,
12/30/2003,591.45,,15118,,492,,1000,,10,,259,,259,,0.00,,48,,61,,76,,0.05,,
12/31/2003,592.36,,15586,,468,,1000,,--,,--,,257,,0.00,,45,,56,,--,,--,,
01/01/2004,593.31,,16087,,501,,1000,,32,,285,,286,,0.79,,44,,55,,97,,0.03,,
01/02/2004,594.66,,16820,,733,,1000,,59,,429,,429,,0.21,,44,,57,,54,,0.01,,
01/03/2004,595.61,,17351,,531,,1000,,92,,361,,361,,0.00,,35,,51,,29,,0.07,,
01/04/2004,596.16,,17664,,313,,1000,,92,,251,,251,,0.00,,35,,50,,29,,0.05,,
01/05/2004,596.67,,17958,,294,,1000,,92,,241,,241,,0.00,,36,,53,,46,,0.06,,
01/06/2004,595.35,,17204,,-754,,1000,,553,,174,,174,,0.08,,39,,51,,48,,0.05,,
01/07/2004,592.75,,15790,,-1414,,1000,,941,,228,,228,,0.00,,46,,59,,51,,0.02,,
01/08/2004,589.86,,14326,,-1464,,1000,,950,,214,,214,,0.00,,46,,73,,62,,0.10,,
01/09/2004,587.43,,13178,,--,,1000,,948,,371,,233,e,0.00,,49,,65,,76,,0.09,,
01/10/2004,583.50,,11477,,-1701,,1000,,951,,95,,233,e,0.00,,44,,67,,58,,0.08,,
01/11/2004,579.80,,10039,,-1438,,1000,,939,,214,,214,,0.00,,38,,46,,41,,0.02,,
01/12/2004,577.29,,9147,,-892,,1000,,--,,--,,250,e,0.00,,37,,56,,--,,--,,
01/13/2004,575.20,,8453,,-979,,1000,,378,,318,,250,e,0.00,,44,,52,,35,,0.02,,
01/14/2004,576.79,,8977,,-276,,1000,,8,,273,,273,,0.00,,40,,47,,29,,0.04,,
01/15/2004,578.23,,9473,,-3201,,1000,,9,,259,,259,,0.00,,42,,46,,19,,0.00,,
01/16/2004,579.55,,9947,,-3697,,1000,,9,,249,,249,,0.00,,45,,49,,26,,0.04,,
01/17/2004,580.76,,10397,r,-4171,,1000,,8,,-2095,,239,e,0.00,,45,,51,,42,,0.04,,
01/18/2004,581.88,,10828,,0,,1000,,11,,229,,229,,0.00,,42,,52,,36,,0.05,,
01/19/2004,582.92,,11241,,-5052,,1000,,11,,-2536,,229,e,0.02,,46,,48,,--,,0.00,,
01/20/2004,583.87,,11629,,0,,1000,,--,,--,,208,,0.00,,45,,50,,--,,0.00,,
01/21/2004,584.77,,12006,,0,,1000,,14,,204,,204,,0.00,,38,,56,,29,,0.05,,
01/22/2004,585.59,,12358,,-6232,,1000,,14,,191,,191,,0.00,,37,,57,,55,,0.05,,
01/23/2004,586.49,,12754,,-6584,,5300,,12,,212,,212,,0.00,,36,,58,,62,,0.06,,
01/24/2004,587.22,,13082,,-6980,,8000,,8,,174,,174,,0.05,,39,,53,,42,,0.03,,
01/25/2004,587.99,,13436,,-7308,,8000,,8,,187,,187,,0.00,,41,,52,,20,,0.03,,
01/26/2004,588.70,,13768,,-7662,,8000,,8,,176,,176,,0.00,,39,,55,,16,,0.04,,
01/27/2004,589.42,,14112,,-7994,,8000,,9,,184,,184,,0.10,,44,,58,,43,,0.08,,
01/28/2004,590.10,,14443,,-8338,,8000,,8,,176,,176,,0.00,,45,,52,,27,,0.06,,
01/29/2004,590.78,,14780,,272,,8000,,6,,178,,178,,0.00,,47,,58,,21,,0.08,,
01/30/2004,591.45,,15118,,338,,8000,,7,,178,,178,,0.10,,49,,57,,30,,0.03,,
01/31/2004,592.13,,15467,,--,,1000,,7,,184,,184,,0.00,,42,,49,,30,,0.02,,
02/01/2004,592.78,,15806,,339,,1000,,7,,180,,180,,0.02,,38,,57,,36,,0.10,,
02/02/2004,593.48,,16178,,372,,1000,,7,,194,,194,,0.65,,43,,55,,96,,0.01,,
02/03/2004,594.50,,16732,,554,,8000,,7,,287,,287,,0.02,,42,,54,,43,,0.01,,
02/04/2004,595.26,,17154,,422,,8000,,7,,220,,220,,0.00,,42,,56,,41,,0.03,,
02/05/2004,595.97,,17555,,401,,8000,,6,,210,,210,,0.00,,41,,59,,42,,0.08,,
02/06/2004,596.61,,17923,,368,,8000,,6,,194,,194,,0.00,,40,,64,,49,,0.13,,
02/07/2004,597.29,,18321,,398,,8000,,6,,208,,208,,0.00,,45,,52,,89,,0.05,,
02/08/2004,597.93,,18701,,380,,8000,,6,,200,,200,,0.00,,43,,59,,4,,0.11,,
02/09/2004,598.54,,19068,,367,,8000,,7,,194,,194,,0.00,,39,,60,,49,,0.12,,
02/10/2004,599.13,,19429,,361,,--,,5,,189,,189,,0.00,,40,,62,,50,,0.10,,
02/11/2004,599.70,,19782,,353,,8000,,5,,186,,186,,0.00,,40,,65,,53,,0.14,,
02/12/2004,600.26,,20133,,351,,8000,,5,,185,,185,,0.00,,41,,69,,57,,0.15,,
02/13/2004,600.81,,20483,,--,,--,,5,,183,,183,,0.00,,41,,65,,59,,0.07,,
02/14/2004,601.35,,20831,,348,,--,,5,,183,,183,,0.00,,43,,66,,115,,0.12,,
02/15/2004,601.87,,21170,,339,,--,,4,,175,,178,,0.02,,53,,67,,53,,0.01,,
02/16/2004,602.40,,21519,,349,,--,,4,,180,,180,,0.02,,51,,54,,68,,0.01,,
02/17/2004,603.11,,21994,,475,,8000,,7,,249,,249,,0.00,,51,,66,,50,,0.14,,
02/18/2004,603.81,,22469,,--,,8000,,6,,246,,246,,0.19,,47,,60,,52,,0.02,,
02/19/2004,604.79,,23147,,678,,8000,,7,,350,,350,,0.02,,47,,56,,26,,0.04,,
02/20/2004,605.53,,23668,,521,,8000,,6,,269,,269,,0.11,,48,,54,,30,,0.01,,
02/21/2004,606.23,,24169,,501,,8000,,6,,258,,258,,0.50,,46,,59,,28,,0.01,,
