Date,RESELE , ,,STORAGE , ,,RESCHG , ,,TOCSTO , ,,ABVTOC , ,,OUTFLOW , ,,INFLOW , ,,EVAP , ,,FNF , ,,RIVREL , ,,PPTINC , ,,SPILL , ,,
 ,FEET, ,AF, ,AF, ,AF, ,AF, ,CFS, ,CFS, ,CFS, ,CFS, ,CFS, ,INCHES, ,CFS, ,
06/07/2003,578.91,,525007,,148,,453800,,7554,,7694,,65,,9401,,254,,0.00,,976,,
06/08/2003,578.75,,524220,,-787,,464900,,7457,,7100,,40,,9057,,254,,0.00,,880,,
06/09/2003,578.54,,523186,,-1034,,475300,,7176,,6714,,59,,8465,,253,,0.00,,602,,
06/10/2003,578.14,,521217,,-1969,,485000,,6849,,5923,,67,,7838,,253,,0.00,,337,,
06/11/2003,577.64,,518766,,-2451,,493700,,6313,,5136,,59,,7116,,253,,0.00,,9,,
06/12/2003,576.96,,515439,,-3327,,507900,,5872,,4239,,44,,6465,,253,,0.00,,0,,
06/13/2003,576.66,,513979,,-1460,,515300,,4978,,4315,,73,,6015,,253,,0.00,,0,,
06/14/2003,576.60,,513687,,-292,,520500,,4472,,4383,,58,,5740,,253,,0.00,,0,,
06/15/2003,576.60,,513687,,0,,520500,,4444,,4496,,52,,5864,,253,,0.00,,0,,
06/16/2003,576.55,,513444,,-243,,520500,,4471,,4403,,55,,5994,,253,,0.00,,0,,
06/17/2003,576.36,,512519,,-925,,520500,,4670,,4264,,60,,5362,,253,,0.00,,0,,
06/18/2003,576.07,,511108,,-1411,,520500,,4877,,4235,,69,,5345,,252,,0.00,,0,,
06/19/2003,575.60,,508832,,-2276,,520500,,4976,,3900,,71,,4899,,252,,0.00,,0,,
06/20/2003,575.15,,506655,,-2177,,520500,,4655,,3620,,63,,4283,,252,,0.00,,0,,
06/21/2003,574.85,,505207,,-1448,,520500,,4213,,3538,,55,,3694,,251,,0.00,,0,,
06/22/2003,574.51,,503572,,-1635,,520500,,4199,,3422,,47,,3377,,251,,0.00,,0,,
06/23/2003,573.93,,500783,,-2789,,520500,,4451,,3087,,42,,3397,,251,,0.00,,0,,
06/24/2003,573.57,,499061,,-1722,,520500,,4503,,3688,,53,,2518,,251,,0.00,,0,,
06/25/2003,572.76,,495193,,-3868,,520500,,4558,,2656,,48,,2328,,251,,0.00,,0,,
06/26/2003,572.05,,491817,,-3376,,520500,,4586,,2961,,77,,2453,,251,,0.00,,0,,
06/27/2003,571.62,,489782,,-2035,,520500,,4317,,3360,,69,,2593,,251,,0.00,,0,,
06/28/2003,571.19,,487749,,-2033,,520500,,4067,,3134,,92,,2691,,250,,0.00,,0,,
06/29/2003,570.64,,485159,,-2590,,520500,,4078,,2845,,73,,3814,,250,,0.00,,0,,
06/30/2003,570.24,,483279,,-1880,,520500,,4257,,3384,,75,,2985,,249,,0.00,,0,,
07/01/2003,569.49,,479759,,-3520,,520500,,4718,,3005,,62,,1942,,249,,0.00,,0,,
07/02/2003,568.67,,475922,,-3837,,520500,,5003,,3132,,63,,1824,,249,,0.00,,0,,
07/03/2003,567.81,,471917,,-4005,,520500,,4841,,2882,,60,,1908,,249,,0.00,,0,,
07/04/2003,566.87,,467563,,-4354,,520500,,4531,,2405,,69,,1821,,249,,0.00,,0,,
07/05/2003,565.88,,463004,,-4559,,520500,,4266,,2029,,61,,1593,,247,,0.00,,0,,
07/06/2003,565.14,,459615,,-3389,,520500,,4312,,2674,,71,,1815,,247,,0.00,,0,,
07/07/2003,564.34,,455969,,-3646,,520500,,4409,,2636,,65,,1648,,247,,0.00,,0,,
07/08/2003,563.38,,451616,,-4353,,520500,,4593,,2468,,70,,1641,,246,,0.00,,0,,
07/09/2003,562.31,,446792,,-4824,,520500,,4923,,2552,,61,,1537,,246,,0.00,,0,,
07/10/2003,561.15,,441599,,-5193,,520500,,5019,,2460,,59,,1419,,245,,0.00,,0,,
07/11/2003,560.12,,437018,,-4581,,520500,,4868,,2634,,76,,1647,,246,,0.00,,0,,
07/12/2003,558.66,,430563,,-6455,,520500,,4656,,1502,,100,,1273,e,245,,0.00,,0,,
07/13/2003,557.78,,426698,,-3865,,520500,,4639,,2759,,69,,1273,e,245,,0.00,,0,,
07/14/2003,556.70,,421985,,-4713,,520500,,4753,,2433,,56,,1250,,244,,0.00,,0,,
07/15/2003,555.70,,417649,,-4336,,520500,,4745,,2614,,55,,1003,,244,,0.00,,0,,
07/16/2003,554.60,,412911,,-4738,,501800,,4866,,2548,,71,,1341,,247,,0.00,,0,,
07/17/2003,553.57,,408504,,-4407,,494100,,4899,,2738,,61,,1070,,249,,0.00,,0,,
07/18/2003,552.59,,404337,,-4167,,486600,,4664,,2638,,75,,1295,,254,,0.00,,0,,
07/19/2003,551.44,,399480,,-4857,,478800,,4426,,2040,,63,,1004,,257,,0.00,,0,,
07/20/2003,550.46,,395370,,-4110,,471400,,4442,,2427,,57,,1398,,256,,0.00,,0,,
07/21/2003,549.30,,390527,,-4843,,463600,,4538,,2154,,58,,1010,,257,,0.00,,0,,
07/22/2003,548.29,,386335,,-4192,,461500,,4513,,2467,,67,,1198,,256,,0.00,,0,,
07/23/2003,546.97,,380895,,-5440,,459300,,4665,,1992,,70,,1289,,256,,0.00,,0,,
07/24/2003,545.61,,375345,,-5550,,453600,,4720,,1959,,37,,1207,,256,,0.00,,0,,
07/25/2003,544.60,,371253,,-4092,,444500,,4421,,2421,,63,,1624,,254,,0.00,,0,,
07/26/2003,543.45,,366627,,-4626,,435500,,4114,,1866,,84,,1339,,253,,0.00,,0,,
07/27/2003,542.23,,361757,,-4870,,426400,,4156,,1760,,59,,1327,,253,,0.00,,0,,
07/28/2003,540.74,,355863,,-5894,,417300,,4259,,1343,,56,,1296,,252,,0.00,,0,,
07/29/2003,539.73,,351897,,-3966,,408300,,4137,,2190,,52,,1504,,250,,0.00,,0,,
07/30/2003,538.70,,347867,,-4030,,399200,,4120,,2140,,52,,1181,,250,,0.00,,0,,
07/31/2003,537.94,,344909,,-2958,,520500,,4177,,2744,,58,,2344,,250,,0.00,,0,,
08/01/2003,536.91,,340928,,-3981,,520500,,3871,,1893,,29,,2021,,251,,0.00,,0,,
08/02/2003,535.94,,337203,,-3725,,520500,,3555,,1708,,31,,1244,e,251,,0.00,,0,,
08/03/2003,534.95,,333429,,-3774,,520500,,3507,,1637,,33,,1245,e,251,,0.00,,0,,
08/04/2003,534.15,,330398,,-3031,,520500,,3630,,2136,,34,,1013,e,251,,0.00,,0,,
08/05/2003,533.11,,326482,,-3916,,520500,,3768,,1837,,43,,764,e,251,,0.00,,0,,
08/06/2003,532.16,,322930,,-3552,,520500,,3813,,2062,,40,,764,e,251,,0.00,,0,,
08/07/2003,531.11,,319031,,-3899,,520500,,3805,,1877,,38,,515,e,248,,0.00,,0,,
08/08/2003,530.16,,315529,,-3502,,520500,,3643,,1915,,38,,515,e,248,,0.00,,0,,
08/09/2003,529.37,,312625,,-2904,,520500,,3420,,1997,,41,,654,,248,,0.00,,0,,
08/10/2003,528.89,,310864,,-1761,,520500,,3417,,2570,,41,,525,,248,,0.00,,0,,
08/11/2003,527.89,,307217,,-3647,,520500,,3540,,1747,,46,,487,,221,,0.00,,0,,
08/12/2003,526.86,,303489,,-3728,,520500,,3760,,1927,,47,,550,,200,,0.00,,0,,
08/13/2003,525.63,,299075,,-4414,,520500,,4198,,2019,,46,,481,e,199,,0.00,,0,,
08/14/2003,524.19,,293955,,-5120,,520500,,4268,,1724,,37,,481,e,199,,0.00,,0,,
08/15/2003,522.91,,289449,,-4506,,520500,,3989,,1771,,54,,409,,197,,0.00,,0,,
08/16/2003,521.86,,285786,,-3663,,520500,,3525,,1720,,42,,377,e,197,,0.00,,0,,
08/17/2003,521.14,,283290,,-2496,,520500,,3011,,1800,,47,,377,e,197,,0.00,,0,,
08/18/2003,520.44,,280878,,-2412,,520500,,2946,,1768,,38,,449,,200,,0.00,,0,,
08/19/2003,519.71,,278371,,-2507,,520500,,3180,,1964,,48,,527,,200,,0.00,,0,,
08/20/2003,518.79,,275227,,-3144,,520500,,3378,,1832,,39,,583,e,199,,0.00,,0,,
08/21/2003,517.87,,272105,,-3122,,--,,3246,,1718,,46,,584,e,199,,0.00,,0,,
08/22/2003,517.21,,269879,,-2226,,520500,,2909,,1848,,61,,819,,199,,0.00,,0,,
08/23/2003,516.83,,268602,,-1277,,520500,,2580,,1972,,36,,1362,,199,,0.00,,0,,
08/24/2003,516.71,,268201,,-401,,520500,,2544,,2372,,30,,757,e,199,,0.00,,0,,
08/25/2003,516.25,,266662,,-1539,,520500,,2713,,1976,,39,,758,e,221,,0.01,,0,,
08/26/2003,515.65,,264663,,-1999,,520500,,2914,,1950,,44,,201,e,249,,0.00,,0,,
08/27/2003,515.00,,262505,,-2158,,520500,,2969,,1922,,41,,201,e,247,,0.00,,0,,
08/28/2003,514.25,,260034,,-2471,,520500,,2967,,1770,,49,,233,,247,,0.00,,0,,
08/29/2003,513.60,,257902,,-2132,,520500,,2787,,1751,,39,,463,,247,,0.00,,0,,
08/30/2003,512.52,,254384,,-3518,,520500,,2541,,796,,29,,267,,247,,0.00,,0,,
08/31/2003,511.93,,252472,,-1912,,520500,,2431,,1502,,35,,245,,245,,0.00,,0,,
09/01/2003,511.20,,250122,,-2350,,520500,,2570,,1419,,34,,272,,245,,0.00,,0,,
09/02/2003,510.64,,248329,,-1793,,520500,,2638,,1771,,37,,153,,245,,0.00,,0,,
09/03/2003,509.84,,245777,,-2552,,520500,,2644,,1397,,40,,346,,248,,0.00,,0,,
09/04/2003,509.00,,243108,,-2669,,520500,,2615,,1308,,39,,521,,250,,0.00,,0,,
09/05/2003,508.36,,241091,,-2017,,520500,,2322,,1333,,28,,229,,250,,0.00,,0,,
09/06/2003,507.81,,239362,,-1729,,520500,,1933,,1094,,33,,269,,250,,0.00,,0,,
09/07/2003,507.39,,238049,,-1313,,520500,,1897,,1267,,32,,204,e,249,,0.00,,0,,
09/08/2003,506.60,,235590,,-2459,,520500,,2101,,892,,31,,205,e,247,,0.00,,0,,
09/09/2003,506.03,,233822,,-1768,,520500,,2161,,1295,,25,,274,,247,,0.00,,0,,
09/10/2003,505.60,,232498,,-1324,,520500,,2144,,1509,,33,,222,,247,,0.00,,0,,
09/11/2003,505.15,,231114,,-1384,,520500,,2074,,1399,,23,,301,,247,,0.00,,0,,
09/12/2003,504.67,,229645,,-1469,,520500,,1860,,1150,,31,,177,,246,,0.00,,0,,
09/13/2003,504.03,,227693,,-1952,,520500,,1612,,659,,31,,134,,246,,0.00,,0,,
09/14/2003,503.76,,226875,,-818,,520500,,1678,,1294,,28,,151,e,246,,0.00,,0,,
09/15/2003,503.30,,225482,,-1393,,520500,,1882,,1211,,31,,152,e,246,,0.00,,0,,
09/16/2003,502.55,,223224,,-2258,,520500,,1999,,889,,28,,151,,246,,0.00,,0,,
09/17/2003,502.01,,221603,,-1621,,520500,,1938,,1154,,33,,49,e,245,,0.00,,0,,
09/18/2003,501.62,,220442,,-1161,,520500,,1797,,1238,,26,,49,e,235,,0.00,,0,,
09/19/2003,501.37,,219697,,-745,,520500,,1643,,1295,,28,,141,e,221,,0.00,,0,,
09/20/2003,501.30,,219489,,-208,,520500,,1537,,1462,,30,,141,e,221,,0.00,,0,,
09/21/2003,501.26,,219370,,-119,,520500,,1566,,1536,,30,,144,,221,,0.00,,0,,
09/22/2003,500.98,,218537,,-833,,520500,,1684,,1291,,27,,378,,221,,0.00,,0,,
09/23/2003,500.69,,217681,,-856,,520500,,1791,,1390,,31,,163,,221,,0.00,,0,,
09/24/2003,500.56,,217298,,-383,,520500,,1820,,1654,,27,,96,,221,,0.00,,0,,
09/25/2003,500.17,,216147,,-1151,,520500,,1758,,1200,,22,,218,,221,,0.00,,0,,
09/26/2003,499.95,,215499,,-648,,520500,,1581,,1273,,19,,174,e,221,,0.00,,0,,
09/27/2003,500.10,,215940,,441,,520500,,1422,,1664,,20,,174,e,221,,0.00,,0,,
09/28/2003,499.94,,215469,,-471,,520500,,1440,,1226,,23,,165,,221,,0.00,,0,,
09/29/2003,499.97,,215557,,88,,520500,,1486,,1556,,26,,179,,221,,0.00,,0,,
09/30/2003,499.79,,215030,,-527,,520500,,1426,,1183,,23,,41,,220,,0.00,,0,,
10/01/2003,499.64,,214591,,-439,,515000,,1544,,1349,,26,,311,,220,,0.00,,0,,
10/02/2003,499.40,,213888,,-703,,509500,,1594,,1267,,27,,314,,220,,0.00,,0,,
10/03/2003,499.38,,213829,,-59,,504000,,1471,,1457,,16,,-52,,220,,0.00,,0,,
10/04/2003,499.30,,213595,,-234,,498600,,1310,,1208,,16,,282,,220,,0.00,,0,,
10/05/2003,498.71,,211874,,-1721,,493100,,1324,,475,,19,,-11,,219,,0.00,,0,,
10/06/2003,498.21,,210422,,-1452,,487600,,1363,,653,,22,,106,,219,,0.00,,0,,
10/07/2003,497.63,,208746,,-1676,,482100,,1551,,727,,21,,227,e,219,,0.00,,0,,
10/08/2003,496.80,,206361,,-2385,,476600,,1601,,418,,19,,227,e,218,,0.00,,0,,
10/09/2003,496.20,,204648,,-1713,,471100,,1554,,712,,22,,171,,217,,0.00,,0,,
10/10/2003,495.72,,203285,,-1363,,465700,,1424,,760,,23,,53,,218,,0.00,,0,,
10/11/2003,495.71,,203256,,-29,,460200,,1303,,1301,,13,,96,,218,,0.00,,0,,
10/12/2003,495.39,,202351,,-905,,454700,,1267,,831,,20,,158,,218,,0.00,,0,,
10/13/2003,495.20,,201813,,-538,,449200,,1366,,1114,,19,,-2,,218,,0.00,,0,,
10/14/2003,495.21,,201841,,28,,443700,,1420,,1457,,23,,171,,194,,0.00,,0,,
10/15/2003,494.96,,201135,,-706,,438200,,1430,,1089,,15,,144,,190,,0.00,,0,,
10/16/2003,494.82,,200742,,-393,,435500,,1475,,1297,,20,,221,,189,,0.00,,0,,
10/17/2003,495.05,,201389,,647,,435500,,1469,,1811,,16,,150,,189,,0.00,,0,,
10/18/2003,495.51,,202690,,1301,,435500,,1304,,1987,,27,,200,,190,,0.00,,0,,
10/19/2003,495.97,,203992,,1302,,435500,,1299,,1972,,17,,143,,190,,0.00,,0,,
10/20/2003,496.30,,204934,,942,,435500,,1423,,1912,,14,,164,,190,,0.00,,0,,
10/21/2003,496.60,,205790,,856,,435500,,1404,,1858,,22,,134,e,190,,0.00,,0,,
10/22/2003,497.01,,206961,,1171,,435500,,1280,,1886,,16,,134,e,190,,0.00,,0,,
10/23/2003,497.59,,208631,,1670,,435500,,1198,,2060,,20,,134,e,190,,0.00,,0,,
10/24/2003,498.35,,210828,,2197,,435500,,928,,2053,,17,,96,,192,,0.00,,0,,
10/25/2003,499.02,,212775,,1947,,435500,,792,,1802,,28,,116,e,192,,0.00,,0,,
10/26/2003,499.01,,212745,,-30,,435500,,792,,791,,14,,117,e,192,,0.00,,0,,
10/27/2003,498.96,,212600,,-145,,435500,,957,,903,,19,,168,,192,,0.00,,0,,
10/28/2003,498.91,,212455,,-145,,435500,,1078,,1025,,20,,112,,192,,0.00,,0,,
10/29/2003,498.75,,211990,,-465,,435500,,1118,,908,,24,,-8,,192,,0.00,,0,,
10/30/2003,498.48,,211206,,-784,,435500,,1148,,778,,25,,40,,192,,0.02,,0,,
10/31/2003,498.42,,211032,,-174,,435500,,919,,849,,18,,160,,171,,0.10,,0,,
11/01/2003,498.71,,211874,,842,,435500,,674,,1118,,19,,89,,161,,0.00,,0,,
11/02/2003,498.92,,212484,,610,,435500,,614,,934,,12,,62,,161,,0.15,,0,,
11/03/2003,499.22,,213360,,876,,435500,,560,,1009,,7,,375,e,149,,0.19,,0,,
11/04/2003,499.54,,214298,,938,,435500,,482,,960,,5,,375,e,130,,0.00,,0,,
11/05/2003,499.69,,214737,,439,,435500,,483,,717,,13,,91,,130,,0.00,,0,,
11/06/2003,499.85,,215206,,469,,435500,,395,,636,,5,,-117,,130,,0.20,,0,,
11/07/2003,499.74,,214883,,-323,,435500,,331,,202,,34,,314,e,130,,0.03,,0,,
11/08/2003,500.15,,216088,,1205,,435500,,333,,951,,10,,315,e,131,,0.35,,0,,
11/09/2003,500.35,,216678,,590,,435500,,333,,640,,10,,496,,131,,0.00,,0,,
11/10/2003,500.37,,216737,,59,,435500,,385,,431,,16,,289,,131,,0.00,,0,,
11/11/2003,500.27,,216442,,-295,,435500,,421,,295,,23,,415,,131,,0.00,,0,,
11/12/2003,500.24,,216353,,-89,,435500,,369,,332,,8,,172,,131,,0.05,,0,,
11/13/2003,500.25,,216383,,30,,435500,,331,,356,,10,,259,,131,,0.00,,0,,
11/14/2003,500.24,,216353,,-30,,435500,,331,,325,,9,,265,,131,,0.02,,0,,
11/15/2003,500.24,,216353,,0,,435500,,331,,344,,13,,328,,131,,0.11,,0,,
11/16/2003,500.22,,216294,,-59,,435500,,331,,306,,5,,207,,131,,0.01,,0,,
11/17/2003,500.20,,216235,,-59,,435500,,331,,304,,3,,315,,131,,0.01,,0,,
11/18/2003,500.18,,216176,,-59,,435500,,331,,303,,2,,308,,131,,0.00,,0,,
11/19/2003,500.16,,216117,,-59,,435500,,331,,309,,8,,205,,131,,0.00,,0,,
11/20/2003,500.19,,216206,,89,,435500,,331,,379,,3,,197,,131,,0.00,,0,,
11/21/2003,500.16,,216117,,-89,,435500,,333,,304,,16,,368,,133,,0.00,,0,,
11/22/2003,500.22,,216294,,177,,435500,,334,,434,,11,,129,,134,,0.00,,0,,
11/23/2003,500.20,,216235,,-59,,435500,,334,,312,,8,,103,,134,,0.00,,0,,
11/24/2003,500.17,,216147,,-88,,435500,,334,,300,,10,,272,,134,,0.00,,0,,
11/25/2003,500.15,,216088,,-59,,435500,,334,,305,,1,,105,,134,,0.00,,0,,
11/26/2003,500.14,,216058,,-30,,435500,,334,,322,,3,,158,e,134,,0.00,,0,,
11/27/2003,500.29,,216501,,443,,435500,,334,,562,,5,,159,e,134,,0.00,,0,,
11/28/2003,500.45,,216973,,472,,435500,,335,,583,,10,,168,e,134,,0.00,,0,,
11/29/2003,500.65,,217563,,590,,435500,,335,,642,,10,,168,e,134,,0.00,,0,,
11/30/2003,500.94,,218419,,856,,435500,,336,,776,,8,,217,,134,,0.00,,0,,
12/01/2003,501.20,,219191,,772,,435500,,337,,737,,11,,240,,134,,0.00,,0,,
12/02/2003,501.67,,220591,,1400,,435500,,338,,1060,,16,,169,,134,,0.00,,0,,
12/03/2003,501.81,,221007,,416,,435500,,339,,558,,9,,260,,134,,0.00,,0,,
12/04/2003,502.22,,222233,,1226,,435500,,339,,964,,7,,392,,134,,0.01,,0,,
12/05/2003,502.52,,223134,,901,,435500,,340,,796,,2,,463,,134,,0.09,,0,,
12/06/2003,502.91,,224304,,1170,,435500,,335,,926,,1,,636,,134,,0.23,,0,,
12/07/2003,503.26,,225361,,1057,,435500,,332,,867,,2,,1497,,134,,0.00,,0,,
12/08/2003,503.71,,226723,,1362,,435500,,318,,1011,,6,,574,,119,,0.00,,0,,
12/09/2003,503.95,,227450,,727,,435500,,309,,684,,8,,467,,109,,0.15,,0,,
12/10/2003,504.47,,229035,,1585,,435500,,310,,1116,,7,,824,,109,,0.26,,0,,
12/11/2003,504.94,,230469,,1434,,435500,,311,,1040,,6,,498,,109,,0.06,,0,,
12/12/2003,505.27,,231483,,1014,,435500,,311,,828,,6,,147,,108,,0.20,,0,,
12/13/2003,505.40,,231883,,400,,435500,,312,,521,,7,,426,,108,,0.09,,0,,
12/14/2003,505.77,,233021,,1138,,435500,,193,,777,,10,,976,,108,,0.31,,0,,
12/15/2003,506.37,,234876,,1855,,435500,,108,,1063,,20,,270,,108,,0.00,,0,,
12/16/2003,506.86,,236396,,1520,,435500,,109,,881,,6,,467,,109,,0.00,,0,,
12/17/2003,507.25,,237612,,1216,,435500,,230,,850,,7,,353,,109,,0.00,,0,,
12/18/2003,507.49,,238362,,750,,435500,,318,,701,,5,,646,,109,,0.00,,0,,
12/19/2003,507.65,,238862,,500,,435500,,319,,582,,11,,331,,110,,0.20,,0,,
12/20/2003,507.80,,239331,,469,,435500,,197,,433,,0,,709,,110,,0.00,,0,,
12/21/2003,508.13,,240366,,1035,,435500,,110,,634,,2,,776,,110,,0.00,,0,,
12/22/2003,508.45,,241374,,1008,,435500,,110,,626,,8,,483,,110,,0.00,,0,,
12/23/2003,508.77,,242383,,1009,,435500,,110,,626,,7,,739,,110,,0.06,,0,,
12/24/2003,509.38,,244315,,1932,,--,,110,,1090,,6,,2083,,110,,0.47,,0,,
12/25/2003,510.26,,247115,,2800,,435500,,110,,1525,,3,,2460,,110,,0.45,,0,,
12/26/2003,510.69,,248488,,1373,,435500,,110,,805,,3,,1291,,110,,0.00,,0,,
12/27/2003,511.07,,249703,,1215,,435500,,110,,730,,7,,804,,110,,0.00,,0,,
12/28/2003,511.37,,250669,,966,,435500,,110,,599,,2,,607,,110,,0.00,,0,,
12/29/2003,511.67,,251635,,966,,435500,,237,,730,,6,,1035,,110,,0.23,,0,,
12/30/2003,511.86,,252246,,611,,435500,,329,,646,,9,,939,,110,,0.00,,0,,
12/31/2003,512.15,,253184,,938,,435500,,330,,805,,2,,862,,111,,0.03,,0,,
01/01/2004,512.52,,254384,,1200,,435500,,331,,941,,5,,1884,,111,,0.86,,0,,
01/02/2004,513.27,,256824,,2440,,435500,,240,,1484,,14,,1615,,111,,0.36,,0,,
01/03/2004,513.86,,258752,,1928,,435500,,111,,1086,,3,,1230,,111,,0.00,,0,,
01/04/2004,514.37,,260429,,1677,,435500,,111,,961,,5,,865,,111,,0.00,,0,,
01/05/2004,514.80,,261846,,1417,,435500,,111,,828,,3,,730,,111,,0.00,,0,,
01/06/2004,515.53,,264265,,2419,,435500,,111,,1334,,3,,722,,111,,0.06,,0,,
01/07/2004,516.29,,266795,,2530,,435500,,112,,1394,,6,,777,,112,,0.00,,0,,
01/08/2004,517.60,,271194,,4399,,435500,,112,,2333,,3,,826,,112,,0.00,,0,,
01/09/2004,519.05,,276112,,4918,,435500,,113,,2598,,6,,817,,113,,0.00,,0,,
01/10/2004,519.95,,279193,,3081,,435500,,113,,1682,,16,,570,,113,,0.00,,0,,
01/11/2004,521.10,,283152,,3959,,435500,,113,,2128,,19,,876,,113,,0.02,,0,,
01/12/2004,521.67,,285127,,1975,,435500,,113,,1113,,4,,796,,113,,0.00,,0,,
01/13/2004,522.10,,286620,,1493,,435500,,113,,868,,2,,793,,113,,0.00,,0,,
01/14/2004,522.78,,288995,,2375,,435500,,113,,1311,,1,,744,,113,,0.02,,0,,
01/15/2004,523.54,,291663,,2668,,435500,,112,,1460,,3,,791,,112,,0.00,,0,,
01/16/2004,524.16,,293849,,2186,,435500,,225,,1328,,1,,656,,113,,0.00,,0,,
01/17/2004,524.67,,295656,,1807,,435500,,359,,1272,,2,,771,,113,,0.00,,0,,
01/18/2004,525.26,,297754,,2098,,435500,,216,,1275,,1,,707,,113,,0.00,,0,,
01/19/2004,525.98,,300325,,2571,,435500,,113,,1412,,3,,636,,113,,0.00,,0,,
01/20/2004,526.59,,302518,,2193,,435500,,280,,1388,,2,,610,,113,,0.00,,0,,
01/21/2004,527.05,,304174,,1656,,435500,,364,,1201,,2,,601,,113,,0.00,,0,,
01/22/2004,527.01,,304029,,-145,,435500,,364,,299,,8,,780,,113,,0.00,,0,,
01/23/2004,526.89,,303597,,-432,,435500,,364,,149,,3,,597,,113,,0.00,,0,,
01/24/2004,526.81,,303310,,-287,,435500,,364,,227,,8,,491,,113,,0.02,,0,,
01/25/2004,526.86,,303489,,179,,435500,,364,,455,,1,,745,,113,,0.00,,0,,
01/26/2004,527.36,,305297,,1808,,435500,,365,,1279,,2,,477,,113,,0.00,,0,,
01/27/2004,528.11,,308017,,2720,,435500,,366,,1741,,4,,621,,113,,0.13,,0,,
01/28/2004,528.74,,310316,,2299,,435500,,198,,1366,,9,,579,,113,,0.02,,0,,
01/29/2004,529.71,,313874,,3558,,435500,,114,,1912,,4,,519,,114,,0.00,,0,,
01/30/2004,530.55,,316966,,3092,,435500,,254,,1818,,5,,752,,114,,0.00,,0,,
01/31/2004,531.14,,319142,,2176,,435500,,374,,1479,,8,,629,,115,,0.00,,0,,
02/01/2004,531.71,,321256,,2114,,435500,,375,,1442,,1,,676,,115,,0.00,,0,,
02/02/2004,532.16,,322930,,1674,,435500,,376,,1222,,2,,1138,,115,,0.81,,0,,
02/03/2004,532.94,,325844,,2914,,435500,,377,,1862,,16,,804,,115,,0.05,,0,,
02/04/2004,533.62,,328400,,2556,,435500,,379,,1669,,1,,776,,115,,0.00,,0,,
02/05/2004,534.26,,330815,,2415,,435500,,380,,1611,,13,,567,,115,,0.00,,0,,
02/06/2004,534.68,,332406,,1591,,435500,,381,,1192,,9,,830,,115,,0.00,,0,,
02/07/2004,535.12,,334076,,1670,,435500,,382,,1235,,11,,706,,115,,0.00,,0,,
02/08/2004,535.57,,335792,,1716,,435500,,384,,1259,,10,,591,,116,,0.00,,0,,
02/09/2004,536.09,,337778,,1986,,435500,,384,,1389,,4,,766,,116,,0.00,,0,,
02/10/2004,536.32,,338661,,883,,--,,385,,841,,11,,560,,116,,0.00,,0,,
02/11/2004,536.50,,339353,,692,,435500,,386,,747,,12,,643,,116,,0.00,,0,,
02/12/2004,536.67,,340006,,653,,435500,,489,,829,,11,,696,,116,,0.00,,0,,
02/13/2004,536.78,,340429,,423,,--,,556,,785,,16,,670,,116,,0.00,,0,,
02/14/2004,537.06,,341506,,1077,,--,,551,,1100,,6,,608,,116,,0.00,,0,,
02/15/2004,537.22,,342125,,619,,--,,665,,997,,20,,686,,116,,0.00,,0,,
02/16/2004,537.37,,342705,,580,,435500,r,692,,1000,,16,,1095,e,116,,0.09,,0,,
02/17/2004,537.54,,343362,,657,,435500,,668,,1014,,15,,1096,e,116,,0.05,,0,,
02/18/2004,537.82,,344445,,1083,,435500,,611,,1171,,14,,1476,,116,,0.08,,0,,
02/19/2004,537.92,,344832,,387,,378900,,510,,706,,1,,1011,,116,,0.01,,0,,
02/20/2004,538.42,,346776,,1944,,380500,,421,,1412,,11,,1102,,116,,0.02,,0,,
02/21/2004,538.98,,348957,,2181,,382400,,390,,1491,,1,,1004,,116,,0.25,,0,,
02/22/2004,539.40,,350603,,1646,,383500,,392,,1230,,8,,1334,,117,,0.30,,0,,
02/23/2004,539.77,,352054,,1451,,429500,,437,,1173,,4,,1070,,117,,0.00,,0,,
02/24/2004,540.27,,354017,,1963,,431300,,425,,1426,,11,,1026,,117,,0.00,,0,,
02/25/2004,540.75,,355903,,1886,,432000,,394,,1362,,17,,2784,,117,,0.87,,0,,
02/26/2004,541.86,,360287,,4384,,426800,,483,,2711,,18,,5241,,118,,0.21,,0,,
02/27/2004,542.40,,362434,,2147,,428300,,544,,1639,,13,,2406,,118,,0.00,,0,,
02/28/2004,542.86,,364266,,1832,,429800,,540,,1474,,10,,1730,,118,,0.00,,0,,
02/29/2004,543.36,,366266,,2000,,431500,,540,,1557,,9,,1744,,118,,0.00,,0,,
03/01/2004,543.89,,368391,,2125,,431500,r,447,,1522,,4,,1640,,118,,0.95,,0,,
03/02/2004,544.47,,370728,,2337,,417900,,402,,1590,,10,,1555,,118,,0.01,,0,,
03/03/2004,545.30,,374086,,3358,,421000,,272,,1973,,8,,1273,,118,,0.00,,0,,
03/04/2004,545.49,,374857,,771,,--,,118,,516,,9,,1139,,118,,0.00,,0,,
03/05/2004,545.46,,374736,,-121,,420900,,281,,231,,11,,1321,,114,,0.00,,0,,
03/06/2004,545.62,,375385,,649,,421500,,397,,737,,13,,1354,,111,,0.00,,0,,
03/07/2004,546.20,,377747,,2362,,423700,,398,,1600,,11,,1500,,111,,0.00,,0,,
03/08/2004,546.87,,380486,,2739,,389300,,468,,1869,,20,,1958,,111,,0.00,,0,,
