Date,RESELE , ,,STORAGE , ,,RESCHG , ,,TOCSTO , ,,ABVTOC , ,,OUTFLOW , ,,INFLOW , ,,PPTINC , ,,
 ,FEET, ,AF, ,AF, ,AF, ,AF, ,CFS, ,CFS, ,INCHES, ,
06/07/2003,809.68,,1779828,,--,,2030000,,2039,,8511,,0.00,,
06/08/2003,810.67,,1791560,,--,,2030000,,2553,,8448,,0.00,,
06/09/2003,811.61,,1802170,,--,,2030000,,2689,,8038,,0.00,,
06/10/2003,812.57,,1814017,,--,,2030000,,2015,,7988,,0.00,,
06/11/2003,813.31,,1822346,,--,,2030000,,2013,,6212,,0.00,,
06/12/2003,813.89,,1829509,,--,,2030000,,2105,,5716,,0.00,,
06/13/2003,814.40,,1835494,,5985,,2030000,,2520,,5537,,0.00,,
06/14/2003,814.81,,1840294,,4800,,2030000,,2274,,4694,,0.00,,
06/15/2003,815.22,,1845103,,4809,,2030000,,--,,--,,--,,
06/16/2003,815.59,,1849922,,4819,,2030000,,2922,,5352,,0.00,,
06/17/2003,816.07,,1855959,,--,,2030000,,2022,,5066,,0.00,,
06/18/2003,816.47,,1860800,,--,,2030000,,2226,,4667,,0.00,,
06/19/2003,816.69,,1863225,,--,,2030000,,2816,,4039,,0.00,,
06/20/2003,816.74,,1863225,,--,,2030000,,3435,,3435,,0.00,,
06/21/2003,816.74,,1863225,,--,,2030000,,2967,,2967,,0.00,,
06/22/2003,816.74,,1863225,,--,,2030000,,2886,,2886,,0.00,,
06/23/2003,816.61,,1862012,,--,,2030000,,3175,,2563,,0.00,,
06/24/2003,816.38,,1859589,,--,,2030000,,3503,,2281,,0.00,,
06/25/2003,816.10,,1855959,,--,,2030000,,3659,,1829,,0.00,,
06/26/2003,816.00,,1854751,,--,,2030000,,2498,,1889,,0.00,,
06/27/2003,815.80,,1852335,,--,,2030000,,2988,,1770,,0.00,,
06/28/2003,815.57,,1849922,,-2413,,2030000,,3023,,1806,,0.00,,
06/29/2003,815.28,,1846307,,-3615,,2030000,,2968,,1145,,0.00,,
06/30/2003,814.98,,1842697,,-3610,,2030000,,3191,,1371,,0.00,,
07/01/2003,814.62,,1837893,,-4804,,2030000,,3181,,759,,0.00,,
07/02/2003,814.37,,1835494,,--,,2030000,,2358,,1149,,0.00,,
07/03/2003,814.30,,1834296,,--,,2030000,,1222,,618,,0.00,,
07/04/2003,814.21,,1833098,,--,,2030000,,1059,,455,,0.00,,
07/05/2003,814.17,,1833098,,--,,2030000,,985,,985,,0.00,,
07/06/2003,813.96,,1830705,,-2393,,2030000,,1795,,589,,0.00,,
07/07/2003,813.73,,1827119,,-3586,,2030000,,2178,,370,,0.00,,
07/08/2003,813.29,,1822346,,--,,2030000,,3402,,996,,0.00,,
07/09/2003,812.86,,1817583,,-4763,,2030000,,3532,,1131,,0.00,,
07/10/2003,812.39,,1811643,,-5940,,2030000,,3537,,542,,0.00,,
07/11/2003,811.93,,1805718,,--,,2030000,,3619,,632,,0.00,,
07/12/2003,811.47,,1800989,,--,,2030000,,3414,,1030,,0.00,,
07/13/2003,810.97,,1795091,,--,,2030000,,3433,,459,,0.00,,
07/14/2003,810.46,,1789209,,--,,2030000,,3903,,937,,0.00,,
07/15/2003,809.96,,1783300,,--,,2030000,,3814,,835,,0.00,,
07/16/2003,809.45,,1777488,,--,,2030000,,3672,,742,,0.00,,
07/17/2003,808.93,,1770484,,--,,2030000,,3672,,141,,0.00,,
07/18/2003,808.45,,1765826,,--,,2030000,,3455,,1206,,0.00,,
07/19/2003,807.87,,1758856,,--,,2030000,,3988,,474,,0.00,,
07/20/2003,807.36,,1753064,,-5792,,2030000,,3554,,535,,0.00,,
07/21/2003,806.88,,1747286,,-5778,,2030000,,3398,,485,,0.00,,
07/22/2003,806.49,,1742674,,--,,2030000,,2847,,522,,0.00,,
07/23/2003,806.08,,1738071,,-4603,,2030000,,2925,,604,,0.00,,
07/24/2003,805.60,,1732330,,-4594,,2030000,,3211,,317,,0.00,,
07/25/2003,805.10,,1726603,,-4585,,2030000,,3262,,375,,0.00,,
07/26/2003,804.70,,1722032,,-4571,,2030000,,3404,,1099,,0.00,,
07/27/2003,804.20,,1716331,r,-5701,,2030000,,3304,,2728,,0.00,,
07/28/2003,803.70,,1710644,,-5687,,2030000,,3154,,287,,0.00,,
07/29/2003,803.40,,1707239,,--,,2030000,,2868,,1151,,0.00,,
07/30/2003,803.00,,1702707,,--,,2030000,,2713,,425,,0.00,,
07/31/2003,802.60,,1698184,,--,,2030000,,2333,,53,,0.00,,
08/01/2003,802.05,,1692542,,--,,2030000,,2883,,38,,0.00,,
08/02/2003,801.72,,1688039,,--,,2030000,,3041,,771,,0.00,,
08/03/2003,801.24,,1682423,,--,,2030000,,3207,,376,,0.00,,
08/04/2003,800.76,,1677941,,--,,2030000,,2470,,210,,0.00,,
08/05/2003,800.52,,1674585,,--,,2030000,,2549,,857,,0.00,,
08/06/2003,799.95,,1669000,,--,,2030000,,3259,,443,,0.00,,
08/07/2003,799.78,,1666748,,--,,2030000,,2726,,1591,,0.00,,
08/08/2003,799.31,,1661185,,--,,2030000,,3119,,314,,0.00,,
08/09/2003,798.88,,1656746,,--,,2030000,,3150,,912,,0.00,,
08/10/2003,798.42,,1651209,,--,,2030000,,2858,,66,,0.00,,
08/11/2003,797.96,,1646790,,--,,2030000,,2734,,506,,0.00,,
08/12/2003,797.65,,1643481,,-3309,,2030000,,2761,,1093,,0.00,,
08/13/2003,797.20,,1637978,,-5503,,2030000,,2913,,693,,0.00,,
08/14/2003,796.90,,1634683,,-3295,,2030000,,2392,,731,,0.00,,
08/15/2003,796.58,,1631394,,--,,2030000,,2629,,971,,0.00,,
08/16/2003,796.13,,1625922,,--,,2030000,,2467,,-292,,0.00,,
08/17/2003,795.62,,1620464,,-5458,,2030000,,3108,,356,,0.00,,
08/18/2003,795.33,,1617196,,-3268,,2030000,,2782,,585,,0.00,,
08/19/2003,794.87,,1612846,,-4350,,2030000,,2682,,489,,0.00,,
08/20/2003,794.50,,1608506,,-4340,,2030000,,3059,,871,,0.00,,
08/21/2003,794.06,,1604174,,-4332,,--,,--,,--,,--,,
08/22/2003,793.78,,1600931,,-3243,,2030000,,2204,,569,,0.04,,
08/23/2003,793.37,,1596615,,--,,2030000,,2626,,450,,0.00,,
08/24/2003,792.95,,1592308,,-4307,,2030000,,2806,,635,,0.00,,
08/25/2003,792.68,,1589084,,-3224,,2030000,,--,,--,,--,,
08/26/2003,792.32,,1584792,,-4292,,2030000,,2145,,-19,,0.00,,
08/27/2003,792.15,,1583721,r,-1071,,2030000,,1763,,854,,0.00,,
08/28/2003,791.95,,1581579,,-2142,,2030000,,1549,,469,,0.00,,
08/29/2003,791.65,,1578372,,--,,2030000,,2084,,467,,0.00,,
08/30/2003,791.45,,1576236,,--,,2030000,,1660,,583,,0.00,,
08/31/2003,791.12,,1571971,,--,,2030000,,1965,,-185,,0.00,,
09/01/2003,790.75,,1568778,,-3193,,2030000,,2306,,696,,0.00,,
09/02/2003,790.40,,1564529,,-4249,,2030000,,2259,,117,,0.00,,
09/03/2003,790.15,,1562408,,-2121,,2030000,,1963,,359,,0.00,,
09/04/2003,790.11,r,1561348,r,-1060,,2030000,,2081,,1018,,0.00,,
09/05/2003,789.86,,1559230,,-2118,,2030000,,1961,,893,,0.00,,
09/06/2003,789.62,,1556057,,--,,2030000,,1797,,197,,0.00,,
09/07/2003,789.41,,1553944,,-2113,,2030000,,1367,,302,,0.00,,
09/08/2003,789.07,,1550780,,-3164,,2030000,,2250,,655,,0.00,,
09/09/2003,788.88,,1548673,,--,,2018300,,1515,,453,,0.00,,
09/10/2003,788.61,,1545516,,--,,2006600,,2233,,641,,0.00,,
09/11/2003,788.39,,1543415,,--,,1994800,,1907,,848,,0.00,,
09/12/2003,788.17,,1541315,,--,,1983100,,1903,,844,,0.00,,
09/13/2003,788.00,,1539218,,--,,1971400,,1599,,542,,0.00,,
09/14/2003,787.72,,1536076,,--,,1959700,,1861,,277,,0.00,,
09/15/2003,787.52,,1533984,,--,,1947900,,1477,,422,,0.00,,
09/16/2003,787.44,,1532939,,--,,1936200,,1305,,778,,0.00,,
09/17/2003,787.30,,1531895,,-1044,,1924500,,1287,,761,,0.00,,
09/18/2003,787.17,,1530851,,-1044,,1912800,,1303,,777,,0.00,,
09/19/2003,787.04,,1528764,,--,,1901000,,1510,,458,,0.00,,
09/20/2003,786.85,,1527722,,--,,1889300,,1479,,954,,0.00,,
09/21/2003,786.50,,1523558,,--,,1877600,,1988,,-111,,0.00,,
09/22/2003,786.30,,1521479,,--,,1865900,,1518,,470,,0.00,,
09/23/2003,786.28,,1521479,,--,,1854100,,695,,695,,0.00,,
09/24/2003,786.20,,1520440,,--,,1842400,,887,,363,,0.00,,
09/25/2003,786.14,,1519402,,-1038,,1830700,,816,,293,,0.00,,
09/26/2003,786.09,,1519402,,0,,1819000,,--,,--,,--,,
09/27/2003,786.06,,1519402,,0,,1807200,,540,,540,,0.00,,
09/28/2003,785.90,,1517328,,--,,1795500,,943,,-103,,0.00,,
09/29/2003,785.80,,1516291,,--,,1783800,,853,,330,,0.00,,
09/30/2003,785.63,,1514220,,--,,1772100,,1380,,336,,0.00,,
10/01/2003,785.40,,1512151,,--,,1760300,,1716,,673,,0.00,,
10/02/2003,785.29,,1511117,,--,,1748600,,767,,246,,0.00,,
10/03/2003,785.09,,1509052,,--,,1736900,,1168,,127,,0.00,,
10/04/2003,784.88,,1506988,,--,,1725200,,1235,,194,,0.00,,
10/05/2003,784.67,,1504926,,--,,1713400,,1067,,27,,0.00,,
10/06/2003,784.40,,1501838,,--,,1701700,,1705,,148,,0.00,,
10/07/2003,784.25,,1500810,,--,,1690000,,870,,352,,0.00,,
10/08/2003,784.12,,1498755,,--,,1690000,,997,,-39,,0.00,,
10/09/2003,783.94,,1496702,,-2053,,1690000,,1039,,4,,0.00,,
10/10/2003,783.66,,1494651,,-2051,,1690000,,1731,,697,,0.00,,
10/11/2003,783.36,,1491579,,-3072,,1690000,,1837,,288,,0.00,,
10/12/2003,782.98,,1487491,,-4088,,1690000,,2053,,-8,,0.00,,
10/13/2003,782.69,,1484430,,-3061,,1690000,,1693,,150,,0.00,,
10/14/2003,782.31,,1480357,,-4073,,1690000,,2351,,298,,0.00,,
10/15/2003,782.01,,1477307,,--,,1690000,,1858,,320,,0.00,,
10/16/2003,781.74,,1474263,,--,,1690000,,1565,,30,,0.00,,
10/17/2003,781.45,,1472235,,--,,1690000,,1902,,880,,0.00,,
10/18/2003,781.15,,1469199,,-3036,,1690000,,1914,,383,,0.00,,
10/19/2003,780.75,,1465157,,-4042,,1690000,,--,,--,,--,,
10/20/2003,780.31,,1460118,,--,,1690000,,2591,,51,,0.00,,
10/21/2003,779.97,,1457100,,--,,1690000,,2144,,622,,0.00,,
10/22/2003,779.66,,1454066,,--,,1690000,,1826,,296,,0.00,,
10/23/2003,779.50,,1452060,,--,,1690000,,1108,,97,,0.00,,
10/24/2003,779.33,,1450056,,--,,1690000,,1104,,94,,0.00,,
10/25/2003,779.20,,1449055,,--,,1690000,,1239,,734,,0.00,,
10/26/2003,778.96,,1447055,,--,,1690000,,1384,,375,,0.00,,
10/27/2003,778.78,,1445056,,--,,1690000,,1181,,173,,0.00,,
10/28/2003,778.63,,1443060,,--,,1690000,,1002,,-4,,0.00,,
10/29/2003,778.49,,1442063,,--,,1690000,,1007,,504,,0.00,,
10/30/2003,778.45,,1442063,,--,,1690000,,682,,682,,0.00,,
10/31/2003,778.37,,1441066,,--,,1690000,,-142,,361,,0.02,,
11/01/2003,778.26,,1440069,,--,,1690000,,637,,134,,0.00,,
11/02/2003,778.21,,1439074,,--,,1690000,,546,,44,,0.26,,
11/03/2003,778.23,,1439074,,--,,1690000,,508,,508,,0.00,,
11/04/2003,778.24,,1439074,,0,,1690000,,474,,474,,0.00,,
11/05/2003,778.25,,1440069,,995,,1690000,,--,,--,,--,,
11/06/2003,778.39,,1441066,,997,,1690000,,545,,1048,,0.00,,
11/07/2003,778.37,,1441066,,--,,1690000,,775,,775,,0.00,,
11/08/2003,778.37,,1441066,,--,,1690000,,479,,478,,0.00,,
11/09/2003,778.38,,1441066,,--,,1690000,,528,,528,,0.00,,
11/10/2003,778.52,,1442063,,--,,1690000,,436,,939,,0.36,,
11/11/2003,778.60,,1443060,,997,,1690000,,227,,730,,0.00,,
11/12/2003,778.70,,1444058,,998,,1690000,,--,,--,,--,,
11/13/2003,778.78,,1445056,,998,,1690000,,228,,731,,0.00,,
11/14/2003,778.84,,1445056,,0,,1690000,,--,,--,,--,,
11/15/2003,778.92,,1446055,,999,,1690000,,245,,749,,0.12,,
11/16/2003,779.02,,1447055,,--,,1690000,,223,,727,,0.02,,
11/17/2003,779.05,,1448055,,--,,1690000,,221,,725,,0.02,,
11/18/2003,779.12,,1448055,,--,,1690000,,229,,229,,0.00,,
11/19/2003,779.19,,1449055,,--,,1690000,,226,,730,,0.00,,
11/20/2003,779.22,,1449055,,--,,1690000,,227,,227,,0.00,,
11/21/2003,779.25,,1450056,,--,,1690000,,231,,736,,0.00,,
11/22/2003,779.25,,1450056,,--,,1690000,,369,,369,,0.00,,
11/23/2003,779.25,,1450056,,--,,1690000,,421,,421,,0.00,,
11/24/2003,779.12,,1448055,,--,,1690000,,550,,46,,0.00,,
11/25/2003,779.12,,1448055,,--,,1690000,,475,,475,,0.00,,
11/26/2003,779.12,,1448055,,--,,1690000,,219,,219,,0.00,,
11/27/2003,779.21,,1449055,,--,,1690000,,221,,725,,0.00,,
11/28/2003,779.12,,1448055,,--,,1690000,,1167,,663,,0.00,,
11/29/2003,779.15,,1449055,,1000,,1690000,,891,,1395,,0.00,,
11/30/2003,778.92,,1446055,,-3000,,1690000,,803,,-710,,0.00,,
12/01/2003,778.92,,1446055,,0,,1690000,,218,,218,,0.00,,
12/02/2003,778.95,,1447055,,1000,,1690000,,296,,296,,0.00,,
12/03/2003,778.95,,1447055,,0,,1690000,,415,,415,,0.00,,
12/04/2003,778.95,,1447055,,--,,1690000,,454,,454,,0.00,,
12/05/2003,778.98,,1447055,,--,,1690000,,286,,286,,0.08,,
12/06/2003,779.17,,1449055,,--,,1690000,,282,,1290,,1.04,,
12/07/2003,779.41,,1451058,,--,,1690000,,250,,1260,,0.00,,
12/08/2003,779.35,,1451058,,--,,1690000,,278,,278,,0.00,,
12/09/2003,779.45,,1452060,,--,,1690000,,260,,765,,0.50,,
12/10/2003,779.65,,1454066,,--,,1690000,,268,,1279,,0.48,,
12/11/2003,779.72,,1454066,,--,,1690000,,244,,244,,0.01,,
12/12/2003,779.88,,1456074,,--,,1690000,,386,,1398,,0.33,,
12/13/2003,780.00,,1457100,,--,,1690000,,277,,794,,0.66,,
12/14/2003,780.11,,1458106,,--,,1690000,,235,,742,,0.01,,
12/15/2003,780.18,,1459111,,--,,1690000,,240,,747,,0.00,,
12/16/2003,780.28,,1460118,,--,,1690000,,230,,738,,0.00,,
12/17/2003,780.33,,1460118,,0,,1690000,,219,,219,,0.00,,
12/18/2003,780.40,,1461125,r,1007,,1690000,,--,,--,,--,,
12/19/2003,780.53,,1462132,,1007,,1690000,,228,,736,,0.00,,
12/20/2003,780.55,,1463140,,1008,,1690000,,234,,742,,0.32,,
12/21/2003,780.64,,1463140,,0,,1690000,,239,,239,,0.03,,
12/22/2003,780.76,,1465157,,2017,,1690000,,252,,1269,,0.00,,
12/23/2003,780.80,,1465157,,0,,1690000,,--,,--,,--,,
12/24/2003,781.00,,1467177,,2020,,--,,--,,--,,--,,
12/25/2003,781.55,,1473249,,6072,,1690000,,3297,,236,,0.45,,
12/26/2003,781.72,,1474263,,--,,1690000,,733,,222,,0.34,,
12/27/2003,781.85,,1476292,,--,,1690000,,1246,,223,,0.00,,
12/28/2003,781.85,,1476292,,0,,1690000,,294,,294,,0.00,,
12/29/2003,782.05,,1478323,,2031,,1690000,,333,,1357,,0.00,,
12/30/2003,782.23,,1479340,,1017,,1690000,,237,,750,,0.00,,
12/31/2003,782.40,,1481374,,2034,,1690000,,219,,1244,,0.01,,
01/01/2004,783.13,,1488512,,7138,,1690000,,221,,3820,,0.42,,
01/02/2004,783.48,,1492603,,--,,1690000,,258,,2321,,0.67,,
01/03/2004,783.62,,1493627,,1024,,1690000,,922,,1438,,0.22,,
01/04/2004,783.72,,1494651,,1024,,1690000,,314,,830,,0.00,,
01/05/2004,783.85,,1496702,,2051,,1690000,,325,,1359,,0.00,,
01/06/2004,784.02,,1497728,,1026,,1690000,,222,,739,,0.00,,
01/07/2004,784.25,,1500810,,3082,,1690000,,238,,1792,,0.01,,
01/08/2004,784.49,,1502867,,--,,1690000,,223,,1260,,0.00,,
01/09/2004,784.68,,1504926,,--,,1690000,,270,,1308,,0.00,,
01/10/2004,784.92,,1506988,,--,,1690000,,239,,1279,,0.00,,
01/11/2004,785.05,,1509052,,--,,1690000,,232,,1273,,0.00,,
01/12/2004,785.28,,1511117,,--,,1690000,,246,,1287,,0.00,,
01/13/2004,785.40,,1512151,,--,,1690000,,254,,775,,0.00,,
01/14/2004,785.60,,1514220,,--,,1690000,,270,,1313,,0.00,,
01/15/2004,785.79,,1516291,,--,,1690000,,290,,1334,,0.00,,
01/16/2004,786.01,,1518365,,--,,1690000,,354,,1400,,0.00,,
01/17/2004,786.25,,1521479,,--,,1690000,,243,,1813,,0.00,,
01/18/2004,786.40,,1522518,,--,,1690000,,242,,766,,0.00,,
01/19/2004,786.59,,1524598,,--,,1690000,,237,,1286,,0.00,,
01/20/2004,786.78,,1526680,,--,,1690000,,248,,1298,,0.00,,
01/21/2004,786.83,,1526680,,--,,1690000,,244,,244,,0.00,,
01/22/2004,786.99,,1528764,,--,,1690000,,242,,1293,,0.00,,
01/23/2004,787.21,,1530851,,--,,1690000,,257,,1309,,0.00,,
01/24/2004,787.27,,1531895,,--,,1690000,,508,,1034,,0.00,,
01/25/2004,787.43,,1532939,,--,,1690000,,615,,1141,,0.00,,
01/26/2004,787.41,,1532939,,--,,1690000,,471,,471,,0.00,,
01/27/2004,787.55,,1535030,,--,,1690000,,445,,1499,,0.01,,
01/28/2004,787.55,,1535030,,--,,1690000,,593,,593,,0.37,,
01/29/2004,787.73,,1536076,,1046,,1690000,,635,,1162,,0.00,,
01/30/2004,787.83,,1537123,,1047,,1690000,,243,,771,,0.00,,
01/31/2004,787.90,,1538170,,1047,,1690000,,511,,1039,,0.00,,
02/01/2004,788.08,,1540266,,2096,,1690000,,297,,1354,,0.00,,
02/02/2004,788.25,,1542365,,2099,,1690000,,419,,1477,,0.00,,
02/03/2004,788.48,,1544465,,--,,1690000,,324,,1383,,0.68,,
02/04/2004,788.55,,1545516,,1051,,1690000,,291,,821,,0.10,,
02/05/2004,788.72,,1546568,,1052,,1690000,,--,,--,,--,,
02/06/2004,788.89,,1548673,,2105,,1690000,,248,,1309,,0.00,,
02/07/2004,789.04,,1549726,,--,,1690000,,461,,992,,0.00,,
02/08/2004,789.19,,1551834,,2108,,1690000,,239,,1302,,0.00,,
02/09/2004,789.33,,1552889,,1055,,1690000,,--,,--,,--,,
02/10/2004,789.50,,1555000,,2111,,--,,--,,--,,--,,
02/11/2004,789.71,,1557114,,2114,,1690000,,--,,--,,--,,
02/12/2004,789.90,,1559230,,2116,,1690000,,--,,--,,--,,
02/13/2004,790.08,,1561348,r,2118,,--,,272,,1874,,0.00,,
02/14/2004,790.24,r,1562408,r,1060,,--,,239,,1308,,0.00,,
02/15/2004,790.37,r,1564529,r,2121,,--,,504,,1039,,0.00,,
02/16/2004,790.53,,1565591,,1062,,1690000,r,--,,--,,--,,
02/17/2004,790.85,,1569842,,4251,,1690000,,396,,2539,,0.00,,
02/18/2004,791.48,,1576236,,--,,1690000,,698,,3922,,0.00,,
02/19/2004,791.68,,1578372,,2136,,1690000,,1730,,2807,,0.00,,
02/20/2004,791.73,,1578372,r,0,,1690000,,1865,,1865,,0.00,,
02/21/2004,791.78,,1579440,,1068,,1690000,,1449,,1987,,0.00,,
02/22/2004,791.87,,1580510,,1070,,1690000,,1414,,1953,,0.00,,
02/23/2004,792.06,,1582650,,--,,1690000,,918,,1997,,0.00,,
02/24/2004,792.27,,1584792,,--,,1690000,,779,,1859,,0.00,,
02/25/2004,792.88,,1591233,,--,,1690000,,568,,3815,,0.00,,
02/26/2004,794.08,,1604174,,12941,,1690000,,354,,6878,,1.23,,
02/27/2004,794.77,,1611760,,7586,,1690000,,294,,4119,,0.00,,
02/28/2004,795.26,,1617196,,5436,,1690000,,217,,2958,,0.00,,
02/29/2004,795.59,,1620464,,3268,,1690000,,600,,2248,,0.00,,
03/01/2004,795.82,,1622645,,--,,1690000,r,1135,,2235,,0.00,,
03/02/2004,796.24,,1627015,,--,,1690000,,683,,2886,,0.00,,
03/03/2004,796.63,,1631394,,4379,,1690000,,887,,3095,,0.01,,
03/04/2004,797.12,,1636880,,5486,,--,,--,,--,,--,,
03/05/2004,797.57,,1642380,,5500,,1690000,,565,,3338,,0.00,,
03/06/2004,797.93,,1645686,,--,,1690000,,943,,2610,,0.00,,
03/07/2004,798.28,,1650103,,--,,1690000,,1130,,3357,,0.00,,
03/08/2004,798.68,,1654529,,--,,1690000,,1170,,3401,,0.00,,
03/09/2004,799.08,,1658965,,--,,1690000,,1150,,3386,,0.00,,
03/10/2004,799.46,,1663409,,--,,1690000,,1196,,3437,,0.00,,
03/11/2004,799.66,,1665634,,2225,,1690000,,1922,,3044,,0.00,,
03/12/2004,799.91,,1667862,,2228,,1690000,,2330,,3453,,0.00,,
03/13/2004,800.17,,1671234,,3372,,1690000,,2037,,3737,,0.00,,
03/14/2004,800.35,,1673467,,2233,,1690000,,2510,,3636,,0.00,,
03/15/2004,800.46,,1674585,,--,,1690000,,2917,,3481,,0.00,,
03/16/2004,800.57,,1675703,,--,,1690000,,3088,,3652,,0.00,,
03/17/2004,800.41,,1673467,,-2236,,1690000,,4878,,3751,,0.00,,
03/18/2004,800.25,,1672350,,-1117,,1690000,,--,,--,,--,,
03/19/2004,800.06,,1670118,,--,,1690000,,5050,,3925,,0.00,,
03/20/2004,799.87,,1667862,,--,,1690000,,5033,,3896,,0.00,,
03/21/2004,799.90,,1667862,,--,,1690000,,3655,,3655,,0.00,,
03/22/2004,799.98,,1669000,,--,,1690000,,3701,,4275,,0.00,,
03/23/2004,800.06,,1670118,,--,,1690000,,3775,,4339,,0.00,,
03/24/2004,800.06,,1670118,,0,,1690000,,3499,,3499,,0.00,,
03/25/2004,800.23,,1671234,,1116,,1690000,,3173,,3736,,0.00,,
03/26/2004,800.25,,1672350,,1116,,--,,--,,--,,--,,
03/27/2004,800.25,,1672350,,0,,--,,--,,--,,--,,
03/28/2004,800.35,,1673467,,1117,,1690000,,2873,,3436,,0.00,,
03/29/2004,800.67,,1676822,,--,,1690000,,1683,,3374,,0.00,,
03/30/2004,800.94,,1679061,,2239,,1690000,,1638,,2767,,0.00,,
03/31/2004,801.11,,1681302,,2241,,1690000,,2388,,3518,,0.00,,
04/01/2004,801.27,,1683545,,2243,,1690000,,2561,,3692,,0.00,,
04/02/2004,801.20,,1682423,,-1122,,1690000,,3685,,3119,,0.00,,
04/03/2004,801.17,,1682423,,--,,1690000,,3434,,3434,,0.00,,
04/04/2004,801.13,,1681302,,--,,1690000,,3504,,2939,,0.00,,
04/05/2004,801.09,,1681302,,--,,1690000,,3567,,3567,,0.00,,
04/06/2004,801.12,,1681302,,--,,1690000,,3365,,3365,,0.00,,
04/07/2004,801.13,,1681302,,--,,1690000,,3300,,3300,,0.00,,
04/08/2004,801.15,,1682423,,1121,,1690000,,3202,,3767,,0.00,,
04/09/2004,801.33,,1683545,,1097,,1690000,,2538,,3104,,0.00,,
04/10/2004,801.50,,1685791,,1100,,1690000,,2414,,3546,,0.00,,
04/11/2004,801.64,,1686915,,1100,,1690000,,2516,,3083,,0.00,,
04/12/2004,801.72,,1688039,,--,,1690000,,2771,,3338,,0.00,,
04/13/2004,801.87,,1690290,,--,,1690000,,2800,,3935,,0.00,,
04/14/2004,801.91,,1690290,,--,,1690000,,3259,,3259,,0.00,,
04/15/2004,801.86,,1690290,,--,,1690000,,3254,,3254,,0.00,,
04/16/2004,801.86,,1690290,,--,,1690000,,3142,,3142,,0.00,,
04/17/2004,801.81,,1689164,,--,,1690000,,3276,,2708,,0.00,,
04/18/2004,801.78,,1689164,,--,,1690000,,3303,,3303,,0.00,,
04/19/2004,801.77,,1689164,,--,,1690000,,3200,,3200,,0.00,,
04/20/2004,801.69,,1688039,,--,,1690000,,3407,,2840,,0.00,,
04/21/2004,801.83,,1688039,,--,,1690000,,3082,,3082,,0.00,,
04/22/2004,801.69,,1688039,,--,,1690000,,2612,,2612,,0.00,,
04/23/2004,801.71,,1688039,,--,,1690000,,2888,,2888,,0.00,,
04/24/2004,801.68,,1688039,,--,,1690000,,3065,,3065,,0.00,,
04/25/2004,801.67,,1688039,,--,,1690000,,2768,,2768,,0.00,,
04/26/2004,801.71,,1688039,,--,,1690000,,2701,,2701,,0.00,,
04/27/2004,801.78,,1689164,,--,,1690000,,2486,,3053,,0.00,,
04/28/2004,801.95,,1691416,,--,,1699200,,2184,,3319,,0.00,,
04/29/2004,801.92,,1690290,,--,,1708400,,2459,,1891,,0.00,,
04/30/2004,801.73,,1688039,,--,,1717600,,3047,,1912,,0.00,,
05/01/2004,801.60,,1686915,,--,,1726800,,2613,,2046,,0.00,,
05/02/2004,801.46,,1685791,,--,,1735900,,2832,,2265,,0.00,,
05/03/2004,801.27,,1683545,,--,,1745100,,3271,,2139,,0.00,,
05/04/2004,801.18,,1682423,,--,,1754300,,2421,,1855,,0.00,,
05/05/2004,801.16,,1682423,,--,,1763500,,2319,,2319,,0.00,,
05/06/2004,801.16,,1682423,,--,,1772700,,2715,,2715,,0.00,,
05/07/2004,801.05,,1681302,,--,,1781900,,3079,,2514,,0.00,,
05/08/2004,800.97,,1680181,,--,,1791100,,2872,,2307,,0.00,,
05/09/2004,800.84,,1677941,,--,,1800300,,2837,,1708,,0.00,,
05/10/2004,800.68,,1676822,,--,,1809500,,3011,,2447,,0.00,,
05/11/2004,800.60,,1675703,,--,,1818600,,2651,,2087,,0.00,,
05/12/2004,800.56,,1675703,,--,,1827800,,2430,,2430,,0.00,,
05/13/2004,800.47,,1674585,,--,,1837000,,2603,,2039,,0.00,,
05/14/2004,800.35,,1673467,,--,,1846200,,2658,,2094,,0.00,,
05/15/2004,800.32,,1672350,,-1117,,1855400,,2004,,1441,,0.00,,
05/16/2004,800.12,,1670118,,-2232,,1864600,,--,,--,,--,,
05/17/2004,800.06,,1668990,e,-1128,,1873800,,2106,,2106,,0.00,,
05/18/2004,799.94,,1667862,r,-1128,,1873800,r,--,,--,,--,,
05/19/2004,799.98,,1669000,,1138,,--,,--,,--,,--,,
05/20/2004,800.06,,1670118,,1118,,1901400,,--,,--,,--,,
05/21/2004,800.06,,1670118,,--,,1910500,,2284,,2284,,0.00,,
05/22/2004,800.17,,1671234,,--,,1919700,,1835,,2398,,0.00,,
05/23/2004,800.22,,1671234,,--,,1928900,,1566,,1566,,0.00,,
05/24/2004,800.23,,1671234,,--,,1938100,,2006,,2006,,0.00,,
05/25/2004,800.29,,1672350,,--,,1947300,,1972,,2535,,0.00,,
05/26/2004,800.26,,1672350,,--,,1956500,,2871,,2871,,0.00,,
05/27/2004,800.33,,1672350,,--,,1965700,,2321,,2321,,0.00,,
05/28/2004,800.95,,1680181,,--,,1974900,,1785,,5733,,0.00,,
05/29/2004,801.91,,1690290,,--,,1984100,,1934,,7031,,0.00,,
05/30/2004,802.25,,1694797,,--,,1993200,,2139,,4411,,0.00,,
05/31/2004,802.54,,1697054,,--,,2002400,,2084,,3222,,0.00,,
