05/18/2015,ThecapacitywasrevisedinMay2015usingdatafromthe
SacramentoMunicipalUtilityDistrict,
Date,RESELE , ,,STORAGE , ,,RESCHG , ,,PPTINC , ,,RAIN , ,,TEMPMN , ,,TEMPMX , ,,TEMPAV , ,,
 ,FEET, ,AF, ,AF, ,INCHES, ,INCHES, ,DEGF, ,DEGF, ,DEGF, ,
06/15/2007,--,,67838,,-138,,--,,--,,--,,--,,
06/16/2007,--,,67698,,-140,,--,,--,,--,,--,,
06/17/2007,--,,67545,,-153,,--,,--,,--,,--,,
06/18/2007,6408.47,,67171,,-374,,--,,55,,74,,64,,
06/19/2007,6408.29,,66921,,-250,,--,,54,,73,,63,,
06/20/2007,6408.29,,66921,,0,,--,,52,,70,,62,,
06/21/2007,6408.26,,66879,,-42,,--,,49,,72,,62,,
06/22/2007,6408.06,,66604,,-275,,--,,50,,73,,62,,
06/23/2007,6408.06,,66604,,0,,--,,52,,70,,61,,
06/24/2007,6408.06,,66604,,0,,--,,48,,64,,56,,
06/25/2007,6408.06,,66604,,0,,--,,47,,72,,59,,
06/26/2007,6408.06,,66604,,0,,--,,52,,71,,62,,
06/27/2007,6408.06,,66604,,0,,--,,50,,72,,61,,
06/28/2007,6408.03,,66562,,-42,,--,,50,,67,,60,,
06/29/2007,6407.99,,66507,,-55,,--,,48,,65,,57,,
06/30/2007,6407.97,,66480,,-27,,--,,51,,69,,60,,
07/01/2007,6407.96,,66466,,-14,,--,,53,,71,,63,,
07/02/2007,6407.83,,66287,,-179,,--,,52,,71,,62,,
07/03/2007,6407.67,,66066,,-221,,--,,52,,78,,67,,
07/04/2007,6407.48,,65806,,-260,,--,,64,,88,,76,,
07/05/2007,6407.15,,65354,,-452,,--,,62,,89,,75,,
07/06/2007,6407.12,,65313,,-41,,--,,62,,84,,73,,
07/07/2007,6406.82,,64904,,-409,,--,,59,,79,,68,,
07/08/2007,6406.53,,64510,,-394,,--,,58,,80,,69,,
07/09/2007,6406.25,,64131,,-379,,--,,58,,78,,68,,
07/10/2007,6406.03,,63833,,-298,,--,,52,,84,,67,,
07/11/2007,6405.82,,63550,,-283,,--,,0,,71,,62,,
07/12/2007,6405.59,,63241,,-309,,--,,54,,71,,62,,
07/13/2007,6405.34,,62906,,-335,,--,,55,,74,,64,,
07/14/2007,6405.09,,62571,,-335,,--,,56,,75,,66,,
07/15/2007,6404.82,,62211,,-360,,--,,58,,76,,67,,
07/16/2007,6404.59,,61906,,-305,,--,,56,,75,,65,,
07/17/2007,6404.37,,61614,,-292,,--,,55,,68,,62,,
07/18/2007,6404.11,,61270,,-344,,--,,51,,59,,55,,
07/19/2007,6403.87,,60953,,-317,,--,,49,,67,,57,,
07/20/2007,6403.64,,60651,,-302,,--,,49,,70,,59,,
07/21/2007,6403.40,,60335,,-316,,--,,55,,71,,63,,
07/22/2007,6403.14,,59995,,-340,,--,,56,,76,,66,,
07/23/2007,6402.87,,59643,,-352,,--,,58,,76,,67,,
07/24/2007,6402.64,,59344,,-299,,--,,60,,76,,67,,
07/25/2007,6402.42,,59058,,-286,,--,,58,,77,,67,,
07/26/2007,6402.19,,58760,,-298,,--,,55,,78,,67,,
07/27/2007,6401.98,,58476,,-284,,--,,57,,78,,67,,
07/28/2007,6401.70,,58128,,-348,,--,,57,,78,,66,,
07/29/2007,6401.48,,57845,,-283,,--,,57,,77,,67,,
07/30/2007,6401.22,,57512,,-333,,--,,57,,74,,66,,
07/31/2007,6401.04,,57282,,-230,,--,,--,,--,,--,,
08/01/2007,6400.86,,57040,,-242,,--,,--,,--,,--,,
08/02/2007,6400.67,,56810,,-230,,--,,63,,78,,73,,
08/03/2007,6400.48,,56569,,-241,,--,,59,,78,,67,,
08/04/2007,6400.32,,56354,,-215,,--,,61,,76,,67,,
08/05/2007,6400.07,,56050,,-304,,--,,54,,69,,62,,
08/06/2007,6399.88,,55810,,-240,,--,,49,,64,,58,,
08/07/2007,6399.67,,55546,,-264,,--,,46,,65,,54,,
08/08/2007,6399.45,,55270,,-276,,--,,49,,68,,62,,
08/09/2007,6399.28,,55044,,-226,,--,,54,,71,,62,,
08/10/2007,6399.07,,54794,,-250,,--,,53,,73,,62,,
08/11/2007,6398.88,,54557,,-237,,--,,54,,71,,63,,
08/12/2007,6398.69,,54320,,-237,,--,,55,,70,,62,,
08/13/2007,6398.49,,54072,,-248,,--,,53,,76,,64,,
08/14/2007,6398.30,,53836,,-236,,--,,56,,77,,67,,
08/15/2007,6398.10,,53589,,-247,,--,,58,,79,,68,,
08/16/2007,6397.88,,53317,,-272,,--,,56,,73,,64,,
08/17/2007,6397.58,,52949,,-368,,--,,55,,74,,64,,
08/18/2007,6397.38,,52703,,-246,,--,,54,,72,,62,,
08/19/2007,6397.20,,52483,,-220,,--,,53,,68,,59,,
08/20/2007,6397.00,,52239,,-244,,--,,56,,76,,65,,
08/21/2007,6396.77,,51958,,-281,,--,,56,,77,,64,,
08/22/2007,6396.59,,51739,,-219,,--,,57,,76,,66,,
08/23/2007,6396.41,,51533,,-206,,--,,57,,78,,67,,
08/24/2007,6396.24,,51303,,-230,,--,,--,,--,,--,,
08/25/2007,6396.05,,51074,,-229,,--,,--,,--,,--,,
08/26/2007,6395.84,,50832,,-242,,--,,--,,--,,--,,
08/27/2007,6395.67,,50628,,-204,,--,,--,,--,,--,,
08/28/2007,6395.48,,50400,,-228,,--,,60,,78,,65,,
08/29/2007,6395.28,,50160,,-240,,--,,64,,79,,75,,
08/30/2007,6395.08,,49921,,-239,,--,,65,,80,,72,,
08/31/2007,6394.89,,49694,,-227,,--,,60,,73,,65,,
09/01/2007,6394.66,,49421,,-273,,--,,60,,79,,68,,
09/02/2007,6394.46,,49184,,-237,,--,,57,,79,,68,,
09/03/2007,6394.28,,48971,,-213,,--,,61,,79,,69,,
09/04/2007,6394.10,,48758,,-213,,--,,52,,66,,58,,
09/05/2007,6393.88,,48499,,-259,,--,,49,,71,,59,,
09/06/2007,6393.64,,48216,,-283,,--,,57,,76,,65,,
09/07/2007,6393.47,,48017,,-199,,--,,54,,75,,65,,
09/08/2007,6393.27,,47783,,-234,,--,,55,,76,,63,,
09/09/2007,6393.09,,47573,,-210,,--,,57,,79,,66,,
09/10/2007,6392.91,,47351,,-222,,--,,60,,77,,67,,
09/11/2007,6392.72,,47142,,-209,,--,,59,,77,,67,,
09/12/2007,6392.53,,46922,,-220,,--,,53,,72,,62,,
09/13/2007,--,,--,,--,,--,,43,,60,,54,,
09/14/2007,6392.11,,46436,,--,,--,,41,,56,,48,,
09/15/2007,6392.01,,46321,,-115,,--,,44,,62,,50,,
09/16/2007,6391.81,,46090,,-231,,--,,45,,60,,51,,
09/17/2007,6391.60,,45849,,-241,,--,,42,,61,,51,,
09/18/2007,6391.39,,45609,,-240,,--,,46,,61,,52,,
09/19/2007,6391.20,,45392,,-217,,--,,37,,52,,44,,
09/20/2007,6391.01,,45164,,-228,,--,,32,,52,,40,,
09/21/2007,6390.79,,44937,,-227,,--,,50,,62,,57,,
09/22/2007,6390.61,,44721,,-216,,--,,38,,45,,41,,
09/23/2007,6390.47,,44563,,-158,,--,,36,,40,,38,,
09/24/2007,6390.27,,44325,,-238,,--,,40,,57,,46,,
09/25/2007,6390.05,,44089,,-236,,--,,41,,61,,51,,
09/26/2007,6389.85,,43864,,-225,,--,,49,,66,,55,,
09/27/2007,6389.65,,43640,,-224,,--,,47,,64,,54,,
09/28/2007,6389.46,,43438,,-202,,--,,37,,51,,45,,
09/29/2007,6389.27,,43204,,-234,,--,,31,,51,,41,,
09/30/2007,6389.06,,42970,,-234,,--,,41,,59,,49,,
10/01/2007,6389.03,,42947,,-23,,--,,42,,53,,47,,
10/02/2007,6388.99,,42903,,-44,,--,,42,,58,,50,,
10/03/2007,6388.96,,42870,,-33,,--,,50,,56,,52,,
10/04/2007,6388.92,,42825,,-45,,--,,--,,--,,--,,
10/05/2007,6388.92,,42825,,0,,--,,27,,32,,29,,
10/06/2007,6388.88,,42792,,-33,,--,,--,,--,,--,,
10/07/2007,6388.84,,42736,,-56,,--,,--,,--,,--,,
10/08/2007,6388.81,,42703,,-33,,--,,--,,--,,--,,
10/09/2007,6388.78,,42670,,-33,,--,,42,,59,,52,,
10/10/2007,6388.80,,42692,,22,,--,,--,,--,,--,,
10/11/2007,6388.78,,42670,,-22,,--,,--,,--,,--,,
10/12/2007,6388.77,,42658,,-12,,--,,39,,44,,41,,
10/13/2007,6388.74,,42625,,-33,,--,,41,,41,,41,,
10/14/2007,6388.72,,42603,,-22,,--,,41,,58,,51,,
10/15/2007,6388.69,,42570,,-33,,--,,42,,58,,49,,
10/16/2007,6388.68,,42559,,-11,,--,,32,,40,,35,,
10/17/2007,6388.69,,42570,,11,,--,,30,,36,,33,,
10/18/2007,6388.68,,42559,,-11,,--,,33,,44,,39,,
10/19/2007,6388.71,,42592,,33,,--,,44,,52,,47,,
10/20/2007,6388.71,,42592,,0,,--,,32,,44,,37,,
10/21/2007,6388.66,,42537,,-55,,--,,34,,49,,42,,
10/22/2007,6388.68,,42559,,22,,--,,45,,62,,54,,
10/23/2007,6388.69,,42570,,11,,--,,53,,74,,61,,
10/24/2007,6388.69,,42570,,0,,--,,48,,69,,60,,
10/25/2007,6388.94,,42848,,278,,--,,43,,62,,51,,
10/26/2007,6388.98,,42892,,44,,--,,43,,62,,51,,
10/27/2007,6388.97,,42881,,-11,,--,,48,,64,,53,,
10/28/2007,6388.96,,42870,,-11,,--,,43,,62,,51,,
10/29/2007,6388.98,,42892,,22,,--,,42,,58,,48,,
10/30/2007,6388.93,,42836,,-56,,--,,38,,51,,43,,
10/31/2007,6388.69,,42570,,-266,,--,,40,,55,,46,,
11/01/2007,6388.46,,42327,,-243,,--,,37,,54,,46,,
11/02/2007,6388.16,,41974,,-353,,--,,43,,55,,47,,
11/03/2007,6388.00,,41809,,-165,,--,,44,,59,,53,,
11/04/2007,6387.98,,41787,,-22,,--,,40,,62,,51,,
11/05/2007,6387.96,,41765,,-22,,--,,45,,61,,51,,
11/06/2007,6387.92,,41721,,-44,,--,,44,,63,,51,,
11/07/2007,6387.90,,41699,,-22,,--,,45,,65,,53,,
11/08/2007,6387.89,,41688,,-11,,--,,43,,62,,52,,
11/09/2007,6387.79,,41568,,-120,,--,,46,,47,,46,,
11/10/2007,6387.72,,41502,,-66,,--,,--,,--,,--,,
11/11/2007,6387.74,,41524,,22,,--,,--,,--,,--,,
11/12/2007,6387.69,,41480,,-44,,--,,39,,53,,49,,
11/13/2007,6387.74,,41535,,55,,--,,42,,53,,47,,
11/14/2007,6387.81,,41600,,65,,--,,42,,59,,49,,
11/15/2007,6387.86,,41656,,56,,--,,44,,57,,52,,
11/16/2007,6387.89,,41688,,32,,--,,42,,52,,49,,
11/17/2007,6387.89,,41688,,0,,--,,42,,55,,46,,
11/18/2007,6387.89,,41688,,0,,--,,38,,55,,47,,
11/19/2007,6387.87,,41666,,-22,,--,,40,,44,,41,,
11/20/2007,6387.86,,41656,,-10,,--,,31,,51,,40,,
11/21/2007,6387.82,,41612,,-44,,--,,33,,54,,41,,
11/22/2007,6387.81,,41600,,-12,,--,,33,,45,,39,,
11/23/2007,6387.77,,41546,,-54,,--,,28,,40,,35,,
11/24/2007,6387.74,,41524,,-22,,--,,38,,56,,47,,
11/25/2007,6387.72,,41502,,-22,,--,,35,,46,,41,,
11/26/2007,6387.69,,41469,,-33,,--,,37,,49,,42,,
11/27/2007,6387.66,,41436,,-33,,--,,36,,45,,39,,
11/28/2007,6387.64,,41414,,-22,,--,,33,,46,,40,,
11/29/2007,6387.61,,41382,,-32,,--,,36,,44,,39,,
11/30/2007,6387.57,,41338,,-44,,--,,23,,36,,28,,
12/01/2007,6387.54,,41294,,-44,,--,,21,,25,,23,,
12/02/2007,6387.50,,41261,,-33,,--,,19,,33,,27,,
12/03/2007,6387.46,,41218,,-43,,--,,29,,51,,41,,
12/04/2007,6387.46,,41218,,0,,--,,39,,49,,46,,
12/05/2007,6387.46,,41218,,0,,--,,36,,49,,44,,
12/06/2007,6387.55,,41316,,98,,--,,30,,39,,33,,
12/07/2007,6387.58,,41349,,33,,--,,23,,32,,29,,
12/08/2007,6387.58,,41349,,0,,--,,22,,27,,23,,
12/09/2007,6387.53,,41294,,-55,,--,,23,,34,,29,,
12/10/2007,6387.52,,41283,,-11,,--,,28,,38,,32,,
12/11/2007,6387.44,,41196,,-87,,--,,18,,31,,25,,
12/12/2007,6387.41,,41163,,-33,,--,,27,,36,,33,,
12/13/2007,6387.37,,41120,,-43,,--,,25,,41,,33,,
12/14/2007,6387.32,,41065,,-55,,--,,31,,43,,36,,
12/15/2007,6387.30,,41043,,-22,,--,,29,,38,,34,,
12/16/2007,6387.27,,41000,,-43,,--,,25,,38,,29,,
12/17/2007,6387.27,,41011,,11,,--,,25,,29,,27,,
12/18/2007,6387.36,,41109,,98,,--,,28,,31,,29,,
12/19/2007,6387.38,,41131,,22,,--,,27,,32,,29,,
12/20/2007,6387.52,,41283,,152,,--,,17,,30,,24,,
12/21/2007,6387.50,,41261,,-22,,--,,17,,30,,24,,
12/22/2007,6387.49,,41251,,-10,,--,,26,,45,,34,,
12/23/2007,6387.48,,41239,,-12,,--,,35,,46,,41,,
12/24/2007,6387.52,,41283,,44,,--,,31,,43,,34,,
12/25/2007,6387.44,,41196,,-87,,--,,26,,45,,32,,
12/26/2007,6387.45,,41196,,0,,--,,16,,24,,21,,
12/27/2007,6387.43,,41185,,-11,,--,,16,,23,,17,,
12/28/2007,6387.46,,41218,,33,,--,,20,,27,,25,,
12/29/2007,6387.49,,41261,,43,,--,,25,,31,,29,,
12/30/2007,6387.51,,41272,,11,,--,,21,,34,,31,,
12/31/2007,6387.50,,41261,,-11,,--,,21,,42,,33,,
01/01/2008,6387.49,,41251,,-10,,--,,30,,53,,42,,
01/02/2008,6387.48,,41239,,-12,,--,,--,,--,,--,,
01/03/2008,6387.46,,41229,,-10,,--,,31,,39,,34,,
01/04/2008,6387.94,,41743,,514,,--,,25,,35,,31,,
01/05/2008,6388.19,,42018,,275,,--,,21,,26,,23,,
01/06/2008,6388.30,,42150,,132,,--,,19,,23,,22,,
01/07/2008,6388.36,,42205,,55,,--,,19,,27,,22,,
01/08/2008,6388.50,,42360,,155,,--,,19,,30,,27,,
01/09/2008,6388.55,,42415,,55,,--,,25,,31,,28,,
01/10/2008,6388.60,,42470,,55,,--,,27,,37,,32,,
01/11/2008,6388.63,,42504,,34,,--,,22,,40,,31,,
01/12/2008,6388.65,,42526,,22,,--,,28,,42,,34,,
01/13/2008,6388.67,,42548,,22,,--,,--,,--,,--,,
01/14/2008,6388.68,,42559,,11,,--,,30,,48,,38,,
01/15/2008,6388.71,,42592,,33,,--,,24,,49,,36,,
01/16/2008,6388.71,,42592,,0,,--,,20,,30,,25,,
01/17/2008,6388.71,,42592,,0,,--,,23,,38,,30,,
01/18/2008,6388.68,,42559,,-33,,--,,29,,41,,34,,
01/19/2008,6388.68,,42559,,0,,--,,26,,46,,33,,
01/20/2008,6388.70,,42581,,22,,--,,19,,33,,26,,
01/21/2008,6388.74,,42625,,44,,--,,19,,25,,21,,
01/22/2008,6388.76,,42648,,23,,--,,19,,27,,22,,
01/23/2008,6388.52,,42371,,-277,,--,,20,,29,,23,,
01/24/2008,6388.31,,42150,,-221,,--,,18,,24,,22,,
01/25/2008,6388.08,,41897,,-253,,--,,22,,34,,30,,
01/26/2008,6387.81,,41600,,-297,,--,,27,,39,,33,,
01/27/2008,6387.74,,41524,,-76,,--,,27,,35,,30,,
01/28/2008,6387.59,,41360,,-164,,--,,16,,27,,22,,
01/29/2008,6387.43,,41185,,-175,,--,,16,,21,,18,,
01/30/2008,6387.26,,41000,,-185,,--,,12,,27,,19,,
01/31/2008,--,,40850,e,-150,,--,,--,,--,,--,,
02/01/2008,6386.56,,40241,,-609,,--,,21,,27,,24,,
02/02/2008,6386.26,,39918,,-323,,--,,16,,26,,21,,
02/03/2008,6385.95,,39585,,-333,,--,,17,,26,,23,,
02/04/2008,6385.54,,39147,,-438,,--,,10,,22,,17,,
02/05/2008,6385.08,,38658,,-489,,--,,18,,47,,27,,
02/06/2008,6384.61,,38161,,-497,,--,,26,,41,,30,,
02/07/2008,6384.16,,37688,,-473,,--,,21,,46,,34,,
02/08/2008,6383.69,,37197,,-491,,--,,24,,45,,35,,
02/09/2008,6383.18,,36668,,-529,,--,,32,,54,,41,,
02/10/2008,6382.69,,36162,,-506,,--,,30,,48,,38,,
02/11/2008,6382.19,,35649,,-513,,--,,26,,51,,42,,
02/12/2008,6381.68,,35130,,-519,,--,,32,,59,,46,,
02/13/2008,6381.21,,34654,,-476,,--,,23,,38,,33,,
02/14/2008,6380.79,,34231,,-423,,--,,17,,30,,25,,
02/15/2008,6380.43,,33871,,-360,,--,,30,,43,,33,,
02/16/2008,6380.04,,33482,,-389,,--,,28,,53,,41,,
02/17/2008,6379.65,,33096,,-386,,--,,36,,51,,43,,
02/18/2008,6379.28,,32730,,-366,,--,,30,,50,,38,,
02/19/2008,6378.92,,32377,,-353,,--,,28,,41,,33,,
02/20/2008,6378.45,,31919,,-458,,--,,24,,33,,29,,
02/21/2008,6378.01,,31491,,-428,,--,,21,,32,,27,,
02/22/2008,6377.60,,31096,,-395,,--,,19,,29,,26,,
02/23/2008,6377.21,,30722,,-374,,--,,13,,32,,25,,
02/24/2008,6376.85,,30378,,-344,,--,,26,,30,,28,,
02/25/2008,6376.61,,30150,,-228,,--,,20,,43,,33,,
02/26/2008,6376.36,,29913,,-237,,--,,27,,54,,41,,
02/27/2008,6376.19,,29752,,-161,,--,,29,,52,,41,,
02/28/2008,6376.01,,29583,,-169,,--,,38,,51,,44,,
02/29/2008,6375.88,,29460,,-123,,--,,32,,39,,37,,
03/01/2008,6375.72,,29301,,-159,,--,,--,,--,,--,,
03/02/2008,6375.49,,29095,,-206,,--,,26,,32,,29,,
03/03/2008,6375.28,,28899,,-196,,--,,25,,43,,38,,
03/04/2008,6375.05,,28685,,-214,,--,,27,,42,,34,,
03/05/2008,6374.87,,28518,,-167,,--,,23,,39,,31,,
03/06/2008,6374.76,,28416,,-102,,--,,27,,47,,38,,
03/07/2008,6374.53,,28204,,-212,,--,,26,,46,,37,,
03/08/2008,6374.31,,28002,,-202,,--,,31,,45,,37,,
03/09/2008,6374.06,,27772,,-230,,--,,32,,56,,45,,
03/10/2008,6373.85,,27580,,-192,,--,,30,,55,,46,,
03/11/2008,6373.76,,27498,,-82,,--,,31,,48,,35,,
03/12/2008,6373.68,,27425,,-73,,--,,--,,--,,--,,
03/13/2008,6373.91,,27635,,210,,--,,28,,40,,34,,
03/14/2008,6374.12,,27827,,192,,--,,23,,30,,26,,
03/15/2008,6374.24,,27937,,110,,--,,18,,27,,22,,
03/16/2008,6374.20,,27900,,-37,,--,,20,,32,,23,,
03/17/2008,6374.17,,27873,,-27,,--,,24,,52,,36,,
03/18/2008,6374.11,,27818,,-55,,--,,30,,47,,40,,
03/19/2008,6374.10,,27818,,0,,--,,--,,--,,--,,
03/20/2008,6374.12,,27827,,9,,--,,27,,41,,34,,
03/21/2008,6374.14,,27846,,19,,--,,23,,45,,35,,
03/22/2008,6374.12,,27827,,-19,,--,,31,,35,,33,,
03/23/2008,6374.13,,27836,,9,,--,,--,,--,,--,,
03/24/2008,6374.19,,27891,,55,,--,,--,,--,,--,,
03/25/2008,6374.32,,28011,,120,,--,,32,,46,,39,,
03/26/2008,6374.50,,28176,,165,,--,,30,,32,,32,,
03/27/2008,6374.64,,28306,,130,,--,,22,,43,,32,,
03/28/2008,6374.71,,28370,,64,,--,,29,,38,,33,,
03/29/2008,6374.92,,28565,,195,,--,,31,,39,,34,,
03/30/2008,6375.03,,28666,,101,,--,,25,,32,,29,,
03/31/2008,6375.03,,28666,,0,,--,,17,,42,,29,,
04/01/2008,6375.17,,28797,,131,,--,,27,,42,,35,,
04/02/2008,6375.33,,28946,,149,,--,,27,,45,,37,,
04/03/2008,6375.51,,29114,,168,,--,,34,,43,,39,,
04/04/2008,6375.67,,29263,,149,,--,,31,,42,,38,,
04/05/2008,6376.06,,29630,,367,,--,,35,,42,,41,,
04/06/2008,6376.35,,29904,,274,,--,,28,,41,,34,,
04/07/2008,6376.64,,30179,,275,,--,,21,,42,,32,,
04/08/2008,6376.90,,30426,,247,,--,,26,,34,,30,,
04/09/2008,6377.11,,30626,,200,,--,,18,,41,,30,,
04/10/2008,6377.31,,30827,,201,,--,,28,,53,,40,,
04/11/2008,6377.62,,31115,,288,,--,,38,,51,,45,,
04/12/2008,6378.03,,31511,,396,,--,,41,,62,,51,,
04/13/2008,6378.68,,32143,,632,,--,,39,,62,,52,,
04/14/2008,6379.47,,32918,,775,,--,,27,,49,,41,,
04/15/2008,6380.11,,33552,,634,,--,,20,,40,,29,,
04/16/2008,6380.60,,34051,,499,,--,,28,,46,,37,,
04/17/2008,6381.07,,34513,,462,,--,,35,,58,,47,,
04/18/2008,6381.72,,35171,,658,,--,,41,,53,,46,,
04/19/2008,6382.45,,35916,,745,,--,,23,,41,,36,,
04/20/2008,6383.02,,36502,,586,,--,,18,,34,,24,,
04/21/2008,6383.40,,36896,,394,,--,,21,,42,,31,,
04/22/2008,6383.72,,37229,,333,,--,,30,,41,,35,,
04/23/2008,6384.03,,37563,,334,,--,,27,,31,,30,,
04/24/2008,6384.27,,37804,,241,,--,,18,,46,,33,,
04/25/2008,6384.51,,38056,,252,,--,,27,,56,,43,,
04/26/2008,6384.96,,38531,,475,,--,,40,,61,,50,,
04/27/2008,6385.66,,39275,,744,,--,,42,,65,,53,,
04/28/2008,6386.69,,40381,,1106,,--,,39,,60,,49,,
04/29/2008,6387.80,,41590,,1209,,--,,31,,49,,41,,
04/30/2008,6388.71,,42592,,1002,,--,,27,,42,,34,,
05/01/2008,6389.35,,43304,,712,,--,,30,,53,,40,,
05/02/2008,6389.90,,43920,,616,,--,,37,,53,,44,,
05/03/2008,6390.51,,44608,,688,,--,,31,,56,,44,,
05/04/2008,6391.24,,45438,,830,,--,,38,,55,,43,,
05/05/2008,6391.86,,46148,,710,,--,,42,,63,,50,,
05/06/2008,6392.75,,47177,,1029,,--,,42,,63,,53,,
05/07/2008,6393.83,,48440,,1263,,--,,39,,52,,46,,
05/08/2008,6394.84,,49635,,1195,,--,,36,,55,,46,,
05/09/2008,6395.72,,50688,,1053,,--,,38,,55,,46,,
05/10/2008,6396.52,,51654,,966,,--,,39,,63,,51,,
05/11/2008,6397.39,,52716,,1062,,--,,41,,58,,50,,
05/12/2008,6398.33,,53886,,1170,,--,,39,,55,,46,,
05/13/2008,6399.06,,54782,,896,,--,,39,,61,,50,,
05/14/2008,6399.79,,55697,,915,,--,,45,,62,,56,,
05/15/2008,6401.02,,57257,,1560,,--,,51,,66,,59,,
05/16/2008,6402.47,,59136,,1879,,--,,57,,76,,66,,
05/17/2008,6403.24,,60126,,990,,--,,52,,79,,66,,
05/18/2008,6403.84,,60913,,787,,--,,53,,78,,66,,
05/19/2008,6404.31,,61547,,634,,--,,49,,78,,63,,
05/20/2008,6404.58,,61893,,346,,--,,40,,65,,57,,
05/21/2008,6404.62,,61946,,53,,--,,34,,52,,44,,
05/22/2008,6404.59,,61906,,-40,,--,,33,,47,,39,,
05/23/2008,6404.38,,61627,,-279,,--,,33,,39,,36,,
05/24/2008,6404.47,,61747,,120,,--,,32,,35,,33,,
05/25/2008,6405.02,,62478,,731,,--,,33,,38,,34,,
05/26/2008,6405.31,,62879,,401,,--,,35,,39,,37,,
05/27/2008,6405.64,,63309,,430,,--,,35,,44,,39,,
05/28/2008,6405.92,,63685,,376,,--,,35,,43,,38,,
05/29/2008,6406.24,,64118,,433,,--,,33,,50,,41,,
05/30/2008,6406.49,,64456,,338,,--,,38,,57,,48,,
05/31/2008,6406.74,,64796,,340,,--,,43,,57,,49,,
06/01/2008,6407.06,,65231,,435,,--,,42,,59,,49,,
06/02/2008,6407.43,,65737,,506,,--,,38,,61,,50,,
06/03/2008,6407.79,,66232,,495,,--,,43,,55,,49,,
06/04/2008,6407.84,,66300,,68,,--,,38,,53,,46,,
06/05/2008,6407.70,,66108,,-192,,--,,41,,61,,51,,
06/06/2008,6407.53,,65874,,-234,,--,,40,,57,,50,,
06/07/2008,6407.36,,65641,,-233,,--,,38,,61,,50,,
06/08/2008,6407.15,,65354,,-287,,--,,47,,68,,56,,
06/09/2008,6407.19,,65409,,55,,--,,48,,71,,60,,
06/10/2008,6407.32,,65586,,177,,--,,47,,64,,56,,
06/11/2008,6407.40,,65696,,110,,--,,42,,65,,54,,
06/12/2008,6407.48,,65806,,110,,--,,50,,68,,58,,
06/13/2008,6407.55,,65902,,96,,--,,54,,74,,64,,
06/14/2008,--,,65929,,27,,--,,50,,74,,62,,
06/15/2008,6407.63,,66011,,82,,--,,47,,72,,61,,
06/16/2008,6407.68,,66081,,70,,--,,49,,72,,63,,
06/17/2008,6407.64,,66026,,-55,,--,,50,,70,,62,,
06/18/2008,6407.64,,66026,,0,,--,,49,,69,,60,,
06/19/2008,6407.65,,66039,,13,,--,,47,,73,,61,,
06/20/2008,6407.68,,66081,,42,,--,,51,,77,,66,,
06/21/2008,6407.68,,66081,,0,,--,,55,,75,,64,,
06/22/2008,6407.72,,66136,,55,,--,,54,,70,,63,,
06/23/2008,6407.87,,66342,,206,,--,,49,,71,,61,,
06/24/2008,6408.00,,66521,,179,,--,,50,,73,,62,,
06/25/2008,6408.06,,66604,,83,,--,,50,,71,,61,,
06/26/2008,6408.03,,66562,,-42,,--,,50,,76,,63,,
06/27/2008,6407.98,,66493,,-69,,--,,57,,77,,68,,
06/28/2008,6407.92,,66410,,-83,,--,,57,,77,,67,,
06/29/2008,6407.83,,66287,,-123,,--,,55,,76,,66,,
06/30/2008,6407.78,,66217,,-70,,--,,54,,73,,65,,
07/01/2008,6407.79,,66232,,15,,--,,53,,74,,64,,
07/02/2008,6407.79,,66232,,0,,--,,54,,74,,64,,
07/03/2008,6407.78,,66217,,-15,,--,,53,,73,,63,,
07/04/2008,6407.79,,66232,,15,,--,,53,,67,,60,,
07/05/2008,6407.75,,66176,,-56,,--,,50,,70,,61,,
07/06/2008,6407.76,,66190,,14,,--,,54,,76,,66,,
07/07/2008,6407.70,,66108,,-82,,--,,65,,84,,74,,
07/08/2008,6407.51,,65847,,-261,,--,,63,,75,,72,,
07/09/2008,6407.47,,65792,,-55,,--,,66,,85,,75,,
07/10/2008,6407.26,,65504,,-288,,--,,60,,83,,73,,
07/11/2008,6407.23,,65463,,-41,,--,,61,,79,,70,,
07/12/2008,6407.22,,65449,,-14,,--,,62,,73,,69,,
07/13/2008,6407.20,,65423,,-26,,--,,59,,74,,65,,
07/14/2008,6407.12,,65313,,-110,,--,,58,,74,,65,,
07/15/2008,6407.07,,65245,,-68,,--,,55,,72,,63,,
07/16/2008,6406.61,,64619,,-626,,--,,55,,76,,66,,
07/17/2008,6406.16,,64009,,-610,,--,,53,,75,,65,,
07/18/2008,6405.68,,63362,,-647,,--,,54,,79,,67,,
07/19/2008,6405.22,,62746,,-616,,--,,56,,77,,66,,
07/20/2008,6404.77,,62145,,-601,,--,,58,,73,,66,,
07/21/2008,6404.31,,61534,,-611,,--,,53,,71,,62,,
07/22/2008,6403.95,,61059,,-475,,--,,53,,71,,61,,
07/23/2008,6403.49,,60454,,-605,,--,,53,,75,,64,,
07/24/2008,6403.02,,59838,,-616,,--,,55,,76,,66,,
07/25/2008,6402.63,,59330,,-508,,--,,53,,76,,65,,
07/26/2008,6402.26,,58850,,-480,,--,,59,,75,,67,,
07/27/2008,6402.03,,58553,,-297,,--,,56,,69,,64,,
07/28/2008,6401.65,,58064,,-489,,--,,57,,76,,65,,
07/29/2008,6401.29,,57602,,-462,,--,,56,,70,,61,,
