Date,RESELE , ,,STORAGE , ,,RESCHG , ,,TOCSTO , ,,ABVTOC , ,,OUTFLOW , ,,INFLOW , ,,PPTINC , ,,TEMPMN , ,,TEMPMX , ,,TEMPAV , ,,
 ,FEET, ,AF, ,AF, ,AF, ,AF, ,CFS, ,CFS, ,INCHES, ,DEGF, ,DEGF, ,DEGF, ,
06/07/2003,805.48,,653374,,4914,,987000,,1810,,4234,,0.00,,
06/08/2003,806.28,,657400,,4587,,993200,,1839,,3869,,0.00,,
06/09/2003,807.02,,661143,,2332,,999300,,1952,,3840,,0.00,,
06/10/2003,807.82,,665208,,1694,,1004700,,1365,,3415,,0.00,,
06/11/2003,808.36,,667964,,695,,1009400,,1655,,3045,,0.00,,
06/12/2003,808.79,,670163,,501,,1013200,,1714,,2823,,0.00,,
06/13/2003,809.20,,672266,,255,,1017000,,1672,,2733,,0.00,,
06/14/2003,809.47,,673654,,1699,,1020800,,1684,,2384,,0.00,,
06/15/2003,809.53,,673820,,1703,,1024600,,--,,2479,,--,,
06/16/2003,810.04,,676590,,1136,,1024600,,1443,,2275,,0.00,,
06/17/2003,810.13,,677055,,-651,,1024600,,1881,,2115,,0.00,,
06/18/2003,810.21,,677469,,-51111,,1024600,,1813,,2022,,0.00,,
06/19/2003,810.28,,677831,,-51281,,1024600,,1677,,1860,,0.00,,
06/20/2003,810.30,,677934,,-51349,,1024600,,1535,,1587,,0.00,,
06/21/2003,810.13,,677055,,49664,,1024600,,1805,,1362,,0.00,,
06/22/2003,809.77,,675199,,-1138,,1024600,,1260,,1260,,0.00,,
06/23/2003,809.44,,673500,,-2102,,1024600,,1921,,1064,,0.00,,
06/24/2003,809.12,,671856,,-2259,,1024600,,1738,,909,,0.00,,
06/25/2003,808.73,,669856,,-2569,,1024600,,1845,,836,,0.00,,
06/26/2003,808.34,,667861,,-2622,,1024600,,1829,,823,,0.00,,
06/27/2003,808.92,,665718,,-2726,,1024600,,1884,,803,,0.00,,
06/28/2003,807.53,,663732,,-2094,,1024600,,1840,,838,,0.00,,
06/29/2003,807.17,,661904,,-1885,,1024600,,1719,,797,,0.00,,
06/30/2003,806.77,,659877,,-1780,,1024600,,1714,,692,,0.00,,
07/01/2003,806.26,,657299,,-2784,,1024600,,1995,,695,,0.00,,
07/02/2003,805.76,,654780,,-3191,,1024600,,1879,,609,,0.00,,
07/03/2003,805.29,,652420,,-3042,,1024600,,1758,,568,,0.00,,
07/04/2003,804.77,,649816,,-2414,,1024600,,1823,,510,,0.00,,
07/05/2003,804.32,,647569,,-2207,,1024600,,1639,,506,,0.00,,
07/06/2003,803.88,,645378,,-2051,,1024600,,1615,,510,,0.00,,
07/07/2003,803.30,,642498,,-3206,,1024600,,1853,,401,,0.00,,
07/08/2003,802.75,,639777,,-3209,,1024600,,1874,,502,,0.00,,
07/09/2003,802.12,,636670,,-1976,,1024600,,1855,,288,,0.00,,
07/10/2003,801.53,,633733,,-3267,,1024600,,1856,,375,,0.00,,
07/11/2003,800.95,,630934,,-51023,,1024600,,1795,,383,,0.00,,
07/12/2003,800.37,,628105,,-2541,,1024600,,1729,,302,,0.00,,
07/13/2003,799.73,,624997,,44360,,1024600,,1837,,270,,0.00,,
07/14/2003,799.23,,622575,,-2806,,1024600,,1535,,314,,0.00,,
07/15/2003,798.60,,619534,,-3442,,1023400,,1783,,249,,0.00,,
07/16/2003,797.97,,616503,,-3544,,1020700,,1785,,256,,0.00,,
07/17/2003,797.37,,613627,,-3163,,1017900,,1679,,229,,0.00,,
07/18/2003,796.77,,610761,,-3457,,1015200,,1729,,284,,0.00,,
07/19/2003,796.11,,607619,,-3061,,1012400,,1809,,224,,0.00,,
07/20/2003,795.54,,604914,,-2859,,1010100,,1809,,445,,0.00,,
07/21/2003,794.88,,601796,,-3561,,1007600,,1919,,347,,0.00,,
07/22/2003,794.31,,599110,,-2886,,1005000,,1643,,288,,0.00,,
07/23/2003,793.61,,595824,,-3064,,1002300,,1903,,246,,0.00,,
07/24/2003,793.14,,593626,,-2957,,1000100,,1625,,517,,0.00,,
07/25/2003,792.40,,590176,,-3241,,997700,,2108,,368,,0.00,,
07/26/2003,791.62,,586556,,-3358,,998600,,2079,,253,,0.00,,
07/27/2003,791.00,,583690,,-2741,,1003800,,1723,,278,,0.00,,
07/28/2003,790.46,,581202,,-47770,,1009000,,1484,,229,,0.00,,
07/29/2003,789.88,,578537,,-3337,,1014200,,1645,,301,,0.01,,
07/30/2003,789.20,,575426,,-3610,,1019400,,1786,,217,,0.00,,
07/31/2003,788.68,,573055,,-3152,,1024600,,1513,,317,,0.00,,
08/01/2003,788.13,,570555,,-3424,,1024600,,1744,,483,,0.02,r,
08/02/2003,787.86,,568425,,-1864,,1024600,,1522,,448,,0.00,r,
08/03/2003,787.06,,564714,,-2763,,1024600,,1762,,0,,0.41,r,
08/04/2003,786.46,,563146,,-2419,,1024600,,1613,,318,,0.00,,
08/05/2003,785.92,,560588,,-3415,,1024600,,1522,,232,,0.00,,
08/06/2003,785.36,,558083,,-3412,,1024600,,1507,,244,,0.00,,
08/07/2003,784.76,,555406,,-3498,,1024600,,1499,,149,,0.00,,
08/08/2003,784.25,,552492,,-2913,,1024600,,1221,,123,,0.00,,
08/09/2003,783.67,,549918,,-2575,,1024600,,1420,,124,,0.00,,
08/10/2003,783.08,,547309,,-2609,,1024600,,1383,,47,,0.00,,
08/11/2003,782.39,,544269,,-3040,,1024600,,1597,,67,,0.00,,
08/12/2003,781.75,,542128,,-2852,,1024600,,1544,,108,,0.00,,
08/13/2003,781.13,,539422,,-3465,,1024600,,1336,,0,,0.00,,
08/14/2003,780.52,,536769,,-45562,,1024600,,1473,,135,,0.00,,
08/15/2003,779.84,,533822,,-3667,,1024600,,1579,,93,,0.00,,
08/16/2003,779.23,,531189,,-2636,,1024600,,1441,,113,,0.00,,
08/17/2003,778.53,,528181,,-2926,,1024600,,1582,,65,,0.00,,
08/18/2003,777.91,,525526,,-3383,,1024600,,1432,,93,,0.00,,
08/19/2003,777.27,,522795,,-3503,,1024600,,1491,,114,,0.00,,
08/20/2003,776.64,,520117,,-3366,,1024600,,1292,,0,,0.00,,
08/21/2003,776.04,,516887,,-3230,,--,,--,,79,,0.00,,
08/22/2003,775.46,,515130,,-2574,,1024600,,1372,,159,,0.02,,
08/23/2003,774.81,,512399,,-2649,,1024600,,1468,,91,,0.00,,
08/24/2003,774.31,,510305,,-2178,,1024600,,1158,,102,,0.00,,
08/25/2003,773.74,,507231,,-3074,,1024600,,--,,177,,0.00,,
08/26/2003,773.09,,505221,,-2746,,1024600,,1435,,88,e,0.01,,
08/27/2003,772.59,,503149,,-2850,,1024600,,1132,,89,e,0.00,,
08/28/2003,772.07,,501000,,-2926,,1024600,,1157,,73,,0.00,,
08/29/2003,771.53,,498777,,-2918,,1024600,,1172,,51,,0.00,,
08/30/2003,770.85,,495987,,-42473,,1024600,,1288,,0,,0.00,,
08/31/2003,770.32,,493821,,-2111,,1024600,,1208,,116,,0.00,,
09/01/2003,769.72,,491376,,37224,,1018900,,1261,,28,,0.00,,
09/02/2003,769.20,,489307,,-2805,,1013100,,1097,,54,,0.11,,
09/03/2003,768.76,,487484,,-2476,,1007400,,989,,70,,0.00,,
09/04/2003,768.28,,485547,,-2631,,1001600,,1004,,27,,0.00,,
09/05/2003,767.88,,483938,,-2263,,995900,,945,,134,,0.00,,
09/06/2003,767.44,,482170,,-1886,,990200,,1069,,177,,0.00,,
09/07/2003,766.97,,480288,,-1882,,984400,,1013,,64,,0.00,,
09/08/2003,766.59,,478790,e,-1498,,978700,,925,,160,,0.00,,
09/09/2003,766.22,,477297,,-1493,,973000,,823,,80,,0.00,,
09/10/2003,765.71,,475272,,-2754,,967200,,1114,,93,,0.00,,
09/11/2003,765.29,,473608,,-2392,,961500,,916,,77,,0.00,,
09/12/2003,764.82,,471751,,-2544,,955700,,1009,,73,,0.00,,
09/13/2003,764.43,,470215,,-1732,,950000,,909,,134,,0.00,,
09/14/2003,763.94,,468290,,-1728,,944300,,1022,,51,,0.00,,
09/15/2003,763.50,,466566,,-2408,,938500,,913,,44,,0.00,,
09/16/2003,763.15,,465198,,-2051,,932800,,751,,61,,0.00,,
09/17/2003,762.79,,463794,,-2086,,927100,,757,,49,,0.00,,
09/18/2003,762.40,,462277,,-2197,,921300,,827,,62,,0.00,,
09/19/2003,762.02,,460803,,-2231,,915600,,816,,73,,0.00,,
09/20/2003,761.61,,459216,,-1586,,909800,,819,,19,,0.00,,
09/21/2003,761.22,,457709,,-1389,,904100,,804,,44,,0.00,,
09/22/2003,760.84,,456246,,-2177,,898400,,811,,73,,0.00,,
09/23/2003,760.44,,454708,,-39420,,892600,,824,,48,,0.00,,
09/24/2003,760.00,,453022,,-39353,,886900,,848,,24,e,0.00,,
09/25/2003,759.55,,451303,,-2352,,881200,,915,,24,e,0.00,,
09/26/2003,759.04,,448691,,-2612,,875400,,--,,40,,--,,
09/27/2003,758.51,,447346,,-2010,,869700,,1003,,7,,0.00,,
09/28/2003,758.12,,445869,,-1400,,863900,,795,,50,,0.00,,
09/29/2003,757.71,,444319,,-2135,,858200,,882,,100,,0.00,,
09/30/2003,757.29,,442735,,-2241,,852500,,872,,73,,0.00,,
10/01/2003,756.91,,441307,,-2083,,846700,,761,,41,,0.00,,
10/02/2003,756.54,,439919,,-2040,,841000,,763,,63,,0.00,,
10/03/2003,756.15,,438459,,-2072,,835300,,767,,31,,0.00,,
10/04/2003,755.76,,437001,,-1490,,829500,,769,,34,,0.00,,
10/05/2003,755.32,,435363,,-1597,,823800,,870,,44,,0.00,,
10/06/2003,754.95,,433989,,--,,818000,,734,,41,,0.00,,
10/07/2003,754.59,,432654,,-1932,,812300,,746,,73,,0.00,,
10/08/2003,754.18,,431137,,-1999,,806600,,731,,0,,0.00,,
10/09/2003,753.88,,430029,,-1770,,800800,,654,,95,,0.00,,
10/10/2003,753.60,,428999,,-1616,,795100,,513,,0,,0.00,,
10/11/2003,753.20,,427528,,-1503,,789400,,763,,21,,0.00,,
10/12/2003,752.59,,425292,,-2228,,783600,,1110,,0,,0.00,,
10/13/2003,752.45,,424781,,-547,,777900,,353,,95,,0.00,,
10/14/2003,751.88,,422699,,-2609,,772100,,984,,0,,0.00,,
10/15/2003,751.57,,421572,,-1723,,766400,,600,,32,,0.00,,
10/16/2003,751.04,,419649,,-2513,,760700,,1000,,30,,0.00,,
10/17/2003,750.57,,417949,,-2283,,754900,,905,,48,,0.00,,
10/18/2003,750.01,,415929,,-36714,,749200,,1070,,51,,0.00,,
10/19/2003,749.48,,413458,,32806,,743500,,--,,26,,--,,
10/20/2003,748.76,,411446,,-2424,,737700,,1226,,0,,0.00,,
10/21/2003,748.26,,409663,,-1123,,732000,,943,,44,,0.00,,
10/22/2003,747.42,,406856,,178109,,726200,,1459,,43,,0.00,,
10/23/2003,747.07,,405440,,-182857,,720500,,704,,0,,0.00,,
10/24/2003,746.53,,403535,,-2421,,714800,,990,,29,,0.00,,
10/25/2003,746.04,,401810,,-1540,,709000,,840,,5,,0.00,,
10/26/2003,745.52,,399987,,-2023,,703300,,1010,,91,,0.00,,
10/27/2003,744.97,,398065,,-2130,,697600,,953,,0,,0.00,,
10/28/2003,744.51,,396463,,-1421,,691800,,884,,76,,0.00,,
10/29/2003,744.26,,395593,,-1202,,686100,,531,,92,,0.00,,
10/30/2003,744.07,,394934,,-1092,,680300,,328,,0,,0.00,,
10/31/2003,743.79,,393963,,-1363,,674600,,443,,0,,0.02,,
11/01/2003,743.79,,393963,,-69,,674600,,25,,25,,0.00,,
11/02/2003,743.31,,392304,,-1409,,674600,,779,,0,,0.25,,
11/03/2003,743.33,,392373,,-383,,674600,,25,,60,,0.05,,
11/04/2003,743.26,,392131,,-103,,674600,,145,,23,,0.00,,
11/05/2003,743.20,,391475,,-656,,674600,,--,,17,,0.00,,
11/06/2003,743.07,,391475,,-377,,674600,,198,,41,,0.12,,
11/07/2003,742.96,,391097,,-719,,674600,,200,,9,,0.01,,
11/08/2003,742.92,,390959,,-308,,674600,,209,,139,,0.90,,
11/09/2003,742.90,,390890,,34,,674600,,202,,167,,0.20,,
11/10/2003,742.84,,390683,,-579,,674600,,248,,144,,0.00,,
11/11/2003,742.75,,390373,,-308,,674600,,264,,108,,0.00,,
11/12/2003,742.66,,389627,,-746,,674600,,--,,21,,0.01,r,
11/13/2003,742.49,,389481,,-478,,674600,,249,,24,,0.00,,
11/14/2003,742.38,,388671,,-810,,674600,,--,,30,,0.18,r,
11/15/2003,742.18,,388416,,-545,,674600,,301,,42,,0.03,,
11/16/2003,742.01,,387833,,-477,,674600,,300,,6,,0.00,,
11/17/2003,741.85,,387286,,-762,,674600,,306,,30,,0.02,,
11/18/2003,741.65,,386602,,-929,,674600,,303,,0,,0.00,,
11/19/2003,741.65,,386602,,-482,,674600,,81,,81,,0.00,,
11/20/2003,741.67,,386670,,101,,674600,,25,,59,,0.00,,
11/21/2003,741.47,,385981,,-822,,674600,,292,,0,,0.00,,
11/22/2003,741.25,,385238,,-745,,674600,,375,,0,,0.00,,
11/23/2003,741.05,,384556,,-745,,674600,,380,,36,,0.00,,
11/24/2003,740.96,,384250,,-705,,674600,,240,,86,,0.00,,
11/25/2003,740.83,,383808,,-669,,674600,,243,,20,,0.00,,
11/26/2003,740.68,,383297,,-767,,674600,,241,,0,,0.00,,
11/27/2003,740.54,,382823,,-438,,674600,,242,,3,,0.00,,
11/28/2003,740.42,,382416,,-438,,674600,,241,,36,,0.00,,
11/29/2003,740.28,,381942,,-472,,674600,,243,,4,,0.00,,
11/30/2003,740.12,,381400,,-437,,674600,,243,,0,,0.01,,
12/01/2003,740.03,,381095,,-547,,674600,,257,,103,,0.01,,
12/02/2003,739.89,,380621,,-678,,674600,,232,,0,,0.00,,
12/03/2003,739.77,,380218,,-640,,674600,,234,,31,,0.00,,
12/04/2003,739.73,,380082,,-472,,674600,,171,,102,,0.17,,
12/05/2003,739.49,,379271,,-1274,,674600,,447,,38,,0.11,,
12/06/2003,739.33,,378734,,-601,,674600,,524,,253,,0.87,,
12/07/2003,739.43,,379070,,100,,674600,,420,,589,,0.00,,
12/08/2003,739.44,,379103,,-529,,674600,,360,,377,,0.00,,
12/09/2003,739.40,,378969,,-696,,674600,,338,,270,,0.28,,
12/10/2003,739.42,,379036,,-529,,674600,,342,,376,,0.52,,
12/11/2003,739.50,,379306,,-294,,674600,,188,,324,,0.03,,
12/12/2003,739.54,,379441,,-431,,674600,,172,,240,,0.25,,
12/13/2003,739.63,,379744,,168,,674600,,196,,349,,0.55,,
12/14/2003,739.62,,379710,,134,,674600,,329,,312,,0.13,,
12/15/2003,739.67,,379879,,-333,,674600,,224,,309,,0.00,,
12/16/2003,739.69,,379946,,-401,,674600,,186,,220,,0.00,,
12/17/2003,739.63,,379744,,-569,,674600,,273,,171,,0.00,,
12/18/2003,739.61,,379310,,-434,,674600,,--,,253,,--,,
12/19/2003,739.63,,379744,,-100,,674600,,201,,184,,0.38,,
12/20/2003,739.69,,379946,,201,,674600,,171,,273,,0.00,,
12/21/2003,739.75,,380150,,100,,674600,,262,,365,,0.00,,
12/22/2003,739.76,,380184,,-471,,674600,,259,,276,,0.00,,
12/23/2003,739.71,,380015,,-706,,674600,,371,,286,,0.32,,
12/24/2003,739.80,,379947,,-68,,--,,--,,840,,--,,
12/25/2003,740.77,,383604,,2554,,674600,,185,,1409,,0.42,,
12/26/2003,741.02,,384454,,1215,,674600,,268,,697,,0.00,,
12/27/2003,741.17,,384991,,541,,674600,,275,,532,,0.00,,
12/28/2003,741.21,,385101,,270,,674600,,273,,342,,0.00,,
12/29/2003,741.30,,385407,,-269,,674600,,362,,516,,0.43,,
12/30/2003,741.65,,386602,,374,,674600,,145,,748,,0.01,,
12/31/2003,741.92,,387525,,27,,674600,,202,,667,,0.34,,
01/01/2004,743.31,,392304,,3613,,674600,,46,,2456,,0.52,,
01/02/2004,735.85,,394171,,2675,,674600,,359,,1301,,0.09,,
01/03/2004,744.15,,395212,,1446,,674600,,288,,813,,0.00,,
01/04/2004,744.32,,395801,,863,,674600,,320,,617,,0.00,,
01/05/2004,744.45,,396254,,-333,,674600,,291,,519,,0.00,,
01/06/2004,744.57,,396672,,-440,,674600,,281,,492,,0.00,,
01/07/2004,744.79,,397437,,7,,674600,,64,,450,,0.00,,
01/08/2004,744.94,,397961,,-274,,674600,,198,,462,,0.00,,
01/09/2004,745.02,,398240,,-485,,674600,,269,,110,,0.00,,
01/10/2004,745.18,,398798,,555,,674600,,164,,445,,0.00,,
01/11/2004,745.26,,399077,,312,,674600,,270,,411,,0.00,,
01/12/2004,745.29,,399182,,278,,674600,,373,,426,,0.00,,
01/13/2004,745.44,,399707,,-283,,674600,,178,,443,,0.00,,
01/14/2004,745.55,,400092,,-390,,674600,,213,,407,,0.00,,
01/15/2004,745.66,,400479,,-427,,674600,,214,,409,,0.00,,
01/16/2004,745.77,,400863,,-361,,674600,,210,,404,,0.00,,
01/17/2004,745.87,,401215,,384,,674600,,210,,388,,0.00,,
01/18/2004,745.92,,401389,,139,,674600,,304,,392,,0.00,,
01/19/2004,746.02,,401740,,314,,674600,,217,,394,,0.00,,
01/20/2004,745.95,,401494,,-436,,674600,,428,,304,,0.00,,
01/21/2004,745.96,,401529,,-434,,674600,,303,,321,,0.00,,
01/22/2004,745.96,,401529,,-504,,674600,,282,,282,,0.00,,
01/23/2004,746.07,,401916,,-329,,674600,,143,,338,,0.03,,
01/24/2004,746.12,,402092,,174,,674600,,224,,313,,0.00,,
01/25/2004,746.10,,402022,,-70,,674600,,317,,282,,0.00,,
01/26/2004,745.96,,401529,,-787,,674600,,521,,272,,0.00,,
01/27/2004,746.20,,402373,,55,,674600,,28,,454,,0.74,,
01/28/2004,746.36,,402936,,-124,,674600,,39,,323,,0.00,,
01/29/2004,746.35,,402901,,-758,,674600,,317,,299,,0.00,,
01/30/2004,746.39,,403042,,-547,,674600,,220,,291,,0.00,,
01/31/2004,746.44,,403218,,105,,674600,,217,,306,,0.00,,
02/01/2004,746.49,,403394,,140,,674600,,225,,314,,0.00,,
02/02/2004,746.74,,404275,,-130,,674600,,249,,693,,0.79,,
02/03/2004,746.98,,405122,,-98,,674600,,292,,719,,0.09,,
02/04/2004,747.13,,405652,,-313,,674600,,223,,490,,0.00,,
02/05/2004,747.10,,405020,,-632,,674600,,--,,410,,--,,
02/06/2004,747.28,,406183,,388,,674600,,218,,397,,0.01,,
02/07/2004,747.38,,406537,,316,,674600,,225,,404,,0.00,,
02/08/2004,747.45,,406785,,247,,674600,,255,,380,,0.00,,
02/09/2004,747.50,,406963,,-603,,674600,,219,,309,,0.00,,
02/10/2004,747.51,,406465,,-498,,--,,--,,323,,--,,
02/11/2004,747.59,,406747,,282,,674600,,--,,349,,--,,
02/12/2004,747.58,,406712,,-35,,674600,,--,,287,,--,,
02/13/2004,747.64,,407459,,70,,--,,273,,309,,0.00,,
02/14/2004,747.71,,407708,,141,,--,,194,,320,,0.00,,
02/15/2004,747.77,,407921,,177,,--,,215,,322,,0.10,,
02/16/2004,747.89,,408347,,282,,674600,r,264,,479,,0.26,,
02/17/2004,748.21,,409485,,778,,674600,,272,,846,,0.52,,
02/18/2004,748.96,,412162,,1051,,674600,,272,,1622,,0.30,,
02/19/2004,749.41,,413773,,475,,674600,,259,,1071,,0.00,,
02/20/2004,749.71,,414850,,42,,674600,,306,,849,,0.04,,
02/21/2004,749.96,,415748,,859,,674600,,279,,732,,0.20,,
02/22/2004,750.16,,416469,,1795,,674600,,301,,665,,0.05,,
02/23/2004,750.47,,417588,,70,,674600,,183,,747,,0.01,,
02/24/2004,750.71,,418455,,-114,,674600,,205,,642,,0.00,,
02/25/2004,752.35,,424415,,1254,,674600,,472,,3478,,1.18,,
02/26/2004,755.31,,435326,,6720,,674600,,319,,5821,,0.55,,
02/27/2004,756.67,,440405,,2857,,674600,,314,,2875,,0.00,,
02/28/2004,757.49,,443489,,3595,,674600,,192,,1747,,0.00,,
02/29/2004,758.03,,445527,,2257,,674600,,274,,1302,,0.00,,
03/01/2004,758.64,,447839,,2191,,674600,r,201,,1367,,0.51,,
03/02/2004,759.18,,449891,,2199,,674600,,287,,1322,,0.00,,
03/03/2004,759.64,,451645,,398,,674600,,183,,1068,,0.00,,
03/04/2004,759.82,,451662,,17,,--,,300,,956,,--,,
03/05/2004,760.30,,454172,,-35841,,674600,,239,,857,,0.00,,
03/06/2004,760.68,,455630,,1437,,674600,,98,,833,,0.00,,
03/07/2004,761.00,,456862,,38312,,674600,,258,,879,,0.00,,
03/08/2004,761.40,,458404,,94,,661700,,269,,1047,,0.00,,
03/09/2004,761.94,,460492,,597,,660100,,240,,1293,,0.00,,
03/10/2004,762.60,,463055,,949,,662000,,178,,1471,,0.00,,
03/11/2004,763.21,,465432,,797,,672700,,182,,1381,,0.00,,
03/12/2004,763.82,,467819,,763,,674600,,272,,1476,,0.00,,
03/13/2004,764.38,,470017,,2194,,674600,,260,,1368,,0.00,,
03/14/2004,765.07,,472739,,2517,,674600,,254,,1627,,0.00,,
03/15/2004,765.88,,475947,,3161,,674600,,343,,1961,,0.00,,
03/16/2004,766.99,,480368,,2213,,678400,,26,,2256,,0.00,,
03/17/2004,768.09,,484782,,2153,,682200,,26,,2252,,0.00,,
03/18/2004,768.63,,486265,,1483,,686000,,--,,2485,,--,,
03/19/2004,769.95,,492313,,3604,,689800,,768,,2592,,0.00,,
03/20/2004,771.03,,496725,,-35336,,693600,,491,,2716,,0.00,,
03/21/2004,772.09,,501083,,43919,,693600,r,845,,3043,,0.00,,
03/22/2004,773.58,,507529,,3361,,701200,,396,,3647,,0.00,,
03/23/2004,774.73,,512064,,1622,,705000,,812,,3099,,0.00,,
03/24/2004,775.81,,516606,,1786,,708800,,758,,3049,,0.00,,
03/25/2004,776.70,,520373,,1212,,712600,,929,,2829,,0.59,,
03/26/2004,776.89,,520491,,118,,--,,--,,2297,,--,,
03/27/2004,777.41,,522705,,2214,,--,,--,,1756,,--,,
03/28/2004,778.12,,526424,,1024,,724100,,1056,,2004,,0.00,,
03/29/2004,778.65,,528696,,2781,,727900,,867,,2013,,0.00,,
03/30/2004,779.35,,531707,,736,,731700,,721,,2239,,0.00,,
03/31/2004,779.92,,534169,,2632,,735500,,921,,2163,,0.00,,
04/01/2004,780.50,,536682,,2513,,739300,,991,,2258,,0.00,,
04/02/2004,780.90,e,538280,e,1598,,743100,,1101,,1758,,0.00,,
04/03/2004,781.35,e,539870,e,1590,,746900,,1228,,1869,,0.00,,
04/04/2004,781.60,,541472,,1602,,750700,,1146,,2290,,0.00,,
04/05/2004,782.29,,544492,,2755,,754500,,1123,,2646,,0.00,,
04/06/2004,783.04,,547790,,1141,,758300,,1121,,2784,,0.00,,
04/07/2004,783.67,,550571,,756,,762100,,1084,,2486,,0.00,,
04/08/2004,784.46,,554073,,988,,765900,,1024,,2790,,0.00,,
04/09/2004,785.25,,557591,,958,,769700,,1075,,2849,,0.00,,
04/10/2004,786.12,,561485,,3848,,773500,,1090,,3054,,0.00,,
04/11/2004,786.76,,564361,,3056,,777300,,1372,,2822,,0.00,,
04/12/2004,787.32,,566887,,643,,781100,,1607,,2881,,0.00,,
04/13/2004,787.93,,569647,,381,,784900,,1494,,2886,,0.00,,
04/14/2004,788.38,,571691,,-108,,788700,,1289,,2320,,0.00,,
04/15/2004,788.67,,573010,,-466,,792500,,1426,,2090,,0.00,,
04/16/2004,788.88,,573967,,-827,,796300,,1422,,1905,,0.00,,
04/17/2004,788.99,,574467,,548,,800100,,1379,,1631,,0.03,,
04/18/2004,788.88,,573967,,-366,,803900,,1675,,1423,,0.00,,
04/19/2004,788.81,,573648,,-1784,,807800,,1586,,1425,,0.00,,
04/20/2004,788.70,,573146,,-1876,,811600,,1595,,1342,,0.00,,
04/21/2004,788.67,,573010,,-1511,,815400,,1377,,1308,,0.00,,
04/22/2004,788.59,,572646,,-1876,,819200,,1550,,1366,,0.00,,
04/23/2004,788.37,,571646,,-1831,,823000,,1831,,1327,,0.00,,
04/24/2004,788.14,,570601,,-1230,,826800,,2081,,1554,,0.00,,
04/25/2004,788.13,,570555,,-364,,830600,,2148,,2125,,0.00,,
04/26/2004,788.39,,571737,,-743,,834400,,2077,,2673,,0.00,,
04/27/2004,788.87,,573921,,-10,,838200,,2056,,3157,,0.00,,
04/28/2004,789.28,,575791,,411,,842000,,2370,,3313,,0.00,,
04/29/2004,789.41,,576386,,-268,,845800,,2622,,2922,,0.00,,
04/30/2004,789.37,,576203,,-1046,,849600,,2658,,2566,,0.00,,
05/01/2004,789.43,,576477,,413,,853400,,2739,,2877,,0.00,,
05/02/2004,789.50,,576798,,183,,857200,,3086,,3248,,0.00,,
05/03/2004,789.77,,578034,,10,,861000,,3169,,3792,,0.00,,
05/04/2004,790.15,,579777,,337,,864800,,3070,,3949,,0.00,,
05/05/2004,790.51,,581432,,-44117,,868600,,2921,,3756,,0.00,,
05/06/2004,790.62,,581938,,-44859,,872400,,2943,,3198,,0.00,,
05/07/2004,790.55,,581616,,-45496,,876200,,2930,,2768,,0.00,,
05/08/2004,790.38,,580834,,-565,,880000,,2996,,2602,,0.00,,
05/09/2004,790.16,,579822,,-912,,883800,,3091,,2581,,0.00,,
05/10/2004,790.21,,580052,,-45421,,887600,,2576,,2692,,0.00,,
05/11/2004,789.96,,578905,,-45911,,891400,,2564,,1986,,0.00,,
05/12/2004,789.95,,578860,,-1224,,895300,,1731,,1708,,0.00,,
05/13/2004,790.06,,579363,,-1179,,899100,,1505,,1759,,0.00,,
05/14/2004,790.14,,579731,,--,,902900,,1764,,1950,,0.00,,
05/15/2004,790.26,,580281,,550,,906700,,1711,,1988,,0.00,,
05/16/2004,780.11,,579890,e,-391,,910500,,--,,--,,--,,
05/17/2004,790.09,,579500,,-390,,914300,,2130,,1828,,0.00,,
05/18/2004,789.98,,578417,,-1083,,914300,r,--,,--,,--,,
05/19/2004,780.04,,578325,e,-92,,--,,--,,--,,--,,
05/20/2004,789.94,,578233,,-92,,925700,,--,,--,,--,,
05/21/2004,789.98,,578997,,-506,,929500,,1595,,1387,,0.00,,
05/22/2004,789.85,,578400,,-781,,933300,,1522,,1221,,0.00,,
05/23/2004,789.59,,577210,,-551,,937100,,1747,,1147,,0.00,,
05/24/2004,789.47,,576660,,-1824,,940900,,1586,,1309,,0.00,,
05/25/2004,789.26,,575700,,-1824,,944700,,1673,,1189,,0.00,,
05/26/2004,789.27,,575745,,-1231,,948500,,1195,,1218,,0.00,,
05/27/2004,789.10,,574970,,-915,,952300,,1604,,1213,,0.00,,
05/28/2004,789.46,,576614,,-1096,,956100,,1512,,2341,,0.05,,
05/29/2004,789.68,,577621,,2062,,959900,,1564,,2072,,0.00,,
05/30/2004,789.62,,577346,,92,,963700,,1672,,1533,,0.00,,
05/31/2004,789.68,,577621,,-138,,967500,,1362,,1501,,0.00,,
06/01/2004,789.58,,577164,,-1823,,971300,,1650,,1420,,0.00,,
06/02/2004,789.58,,577164,,-1687,,975100,,1436,,1436,,0.00,,
06/03/2004,789.62,,577346,,-1457,,978900,,1404,,1496,,0.00,,
06/04/2004,789.32,,575974,,-1915,,982800,,2079,,1387,,0.00,,
06/05/2004,789.27,,575745,,-870,,986600,,1432,,1317,,0.00,,
06/06/2004,789.03,,574650,,-961,,990400,,1841,,1289,,0.00,,
06/07/2004,788.78,,573510,,-1006,,994200,,1817,,1242,,0.00,,
06/08/2004,788.40,,571781,,-2559,,998000,,1854,,982,,0.00,,
06/09/2004,788.00,,569965,,-2469,,1001800,,1785,,869,,0.00,,
06/10/2004,787.54,,567881,,-3014,,1005600,,1797,,746,,0.00,,
06/11/2004,787.01,,565488,,-2309,,1009400,,1785,,578,,0.00,,
