Date,RESELE , ,,STORAGE , ,,RESCHG , ,,TOCSTO , ,,ABVTOC , ,,OUTFLOW , ,,INFLOW , ,,PPTINC , ,,TEMPMN , ,,TEMPMX , ,,EVPPAN , ,,
 ,FEET, ,AF, ,AF, ,AF, ,AF, ,CFS, ,CFS, ,INCHES, ,DEGF, ,DEGF, ,INCHES, ,
06/07/2003,450.21,,242806,,--,,245000,,88,,49,,0.00,,58,,81,,0.18,,
06/08/2003,450.17,,242701,,-105,,245000,,88,,51,,0.00,,56,,80,,0.20,,
06/09/2003,450.13,,242596,,-105,,245000,,88,,49,,0.03,,55,,73,,0.17,,
06/10/2003,450.08,,242465,,-131,,245000,,87,,33,,0.00,,56,,62,,0.15,,
06/11/2003,450.04,,242360,,-105,,245000,,87,,48,,0.00,,54,,73,,0.17,,
06/12/2003,449.99,,242229,,-131,,245000,,89,,39,,0.00,,48,,80,,0.20,,
06/13/2003,449.94,,242098,,-131,,245000,,94,,52,,0.00,,49,,86,,0.30,,
06/14/2003,449.87,,241915,,-183,,245000,,94,,25,,0.00,,55,,71,,0.30,,
06/15/2003,449.80,,241732,,-183,,245000,,94,,26,,0.00,,62,,76,,0.31,,
06/16/2003,449.73,,241549,,-183,,245000,,94,,36,,0.00,,66,,102,,0.43,,
06/17/2003,449.70,,241471,,-78,,245000,,94,,78,,0.00,,55,,94,,0.30,,
06/18/2003,449.62,,241262,,-209,,245000,,94,,14,,0.00,,63,,88,,0.32,,
06/19/2003,449.56,,241105,,-157,,245000,,94,,43,,0.00,,61,,84,,0.36,,
06/20/2003,--,,--,,--,,245000,,--,,--,,0.00,,59,,85,,0.36,,
06/21/2003,449.32,,240558,,--,,245000,,95,,2,,--,,--,,--,,0.32,,
06/22/2003,449.26,,240323,,--,,245000,,95,,4,,0.00,,--,,--,,0.35,,
06/23/2003,449.18,,240115,,-208,,245000,,95,,18,,0.00,,59,,80,,0.35,,
06/24/2003,449.08,,239855,,-260,,245000,,95,,-8,,0.00,,60,,96,,0.36,,
06/25/2003,449.01,,239673,,-182,,245000,,95,,36,,0.00,,65,,103,,0.41,,
06/26/2003,448.93,,239465,,-208,,245000,,99,,26,,0.00,,66,,111,,0.41,,
06/27/2003,448.84,,239231,,-234,,245000,,102,,14,,0.00,,62,,108,,0.38,,
06/28/2003,448.74,,238972,,-259,,245000,,96,,-7,,0.00,,55,,102,,0.35,,
06/29/2003,448.67,,238790,,-182,,245000,,104,,45,,0.00,,53,,91,,0.41,,
06/30/2003,448.61,,238634,,-156,,245000,,104,,44,,0.00,,57,,86,,0.24,,
07/01/2003,448.54,,238453,,-181,,245000,,105,,33,,0.00,,56,,87,,0.25,,
07/02/2003,448.43,,238168,,-285,,245000,,105,,-14,,0.00,,45,,90,,0.29,,
07/03/2003,448.37,,238013,,-155,,245000,,105,,48,,0.00,,48,,90,,0.25,,
07/04/2003,448.30,,237832,,-181,,245000,,105,,43,,0.00,,49,,102,,0.35,,
07/05/2003,448.19,,237548,,-284,,245000,,108,,-2,,0.00,,50,,98,,0.40,,
07/06/2003,448.04,,237160,,-388,,245000,,111,,-66,,0.00,,49,,88,,0.22,,
07/07/2003,447.98,,237005,,-155,,245000,,111,,60,,0.00,,52,,90,,0.32,,
07/08/2003,447.90,,236799,,-206,,245000,,111,,34,,0.00,,60,,97,,0.32,,
07/09/2003,447.76,,236438,,-361,,245000,,115,,-39,,0.00,,52,,102,,0.34,,
07/10/2003,447.64,,236129,,-309,,245000,,128,,-2,,0.00,,58,,97,,0.31,,
07/11/2003,447.53,,235846,,-283,,245000,,127,,14,,0.00,,53,,102,,0.36,,
07/12/2003,447.40,,235512,,-334,,245000,,128,,-9,,0.00,,61,,97,,0.38,,
07/13/2003,447.29,,235230,,-282,,245000,,125,,14,,0.00,,64,,93,,0.38,,
07/14/2003,447.18,,234948,,-282,,245000,,128,,20,,0.00,,71,,104,,0.41,,
07/15/2003,447.06,,234640,,--,,245000,,128,,1,,0.00,,63,,98,,0.34,,
07/16/2003,446.96,,234384,,-256,,245000,,128,,29,,0.00,,58,,100,,0.36,,
07/17/2003,446.85,,234102,,--,,245000,,129,,16,,0.00,,51,,108,,0.35,,
07/18/2003,446.73,,233795,,-307,,245000,,129,,4,,0.00,,56,,106,,0.36,,
07/19/2003,446.62,,233514,,--,,245000,,127,,10,,0.00,,58,,99,,0.30,,
07/20/2003,446.50,,233208,,--,,245000,,124,,-7,,0.00,,65,,101,,0.29,,
07/21/2003,446.40,,232953,,-255,,245000,,123,,19,,0.00,,66,,97,,0.30,,
07/22/2003,446.29,,232672,,-281,,245000,,125,,9,,0.00,,58,,97,,0.31,,
07/23/2003,446.17,,232367,,-305,,245000,,125,,-11,,0.00,,59,,92,,0.22,,
07/24/2003,446.07,,232112,,-255,,245000,,111,,-16,,0.00,,65,,90,,0.02,,
07/25/2003,445.99,,231909,,-203,,245000,,103,,13,,0.00,,55,,82,,0.15,,
07/26/2003,445.92,,231731,,-178,,245000,,104,,31,,0.00,,54,,97,,0.21,,
07/27/2003,445.80,,231426,,-305,,245000,,104,,-28,,0.00,,55,,95,,0.27,,
07/28/2003,445.71,,231198,,-228,,245000,,104,,10,,0.00,,55,,97,,0.26,,
07/29/2003,445.61,,230944,,-254,,245000,,104,,-4,,0.00,,55,,94,,0.24,,
07/30/2003,445.52,,230716,,-228,,245000,,104,,4,,0.00,,60,,89,,0.18,,
07/31/2003,--,,--,,--,,245000,,--,,--,,0.02,,60,,89,,--,,
08/01/2003,445.33,,230235,,--,,245000,,104,,-6,,0.00,,63,,90,,0.20,,
08/02/2003,445.24,,230007,,--,,245000,,104,,9,,0.00,,62,,83,,0.23,,
08/03/2003,445.14,,229755,,-252,,245000,,104,,0,,0.00,,60,,88,,0.26,,
08/04/2003,445.07,,229578,,-177,,245000,,103,,40,,0.00,,59,,85,,0.30,,
08/05/2003,444.97,,229325,,-253,,245000,,106,,-8,,0.00,,56,,81,,0.15,,
08/06/2003,444.86,,229048,,-277,,245000,,110,,-8,,0.00,,53,,83,,0.25,,
08/07/2003,444.75,,228771,,-277,,245000,,111,,-9,,0.00,,56,,84,,0.22,,
08/08/2003,444.66,,228544,,-227,,245000,,110,,25,,0.00,,55,,88,,0.34,,
08/09/2003,444.56,,228293,,--,,245000,,113,,12,,0.00,,55,,91,,0.30,,
08/10/2003,444.46,,228041,,--,,245000,,113,,12,,0.00,,60,,92,,0.30,,
08/11/2003,444.33,,227714,,-327,,245000,,111,,-32,,0.00,,63,,90,,0.26,,
08/12/2003,444.23,,227463,,-251,,245000,,111,,12,,0.00,,64,,94,,0.32,,
08/13/2003,444.12,,227187,,-276,,245000,,113,,-2,,0.00,,51,,96,,0.28,,
08/14/2003,444.02,,226937,,-250,,245000,,113,,6,,0.00,,56,,89,,0.22,,
08/15/2003,443.93,,226711,,-226,,245000,,111,,19,,0.00,,57,,99,,0.25,,
08/16/2003,443.81,,226411,,-300,,245000,,113,,-19,,0.00,,53,,99,,0.23,,
08/17/2003,443.70,,226136,,-275,,245000,,113,,0,,0.00,,54,,96,,0.30,,
08/18/2003,443.59,,225861,,--,,245000,,113,,-5,,0.00,,56,,90,,0.24,,
08/19/2003,443.49,,225612,,-249,,245000,,--,,--,,--,,--,,--,,--,,
08/20/2003,443.39,,225362,,-250,,245000,,113,,8,,0.00,,58,,94,,0.25,,
08/21/2003,443.29,,225113,,-249,,--,,113,,9,,0.00,,61,,86,,0.25,,
08/22/2003,443.19,,224864,,--,,245000,,110,,-3,,0.00,,56,,80,,0.15,,
08/23/2003,443.09,,224615,,--,,245000,,113,,8,,0.00,,52,,93,,0.24,,
08/24/2003,443.01,,224416,,--,,245000,,113,,37,,0.00,,57,,99,,0.29,,
08/25/2003,442.91,,224167,,--,,245000,,113,,11,,0.00,,61,,104,,0.27,,
08/26/2003,442.78,,223844,,-323,,245000,,113,,-30,,0.00,,57,,96,,0.23,,
08/27/2003,442.67,,223571,,-273,,245000,,114,,-5,,0.00,,53,,88,,0.22,,
08/28/2003,442.57,,223323,,-248,,245000,,113,,3,,0.00,,56,,85,,0.17,,
08/29/2003,442.46,,223051,,-272,,245000,,110,,-11,,0.00,,51,,89,,0.19,,
08/30/2003,442.35,,222779,,-272,,245000,,113,,-10,,0.00,,54,,90,,0.17,,
08/31/2003,442.25,,222531,,-248,,245000,,113,,5,,0.00,,54,,94,,0.20,,
09/01/2003,442.15,,222284,,-247,,245000,,113,,9,,--,,--,,--,,0.23,,
09/02/2003,442.04,,222012,,-272,,245000,,113,,-6,,0.06,,53,,97,,0.20,,
09/03/2003,441.93,,221741,,-271,,245000,,113,,-7,,0.10,,61,,82,,0.18,,
09/04/2003,441.84,,221519,,-222,,245000,,--,,--,,0.00,,59,,85,,--,,
09/05/2003,441.74,,221273,,-246,,245000,,113,,62,,0.10,,54,,84,,0.80,,
09/06/2003,441.65,,221051,,-222,,245000,,113,,16,,0.01,,54,,82,,0.16,,
09/07/2003,441.54,,220780,,-271,,245000,,113,,-7,,0.00,,50,,84,,0.18,,
09/08/2003,441.51,,220707,,-270,,245000,,113,,24,,0.00,,60,,87,,0.25,,
09/09/2003,441.42,,220485,,-270,,245000,,113,,10,,0.00,,60,,77,,0.10,,
09/10/2003,441.33,,220264,,-221,,245000,,113,,24,,0.00,,63,,93,,0.25,,
09/11/2003,441.13,,219774,,-245,,245000,,113,,9,,0.00,,65,,81,,0.22,,
09/12/2003,441.15,,219823,,-613,,245000,,113,,29,,0.00,,69,,106,,0.30,,
09/13/2003,441.06,,219602,,-1782,,245000,,113,,24,,0.00,,60,,105,,0.25,,
09/14/2003,440.97,,219381,,1024,,245000,,113,,21,,0.00,,55,,98,,0.21,,
09/15/2003,440.88,,219161,,-220,,245000,,114,,18,,0.00,,53,,79,,0.17,,
09/16/2003,440.77,,218892,,--,,245000,,111,,-2,,0.00,,51,,86,,0.25,,
09/17/2003,440.69,,218696,,-196,,245000,,113,,34,,0.00,,60,,91,,0.22,,
09/18/2003,440.59,,218452,,-244,,245000,,113,,5,,0.00,,52,,98,,0.17,,
09/19/2003,440.48,,218184,,-268,,245000,,113,,4,,0.00,,64,,98,,0.29,,
09/20/2003,440.38,,217940,,-244,,245000,,113,,8,,0.00,,65,,106,,0.20,,
09/21/2003,440.28,,217696,,-244,,245000,,109,,10,,0.00,,59,,108,,0.27,,
09/22/2003,440.17,,217428,,-268,,245000,,113,,1,,0.00,,61,,108,,0.26,,
09/23/2003,440.03,,217087,,-341,,245000,,113,,-41,,0.00,,53,,88,,0.20,,
09/24/2003,439.96,,216917,,-170,,245000,,82,,10,,0.00,,57,,81,,0.15,,
09/25/2003,439.88,,216723,,-194,,245000,,77,,-12,,0.00,,58,,82,,0.10,,
09/26/2003,439.78,,216480,,-243,,245000,,112,,-5,,0.00,,56,,80,,0.06,,
09/27/2003,439.67,,216213,,-267,,245000,,115,,-7,,0.00,,57,,83,,0.14,,
09/28/2003,439.58,,215995,,-218,,245000,,115,,11,,0.00,,54,,80,,0.07,,
09/29/2003,439.48,,215753,,-242,,245000,,115,,8,,0.00,,49,,87,,0.17,,
09/30/2003,439.37,,215486,,-267,,245000,,115,,-10,,0.00,,48,,87,,0.11,,
10/01/2003,439.27,,215245,,-241,,245000,,115,,3,,0.00,,53,,81,,0.10,,
10/02/2003,439.14,,214930,,-315,,245000,,115,,-38,,0.00,,52,,76,,0.06,,
10/03/2003,439.04,,214689,,-241,,245000,,115,,3,,0.00,,50,,80,,0.10,,
10/04/2003,438.94,,214448,,-241,,245000,,115,,2,,0.00,,52,,80,,0.09,,
10/05/2003,438.86,,214255,,-193,,245000,,110,,24,,0.00,,49,,91,,0.12,,
10/06/2003,438.75,,213990,,-265,,245000,,112,,-4,,0.00,,51,,93,,0.18,,
10/07/2003,438.65,,213749,,-241,,245000,,110,,1,,0.00,,55,,92,,0.13,,
10/08/2003,438.55,,213508,,-241,,245000,,109,,2,,0.00,,46,,85,,0.15,,
10/09/2003,438.43,,213220,,-288,,245000,,109,,-17,,0.00,,60,,77,,0.21,,
10/10/2003,438.34,,213004,,-216,,245000,,109,,14,,0.00,,56,,81,,0.15,,
10/11/2003,438.24,,212764,,-240,,245000,,107,,-2,,0.00,,54,,85,,0.13,,
10/12/2003,438.15,,212548,,-216,,245000,,110,,16,,0.00,,60,,90,,0.16,,
10/13/2003,438.05,,212308,,-240,,245000,,112,,15,,0.00,,56,,91,,0.25,,
10/14/2003,437.93,,212021,,-287,,245000,,112,,-15,,0.00,,62,,90,,0.19,,
10/15/2003,437.83,,211782,,-239,,245000,,115,,6,,0.00,,41,,83,,0.12,,
10/16/2003,437.72,,211519,,-263,,245000,,118,,-2,,0.00,,47,,88,,0.13,,
10/17/2003,437.61,,211256,,-263,,245000,,116,,-10,,0.00,,51,,88,,0.07,,
10/18/2003,437.49,,210970,,-286,,245000,,118,,-14,,0.00,,50,,82,,0.13,,
10/19/2003,437.40,,210755,,-215,,245000,,118,,15,,0.00,,46,,82,,0.06,,
10/20/2003,437.31,,210541,,-214,,245000,,107,,11,,0.00,,52,,93,,0.13,,
10/21/2003,437.21,,210302,,-239,,245000,,108,,0,,0.00,,53,,91,,0.13,,
10/22/2003,437.12,,210088,,-214,,245000,,108,,8,,0.00,,46,,81,,0.08,,
10/23/2003,437.04,,209898,,-190,,245000,,107,,25,,0.00,,62,,89,,0.15,,
10/24/2003,436.95,,209684,,-214,,245000,,108,,14,,0.00,,51,,94,,0.15,,
10/25/2003,436.86,,209470,,-214,,245000,,108,,19,,0.00,,61,,99,,0.20,,
10/26/2003,436.76,,209233,,-237,,245000,,108,,12,,0.00,,55,,100,,0.25,,
10/27/2003,436.67,,209020,,-213,,245000,,108,,14,,0.00,,55,,100,,0.14,,
10/28/2003,436.56,,208759,,-261,,245000,,106,,-13,,0.00,,52,,94,,0.13,,
10/29/2003,436.46,,208522,,-237,,245000,,108,,4,,0.00,,46,,78,,0.17,,
10/30/2003,436.33,,208215,,-307,,245000,,108,,-35,,0.00,,49,,66,,0.13,,
10/31/2003,436.22,,207955,,-260,,245000,,112,,-11,,0.00,,39,,61,,0.09,,
11/01/2003,436.10,,207671,,-284,,245000,,115,,-28,,0.00,,36,,67,,0.00,,
11/02/2003,436.01,,207459,,-212,,245000,,117,,10,,0.29,,35,,59,,0.00,,
11/03/2003,435.90,,207200,,-259,,245000,,120,,-6,,0.00,,40,,63,,0.05,,
11/04/2003,435.79,,206941,,-259,,245000,,117,,-10,,0.14,,36,,62,,0.04,,
11/05/2003,435.70,,206729,,--,,245000,,115,,10,,0.01,,46,,60,,0.02,,
11/06/2003,435.46,,206164,,-565,,245000,,117,,-167,,0.14,,49,,61,,0.01,,
11/07/2003,435.38,,205977,,-187,,245000,,117,,26,,1.08,,54,,59,,0.03,,
11/08/2003,435.54,,206352,,375,,245000,,121,,322,,2.32,,54,,58,,0.13,,
11/09/2003,435.51,,206282,,-70,,245000,,121,,90,,1.01,,47,,66,,0.05,,
11/10/2003,435.42,,206071,,-211,,245000,,121,,19,,0.00,,47,,68,,0.05,,
11/11/2003,435.32,,205836,,-235,,245000,,120,,4,,0.00,,45,,71,,0.02,,
11/12/2003,435.20,,205554,,-282,,245000,,118,,-21,,0.00,,45,,75,,0.03,,
11/13/2003,435.08,,205273,,-281,,245000,,115,,-26,,0.00,,40,,59,,0.01,,
11/14/2003,435.03,,205156,,-117,,245000,,115,,56,,0.25,,49,,57,,0.00,,
11/15/2003,434.94,,204945,,-211,,245000,,113,,10,,0.01,,47,,59,,0.04,,
11/16/2003,434.85,,204735,,-210,,245000,,115,,10,,0.02,,44,,58,,0.01,,
11/17/2003,434.76,,204525,,-210,,245000,,115,,13,,0.01,,47,,67,,0.04,,
11/18/2003,434.66,,204291,,-234,,245000,,115,,0,,0.01,,42,,68,,0.03,,
11/19/2003,434.56,,204058,,-233,,245000,,115,,1,,0.00,,45,,69,,0.03,,
11/20/2003,434.46,,203825,,--,,245000,,115,,4,,0.00,,49,,64,,0.07,,
11/21/2003,434.35,,203568,,--,,245000,,113,,-9,,0.00,,36,,57,,0.08,,
11/22/2003,434.25,,203336,,-232,,245000,,114,,3,,0.00,,35,,57,,0.06,,
11/23/2003,434.14,,203080,,-256,,245000,,114,,-12,,0.00,,30,,61,,0.04,,
11/24/2003,434.04,,202847,,-233,,245000,,114,,-1,,0.00,,35,,61,,0.02,,
11/25/2003,433.93,,202592,,-255,,245000,,114,,-10,,0.00,,43,,58,,0.05,,
11/26/2003,433.83,,202360,,-232,,245000,,114,,1,,0.00,,36,,61,,0.04,,
11/27/2003,433.72,,202105,,-255,,245000,,114,,-13,,0.01,,34,,58,,0.02,,
11/28/2003,433.64,,201919,,-186,,245000,,114,,21,,0.34,,35,,57,,0.01,,
11/29/2003,433.57,,201757,,-162,,245000,,114,,33,,0.05,,49,,54,,0.01,,
11/30/2003,433.57,,201757,,0,,245000,,114,,103,,0.93,,48,,54,,0.01,,
12/01/2003,433.87,,202452,,695,,245000,,116,,467,,1.20,,52,,57,,0.01,,
12/02/2003,433.95,,202638,,186,,245000,,114,,209,,0.00,,51,,61,,0.01,,
12/03/2003,433.91,,202545,,-93,,245000,,113,,70,,0.01,,47,,65,,0.04,,
12/04/2003,433.88,,202476,,-69,,245000,,113,,83,,0.65,,51,,54,,0.05,,
12/05/2003,433.92,,202569,,93,,245000,,113,,162,,0.45,,53,,59,,0.02,,
12/06/2003,434.73,,204455,,1886,,245000,,117,,1074,,1.10,,48,,59,,0.07,,
12/07/2003,434.91,,204875,,420,,245000,,114,,327,,0.01,,43,,58,,0.01,,
12/08/2003,434.92,,204899,,24,,245000,,114,,130,,0.01,,38,,59,,0.04,,
12/09/2003,435.20,,205554,,655,,245000,,117,,448,,2.01,,41,,50,,0.01,,
12/10/2003,435.98,,207388,,1834,,245000,,116,,1042,,0.46,,46,,58,,0.01,,
12/11/2003,436.39,,208357,,969,,245000,,114,,604,,0.02,,42,,56,,0.01,,
12/12/2003,436.66,,208996,,639,,245000,,115,,438,,--,,--,,--,,0.01,,
12/13/2003,437.35,,210636,,1640,,245000,,115,,943,,0.24,,50,,57,,0.01,,
12/14/2003,438.84,,214207,,3571,,245000,,117,,1929,,0.01,,40,,56,,0.13,,
12/15/2003,439.13,,214906,,699,,245000,,114,,469,,0.00,,35,,57,,0.03,,
12/16/2003,439.27,,215245,,339,,245000,,114,,286,,0.00,,38,,56,,0.01,,
12/17/2003,439.33,,215390,,145,,245000,,114,,189,,0.00,,35,,56,,0.02,,
12/18/2003,439.34,,215414,,24,,245000,,114,,128,,0.01,,34,,60,,0.02,,
12/19/2003,439.48,,215753,,339,,245000,,113,,285,,0.69,,40,,48,,0.01,,
12/20/2003,439.89,,216747,,994,,245000,,117,,634,,0.86,,47,,53,,0.17,,
12/21/2003,440.17,,217428,,681,,245000,,--,,--,,--,,--,,--,,--,,
12/22/2003,440.31,,217769,,341,,245000,,109,,309,,0.36,,44,,59,,0.30,,
12/23/2003,440.90,,219210,,1441,,245000,,118,,846,,2.98,,46,,54,,0.01,,
12/24/2003,443.95,,226762,,7552,,--,,123,,3932,,0.15,,48,,55,,0.02,,
12/25/2003,444.75,,228771,,2009,,245000,,--,,--,,0.01,,42,,54,,--,,
12/26/2003,445.13,,229729,,958,,245000,,116,,600,,0.00,,33,,52,,0.01,,
12/27/2003,445.34,,230260,,531,,245000,,--,,--,,--,,--,,--,,--,,
12/28/2003,445.53,,230741,,481,,245000,,--,,--,,2.12,,32,,47,,--,,
12/29/2003,449.45,,240818,,10077,,245000,,133,,5214,,1.21,,43,,57,,0.01,,
12/30/2003,450.60,,243830,,3012,,245000,,122,,1643,,0.00,,42,,57,,0.02,,
12/31/2003,--,,--,,--,,245000,,--,,--,,0.01,,43,,55,,--,,
01/01/2004,453.87,,252532,,--,,245000,,126,,3770,,0.92,,36,,55,,0.01,,
01/02/2004,454.30,,253692,,1160,,245000,,1118,,1720,,0.22,,35,,47,,0.19,,
01/03/2004,453.69,,252048,,-1644,,245000,,2078,,1251,,0.06,,32,,51,,0.02,,
01/04/2004,452.86,,249822,,-2226,,245000,,2068,,947,,0.01,,32,,54,,0.01,,
01/05/2004,451.91,,247291,,-2531,,245000,,2054,,780,,0.00,,33,,53,,0.03,,
01/06/2004,451.35,,245808,,-1483,,245000,,1267,,523,,0.38,,42,,52,,0.04,,
01/07/2004,451.26,,245570,,--,,245000,,586,,467,,0.43,,44,,51,,0.01,,
01/08/2004,451.41,,245966,,396,,245000,,391,,592,,0.16,,44,,51,,0.01,,
01/09/2004,452.08,,247743,,1777,,245000,,392,,1289,,1.03,,43,,54,,0.01,,
01/10/2004,452.52,,248914,,1171,,245000,,376,,967,,0.01,,49,,60,,0.01,,
01/11/2004,452.75,,249528,,614,,245000,,388,,703,,0.01,,47,,63,,0.06,,
01/12/2004,452.87,,249849,,321,,245000,,--,,--,,0.03,,47,,55,,--,,
01/13/2004,452.49,,248834,,-1015,,245000,,1074,,565,,--,,--,,--,,0.03,,
01/14/2004,451.97,,247451,,-1383,,245000,,1319,,623,,0.26,,47,,54,,0.01,,
01/15/2004,451.64,,246575,,-876,,245000,,869,,431,,0.00,,45,,62,,0.04,,
01/16/2004,451.57,,246390,,-185,,245000,,395,,304,,0.00,,43,,58,,0.02,,
01/17/2004,451.64,,246575,,185,,245000,,176,,273,,--,,--,,--,,0.04,,
01/18/2004,451.70,,246734,,--,,245000,,176,,257,,0.00,,--,,--,,0.01,,
01/19/2004,451.73,,246814,,80,,245000,,174,,218,,0.00,,--,,--,,0.04,,
01/20/2004,451.65,,246602,,-212,,245000,,--,,--,,0.00,,43,,62,,0.03,,
01/21/2004,451.29,,245649,,-953,,245000,,696,,220,,0.00,,40,,64,,0.05,,
01/22/2004,451.08,,245094,,-528,,245000,,463,,186,,0.00,,35,,62,,0.03,,
01/23/2004,451.08,,245094,,--,,245000,,176,,179,,0.29,,34,,57,,0.03,,
01/24/2004,451.10,,245147,,53,,245000,,180,,210,,0.01,,45,,60,,0.04,,
01/25/2004,451.06,,245042,,-105,,245000,,180,,133,,0.00,,37,,56,,0.06,,
01/26/2004,451.06,,245042,,0,,245000,,179,,181,,0.44,,43,,52,,0.02,,
01/27/2004,451.17,,245332,,290,,245000,,179,,326,,0.20,,43,,58,,0.01,,
01/28/2004,451.21,,245438,,106,,245000,,174,,230,,0.00,,44,,60,,0.03,,
01/29/2004,451.23,,245490,,52,,245000,,177,,204,,0.09,,41,,59,,0.01,,
01/30/2004,451.26,,245570,,80,,245000,,177,,225,,0.00,,48,,58,,0.09,,
01/31/2004,451.23,,245490,,-80,,245000,,177,,138,,1.02,,35,,59,,0.01,,
02/01/2004,451.26,,245570,,80,,245000,,177,,219,,0.85,,44,,50,,0.02,,
02/02/2004,452.35,,248461,,2891,,245000,,181,,1640,,0.82,,45,,54,,0.02,,
02/03/2004,452.38,,248541,,80,,245000,,1303,,1345,,0.03,,46,,58,,0.02,,
02/04/2004,451.59,,246443,,-2098,,245000,,2002,,948,,0.00,,46,,63,,0.05,,
02/05/2004,451.35,,245808,,-635,,245000,,989,,672,,--,,--,,--,,0.04,,
02/06/2004,451.58,,246416,,608,,245000,,183,,491,,0.19,,43,,60,,0.01,,
02/07/2004,451.77,,246920,,504,,245000,,187,,444,,0.00,,38,,59,,0.04,,
02/08/2004,451.89,,247238,,318,,245000,,187,,351,,0.00,,41,,64,,0.05,,
02/09/2004,451.78,,246946,,-292,,245000,,502,,363,,0.00,,40,,71,,0.11,,
02/10/2004,451.52,,246257,,-689,,--,,695,,351,,0.00,,37,,69,,0.04,,
02/11/2004,451.23,,245490,,-767,,245000,,698,,328,,0.00,,36,,67,,0.05,,
02/12/2004,451.12,,245200,,-290,,245000,,402,,260,,0.00,,35,,67,,0.05,,
02/13/2004,451.17,,245332,,--,,--,,188,,256,,0.21,,39,,54,,0.01,,
02/14/2004,451.19,,245385,,53,,--,,188,,216,,0.16,,48,,61,,0.01,,
02/15/2004,451.26,,245570,,185,,--,,188,,282,,2.97,,49,,57,,0.01,,
02/16/2004,454.19,,253395,,7825,,--,,193,,4139,,1.94,,51,,60,,0.01,,
02/17/2004,460.81,,271692,,18297,,245000,,204,,9430,,2.78,,55,,61,,0.01,,
02/18/2004,463.76,,280126,,--,,245000,,188,,4446,,0.02,,49,,63,,0.07,,
02/19/2004,464.72,,282908,,2782,,245000,,468,,1877,,0.00,,44,,62,,0.07,,
02/20/2004,463.83,,280328,,-2580,,245000,,2794,,1494,,0.01,,46,,58,,0.01,,
02/21/2004,462.18,,275587,,-4741,,245000,,3801,,1412,,0.06,,45,,56,,0.01,,
02/22/2004,460.40,,270533,,-5054,,245000,,3727,,1180,,0.05,,45,,57,,0.01,,
02/23/2004,458.50,,265209,,-5324,,245000,,3659,,982,,0.42,,40,,63,,0.09,,
02/24/2004,456.77,,260423,,-4786,,245000,,3629,,1217,,2.76,,49,,63,,0.01,,
02/25/2004,459.30,,267442,,7019,,245000,,1646,,5186,,1.50,,51,,61,,0.01,,
02/26/2004,460.67,,271296,,3854,,245000,,1070,,3016,,0.33,,42,,56,,0.03,,
02/27/2004,460.17,,269885,,-1411,,245000,,3072,,2368,,0.00,,42,,63,,0.09,,
02/28/2004,458.76,,265933,,-3952,,245000,,4059,,2068,,0.00,,42,,64,,0.02,,
02/29/2004,457.13,,261414,,-4519,,245000,,4036,,1766,,0.28,,42,,62,,0.10,,
03/01/2004,455.46,,256838,,-4576,,--,,4025,,1723,,0.15,,48,,61,,0.06,,
03/02/2004,453.61,,251832,,-5006,,245000,,3832,,1315,,0.00,,42,,72,,0.09,,
03/03/2004,452.20,,248062,,-3770,,245000,,2944,,1046,,0.00,,42,,67,,0.04,,
03/04/2004,451.52,,246257,,-1805,,--,,1534,,634,,0.00,,43,,68,,0.13,,
03/05/2004,451.35,,245808,,-449,,245000,,657,,434,,0.00,,47,,70,,0.05,,
03/06/2004,451.34,,245781,,-27,,245000,,397,,393,,--,,--,,--,,0.13,,
03/07/2004,451.28,,245622,,-159,,245000,,398,,327,,0.00,,47,,84,,0.13,,
03/08/2004,451.36,,245834,,-132,,245000,,366,,319,,0.00,,48,,86,,0.09,,
03/09/2004,451.35,,245808,,-52,,245000,,321,,320,,0.00,,55,,89,,0.17,,
03/10/2004,451.34,,245781,,-53,,245000,,296,,296,,0.00,,55,,91,,0.18,,
03/11/2004,451.38,,245887,,79,,245000,,234,,299,,0.00,,47,,84,,0.15,,
03/12/2004,451.40,,245940,,26,,245000,,190,,228,,0.00,,48,,88,,0.15,,
03/13/2004,451.40,,245940,,-26,,245000,,184,,195,,0.00,,55,,85,,0.14,,
03/14/2004,451.41,,245966,,0,,245000,,182,,209,,0.00,,49,,91,,0.19,,
03/15/2004,451.41,,245966,,0,,245000,,179,,191,,0.00,,58,,91,,0.16,,
03/16/2004,451.40,,245940,,-26,,245000,,177,,176,,0.00,,57,,94,,0.16,,
03/17/2004,451.38,,245887,,-53,,245000,,175,,158,,0.00,,57,,96,,0.13,,
03/18/2004,451.34,,245781,,-106,,245000,,175,,137,,0.00,,51,,91,,0.20,,
03/19/2004,451.31,,245702,,-79,,245000,,185,,154,,0.00,,46,,82,,0.12,,
03/20/2004,451.27,,245596,,-106,,245000,,185,,141,,0.00,,46,,88,,0.12,,
03/21/2004,451.24,,245517,,-79,,245000,,185,,154,,0.00,,52,,77,,0.12,,
03/22/2004,451.19,,245385,,-132,,245000,,189,,132,,0.00,,49,,78,,0.12,,
03/23/2004,451.15,,245279,,-106,,245000,,188,,147,,--,,--,,--,,0.17,,
03/24/2004,451.09,,245121,,-158,,245000,,188,,116,,--,,--,,--,,0.10,,
03/25/2004,451.17,,245332,,211,,245000,,176,,284,,1.04,,42,,54,,0.03,,
03/26/2004,451.16,,245306,,-53,,--,,169,,159,,0.17,,42,,61,,0.04,,
