Date,RESELE , ,,STORAGE , ,,RESCHG , ,,TOCSTO , ,,ABVTOC , ,,OUTFLOW , ,,INFLOW , ,,PPTINC , ,,TEMPMN , ,,TEMPMX , ,,EVPPAN , ,,
 ,FEET, ,AF, ,AF, ,AF, ,AF, ,CFS, ,CFS, ,INCHES, ,DEGF, ,DEGF, ,INCHES, ,
06/07/2003,748.53,,87297,,--,,86400,,180,,244,,0.00,,56,,85,,0.21,,
06/08/2003,748.53,,87297,,0,,86400,,180,,193,,0.00,,51,,91,,0.25,,
06/09/2003,748.56,,87349,,52,,86400,,183,,223,,0.00,,53,,85,,0.26,,
06/10/2003,748.54,,87314,,-35,,86400,,184,,178,,0.00,,54,,79,,0.23,,
06/11/2003,748.44,,87140,,-174,,86400,,203,,127,,0.00,,52,,82,,0.23,,
06/12/2003,748.34,,86965,,-175,,86400,,222,,146,,0.00,,46,,77,,0.23,,
06/13/2003,748.21,,86737,,-228,,86400,,235,,136,,0.00,,45,,77,,0.30,,
06/14/2003,748.08,,86510,,-227,,86400,,246,,145,,0.00,,45,,79,,0.25,,
06/15/2003,747.98,,86336,,-174,,86400,,250,,176,,0.00,,49,,86,,0.27,,
06/16/2003,747.87,,86144,,-192,,86400,,250,,169,,0.00,,53,,92,,0.30,,
06/17/2003,747.75,,85934,,-210,,86400,,260,,172,,0.00,,59,,83,,0.33,,
06/18/2003,747.62,,85707,,-227,,86400,,271,,171,,0.00,,54,,78,,0.28,,
06/19/2003,747.46,,85428,,-279,,86400,,271,,146,,0.00,,53,,75,,0.30,,
06/20/2003,747.32,,85184,,-244,,86400,,271,,164,,0.00,,49,,76,,0.30,,
06/21/2003,747.14,,84871,,-313,,86400,,271,,127,,--,,--,,--,,0.26,,
06/22/2003,746.96,,84557,,-314,,86400,,271,,127,,0.00,,51,,79,,0.27,,
06/23/2003,746.79,,84262,,-295,,86400,,273,,138,,0.00,,50,,74,,0.27,,
06/24/2003,746.64,,84001,,-261,,86400,,265,,150,,0.00,,46,,88,,0.32,,
06/25/2003,746.54,,83827,,-174,,86400,,242,,172,,0.00,,51,,97,,0.34,,
06/26/2003,746.43,,83636,,-191,,86400,,230,,154,,0.00,,54,,104,,0.38,,
06/27/2003,746.32,,83445,,-191,,86400,,230,,157,,0.00,,55,,106,,0.44,,
06/28/2003,746.19,,83219,,-226,,86400,,230,,135,,0.00,,55,,101,,0.36,,
06/29/2003,746.06,,82994,,-225,,86400,,231,,135,,0.00,,51,,90,,0.33,,
06/30/2003,745.94,,82785,,-209,,86400,,248,,158,,0.00,,52,,85,,0.30,,
07/01/2003,745.78,,82508,,-277,,86400,,262,,138,,0.00,,49,,84,,0.30,,
07/02/2003,745.63,,82248,,-260,,86400,,263,,149,,0.00,,44,,90,,0.30,,
07/03/2003,745.47,,81971,,-277,,86400,,263,,143,,0.00,,45,,89,,0.34,,
07/04/2003,745.33,,81729,,-242,,86400,,263,,166,,0.00,,50,,94,,0.45,,
07/05/2003,745.14,,81400,,-329,,86400,,270,,121,,0.00,,51,,90,,0.30,,
07/06/2003,744.99,,81141,,-259,,86400,,280,,166,,0.00,,54,,89,,0.29,,
07/07/2003,744.81,,80830,,-311,,86400,,280,,138,,0.00,,53,,76,,0.27,,
07/08/2003,744.64,,80536,,-294,,86400,,280,,148,,0.00,,50,,90,,0.30,,
07/09/2003,744.48,,80260,,-276,,86400,,280,,161,,0.00,,52,,96,,0.35,,
07/10/2003,744.34,,80019,,-241,,86400,,276,,175,,0.00,,55,,93,,0.36,,
07/11/2003,744.14,,79674,,-345,,86400,,286,,137,,0.00,,52,,92,,0.45,,
07/12/2003,743.95,,79347,,-327,,86400,,302,,153,,0.00,,57,,88,,0.28,,
07/13/2003,743.76,,79020,,-327,,86400,,303,,154,,0.00,,56,,85,,0.29,,
07/14/2003,743.60,,78745,,-275,,86400,,303,,183,,0.00,,55,,94,,0.33,,
07/15/2003,743.43,,78453,,--,,86400,,303,,175,,0.00,,63,,88,,0.35,,
07/16/2003,743.26,,78161,,-292,,86400,,303,,174,,0.00,,55,,93,,0.34,,
07/17/2003,743.09,,77869,,--,,86400,,303,,176,,0.00,,56,,104,,0.36,,
07/18/2003,742.91,,77560,,-309,,86400,,306,,175,,0.00,,60,,101,,0.45,,
07/19/2003,742.71,,77218,,-342,,86400,,307,,152,,0.00,,62,,96,,0.32,,
07/20/2003,742.54,,76927,,--,,86400,,307,,181,,0.00,,62,,104,,0.37,,
07/21/2003,742.35,,76602,,-325,,86400,,307,,163,,0.00,,67,,103,,0.37,,
07/22/2003,742.18,,76311,,-291,,86400,,307,,182,,0.00,,63,,104,,0.40,,
07/23/2003,741.98,,75970,,-341,,86400,,307,,155,,0.00,,68,,106,,0.36,,
07/24/2003,741.83,,75714,,-256,,86400,,291,,170,,0.00,,67,,84,,0.15,,
07/25/2003,741.64,,75390,,-324,,86400,,276,,127,,0.00,,60,,88,,0.27,,
07/26/2003,741.44,,75049,,-341,,86400,,276,,121,,0.00,,59,,101,,0.30,,
07/27/2003,741.28,,74777,,-272,,86400,,276,,159,,0.00,,59,,105,,0.37,,
07/28/2003,741.10,,74471,,-306,,86400,,276,,144,,0.00,,61,,108,,0.40,,
07/29/2003,740.92,,74165,,-306,,86400,,276,,145,,0.00,,64,,110,,0.42,,
07/30/2003,740.69,,73774,,--,,86400,,276,,96,,0.00,,61,,88,,0.30,,
07/31/2003,--,,--,,--,,86400,,--,,--,,0.02,,61,,89,,--,,
08/01/2003,740.30,,73113,,--,,86400,,276,,148,,0.00,,62,,95,,0.30,,
08/02/2003,740.07,,72723,,--,,86400,,276,,96,,0.00,,62,,84,,0.29,,
08/03/2003,739.88,,72402,,-321,,86400,,276,,130,,0.00,,58,,92,,0.28,,
08/04/2003,739.70,,72098,,-304,,86400,,276,,137,,0.00,,56,,80,,0.25,,
08/05/2003,739.52,,71794,,-304,,86400,,276,,134,,0.00,,56,,80,,0.20,,
08/06/2003,739.34,,71490,,-304,,86400,,276,,136,,0.00,,55,,78,,0.24,,
08/07/2003,739.16,,71187,,-303,,86400,,276,,138,,0.00,,55,,81,,0.26,,
08/08/2003,738.97,,70867,,-320,,86400,,276,,132,,0.00,,52,,83,,0.30,,
08/09/2003,738.79,,70565,,--,,86400,,276,,138,,0.00,,59,,83,,0.25,,
08/10/2003,738.62,,70280,,--,,86400,,277,,149,,0.00,,53,,83,,0.28,,
08/11/2003,738.45,,69995,,-285,,86400,,280,,153,,0.00,,53,,83,,0.29,,
08/12/2003,738.26,,69676,,-319,,86400,,280,,135,,0.00,,50,,85,,0.27,,
08/13/2003,738.10,,69409,,--,,86400,,280,,162,,0.00,,50,,94,,0.29,,
08/14/2003,737.92,,69108,,-301,,86400,,280,,144,,0.00,,49,,87,,0.27,,
08/15/2003,737.75,,68824,,-284,,86400,,280,,153,,0.00,,52,,87,,0.29,,
08/16/2003,737.57,,68524,,-300,,86400,,280,,145,,0.00,,51,,99,,0.28,,
08/17/2003,737.39,,68225,,-299,,86400,,280,,148,,0.00,,56,,102,,0.34,,
08/18/2003,737.22,,67942,,--,,86400,,280,,157,,0.00,,57,,103,,0.35,,
08/19/2003,737.02,,67610,,-332,,86400,,--,,--,,--,,--,,--,,--,,
08/20/2003,736.84,,67312,,-298,,86400,,280,,149,,0.00,,54,,99,,0.35,,
08/21/2003,736.62,,66947,,-365,,--,,280,,113,,0.00,,56,,91,,0.29,,
08/22/2003,736.44,,66650,,--,,86400,,280,,144,,0.00,,52,,81,,0.25,,
08/23/2003,736.26,,66353,,--,,86400,,280,,145,,0.00,,52,,91,,0.27,,
08/24/2003,736.07,,66039,,--,,86400,,280,,139,,0.00,,55,,96,,0.31,,
08/25/2003,735.91,,65776,,--,,86400,,272,,159,,0.00,,56,,101,,0.34,,
08/26/2003,735.74,,65496,,-280,,86400,,267,,144,,0.00,,58,,100,,0.32,,
08/27/2003,735.58,,65234,,-262,,86400,,276,,160,,0.00,,54,,95,,0.28,,
08/28/2003,735.37,,64889,,-345,,86400,,289,,130,,0.00,,51,,85,,0.26,,
08/29/2003,735.19,,64595,,-294,,86400,,289,,157,,0.00,,49,,93,,0.30,,
08/30/2003,735.03,,64333,,-262,,86400,,292,,177,,0.00,,54,,98,,0.30,,
08/31/2003,734.85,,64039,,-294,,86400,,293,,163,,0.00,,61,,101,,0.32,,
09/01/2003,734.68,,63762,,-277,,86400,,293,,175,,--,,--,,--,,0.36,,
09/02/2003,734.51,,63485,,-277,,86400,,275,,157,,0.00,,57,,106,,0.35,,
09/03/2003,734.36,,63241,,-244,,86400,,250,,136,,0.04,,59,,97,,0.15,,
09/04/2003,734.22,,63014,,-227,,86400,,--,,--,,0.00,,58,,92,,--,,
09/05/2003,734.05,,62738,,-276,,86400,,250,,124,,0.00,,54,,82,,0.22,,
09/06/2003,733.90,,62495,,-243,,86400,,250,,138,,0.00,,54,,76,,0.17,,
09/07/2003,733.77,,62285,,-210,,86400,,250,,153,,0.00,,50,,78,,0.14,,
09/08/2003,733.64,,62075,,-210,,86400,,250,,157,,0.00,,51,,79,,0.22,,
09/09/2003,733.54,,61913,,-162,,86400,,250,,169,,0.05,,54,,70,,0.01,,
09/10/2003,733.54,,61913,,0,,86400,,249,,261,,0.00,,51,,85,,0.20,,
09/11/2003,733.55,,61929,,16,,86400,,250,,273,,0.00,,53,,100,,0.25,,
09/12/2003,733.57,,61962,,33,,86400,,250,,292,,0.00,,56,,100,,0.42,,
09/13/2003,733.60,,62010,,48,,86400,,252,,296,,0.00,,56,,101,,0.34,,
09/14/2003,733.62,,62042,,32,,86400,,254,,287,,0.00,,54,,97,,0.28,,
09/15/2003,733.63,,62058,,16,,86400,,266,,289,,0.00,,50,,88,,0.25,,
09/16/2003,733.60,,62010,,--,,86400,,276,,265,,0.00,,45,,80,,0.22,,
09/17/2003,733.64,,62075,,65,,86400,,227,,273,,0.00,,45,,84,,0.22,,
09/18/2003,733.66,,62107,,32,,86400,,276,,309,,0.00,,67,,93,,0.28,,
09/19/2003,733.67,,62123,,16,,86400,,276,,1771,,0.00,,51,,90,,25.00,,
09/20/2003,733.69,,62155,,32,,86400,,276,,306,,0.00,,52,,100,,0.24,,
09/21/2003,733.70,,62172,,17,,86400,,275,,301,,0.00,,53,,106,,0.30,,
09/22/2003,733.72,,62204,,32,,86400,,274,,308,,0.00,,54,,104,,0.30,,
09/23/2003,733.74,,62236,,32,,86400,,274,,305,,0.00,,55,,100,,0.25,,
09/24/2003,733.74,,62236,,0,,86400,,271,,284,,0.00,,52,,92,,0.22,,
09/25/2003,733.67,,62123,,-113,,86400,,270,,226,,0.00,,50,,91,,0.22,,
09/26/2003,733.61,,62026,,-97,,86400,,267,,228,,0.00,,49,,93,,0.17,,
09/27/2003,733.59,,61994,,-32,,86400,,267,,263,,0.00,,49,,94,,0.21,,
09/28/2003,733.58,,61978,,-16,,86400,,267,,270,,0.00,,50,,88,,0.19,,
09/29/2003,733.58,,61978,,0,,86400,,267,,279,,0.00,,50,,80,,0.20,,
09/30/2003,733.58,,61978,,0,,86400,,267,,278,,0.00,,46,,88,,0.18,,
10/01/2003,733.59,,61994,,16,,86400,,204,,223,,0.00,,46,,81,,0.18,,
10/02/2003,733.61,,62026,,32,,86400,,204,,228,,0.00,,50,,79,,0.12,,
10/03/2003,733.64,,62075,,49,,86400,,204,,239,,0.00,,47,,87,,0.16,,
10/04/2003,733.66,,62107,,32,,86400,,204,,233,,0.00,,53,,84,,0.20,,
10/05/2003,733.68,,62139,,32,,86400,,204,,233,,0.00,,46,,85,,0.20,,
10/06/2003,733.69,,62155,,16,,86400,,248,,270,,0.00,,50,,89,,0.22,,
10/07/2003,733.68,,62139,,-16,,86400,,234,,239,,0.00,,54,,86,,0.21,,
10/08/2003,733.63,,62058,,-81,,86400,,237,,209,,0.00,,51,,80,,0.20,,
10/09/2003,733.54,,61913,,-145,,86400,,238,,182,,0.00,,53,,74,,0.26,,
10/10/2003,733.47,,61800,,-113,,86400,,234,,187,,0.00,,40,,75,,0.15,,
10/11/2003,733.42,,61719,,-81,,86400,,234,,203,,0.00,,40,,79,,0.15,,
10/12/2003,733.39,,61671,,-48,,86400,,234,,222,,0.00,,49,,82,,0.19,,
10/13/2003,733.35,,61607,,-64,,85900,,234,,216,,0.00,,40,,86,,0.22,,
10/14/2003,733.30,,61526,,-81,,84900,,234,,206,,0.00,,44,,84,,0.20,,
10/15/2003,733.24,,61429,,-97,,83900,,224,,185,,0.00,,41,,77,,0.15,,
10/16/2003,733.22,,61397,,-32,,82900,,210,,204,,0.00,,46,,82,,0.16,,
10/17/2003,733.21,,61381,,-16,,82000,,210,,212,,0.00,,46,,88,,0.16,,
10/18/2003,733.18,,61333,,-48,,81000,,211,,194,,0.00,,47,,84,,0.11,,
10/19/2003,733.09,,61188,,-145,,80000,,218,,151,,0.00,,45,,80,,0.10,,
10/20/2003,733.01,,61059,,-129,,79100,,218,,163,,0.00,,49,,91,,0.15,,
10/21/2003,732.85,,60802,,-257,,78100,,218,,101,,0.00,,48,,93,,0.19,,
10/22/2003,732.67,,60514,,-288,,77100,,218,,79,,0.00,,47,,73,,0.10,,
10/23/2003,732.51,,60257,,-257,,76200,,218,,97,,0.00,,47,,84,,0.14,,
10/24/2003,732.33,,59970,,-287,,75200,,218,,83,,0.00,,44,,91,,0.16,,
10/25/2003,732.17,,59714,,-256,,74200,,216,,100,,0.00,,47,,96,,0.20,,
10/26/2003,731.98,,59412,,-302,,73300,,223,,81,,0.00,,48,,96,,0.17,,
10/27/2003,731.77,,59078,,-334,,72300,,234,,76,,0.00,,48,,97,,0.16,,
10/28/2003,731.57,,58760,,-318,,71300,,234,,86,,0.00,,50,,96,,0.19,,
10/29/2003,731.35,,58412,,-348,,70300,,234,,70,,0.00,,49,,73,,0.19,,
10/30/2003,731.16,,58111,,-301,,69400,,234,,89,,0.03,,43,,61,,0.11,,
10/31/2003,730.96,,57796,,-315,,68400,,234,,81,,0.00,,30,,59,,0.09,,
11/01/2003,730.79,,57528,,-268,,68400,,233,,103,,0.00,,44,,65,,0.09,,
11/02/2003,730.63,,57276,,-252,,68400,,233,,106,,0.28,,34,,56,,0.01,,
11/03/2003,730.46,,57009,,-267,,68400,,230,,99,,0.00,,38,,58,,0.06,,
11/04/2003,730.32,,56790,,-219,,68400,,230,,120,,0.07,,31,,59,,0.01,,
11/05/2003,730.14,,56508,,--,,68400,,228,,86,,0.05,,44,,56,,0.01,,
11/06/2003,730.00,,56289,,-219,,68400,,210,,100,,0.11,,47,,55,,0.01,,
11/07/2003,729.89,,56117,,-172,,68400,,180,,94,,0.29,,50,,58,,0.01,,
11/08/2003,729.90,,56132,,15,,68400,,174,,182,,1.45,,49,,56,,0.01,,
11/09/2003,729.92,,56164,,32,,68400,,170,,187,,0.53,,45,,61,,0.01,,
11/10/2003,729.87,,56086,,-78,,68400,,169,,137,,0.00,,43,,64,,0.11,,
11/11/2003,729.82,,56008,,-78,,68400,,166,,130,,0.00,,37,,67,,0.05,,
11/12/2003,729.73,,55867,,-141,,68400,,166,,100,,0.00,,37,,73,,0.08,,
11/13/2003,729.66,,55758,,-109,,68400,,164,,114,,0.00,,37,,61,,0.07,,
11/14/2003,729.64,,55727,,-31,,68400,,163,,149,,0.35,,48,,55,,0.03,,
11/15/2003,729.65,,55742,,15,,68400,,160,,169,,0.02,,46,,52,,0.02,,
11/16/2003,729.68,,55789,,47,,68400,,159,,183,,0.16,,46,,54,,0.01,,
11/17/2003,729.72,,55851,,62,,68400,,158,,194,,0.00,,43,,62,,0.07,,
11/18/2003,729.83,,56023,,172,,68400,,156,,246,,0.00,,38,,66,,0.05,,
11/19/2003,729.90,,56132,,109,,68400,,156,,214,,0.02,,43,,65,,0.06,,
11/20/2003,730.01,,56304,,--,,68400,,156,,248,,0.00,,42,,59,,0.08,,
11/21/2003,730.05,,56367,,--,,68400,,156,,193,,0.00,,29,,53,,0.08,,
11/22/2003,730.04,,56351,,-16,,68400,,156,,151,,0.00,,29,,56,,0.05,,
11/23/2003,730.04,,56351,,0,,68400,,156,,161,,0.00,,28,,60,,0.08,,
11/24/2003,730.04,,56351,,0,,68400,,156,,160,,0.00,,30,,59,,0.06,,
11/25/2003,730.04,,56351,,0,,68400,,156,,158,,0.01,,31,,55,,0.03,,
11/26/2003,730.04,,56351,,0,,68400,,156,,161,,0.00,,42,,45,,0.07,,
11/27/2003,730.04,,56351,,0,,68400,,156,,159,,0.00,,30,,58,,0.04,,
11/28/2003,730.02,,56320,,-31,,68400,,156,,142,,0.52,,46,,54,,0.02,,
11/29/2003,730.09,,56429,,109,,68400,,156,,211,,0.61,,46,,49,,0.01,,
11/30/2003,730.17,,56555,,126,,68400,,156,,220,,0.41,,47,,55,,0.01,,
12/01/2003,730.35,,56837,,282,,68400,,154,,297,,0.68,,50,,53,,0.01,,
12/02/2003,730.50,,57072,,235,,68400,,133,,256,,0.00,,50,,61,,0.07,,
12/03/2003,730.63,,57276,,204,,68400,,96,,202,,0.00,,43,,63,,0.05,,
12/04/2003,730.87,,57654,,378,,68400,,117,,308,,0.61,,44,,52,,0.01,,
12/05/2003,731.18,,58143,,489,,68400,,127,,374,,0.36,,51,,56,,0.01,,
12/06/2003,731.88,,59252,,1109,,68400,,126,,686,,0.68,,47,,57,,0.01,,
12/07/2003,732.28,,59890,,638,,68400,,126,,448,,0.04,,40,,56,,0.01,,
12/08/2003,732.56,,60337,,447,,68400,,127,,354,,0.00,,32,,58,,0.04,,
12/09/2003,732.93,,60931,,594,,68400,,127,,427,,1.55,,39,,48,,0.01,,
12/10/2003,734.04,,62722,,1791,,68400,,107,,1011,,0.61,,44,,52,,0.01,,
12/11/2003,734.68,,63762,,1040,,68400,,91,,616,,0.03,,40,,54,,0.01,,
12/12/2003,735.52,,65135,,1373,,68400,,91,,786,,--,,--,,--,,0.05,,
12/13/2003,736.73,,67129,,1994,,68400,,91,,1096,,0.90,,47,,55,,0.01,,
12/14/2003,738.17,,69526,,2397,,68400,,92,,1305,,0.00,,35,,54,,0.06,,
12/15/2003,738.63,,70296,,770,,68400,,92,,483,,0.00,,30,,51,,0.04,,
12/16/2003,738.98,,70884,,588,,68400,,92,,391,,0.00,,33,,55,,0.04,,
12/17/2003,739.29,,71406,,522,,68400,,92,,357,,0.00,,31,,58,,0.04,,
12/18/2003,739.56,,71861,,455,,68400,,94,,326,,0.00,,30,,68,,0.04,,
12/19/2003,740.04,,72672,,811,,68400,,91,,503,,0.87,,43,,51,,0.05,,
12/20/2003,740.65,,73706,,1034,,68400,,91,,613,,0.21,,44,,52,,0.01,,
12/21/2003,741.09,,74454,,748,,68400,,--,,--,,--,,--,,--,,--,,
12/22/2003,740.73,,73842,,-612,,68400,,886,,579,,0.17,,38,,58,,0.03,,
12/23/2003,739.07,,71036,,-2806,,68400,,1924,,510,,1.33,,48,,52,,0.01,,
12/24/2003,740.19,,72926,,1890,,--,,1154,,2107,,0.40,,44,,52,,0.01,,
12/25/2003,740.88,,74097,,1171,,68400,,--,,--,,0.00,,37,,49,,--,,
12/26/2003,740.73,,73842,,-255,,68400,,1069,,941,,0.00,,27,,50,,0.01,,
12/27/2003,740.73,,73842,,0,,68400,,--,,--,,--,,--,,--,,--,,
12/28/2003,738.29,,69726,,-4116,,68400,,--,,--,,1.95,,28,,41,,--,,
12/29/2003,742.64,,77098,,7372,,68400,,146,,3863,,0.99,,41,,53,,0.01,,
12/30/2003,741.85,,75748,,-1350,,68400,,1808,,1129,,0.00,,35,,54,,0.03,,
12/31/2003,--,,--,,--,,68400,,--,,--,,1.25,,42,,52,,--,,
01/01/2004,743.30,,78229,,--,,68400,,127,,2288,,0.57,,36,,49,,0.01,,
01/02/2004,742.37,,76636,,-1593,,68400,,2294,,1494,,0.45,,39,,53,,0.05,,
01/03/2004,739.11,,71103,,-2794,,68400,,4023,,1237,,0.00,,29,,47,,0.05,,
01/04/2004,737.33,,68125,,-2978,,68400,,2312,,812,,0.00,,45,,54,,0.02,,
01/05/2004,737.43,,68291,,166,,68400,,447,,534,,0.00,,45,,62,,0.05,,
01/06/2004,737.63,,68624,,333,,68400,,338,,506,,0.33,,40,,52,,0.01,,
01/07/2004,737.88,,69041,,--,,68400,,302,,513,,0.05,,42,,48,,0.01,,
01/08/2004,738.11,,69425,,384,,68400,,301,,495,,0.18,,45,,53,,0.01,,
01/09/2004,738.77,,70531,,1106,,68400,,302,,863,,0.63,,42,,53,,0.05,,
01/10/2004,739.19,,71238,,707,,68400,,303,,662,,0.02,,42,,58,,0.05,,
01/11/2004,739.47,,71709,,--,,68400,,304,,543,,0.00,,42,,60,,0.03,,
01/12/2004,739.70,,72098,,389,,68400,,--,,--,,0.05,,42,,52,,--,,
01/13/2004,739.88,,72402,,304,,68400,,305,,459,,--,,--,,--,,0.01,,
01/14/2004,739.49,,71743,,-659,,68400,,926,,594,,0.22,,46,,52,,0.01,,
01/15/2004,737.91,,69091,,-2652,,68400,,2057,,722,,0.00,,48,,61,,0.04,,
01/16/2004,737.32,,68108,,-983,,68400,,996,,502,,0.00,,46,,53,,0.03,,
01/17/2004,737.59,,68558,,450,,68400,,166,,395,,0.00,,46,,56,,0.04,,
01/18/2004,737.85,,68991,,433,,68400,,166,,387,,0.00,,47,,62,,0.05,,
01/19/2004,738.09,,69392,,401,,68400,,165,,369,,0.00,,45,,62,,0.04,,
01/20/2004,738.28,,69710,,318,,68400,,--,,--,,0.00,,39,,62,,0.07,,
01/21/2004,738.06,,69342,,-368,,68400,,602,,420,,0.00,,35,,66,,0.06,,
01/22/2004,737.91,,69091,,-251,,68400,,486,,362,,0.00,,31,,62,,0.05,,
01/23/2004,738.09,,69392,,--,,68400,,205,,359,,0.39,,30,,52,,0.04,,
01/24/2004,738.30,,69743,,351,,68400,,205,,384,,0.00,,39,,56,,0.04,,
01/25/2004,738.49,,70062,,319,,68400,,205,,369,,0.00,,29,,51,,0.05,,
01/26/2004,738.33,,69794,,-268,,68400,,590,,455,,0.36,,39,,48,,0.01,,
01/27/2004,737.98,,69208,,-586,,68400,,964,,669,,0.20,,41,,53,,0.01,,
01/28/2004,737.46,,68341,,-867,,68400,,1035,,599,,0.00,,38,,56,,0.03,,
01/29/2004,737.37,,68191,,-150,,68400,,498,,423,,0.15,,41,,62,,0.01,,
01/30/2004,737.76,,68841,,650,,68400,,156,,487,,0.00,,41,,53,,0.05,,
01/31/2004,737.97,,69191,,350,,68400,,208,,386,,0.11,,35,,55,,0.04,,
02/01/2004,738.23,,69626,,435,,68400,,208,,428,,0.60,,41,,46,,0.01,,
02/02/2004,739.69,,72081,,2455,,68400,,211,,1449,,1.37,,42,,49,,0.01,,
02/03/2004,739.83,,72317,,236,,68400,,1286,,1405,,0.12,,43,,54,,0.01,,
02/04/2004,738.51,,70095,,-2222,,68400,,2020,,903,,0.00,,40,,59,,0.06,,
02/05/2004,737.59,,68558,,-1537,,68400,,1482,,709,,--,,--,,--,,0.04,,
02/06/2004,737.60,,68574,,16,,68400,,554,,564,,0.24,,40,,56,,0.04,,
02/07/2004,737.97,,69191,,617,,68400,,209,,522,,0.00,,34,,55,,0.04,,
02/08/2004,738.29,,69726,,535,,68400,,210,,480,,0.00,,29,,62,,0.01,,
02/09/2004,738.30,,69743,,17,,68400,,407,,421,,0.00,,32,,66,,0.12,,
02/10/2004,738.09,,69392,,-351,,--,,680,,508,,0.00,,30,,65,,0.09,,
02/11/2004,737.79,,68891,,-501,,68400,,758,,509,,0.00,,30,,68,,0.07,,
02/12/2004,737.78,,68874,,-17,,68400,,425,,421,,0.00,,32,,66,,0.10,,
02/13/2004,737.95,,69158,,--,,--,,211,,356,,0.14,,44,,54,,0.04,,
02/14/2004,738.24,,69643,,485,,--,,211,,458,,0.56,,44,,59,,0.05,,
02/15/2004,739.03,,70968,,1325,,--,,211,,879,,1.31,,47,,50,,0.01,,
02/16/2004,742.68,,77167,,6199,,--,,215,,3340,,0.54,,47,,57,,0.01,,
02/17/2004,747.02,,84662,,7495,,68400,,220,,3999,,1.59,,50,,58,,0.01,,
02/18/2004,748.06,,86475,,--,,68400,,750,,1668,,0.00,,45,,59,,0.07,,
02/19/2004,745.63,,82248,,-4227,,68400,,3002,,876,,0.00,,41,,57,,0.11,,
02/20/2004,742.59,,77013,,-5235,,68400,,3418,,782,,0.00,,41,,58,,0.06,,
02/21/2004,740.07,,72723,,-4290,,68400,,2754,,594,,0.21,,42,,53,,0.05,,
02/22/2004,738.55,,70162,,-2561,,68400,,2006,,715,,0.50,,43,,55,,0.01,,
02/23/2004,738.47,,70028,,-134,,68400,,729,,662,,0.43,,42,,58,,0.01,,
02/24/2004,739.06,,71019,,991,,68400,,236,,736,,1.10,,44,,59,,0.01,,
02/25/2004,742.23,,76397,,5378,,68400,,192,,2904,,1.24,,46,,57,,0.01,,
02/26/2004,744.84,,80881,,4484,,68400,,162,,2423,,0.26,,40,,50,,0.01,,
02/27/2004,743.85,,79175,,-1706,,68400,,2077,,1221,,0.00,,40,,56,,0.09,,
02/28/2004,741.00,,74301,,-4874,,68400,,3547,,1094,,0.00,,33,,57,,0.08,,
02/29/2004,739.51,,71777,,-2524,,68400,,2078,,811,,0.29,,36,,59,,0.10,,
03/01/2004,738.70,,70414,,-1363,,--,,1526,,839,,0.15,,33,,42,,0.01,,
03/02/2004,738.52,,70112,,-302,,69600,,795,,648,,0.00,,33,,67,,0.11,,
03/03/2004,739.06,,71019,,907,,70100,,124,,585,,0.00,,35,,61,,0.07,,
03/04/2004,739.59,,71912,,893,,--,,84,,539,,0.00,,38,,62,,0.09,,
03/05/2004,740.06,,72706,,794,,71300,,78,,483,,0.00,,39,,64,,0.10,,
03/06/2004,740.52,,73486,,780,,71900,,75,,473,,--,,--,,--,,0.09,,
03/07/2004,740.95,,74216,,730,,72500,,75,,449,,0.00,,41,,84,,0.12,,
03/08/2004,741.38,,74947,,731,,73000,,75,,450,,0.00,,44,,83,,0.13,,
03/09/2004,741.77,,75612,,665,,73600,,93,,436,,0.00,,46,,85,,0.17,,
03/10/2004,742.11,,76192,,580,,74200,,112,,412,,0.00,,46,,88,,0.16,,
03/11/2004,742.44,,76756,,564,,74800,,115,,407,,0.00,,41,,83,,0.16,,
03/12/2004,742.72,,77235,,479,,75400,,135,,386,,0.00,,42,,83,,0.19,,
03/13/2004,743.00,,77715,,480,,75900,,156,,406,,0.00,,45,,84,,0.16,,
03/14/2004,743.25,,78144,,429,,76500,,159,,385,,0.00,,47,,83,,0.20,,
03/15/2004,743.50,,78573,,429,,77100,,159,,383,,0.00,,46,,86,,0.17,,
03/16/2004,743.59,,78728,,155,,77700,,305,,391,,0.00,,48,,88,,0.17,,
03/17/2004,743.83,,79140,,412,,78300,,158,,374,,0.00,,45,,88,,0.19,,
03/18/2004,744.06,,79536,,396,,78800,,154,,365,,0.00,,46,,82,,0.22,,
03/19/2004,744.27,,79898,,362,,79400,,151,,343,,0.00,,42,,77,,0.20,,
03/20/2004,744.50,,80294,,396,,80000,,151,,360,,0.00,,39,,85,,0.19,,
03/21/2004,744.71,,80657,,363,,80600,,151,,345,,0.00,,46,,81,,0.23,,
03/22/2004,744.90,,80985,,328,,81200,,154,,325,,0.00,,48,,76,,0.10,,
03/23/2004,745.09,,81314,,329,,81700,,154,,328,,--,,--,,--,,0.16,,
03/24/2004,745.26,,81608,,294,,82300,,154,,308,,--,,--,,--,,0.11,,
03/25/2004,745.47,,81971,,363,,82900,,157,,341,,0.78,,40,,52,,0.01,,
03/26/2004,745.69,,82352,,381,,--,,158,,353,,0.35,,40,,53,,0.06,,
03/27/2004,745.84,,82612,,260,,--,,158,,296,,0.00,,45,,67,,0.13,,
03/28/2004,745.94,,82785,,173,,84600,,158,,252,,0.00,,39,,82,,0.13,,
